base_name,rp,time_to_cluster_mean,time_to_cluster_q25,time_to_cluster_q75,time_to_read_mean,time_to_read_q25,time_to_read_q75,time_to_create_mean,time_to_create_q25,time_to_create_q75,time_to_solve_mean,time_to_solve_q25,time_to_solve_q75,time_to_save_mean,time_to_save_q25,time_to_save_q75,total_time_mean,total_time_q25,total_time_q75,rel_regret_mean,rel_regret_q25,rel_regret_q75,num_loss_of_load_e_demand_mean,num_loss_of_load_e_demand_q25,num_loss_of_load_e_demand_q75,num_loss_of_load_h2_demand_mean,num_loss_of_load_h2_demand_q25,num_loss_of_load_h2_demand_q75
0_HourlyBenchmark,1,0.0,0.0,0.0,64.6597545,64.6597545,64.6597545,144.2564011,144.2564011,144.2564011,386.9197588,386.9197588,386.9197588,27.9923306,27.9923306,27.9923306,623.828245,623.828245,623.828245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kmedoids_cross_dirac,4,1.19628498,0.7543736999999999,1.340794475,1.4189296800000002,1.20160925,1.588568875,5.594125009999999,4.06894245,7.112453625000001,2.76705777,2.621192625,2.8202593,0.30279174,0.29570019999999997,0.311292525,11.279189180000001,10.879727325000001,12.573306125000002,18.686505159213528,10.116202856846252,25.36496083154511,47271.9,33201.75,61861.75,13921.8,6527.0,16717.0
kmedoids_cross_dirac,8,1.32604268,1.082273125,1.511596375,1.7361253300000001,1.433992225,1.97617225,6.6544393799999995,5.0172004999999995,7.79641765,6.426058639999999,6.29574935,6.641076325,1.52565793,0.439646,0.505014375,17.66832396,14.8682505,19.525349875,6.087668948730554,3.57231495196585,9.394753530593146,19798.0,13663.75,29510.5,3324.1,1735.75,5096.0
kmedoids_cross_dirac,12,1.6099189000000003,1.2975976,1.64604765,2.36415766,1.647499875,2.8067009,8.1107511,7.278149450000001,9.3247862,11.13924922,10.613534975,11.951769075,0.7353306099999999,0.633092,0.6842474,23.959407489999997,22.46383575,24.563911275,3.248312609206786,1.0273001205020198,4.1200627902831695,11437.3,4689.5,14227.75,1817.5,712.25,2520.0
kmedoids_cross_dirac,16,1.86212286,1.3567437249999998,2.064423625,2.425517330000001,1.9895879,2.526325475,9.403297059999998,8.173820525,10.5672,15.38115531,15.0132638,15.736983575,0.9809234200000001,0.7330083000000001,0.844251675,30.053015979999998,28.487160550000002,31.788307274999994,2.0706713800616314,0.5286171038383536,3.281852512006062,7760.8,2474.5,10384.0,1120.8,298.25,1638.75
kmedoids_cross_dirac,20,2.05337151,1.724359875,2.43688715,2.5352798299999995,2.196654125,2.7683188000000003,13.757576359999998,9.62668,14.964004925,18.78347394,18.396689600000002,19.1043844,1.03612918,0.8646083,0.942644625,38.165830820000004,33.785448125,40.01074215,1.0475840271554904,0.31476493487204715,1.0717513154293103,4295.4,2034.75,4083.75,602.3,192.25,609.5
kmedoids_cross_dirac,30,3.4241016799999997,2.78688045,3.8407295,3.6938753500000003,3.418524,3.7560032999999997,19.67240186,16.212965525,19.164302875,27.707218279999996,27.057113575,28.544931225,1.4648226799999997,1.298097475,1.3932149749999998,55.96241985,51.819988824999996,58.4637546,0.5920106076428441,0.13295060822405327,0.4983723007552171,2525.3,809.25,2807.25,373.4,107.5,440.5
kmedoids_cross_dirac,45,4.08988465,3.8551735750000002,4.59764385,5.363211840000001,4.693133925,6.134278275,28.342882860000003,26.71229255,29.075944599999996,31.76754575,30.895331325,32.82759805,5.150395610000001,1.9792714249999999,4.1750489250000005,74.71392071,69.644232375,80.75078620000001,0.19222919510986142,0.093673453291421,0.19495009422773654,1048.7,581.5,1132.0,163.3,81.25,164.5
kmedoids_cross_dirac,60,6.227266230000001,4.7466721750000005,7.176749075,7.927901809999999,7.559974550000001,8.356738025,45.257148619999995,42.534832,50.003005125,43.99128778,41.9008514,44.46593515,4.7168598600000005,2.70627445,4.263203125,108.12046430000001,101.70195837499998,116.881223075,0.19721746286858183,0.06997666731796547,0.24411096860788234,1056.7,499.25,1271.75,151.8,64.0,208.25
kmedoids_cross_dirac,90,11.86954344,10.048661825,11.796546675,11.049579499999998,9.982553475,11.564114875000001,75.56115989,68.577180925,81.2068367,61.67422183000001,58.45378825,63.99712914999999,6.16778028,3.9037063750000005,5.3976962,166.32228494,160.59147767500002,172.91480522499998,0.14311970437078297,0.06676645209220626,0.1682282501679038,729.4,374.0,821.25,118.7,62.25,100.75
kmedoids_cross_dirac,120,12.326078970000001,10.002054025,14.424355624999999,17.8962154,17.4250284,18.717926724999998,93.03958416000002,92.34304379999999,93.056178075,84.775475,81.30291962500002,88.06742262499999,7.28866467,7.18653185,7.3217411,215.3260182,211.3300456,218.41976855000001,0.08815900183709924,0.05918442675137621,0.11656568394537706,548.9,394.0,772.75,93.6,61.0,110.5
kmedoids_cross_dirac,180,35.88497058,34.84991735,41.234406199999995,33.67807725,33.299047625,35.223610425000004,173.15837965,165.033820875,182.262213325,125.80243112000001,121.3096571,128.8582126,10.12385975,9.5996323,10.262138700000001,378.64771835,370.88736195,396.19466092500005,0.05682433210565575,0.03770086398247159,0.06477439599309864,392.5,312.0,438.5,59.4,38.5,75.25
