base_name,rp,solver,time_to_cluster,time_to_read,time_to_create,time_to_solve,time_to_save,objective_value,termination_status,num_constraints,num_variables,time_to_resolve_benchmark,objective_value_resolve_benchmark,termination_status_resolve_benchmark,num_loss_of_load_e_demand,num_loss_of_load_h2_demand,loss_of_load_e_demand,loss_of_load_h2_demand,penalty_tot_loss_of_load,investment_cost,operational_cost,investment_cost_storage,investment_cost_renewable,investment_cost_non_renewable,investment_cost_electrolyzer,non_renewable_capacity
0_HourlyBenchmark,1,Xpress,0.0,20.3090912,90.8313374,382.1068831,23.2181513,4.541472096236191e8,OPTIMAL,6824040,4748143,0.0,0.0,,38,0,103.67570080004035,-3.6637359812630166e-15,2.0735140160008066e6,4.332296452506538e8,2.0917564480729498e7,1.2321828290281203e7,1.712434486116668e8,4.065466382790575e7,2.0900970452079993e8,284.1394641771362
convex_cross,4,Xpress,8.166003,0.5497851,3.0104682,5.277265,0.2900971,7.070895970101242e8,OPTIMAL,112713,64898,102.6220285,6.032955216474904e8,OPTIMAL,0,0,0.0,0.0,0.0,5.869753263087426e8,8.294301257463357e6,2.1653899316496357e7,2.560471366107842e8,1.0829047994189532e8,2.0900970452079993e8,429.3184251804254
convex_cross,8,Xpress,3.9838565,1.1531236,5.5098121,13.3241437,0.3448302,6.225123723756943e8,OPTIMAL,173961,112418,64.094169,5.873272885731477e8,OPTIMAL,0,0,0.0,0.0,0.0,5.667794423378947e8,1.2521952154015947e7,2.1534668328234263e7,2.3458018837174734e8,1.0968077519834635e8,2.0900970452079993e8,431.9085906548192
convex_cross,12,Xpress,5.2438668,1.0073813,5.2324212,23.1767515,0.4503153,6.07637289488472e8,OPTIMAL,235209,159938,66.1940929,5.809525764010731e8,OPTIMAL,0,0,0.0,0.0,0.0,5.612802400524269e8,1.1646442267409654e7,2.1469697972678125e7,2.32054906153999e8,1.0677182548618315e8,2.0900970452079993e8,428.5204756784975
convex_cross,16,Xpress,3.9107335,1.0367693,6.2573661,37.2913877,0.5686045,6.071574874041061e8,OPTIMAL,296457,207458,63.8320797,5.796297592648731e8,OPTIMAL,0,0,0.0,0.0,0.0,5.598730259976426e8,1.1730839185992248e7,2.1393995096764587e7,2.3066095714787278e8,1.0683426331343874e8,2.0900970452079993e8,428.5362715544144
convex_cross,20,Xpress,15.9618669,1.2393724,7.0730109,49.483626,0.7637788,5.999879769467316e8,OPTIMAL,357705,254978,63.1994547,5.69311699665513e8,OPTIMAL,0,0,0.0,0.0,0.0,5.588418272125758e8,1.046987245293309e7,1.3112002214807848e7,2.2987580107169285e8,1.0684431940527493e8,2.0900970452079993e8,425.83449204856174
convex_cross,30,Xpress,13.3035646,2.9979541,13.6955169,77.220194,1.1331599,5.895308305957108e8,OPTIMAL,510825,373778,61.8941578,5.668765914854398e8,OPTIMAL,0,0,0.0,0.0,0.0,5.571594969980875e8,9.717094487345776e6,1.3229443226893445e7,2.283310709899818e8,1.065892782604122e8,2.0900970452079993e8,422.68904043529847
convex_cross,45,Xpress,11.8402587,2.7881975,13.7257414,118.619514,2.1744973,5.784890569889679e8,OPTIMAL,740505,551978,59.2342879,5.612434098839842e8,OPTIMAL,0,2,0.0,3.4061077034797846,68122.1540695957,5.513069051245483e8,9.936504759431133e6,1.2978124339675842e7,2.2332290766437286e8,1.0599616859969932e8,2.0900970452079993e8,420.8788698783062
convex_cross,60,Xpress,16.4070234,3.5198194,17.9933444,161.8059505,2.7352553,5.762118693204956e8,OPTIMAL,970185,730178,61.1173061,5.601944952039385e8,OPTIMAL,2,1,4.962293769085356,0.31285045685883794,105502.88451888389,5.503032306259583e8,9.891264577975633e6,1.2979376112038564e7,2.2067846643871477e8,1.076356835544048e8,2.0900970452079993e8,422.2352537821663
convex_cross,90,Xpress,24.8593707,6.2732695,27.746286,289.4347359,3.4077413,5.640995450947342e8,OPTIMAL,1429545,1086578,67.1274717,5.504680431090387e8,OPTIMAL,1,3,2.7933778344358586,3.544364622071849,126754.84913015415,5.394473424164634e8,1.1020700692568414e7,1.4268682031099912e7,2.132688003231157e8,1.029001555414477e8,2.0900970452079993e8,417.53645490860407
convex_cross,120,Xpress,51.1889859,8.7675739,49.1126803,278.3681416,5.3574644,5.638201184029541e8,OPTIMAL,1888905,1442978,64.7947282,5.502454779650897e8,OPTIMAL,3,0,8.97844701229662,0.0,179568.9402459324,5.39333977173056e8,1.091150079203243e7,1.4228836478005184e7,2.131525752396882e8,1.0294286093456222e8,2.0900970452079993e8,417.9123829886758
convex_cross,180,Xpress,107.7828273,15.7217851,74.8394413,341.5349071,7.9119934,5.195806440093689e8,OPTIMAL,2807625,2155778,86.5496411,4.694634708261683e8,OPTIMAL,29,69,90.0005994513711,138.59225084729655,4.571857005973353e6,4.440068284722608e8,2.545664235391303e7,1.0302093812406296e7,1.7299807383265325e8,5.1696956306401156e7,2.0900970452079993e8,362.6036135584976
