id,asset,year,scenario,period_block_start,period_block_end,solution
1,hydro_reservoir,2030,0,1,1,201.9349661703517
2,hydro_reservoir,2030,0,2,2,202.4994522640547
3,hydro_reservoir,2030,0,3,3,202.77137722313984
4,hydro_reservoir,2030,0,4,4,202.96186019616093
5,hydro_reservoir,2030,0,5,5,203.419119155669
6,hydro_reservoir,2030,0,6,6,203.88785753657044
7,hydro_reservoir,2030,0,7,7,204.52320972621104
8,hydro_reservoir,2030,0,8,8,205.50837055641068
9,hydro_reservoir,2030,0,9,9,206.11529348205124
10,hydro_reservoir,2030,0,10,10,206.81891790091245
11,hydro_reservoir,2030,0,11,11,207.61968355011612
12,hydro_reservoir,2030,0,12,12,208.44656532865892
13,hydro_reservoir,2030,0,13,13,208.90474898827236
14,hydro_reservoir,2030,0,14,14,209.5012492968296
15,hydro_reservoir,2030,0,15,15,210.1085880177807
16,hydro_reservoir,2030,0,16,16,210.45942926773137
17,hydro_reservoir,2030,0,17,17,211.38728908764776
18,hydro_reservoir,2030,0,18,18,212.34851714054597
19,hydro_reservoir,2030,0,19,19,212.89816027696858
20,hydro_reservoir,2030,0,20,20,213.7337161324738
21,hydro_reservoir,2030,0,21,21,214.37301212795336
22,hydro_reservoir,2030,0,22,22,214.9457508095983
23,hydro_reservoir,2030,0,23,23,215.6615793991785
24,hydro_reservoir,2030,0,24,24,215.91239342038344
25,hydro_reservoir,2030,0,25,25,216.5414632890846
26,hydro_reservoir,2030,0,26,26,217.05806034649126
27,hydro_reservoir,2030,0,27,27,217.57081628154086
28,hydro_reservoir,2030,0,28,28,218.07638261250224
29,hydro_reservoir,2030,0,29,29,218.78407784804395
30,hydro_reservoir,2030,0,30,30,219.66320408549603
31,hydro_reservoir,2030,0,31,31,220.19223175747607
32,hydro_reservoir,2030,0,32,32,219.93122748303915
33,hydro_reservoir,2030,0,33,33,220.6696813268806
34,hydro_reservoir,2030,0,34,34,221.20363592678564
35,hydro_reservoir,2030,0,35,35,221.58841689205676
36,hydro_reservoir,2030,0,36,36,221.9511624505561
37,hydro_reservoir,2030,0,37,37,222.59452939205343
38,hydro_reservoir,2030,0,38,38,222.92091880427708
39,hydro_reservoir,2030,0,39,39,223.3877345658803
40,hydro_reservoir,2030,0,40,40,223.61811315540987
41,hydro_reservoir,2030,0,41,41,223.72606871408297
42,hydro_reservoir,2030,0,42,42,223.58998673575243
43,hydro_reservoir,2030,0,43,43,223.71934902271238
44,hydro_reservoir,2030,0,44,44,223.54452329047714
45,hydro_reservoir,2030,0,45,45,223.26011229471118
46,hydro_reservoir,2030,0,46,46,222.60359288136598
47,hydro_reservoir,2030,0,47,47,222.5953511170921
48,hydro_reservoir,2030,0,48,48,222.98752160457067
49,hydro_reservoir,2030,0,49,49,223.30922203055863
50,hydro_reservoir,2030,0,50,50,223.59655640095198
51,hydro_reservoir,2030,0,51,51,223.88821767090238
52,hydro_reservoir,2030,0,52,52,223.99650480004786
53,hydro_reservoir,2030,0,53,53,224.93066184478653
54,hydro_reservoir,2030,0,54,54,225.52970300499175
55,hydro_reservoir,2030,0,55,55,226.2628796337268
56,hydro_reservoir,2030,0,56,56,227.23742356593087
57,hydro_reservoir,2030,0,57,57,228.1545361446811
58,hydro_reservoir,2030,0,58,58,228.88456863681037
59,hydro_reservoir,2030,0,59,59,229.7033943267739
60,hydro_reservoir,2030,0,60,60,230.4639660512617
61,hydro_reservoir,2030,0,61,61,231.13357700751192
62,hydro_reservoir,2030,0,62,62,232.05393472273582
