id,asset,milestone_year,investment_integer,capacity,investment_limit,solution
1,ccgt,2030,false,0.8,,1.1370320966171887
2,wind,2030,false,0.4,,1.3146538082759578
3,solar,2030,false,0.5,,0.7377365359196001
4,ocgt,2030,false,0.1,,0.35095443371263024
5,wind_offshore,2030,false,0.4,,0.5932495621381035
6,battery,2030,false,0.05,,1.6294794833023118
