id,asset,milestone_year,investment_integer,capacity,investment_limit,solution
1,ccgt,2030,false,0.8,,1.37984337437328
2,wind,2030,false,0.4,,0.0
3,solar,2030,false,0.5,,2.8843599157494744
4,ocgt,2030,false,0.1,,1.8412605667968274
5,wind_offshore,2030,false,0.4,,0.0
