id,asset,milestone_year,investment_integer,capacity,investment_limit,solution
1,ccgt,2030,false,0.8,,1.0540888133455952
2,wind,2030,false,0.4,,3.37271113165719
3,solar,2030,false,0.5,,1.3468032056427288
4,ocgt,2030,false,0.1,,2.52408866130299
5,wind_offshore,2030,false,0.4,,0.0
