id,asset,milestone_year,investment_integer,capacity,investment_limit,solution
1,ccgt,2030,false,0.8,,1.0072582476506657
2,wind,2030,false,0.4,,3.1545172622904514
3,solar,2030,false,0.5,,1.9667849936523687
4,ocgt,2030,false,0.1,,3.0120550055188198
5,wind_offshore,2030,false,0.4,,0.0
