base_name,rp,time_to_cluster_mean,time_to_cluster_q25,time_to_cluster_q75,time_to_read_mean,time_to_read_q25,time_to_read_q75,time_to_create_mean,time_to_create_q25,time_to_create_q75,time_to_solve_mean,time_to_solve_q25,time_to_solve_q75,time_to_save_mean,time_to_save_q25,time_to_save_q75,total_time_mean,total_time_q25,total_time_q75,rel_regret_mean,rel_regret_q25,rel_regret_q75,num_loss_of_load_e_demand_mean,num_loss_of_load_e_demand_q25,num_loss_of_load_e_demand_q75,num_loss_of_load_h2_demand_mean,num_loss_of_load_h2_demand_q25,num_loss_of_load_h2_demand_q75,total_steps_loss_of_load_mean,total_steps_loss_of_load_q25,total_steps_loss_of_load_q75,loss_of_load_e_demand_mean,loss_of_load_e_demand_q25,loss_of_load_e_demand_q75,loss_of_load_h2_demand_mean,loss_of_load_h2_demand_q25,loss_of_load_h2_demand_q75,total_lol_mean,total_lol_q25,total_lol_q75
0_HourlyBenchmark,1,0.0,0.0,0.0,19.9859483,19.9859483,19.9859483,89.9034448,89.9034448,89.9034448,521.2247901,521.2247901,521.2247901,17.0013781,17.0013781,17.0013781,648.1155613,648.1155613,648.1155613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kmedoids_cross_convex,4,3.43512996,1.778521575,2.7970469749999998,0.67555717,0.482575275,0.9139508249999999,2.9929602999999996,2.42701335,3.7257644250000004,4.9450365099999996,4.795502825000001,5.023277075,0.22229535000000006,0.2045241,0.227696875,12.270979290000001,9.83090415,13.191877025,0.28465774749984385,0.28341397163330195,0.28560693376552143,-25.0,-25.0,-25.0,-9.0,-9.0,-9.0,-34.0,-34.0,-34.0,-36.46423909168288,-36.46423909168288,-36.46423909168288,-5.139846435702908,-5.139846435702909,-5.139846435702909,-41.604085527385784,-41.604085527385784,-41.604085527385784
kmedoids_cross_convex,8,3.3259560900000005,2.13777755,2.918333125,0.7595575000000001,0.6568183000000001,0.8346048749999999,5.3102129,3.310088575,4.400395725,12.77479278,11.730747925,13.842984075,0.4144068699999999,0.32401595,0.37596145000000003,22.58492614,19.8945065,25.964079825,0.2590421696777746,0.2551157392960596,0.26070325332779015,-25.0,-25.0,-25.0,-9.0,-9.0,-9.0,-34.0,-34.0,-34.0,-36.46423909168288,-36.46423909168288,-36.46423909168288,-5.139846435702908,-5.139846435702909,-5.139846435702909,-41.604085527385784,-41.604085527385784,-41.604085527385784
kmedoids_cross_convex,12,2.5033124900000003,2.3487329,2.5308980500000002,0.9175322800000002,0.8734364750000001,0.953190525,4.9424177700000005,4.808293900000001,5.020938175,24.385542739999998,23.020874325,26.251308725,0.45574528999999997,0.443566375,0.46570227499999994,33.20455057,31.885708575,35.193733375,0.25159088763659326,0.24947146842404339,0.25438102611487434,-25.0,-25.0,-25.0,-9.0,-9.0,-9.0,-34.0,-34.0,-34.0,-36.46423909168288,-36.46423909168288,-36.46423909168288,-5.139846435702908,-5.139846435702909,-5.139846435702909,-41.604085527385784,-41.604085527385784,-41.604085527385784
kmedoids_cross_convex,16,2.8711664200000007,2.59981955,3.008475675,1.1773286,1.093647125,1.202607825,7.318035599999999,5.684313925,6.197332125,36.53690787,33.02767115,37.87115215,0.63191275,0.5728305,0.618137075,48.53535124,43.73872012499999,53.352429875000006,0.2451841591706351,0.24186501366510427,0.2487840295522028,-25.0,-25.0,-25.0,-9.0,-9.0,-9.0,-34.0,-34.0,-34.0,-36.46423909168288,-36.46423909168288,-36.46423909168288,-5.139846435702908,-5.139846435702909,-5.139846435702909,-41.604085527385784,-41.604085527385784,-41.604085527385784
kmedoids_cross_convex,20,4.96530771,2.9644936,3.5285093499999998,1.35192275,1.303623725,1.3735904250000002,7.65284919,7.409957075,7.961258475000001,46.04910566,45.11018945,47.6518978,0.7513000100000001,0.74785955,0.7683842,60.77048532,59.098892,62.38622045,0.24019217993966874,0.23632831475286126,0.24375923786229586,-25.0,-25.0,-25.0,-9.0,-9.0,-9.0,-34.0,-34.0,-34.0,-36.46423909168288,-36.46423909168288,-36.46423909168288,-5.139846435702908,-5.139846435702909,-5.139846435702909,-41.604085527385784,-41.604085527385784,-41.604085527385784
kmedoids_cross_convex,30,6.66665349,3.73836555,10.5429407,1.93184546,1.847825,2.015024275,9.881807799999999,9.407464075,10.057222275,76.52505122,74.7870621,79.093864475,2.10765147,1.088847825,1.4780733,97.11300944000001,91.34730557500001,101.47650615,0.22498370033970277,0.22659365712523974,0.23359467191269945,-22.2,-25.0,-23.5,-5.7,-9.0,-9.0,-27.9,-34.0,-31.25,-34.03042624474422,-36.46423909168288,-32.4709273570282,-2.290470577971713,-5.139846435702909,-5.139846435702909,-36.32089682271594,-41.604085527385784,-33.76450345081916
kmedoids_cross_convex,45,6.929363989999999,4.704027850000001,6.09889275,3.0673075,2.7131776500000004,3.305417475,16.33946995,14.154815424999999,15.5328455,117.82546483000002,107.811207275,121.032707175,2.0474945700000005,1.639952525,2.287452675,146.20910084000002,140.306475475,147.70615915,0.1965768876018206,0.165887731741721,0.22477896459185456,1.8,-22.0,30.75,-6.9,-9.0,-7.25,-5.1,-31.0,27.0,-0.8707333689466459,-28.764102817125217,28.343120152029535,4.913600663755696,-5.139846435702909,-4.645536849894434,4.042867294809048,-33.90394925282813,42.280504924684905
kmedoids_cross_convex,60,5.7288845,5.397300375,5.94040175,4.00382164,3.6356354250000003,4.361464825,20.24262837,19.77203865,20.541713275,160.33410909,154.869161675,162.794229175,2.8145881200000002,2.74615215,2.923269075,193.12403172,187.48609087500003,196.31840205,0.16238215165833228,0.130149703618652,0.21115197111248726,25.2,-17.25,56.25,-1.2,-9.0,3.75,24.0,-26.25,58.5,89.26638425117869,-21.784716737071342,151.32593543610344,10.687033172496747,-5.139846435702909,14.848975181671454,99.95341742367545,-26.92456317277425,152.37862271436734
kmedoids_cross_convex,90,10.78476549,10.028743125,12.150940375000001,7.3150425399999985,6.58458775,7.9990385999999996,35.08724798000001,33.213516850000005,37.632918149999995,236.39859241000005,209.9206974,254.12448485000002,8.31084226,3.7606265000000003,13.79784755,297.89649068,269.563222775,319.2250347,0.10933331038632085,0.07829350967542387,0.1293435407608628,68.6,33.0,95.25,21.9,-3.75,31.75,90.5,26.75,170.75,362.31942583552,123.06225849595933,395.28361779808154,121.89742330123443,-2.442928628202908,63.751806473363644,484.21684913675443,124.27537672786747,459.0354242714452
