base_name,rp,time_to_cluster_mean,time_to_cluster_q25,time_to_cluster_q75,time_to_read_mean,time_to_read_q25,time_to_read_q75,time_to_create_mean,time_to_create_q25,time_to_create_q75,time_to_solve_mean,time_to_solve_q25,time_to_solve_q75,time_to_save_mean,time_to_save_q25,time_to_save_q75,total_time_mean,total_time_q25,total_time_q75,rel_regret_mean,rel_regret_q25,rel_regret_q75,num_loss_of_load_e_demand_mean,num_loss_of_load_e_demand_q25,num_loss_of_load_e_demand_q75,loss_of_load_e_demand_mean,loss_of_load_e_demand_q25,loss_of_load_e_demand_q75
0_HourlyBenchmark,1,0.0,0.0,0.0,6.1806145,6.1806145,6.1806145,19.4032037,19.4032037,19.4032037,13.3292778,13.3292778,13.3292778,4.7991748,4.7991748,4.7991748,43.7122708,43.7122708,43.7122708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kmeans_cross_dirac,4,0.7314111400000002,0.25202215,0.35386515,0.39681752,0.341881825,0.397467675,0.9913718899999999,0.909609225,0.9525636749999999,0.062239840000000005,0.05648325,0.066247525,0.06262662,0.034959525,0.042127950000000004,2.24446701,1.619304875,1.701492575,2640.183645485045,2534.1365205738807,2561.623421170746,5303.7,5170.5,5333.5,797.3691973305374,765.3439908746885,773.6447740252513
kmeans_cross_dirac,8,0.38124775000000005,0.24389740000000001,0.34061655,0.37418979999999996,0.370225475,0.393361625,0.94942507,0.8877369749999999,1.0075939,0.09967749000000001,0.094426875,0.10681352499999999,0.04164869000000001,0.039832950000000006,0.044783500000000004,1.8461888000000002,1.7281526,1.8638630250000001,1404.8070752508352,1229.048479125442,1489.3656239710772,3270.9,2995.75,3454.75,424.2841495276883,371.2053693557595,449.820890548161
kmeans_cross_dirac,12,0.29749045,0.166027375,0.21862882500000003,0.40843100000000004,0.39644155,0.421657975,1.0536424200000003,1.0297414,1.075124825,0.14115518,0.13533735,0.146903375,0.05584298,0.042522950000000004,0.05894955,1.9565620300000002,1.82991875,1.9057726,1250.3521016894233,1147.4857497000826,1410.7724538275902,3072.5,2875.5,3373.75,377.63927428431475,346.57353097729725,426.0858854634349
kmeans_cross_dirac,16,0.34503271999999996,0.182001775,0.29365325,0.44009362,0.42260430000000004,0.458235,1.1414631300000002,1.09684475,1.2013758749999999,0.1640953,0.1465341,0.1665221,0.06421370000000001,0.058632475,0.069199975,2.15489847,2.02612565,2.166999175,1085.9802277854915,931.0531815182968,1253.7462206156306,2723.7,2422.5,3042.75,327.9977502705162,281.2091549307361,378.6645195737175
kmeans_cross_dirac,20,0.17625698,0.151617525,0.200347525,0.45069128000000014,0.44364132500000003,0.468400625,1.15601927,1.12295595,1.19428585,0.18335979,0.16893545,0.18229355,0.07156383000000002,0.0641056,0.08091432500000001,2.03789115,1.936166975,2.15361835,881.5674056337599,840.8668835550205,1070.4463360873096,2303.9,2227.25,2789.5,266.2634568899588,253.97288848591432,323.3060071010947
kmeans_cross_dirac,30,0.41055003,0.194906025,0.293671075,0.49235963,0.461600225,0.5208617,1.1806517699999999,1.1389412,1.2165914249999998,0.25704798,0.230082025,0.2651608,0.08869151,0.0615476,0.11103505,2.42930092,2.2169680249999995,2.3811545,366.76723316505775,100.9686806827177,648.1185794131993,1054.0,312.0,1840.5,110.78742377263923,30.51278000797975,195.76016075094242
kmeans_cross_dirac,60,0.56733353,0.3629966250000001,0.497605175,0.6396461,0.5931668750000001,0.6355346749999999,1.6974763800000001,1.4515930000000001,1.70477575,0.47216055,0.45233212500000003,0.49241727500000004,0.16282769000000002,0.14520487499999998,0.171902,3.5394442500000003,3.20484975,3.5160316500000004,72.97619161517318,26.13678032610438,78.8736121700956,234.0,84.0,245.25,22.052744939555062,7.904798590337331,23.83686301101608
kmeans_cross_dirac,90,0.47177601,0.17529385,0.4886558,0.5062248,0.45054970000000005,0.47499605,1.2207762900000003,1.1298024,1.2331257500000001,0.6473100800000001,0.562391225,0.732925375,0.15891118999999998,0.13126595,0.188704275,3.0049983700000005,2.62422115,3.3625212,38.442249941626855,9.595714725933139,41.33019443755181,131.7,34.25,141.75,11.620485174970312,2.9050937341573233,12.497171377324964
kmeans_cross_dirac,120,0.5520955900000002,0.215497875,0.42481515000000003,0.538136,0.5280714,0.554304125,1.6211940700000003,1.310698625,1.774848125,0.9951346499999998,0.7849026250000001,0.845693775,0.20361400000000002,0.17353434999999998,0.205666175,3.91017431,3.2616365,4.5390932500000005,10.396466826949245,4.245632390721841,9.58361385285047,39.6,23.0,34.0,3.1471931474895682,1.2876804233658405,2.9018521394209786
