id,asset,milestone_year,investment_integer,capacity,investment_limit,solution
1,ccgt,2030,false,0.8,,1.3022148630049493
2,wind,2030,false,0.4,,2.6355276426771472
3,solar,2030,false,0.5,,1.5294329980460726
4,ocgt,2030,false,0.1,,1.9206224381087815
5,wind_offshore,2030,false,0.4,,0.0
