base_name,rp,solver,time_to_cluster,time_to_read,time_to_create,time_to_solve,time_to_save,objective_value,termination_status,num_constraints,num_variables,time_to_resolve_benchmark,objective_value_resolve_benchmark,termination_status_resolve_benchmark,num_loss_of_load_e_demand,num_loss_of_load_h2_demand
0_HourlyBenchmark,1,Xpress,0.0,41.362112,118.1787885,411.3676951,18.36358,4.618432197596741e8,OPTIMAL,6824040,4748143,0.0,0.0,,35,0
convex_cross,4,Xpress,3.7650748,1.2074958,6.9370989,5.3496071,0.3406873,2.2678137150261017e10,OPTIMAL,112713,64898,91.7521308,7.19353930471022e8,OPTIMAL,32,98
convex_cross,8,Xpress,15.818405,1.4736381,8.4245735,14.7489105,1.123573,1.5632143575811539e10,OPTIMAL,173961,112418,51.7780567,7.173023987959765e8,OPTIMAL,113,14
convex_cross,12,Xpress,10.480834,1.9297613,11.4717075,23.0762078,1.0960786,9.972993207860168e9,OPTIMAL,235209,159938,55.2966493,7.095798279659475e8,OPTIMAL,50,10
convex_cross,16,Xpress,26.195933,2.0070153,11.9004878,36.8988929,0.8982019,7.734531661235153e9,OPTIMAL,296457,207458,50.249034,7.033212775846415e8,OPTIMAL,132,37
convex_cross,20,Xpress,23.6324145,3.2638659,16.5031329,45.8643531,1.0307151,6.99658385423085e9,OPTIMAL,357705,254978,52.7235937,6.874838632744641e8,OPTIMAL,77,10
convex_cross,30,Xpress,23.1639425,3.3859728,20.0780774,67.9977278,1.9118882,4.1043512680641785e9,OPTIMAL,510825,373778,55.6586356,6.801058326490422e8,OPTIMAL,77,10
convex_cross,45,Xpress,50.8301537,4.5591611,29.8295954,114.1217703,2.0757497,3.6520259136754e9,OPTIMAL,740505,551978,53.2986581,6.786089616019413e8,OPTIMAL,86,13
convex_cross,60,Xpress,59.4480285,6.5653369,34.8881371,171.3585013,2.6151406,3.1942183504125366e9,OPTIMAL,970185,730178,54.9231071,6.782470461775191e8,OPTIMAL,81,11
convex_cross,90,Xpress,77.9481848,11.5345203,41.9030551,246.8411027,4.518511,2.9708647698461304e9,OPTIMAL,1429545,1086578,56.8091464,7.062893429813796e8,OPTIMAL,149,125
convex_cross,120,Xpress,97.1445607,14.5372898,68.1212721,275.3735728,6.309091,2.66805064498143e9,OPTIMAL,1888905,1442978,57.2204313,7.18245524507595e8,OPTIMAL,218,130
convex_cross,180,Xpress,194.5141452,24.3704868,101.515215,389.3351955,9.9067015,1.6946318378342896e9,OPTIMAL,2807625,2155778,57.9009649,6.380633731420962e8,OPTIMAL,49,13
conicalb_cross,4,Xpress,14.3551983,2.6936657,10.7687406,5.716753,0.4560739,1.4044101482452423e10,OPTIMAL,112713,64898,54.6941142,7.152352111090596e8,OPTIMAL,117,12
conicalb_cross,8,Xpress,7.5066087,1.9330457,7.7681938,16.2194301,0.4450113,1.0953730121620636e10,OPTIMAL,173961,112418,53.5698015,7.16018353256882e8,OPTIMAL,116,12
conicalb_cross,12,Xpress,10.4146939,1.6984724,11.800133,22.5312444,0.6208963,5.799064320108322e9,OPTIMAL,235209,159938,55.8312946,7.082712701399088e8,OPTIMAL,151,49
conicalb_cross,16,Xpress,11.1575919,1.8289431,11.7362318,34.37284,0.8589109,4.39835972667778e9,OPTIMAL,296457,207458,54.4873258,6.922358340520458e8,OPTIMAL,148,34
conicalb_cross,20,Xpress,27.7120926,2.1834319,13.3258037,48.8808605,1.022353,4.065074022643936e9,OPTIMAL,357705,254978,56.0776166,6.782849545982699e8,OPTIMAL,85,10
conicalb_cross,30,Xpress,32.941166,6.7076193,21.1806573,78.7389361,1.4620968,3.5278531744166718e9,OPTIMAL,510825,373778,53.3296006,6.817178238178853e8,OPTIMAL,74,7
conicalb_cross,45,Xpress,41.4084129,7.7987878,24.9639251,116.3658389,1.9281371,3.470200619341339e9,OPTIMAL,740505,551978,55.3496819,6.797592969241897e8,OPTIMAL,76,10
conicalb_cross,60,Xpress,41.8564919,5.7912832,33.927862,165.860829,3.1221332,3.351240331059967e9,OPTIMAL,970185,730178,54.3782957,6.852045590588447e8,OPTIMAL,107,31
conicalb_cross,90,Xpress,51.7086062,10.9398188,48.6241701,253.7249072,3.8967452,2.7234268551438293e9,OPTIMAL,1429545,1086578,54.1218979,6.955862766098266e8,OPTIMAL,198,53
conicalb_cross,120,Xpress,115.0684166,18.4410567,72.6657246,294.7162497,6.2134389,2.2959680732165833e9,OPTIMAL,1888905,1442978,58.9721402,7.107275323598211e8,OPTIMAL,260,86
conicalb_cross,180,Xpress,249.0729439,25.6279975,110.8288931,318.4359057,8.8282678,1.664545112526596e9,OPTIMAL,2807625,2155778,59.9581414,6.371596165213759e8,OPTIMAL,58,4
