base_name,rp,solver,time_to_cluster,time_to_read,time_to_create,time_to_solve,time_to_save,objective_value,termination_status,num_constraints,num_variables,time_to_resolve_benchmark,objective_value_resolve_benchmark,termination_status_resolve_benchmark,num_loss_of_load_e_demand,num_loss_of_load_h2_demand,loss_of_load_e_demand,loss_of_load_h2_demand
0_HourlyBenchmark,1,Xpress,0.0,20.0695254,90.4867512,379.8450482,24.8460794,4.541472096236191e8,OPTIMAL,6824040,4748143,0.0,0.0,,38,0,103.67570080004035,-3.6637359812630166e-15
convex_cross,4,Xpress,10.012791,0.9517431,3.8748199,4.3492671,0.6084396,6.848995762969131e8,OPTIMAL,112713,64898,94.973501,6.010812369409462e8,OPTIMAL,0,0,0.0,0.0
convex_cross,8,Xpress,4.9200217,0.6517285,3.9467202,11.2195218,0.3334311,5.31746251514946e8,OPTIMAL,173961,112418,85.467724,4.8495197146660864e8,OPTIMAL,131,140,228.88399504988217,239.49838868141723
convex_cross,12,Xpress,3.8415417,0.8450913,4.6984903,20.3908649,0.4722023,5.26660536584671e8,OPTIMAL,235209,159938,74.0542216,4.7741020573925495e8,OPTIMAL,68,37,144.39357148042234,31.595318361359116
convex_cross,16,Xpress,7.7592543,1.0593134,5.8387117,34.9026934,0.569411,5.249367164379883e8,OPTIMAL,296457,207458,72.0505229,4.739140291517201e8,OPTIMAL,45,16,53.76305775206349,10.390028147314602
convex_cross,20,Xpress,4.8023056,1.2097119,6.8672643,44.3442178,0.7635889,4.9783107052459717e8,OPTIMAL,357705,254978,80.7979313,4.7043716981428266e8,OPTIMAL,157,92,269.83268317854726,49.179829347695204
convex_cross,30,Xpress,16.9858841,1.8466516,10.0127353,70.6390567,1.1323201,4.793485672556e8,OPTIMAL,510825,373778,81.7275548,4.730245790183086e8,OPTIMAL,380,99,559.2446438598938,48.57828730417615
convex_cross,45,Xpress,14.2091585,2.6510689,22.4617571,113.6178599,2.3097903,4.7435329385258484e8,OPTIMAL,740505,551978,81.8685777,4.649348405437313e8,OPTIMAL,143,37,261.5554193360917,16.003390983216644
convex_cross,60,Xpress,12.0694602,3.8180103,17.488998,157.7817643,11.6029368,4.7036539798139954e8,OPTIMAL,970185,730178,83.7495261,4.629736038065372e8,OPTIMAL,56,9,189.95657839035852,8.788548144056566
convex_cross,90,Xpress,15.8712017,6.1923183,26.5907752,266.5296971,3.1631769,4.66533752374733e8,OPTIMAL,1429545,1086578,84.5261673,4.6230734848778903e8,OPTIMAL,42,4,121.10352354612505,11.83025794839913
convex_cross,120,Xpress,30.0147249,8.4444043,47.7214479,264.7566935,5.4756676,4.6200528428318024e8,OPTIMAL,1888905,1442978,87.3493537,4.619248977107164e8,OPTIMAL,54,6,173.56673114629587,9.1460697462713
convex_cross,180,Xpress,42.3981458,14.9535787,72.5198834,298.4913849,7.6778343,4.597100748710785e8,OPTIMAL,2807625,2155778,93.0327073,4.607345640288167e8,OPTIMAL,67,8,231.10212983266314,8.5799450582083
conicalb_cross,4,Xpress,5.2655841,1.03068,16.6705168,4.4211701,0.2245487,5.849158655240173e8,OPTIMAL,112713,64898,67.6862001,5.718723976052049e8,OPTIMAL,0,0,0.0,4.263256414560601e-14
conicalb_cross,8,Xpress,6.8024053,1.2178243,4.7493705,12.0348683,0.3730866,5.778472936343384e8,OPTIMAL,173961,112418,63.346082,5.619263184220328e8,OPTIMAL,2,0,0.2538280135931048,-8.43769498715119e-14
conicalb_cross,12,Xpress,8.1953304,1.3152158,6.9458205,22.0542762,0.4874503,5.2066555299759674e8,OPTIMAL,235209,159938,76.2263124,4.7684640462697417e8,OPTIMAL,48,4,60.51405818004681,1.1502327212737706
conicalb_cross,16,Xpress,20.0178043,1.0542271,5.370497,36.0556427,0.559223,4.839495453939438e8,OPTIMAL,296457,207458,78.2258902,4.7069938936548597e8,OPTIMAL,238,137,501.10383169887007,132.2813075813575
conicalb_cross,20,Xpress,5.5487477,1.2867881,8.00279,43.6835331,0.7520638,4.989591270007782e8,OPTIMAL,357705,254978,83.8344476,4.6777508129700017e8,OPTIMAL,132,24,230.47591046595247,7.739726025999845
conicalb_cross,30,Xpress,7.9456479,1.8632128,9.767728,74.0625002,1.1076454,4.7203228363861847e8,OPTIMAL,510825,373778,84.0039274,4.6815389967216814e8,OPTIMAL,205,30,412.92112903771965,30.92967415165996
conicalb_cross,45,Xpress,20.1289078,2.7343583,14.483956,106.2951712,2.1178187,4.713135664259186e8,OPTIMAL,740505,551978,85.0369181,4.7106270419495946e8,OPTIMAL,295,63,499.4589441723638,30.832369227921554
conicalb_cross,60,Xpress,22.3751952,3.3915167,19.7276481,153.0384244,2.7243972,4.696184938057785e8,OPTIMAL,970185,730178,82.346755,4.6249636798981214e8,OPTIMAL,50,0,92.70821310146324,8.026912468039882e-14
conicalb_cross,90,Xpress,29.2879861,5.6659046,27.7968722,229.4205417,4.2714034,4.643580884215088e8,OPTIMAL,1429545,1086578,87.1883729,4.616347206516118e8,OPTIMAL,74,0,151.13701511471453,8.026912468039882e-14
conicalb_cross,120,Xpress,31.4513072,8.5528159,47.4098695,265.9416035,6.2710786,4.6342080304338837e8,OPTIMAL,1888905,1442978,87.1379533,4.60822712068931e8,OPTIMAL,69,1,197.7925084840499,0.13724629785464992
conicalb_cross,180,Xpress,52.9502401,15.9411038,79.3910678,358.7179991,19.9823787,4.5993441784773254e8,OPTIMAL,2807625,2155778,80.0452087,4.6056729226570004e8,OPTIMAL,63,0,172.270605432562,8.026912468039882e-14
