base_name,rp,time_to_cluster_mean,time_to_cluster_q25,time_to_cluster_q75,time_to_read_mean,time_to_read_q25,time_to_read_q75,time_to_create_mean,time_to_create_q25,time_to_create_q75,time_to_solve_mean,time_to_solve_q25,time_to_solve_q75,time_to_save_mean,time_to_save_q25,time_to_save_q75,total_time_mean,total_time_q25,total_time_q75,rel_regret_mean,rel_regret_q25,rel_regret_q75,num_loss_of_load_e_demand_mean,num_loss_of_load_e_demand_q25,num_loss_of_load_e_demand_q75,loss_of_load_e_demand_mean,loss_of_load_e_demand_q25,loss_of_load_e_demand_q75
0_HourlyBenchmark,1,0.0,0.0,0.0,1.8606727,1.8606727,1.8606727,7.4862736,7.4862736,7.4862736,10.0574799,10.0574799,10.0574799,1.1414381,1.1414381,1.1414381,20.545864299999998,20.545864299999998,20.545864299999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kmeans_cross_dirac,4,0.08227456000000001,0.0519309,0.05636315,0.45020369000000005,0.41825187500000005,0.48476357500000006,1.14989994,0.893945375,1.4379274499999999,0.05292886,0.051413099999999996,0.0539269,0.041626050000000005,0.0337751,0.050982299999999994,1.7769331000000002,1.4665116249999999,2.057940075,2335.646844706172,2146.440908877011,2365.379999249011,5239.4,5076.25,5423.75,717.8697683842962,659.7205010228939,727.0092160186176
kmeans_cross_dirac,8,0.10785101999999999,0.058607675,0.12498464999999999,0.52640478,0.459031925,0.5727657500000001,1.36239913,1.010117275,1.53795295,0.10257792000000002,0.095150875,0.101958725,0.05099601,0.04421215,0.0574669,2.1502288600000004,1.7593642250000001,2.4513519,2063.2464068943123,1743.8455976553353,2418.8431029956787,4593.3,4078.75,5044.0,634.1463474906243,535.9821429742866,743.4353184918277
kmeans_cross_dirac,12,0.10835655,0.071042675,0.1239423,0.5206256899999999,0.49456197500000004,0.537888575,1.3416864,1.005154825,1.3251050749999997,0.13037185999999998,0.114973925,0.13955952500000002,0.05343838999999999,0.045053075,0.056608000000000006,2.15447889,1.813240475,2.144479725,1187.190388601322,684.5525450305888,1780.8786046827063,3003.7,1903.75,4223.25,364.8983864018088,210.41795113590376,547.3619856687562
kmeans_cross_dirac,16,0.13267953,0.07256865,0.13618885,0.5263256000000001,0.50040325,0.55202035,1.11797975,1.0356273,1.18912505,0.13854972,0.12774195,0.148870925,0.06538453,0.052046175,0.068657875,1.9809191300000002,1.8624921499999998,2.042570425,824.9868930380414,548.7200661656976,998.7365854233076,2207.1,1623.0,2636.75,253.57848059647782,168.66866034598175,306.97893121058695
kmeans_cross_dirac,20,0.10633724,0.068152825,0.135903675,0.5605321400000001,0.5357436250000001,0.5735774,1.26639766,1.0594815,1.32518725,0.17737288,0.162565125,0.184653625,0.06001375,0.0550427,0.06276235000000001,2.17065367,1.9186197999999999,2.2925876250000004,575.8375469772924,329.8444185827731,850.2074263028924,1621.4,1024.0,2316.25,177.0034088831131,101.3975491351519,261.33119019860317
kmeans_cross_dirac,30,0.2943878200000001,0.077963625,0.153484825,0.53611151,0.510640625,0.5511469250000001,1.1353708599999999,1.043907275,1.2229434,0.23934434000000002,0.20781285,0.23669637500000001,0.08116458,0.0652029,0.09627965000000001,2.2863791100000004,2.0301007,2.269661225,249.17784673045102,84.85952669397827,396.27691316012766,791.8,276.25,1274.0,76.60281669179297,26.099008597495754,121.8158224415922
kmeans_cross_dirac,60,0.16005129,0.123611375,0.191470575,0.6174796400000001,0.593243475,0.6537928500000001,1.38022896,1.275707325,1.4689266500000002,0.44895601,0.4235382,0.46484907500000006,0.11071625,0.101750725,0.115399775,2.71743215,2.628323875,2.8471625250000003,46.09518778019107,5.481800414284623,76.61807626193317,148.2,27.0,227.5,14.178383479090831,1.6899968353411374,23.56240233966454
kmeans_cross_dirac,90,0.30670699999999995,0.25333575,0.346793825,0.74026696,0.709464825,0.775626375,1.77742828,1.4290442,1.5513479000000001,0.6271049099999999,0.593727875,0.63121535,0.14568137,0.135612225,0.1513201,3.5971885200000004,3.214253375,3.3172387,14.82421808825336,1.9397398458973234,17.416733860179775,53.2,12.25,67.5,4.5633182341729945,0.5998639663964682,5.362747198703353
kmeans_cross_dirac,120,0.43430651,0.219567175,0.37810907499999996,0.75852804,0.7338981250000001,0.7801746250000001,1.8379654799999998,1.5756538500000001,1.8278899750000002,0.8659935899999999,0.820889125,0.940268825,0.17779131,0.17475254999999998,0.181052125,4.074584929999999,3.710384,3.9220547,5.37744660335422,1.0085986949099517,9.553809626721048,24.9,10.0,38.75,1.6575286395263522,0.31217359646628373,2.9441609571522376
