base_name,rp,solver,time_to_cluster,time_to_read,time_to_create,time_to_solve,time_to_save,objective_value,termination_status,num_constraints,num_variables,time_to_resolve_benchmark,objective_value_resolve_benchmark,termination_status_resolve_benchmark,num_loss_of_load_e_demand,num_loss_of_load_h2_demand,loss_of_load_e_demand,loss_of_load_h2_demand,penalty_tot_loss_of_load,investment_cost,operational_cost,investment_cost_storage,investment_cost_renewable,investment_cost_non_renewable,investment_cost_electrolyzer,non_renewable_capacity
0_HourlyBenchmark,1,Xpress,0.0,84.173666,167.147184,384.1722136,28.4773707,4.541472096236191e8,OPTIMAL,6824040,4748143,0.0,0.0,,38,0,103.67570080004035,-3.6637359812630166e-15,2.0735140160008066e6,4.332296452506538e8,2.0917564480729498e7,1.2321828290281203e7,1.712434486116668e8,4.065466382790575e7,2.0900970452079993e8,284.1394641771362
convex_cross_dirac,4,Xpress,2.1363243,1.1769778,4.2928935,2.8558946,0.2797123,6.454623643226059e9,OPTIMAL,112713,64898,84.521348,7.027409286779652e8,OPTIMAL,163,303,443.9407129006813,418.22826781916376,1.72433796143969e7,6.642867010700251e8,3.793807249375062e7,2.154091023009569e6,2.3579260823068514e8,2.1784645240970007e8,2.0900970452079993e8,570.1284670228861
convex_cross_dirac,8,Xpress,4.173809,1.2093425,5.83331,5.6241555,0.4598,2.0835954801897888e9,OPTIMAL,173961,112418,60.9481108,6.887748270110412e8,OPTIMAL,395,226,1228.8240697067254,325.7266711106482,3.109101481634754e7,6.265438973356575e8,6.137198771676381e7,4.1566156301361592e6,1.9875964502851516e8,2.154768741147912e8,2.0900970452079993e8,566.9581500586064
convex_cross_dirac,12,Xpress,9.0557817,1.6779614,17.303037,9.182619,0.5895492,1.0917080455790176e9,OPTIMAL,235209,159938,83.852449,6.865750313455726e8,OPTIMAL,756,326,3415.988134344819,705.041482250137,8.24205923318991e7,5.576725313305833e8,1.2890250001499064e8,5.065758046945435e6,1.3080967368848558e8,2.127873950743521e8,2.0900970452079993e8,560.1224516246781
convex_cross_dirac,16,Xpress,8.5582015,1.7086966,9.0572447,14.2637322,1.8569601,8.401355782570496e8,OPTIMAL,296457,207458,84.9074457,5.981440596654047e8,OPTIMAL,175,35,387.5903894267266,39.33069783864828,8.538421745307492e6,5.610254753967503e8,3.711858426867907e7,7.334354098492487e6,1.3262233959072296e8,2.1205907718673474e8,2.0900970452079993e8,556.2240523384068
convex_cross_dirac,20,Xpress,19.5968058,5.2336753,16.9839617,16.7024575,0.9620767,8.449248724849396e8,OPTIMAL,357705,254978,88.4417101,5.9551572157482e8,OPTIMAL,130,14,312.39887920907313,14.738670325522355,6.542750990691909e6,5.604545794787409e8,3.5061142096107304e7,7.095754868940413e6,1.3211247408570878e8,2.1223664600329155e8,2.0900970452079993e8,557.227791386558
convex_cross_dirac,30,Xpress,20.3348181,3.2179395,15.3238063,28.0954093,1.3047165,4.3041097648043823e8,OPTIMAL,510825,373778,131.6681035,5.678766847024946e8,OPTIMAL,1009,1003,4497.9014265860205,2379.663835402218,1.3755130523976535e8,3.9873508274638253e8,1.6914160195616204e8,1.0199578973798703e7,1.5509986467145413e8,2.4425934580329522e7,2.0900970452079993e8,260.75971534319945
convex_cross_dirac,45,Xpress,43.1288759,5.1846663,33.2129074,33.2370012,2.1749779,4.2929305220427704e8,OPTIMAL,740505,551978,123.4748353,5.50833374878865e8,OPTIMAL,1282,470,5087.5390320032475,855.3021994650228,1.1885682462936556e8,4.021592426370062e8,1.4867413224188548e8,1.0010539265565502e7,1.5662087763018766e8,2.6518121220453057e7,2.0900970452079993e8,263.02775765014843
convex_cross_dirac,60,Xpress,28.4249339,8.5347388,37.6274011,45.9617852,2.7863304,4.294217405633011e8,OPTIMAL,970185,730178,122.129036,5.546243583244051e8,OPTIMAL,1366,375,5587.545813886432,575.404845546267,1.2325901318865402e8,4.03991731994319e8,1.5063262633013675e8,1.0185675078957627e7,1.5863786438069272e8,2.615848801386845e7,2.0900970452079993e8,259.7606059081557
convex_cross_dirac,90,Xpress,68.2072326,7.6614218,75.8290628,61.3592345,5.0207425,4.2359635068118286e8,OPTIMAL,1429545,1086578,119.4314047,5.529572078023429e8,OPTIMAL,1228,305,5588.612479115021,498.62184434975103,1.2174468646929552e8,4.0187318859906393e8,1.5108401920331556e8,1.003163665665544e7,1.5592726666775483e8,2.6904580753853578e7,2.0900970452079993e8,260.87580397220967
convex_cross_dirac,120,Xpress,70.7270491,15.9710571,114.2408813,87.5930468,7.8772325,4.2732060942850494e8,OPTIMAL,1888905,1442978,124.9785251,5.506790424633453e8,OPTIMAL,1147,285,5424.873328895643,485.92975236594344,1.182160616252319e8,4.032589858805414e8,1.4742005658275142e8,1.1630811050140051e7,1.55542263859983e8,2.7076206449618284e7,2.0900970452079993e8,259.41886034079494
convex_cross_dirac,180,Xpress,180.5452372,31.1944941,197.2034786,126.683223,9.6789031,4.434562122524109e8,OPTIMAL,2807625,2155778,108.9084136,4.934676939514476e8,OPTIMAL,655,176,2149.0762440149574,242.60088397549447,4.78335425598092e7,4.2176644902415186e8,7.170124492722982e7,1.2555556307622291e7,1.589408641676365e8,4.126032402809303e7,2.0900970452079993e8,279.29044088206774
