base_name,rp,solver,time_to_cluster,time_to_read,time_to_create,time_to_solve,time_to_save,objective_value,termination_status,reduced_num_lol,reduced_lol,num_constraints,num_variables,time_to_resolve_benchmark,objective_value_resolve_benchmark,termination_status_resolve_benchmark,num_loss_of_load_e_demand,loss_of_load_e_demand
0_HourlyBenchmark,1,Gurobi,0.0,1.8606727,7.4862736,10.0574799,1.1414381,461.0014204801686,OPTIMAL,0,0.0,297840,210247,0.0,0.0,,0,0.0
kmeans_cross_dirac,4,Gurobi,0.2653317,0.4887403,0.9004115,0.0495531,0.0406065,397.36561023918995,OPTIMAL,0,0.0,3534,1793,17.844348,1.3751421300320248e6,OPTIMAL,5851,916.5004816853625
kmeans_cross_dirac,4,Gurobi,0.0542031,0.4173714,0.8516223,0.0522687,0.0374623,392.5539125790695,OPTIMAL,0,0.0,3534,1793,4.3759359,1.090904540547033e6,OPTIMAL,5432,727.0092156835225
kmeans_cross_dirac,4,Gurobi,0.0518508,0.4208933,0.89179,0.055732,0.0320277,392.5107149426766,OPTIMAL,0,0.0,3534,1793,0.565985,1.0757166089627338e6,OPTIMAL,5377,716.8836991173895
kmeans_cross_dirac,4,Gurobi,0.1311438,0.4258797,0.8045958,0.0511279,0.0337303,397.43634524262336,OPTIMAL,0,0.0,3534,1793,3.4918664,1.384712836434787e6,OPTIMAL,5845,922.8807935579957
kmeans_cross_dirac,4,Gurobi,0.0510808,0.390061,0.9827913,0.0527151,0.0325169,392.40612679202223,OPTIMAL,0,0.0,3534,1793,3.7991352,1.0517256498791059e6,OPTIMAL,5323,700.8894741990421
kmeans_cross_dirac,4,Gurobi,0.051029,0.4041413,1.090733,0.0573079,0.0339095,396.50569321969505,OPTIMAL,0,0.0,3534,1793,3.8977379,696681.8713488602,OPTIMAL,3911,464.1854792547276
kmeans_cross_dirac,4,Gurobi,0.0521712,0.4238359,1.2978894,0.0540515,0.0400674,392.62730645816976,OPTIMAL,0,0.0,3534,1793,2.5545578,1.0810234651722952e6,OPTIMAL,5399,720.4217055938294
kmeans_cross_dirac,4,Gurobi,0.0544322,0.4728334,1.4846068,0.0535531,0.0558228,394.05212522415144,OPTIMAL,0,0.0,3534,1793,0.927538,969389.1958930001,OPTIMAL,4994,645.9975099641779
kmeans_cross_dirac,4,Gurobi,0.0545282,0.5305956,1.5447847,0.0524341,0.0544409,392.5539125790694,OPTIMAL,0,0.0,3534,1793,0.696385,1.0909045412171946e6,OPTIMAL,5392,727.009216130316
kmeans_cross_dirac,4,Gurobi,0.0569748,0.527685,1.6497746,0.0505452,0.0556762,392.62978543992824,OPTIMAL,0,0.0,3534,1793,1.6723066,955774.3062134577,OPTIMAL,4870,636.9201086565992
kmeans_cross_dirac,8,Gurobi,0.0620643,0.6180803,2.216558,0.0949477,0.0644868,407.18082564299925,OPTIMAL,0,0.0,4878,2849,4.9277916,682147.0064708049,OPTIMAL,3603,454.4905455308668
kmeans_cross_dirac,8,Gurobi,0.0662498,0.4369938,1.0988245,0.1030892,0.0451036,403.4291788419995,OPTIMAL,0,0.0,4878,2849,2.4088925,960770.715605794,OPTIMAL,4804,640.2483110220421
kmeans_cross_dirac,8,Gurobi,0.1402413,0.5428314,0.9805482,0.0791383,0.043915,402.3937084795177,OPTIMAL,0,0.0,4878,2849,0.6096722,927597.6704463615,OPTIMAL,4702,618.1335496471053
kmeans_cross_dirac,8,Gurobi,0.118407,0.4495826,0.9601338,0.1021744,0.0417282,405.1787640909646,OPTIMAL,0,0.0,4878,2849,2.7376166,774458.1300739603,OPTIMAL,3904,516.0345491464354
kmeans_cross_dirac,8,Gurobi,0.1271772,0.4486982,0.9673819,0.0957604,0.0471401,401.55220918555534,OPTIMAL,0,0.0,4878,2849,1.6911973,1.1669026880273805e6,OPTIMAL,5200,777.6694220627633
kmeans_cross_dirac,8,Gurobi,0.0592193,0.5190898,1.3895687,0.1003726,0.0437691,404.9052530159119,OPTIMAL,0,0.0,4878,2849,1.9983693,781934.2858540898,OPTIMAL,3936,521.0195751014464
kmeans_cross_dirac,8,Gurobi,0.0566607,0.4873799,1.5743419,0.1676503,0.0593321,401.3338564506348,OPTIMAL,0,0.0,4878,2849,2.2025713,1.216934960149327e6,OPTIMAL,5383,811.0249274838486
kmeans_cross_dirac,8,Gurobi,0.0584038,0.5599724,1.6997701,0.1013117,0.0672229,403.0395255688062,OPTIMAL,0,0.0,4878,2849,0.7218306,1.1722610955790128e6,OPTIMAL,5124,781.2397405399072
kmeans_cross_dirac,8,Gurobi,0.0567829,0.5770302,1.3080781,0.0975867,0.0518713,402.07318317135065,OPTIMAL,0,0.0,4878,2849,2.2458895,961496.3671984455,OPTIMAL,4770,640.7330077790211
kmeans_cross_dirac,8,Gurobi,0.3333039,0.6243892,1.4287861,0.0837479,0.045391,402.41714257158856,OPTIMAL,0,0.0,4878,2849,0.6964289,871702.3385884436,OPTIMAL,4507,580.8698465928072
kmeans_cross_dirac,12,Gurobi,0.0698889,0.4448649,0.9808733,0.1136519,0.0448694,411.3047399430755,OPTIMAL,0,0.0,6222,3905,17.9965575,284335.47167822265,OPTIMAL,1781,189.28153989077143
kmeans_cross_dirac,12,Gurobi,0.1512228,0.499646,0.9761518,0.1162001,0.0572802,410.460690733462,OPTIMAL,0,0.0,6222,3905,1.7502245,304957.65504714666,OPTIMAL,1858,203.02904086715057
kmeans_cross_dirac,12,Gurobi,0.123738,0.4457302,0.9623854,0.1393376,0.044583,408.1378558907819,OPTIMAL,0,0.0,6222,3905,12.2282298,511969.0117521649,OPTIMAL,3057,341.0397568298631
kmeans_cross_dirac,12,Gurobi,0.1220036,0.4928673,1.0779994,0.1137297,0.0448592,409.3397656372363,OPTIMAL,0,0.0,6222,3905,9.1194022,349289.82315014454,OPTIMAL,2041,232.58468194216334
kmeans_cross_dirac,12,Gurobi,0.054704,0.5114145,1.3394586,0.1396335,0.071746,404.1048859233195,OPTIMAL,0,0.0,6222,3905,12.7685005,949697.9655633154,OPTIMAL,4914,632.8660308582618
kmeans_cross_dirac,12,Gurobi,0.1104828,0.5268164,1.1517845,0.1145652,0.0483376,415.4787635926781,OPTIMAL,0,0.0,6222,3905,20.6946437,192607.54235754747,OPTIMAL,1248,128.12175342343343
kmeans_cross_dirac,12,Gurobi,0.1240104,0.5633813,1.2820445,0.1296265,0.0545914,405.23584461421484,OPTIMAL,0,0.0,6222,3905,15.7456429,985176.9754633326,OPTIMAL,4844,656.5161610806003
kmeans_cross_dirac,12,Gurobi,0.0669246,0.5406401,1.3720038,0.1672283,0.0456041,404.47146618039767,OPTIMAL,0,0.0,6222,3905,1.0917091,922620.9264712122,OPTIMAL,4612,614.8103798686035
kmeans_cross_dirac,12,Gurobi,0.074504,0.6512622,3.1348936,0.1264052,0.0704954,406.1798003717824,OPTIMAL,0,0.0,6222,3905,3.9991392,517931.49211415683,OPTIMAL,3049,345.0168030692146
kmeans_cross_dirac,12,Gurobi,0.1860864,0.529634,1.1392691,0.1433406,0.0520176,410.56031003970133,OPTIMAL,0,0.0,6222,3905,3.7398141,458987.7058636861,OPTIMAL,2633,305.7177161880264
kmeans_cross_dirac,16,Gurobi,0.0666211,0.5602664,0.9907543,0.1189558,0.0499183,412.0000727536944,OPTIMAL,0,0.0,7566,4961,14.7572008,257619.61615043375,OPTIMAL,1653,171.46958050261284
kmeans_cross_dirac,16,Gurobi,0.130224,0.4955766,1.0672024,0.1377869,0.052386,411.85501993025053,OPTIMAL,0,0.0,7566,4961,2.9525369,330876.5484943143,OPTIMAL,1951,220.30824405543953
kmeans_cross_dirac,16,Gurobi,0.0702955,0.5004517,1.2802997,0.1262379,0.0725931,412.12386382897597,OPTIMAL,0,0.0,7566,4961,1.0316712,323797.40636435023,OPTIMAL,1936,215.58934593414233
kmeans_cross_dirac,16,Gurobi,0.1349788,0.6245434,1.0554767,0.1487969,0.0568522,411.6196130206905,OPTIMAL,0,0.0,7566,4961,2.980519,250505.13876986556,OPTIMAL,1613,166.72720402881464
kmeans_cross_dirac,16,Gurobi,0.1341387,0.5214413,1.038219,0.1135901,0.0516769,416.17310204748884,OPTIMAL,0,0.0,7566,4961,1.5093403,232606.99324053206,OPTIMAL,1466,154.7910794167523
kmeans_cross_dirac,16,Gurobi,0.0607858,0.5603305,1.4079996,0.1591793,0.1147504,414.38591766282,OPTIMAL,0,0.0,7566,4961,7.458391,252022.4364416406,OPTIMAL,1571,167.73502029377138
kmeans_cross_dirac,16,Gurobi,0.3463563,0.5272822,1.2193268,0.1462229,0.0552295,409.27498258754963,OPTIMAL,0,0.0,7566,4961,10.9627073,477688.1165672398,OPTIMAL,2735,318.1842144434665
kmeans_cross_dirac,16,Gurobi,0.0793881,0.4556853,1.0985198,0.1322541,0.0526008,409.9228424725493,OPTIMAL,0,0.0,7566,4961,3.3559391,410455.5942428332,OPTIMAL,2342,273.36308151194834
kmeans_cross_dirac,16,Gurobi,0.1674148,0.5172915,0.9872358,0.1488956,0.0519329,407.447177336986,OPTIMAL,0,0.0,7566,4961,3.8497905,712807.5402858448,OPTIMAL,3837,474.93579350035685
kmeans_cross_dirac,16,Gurobi,0.1365922,0.5003871,1.0347634,0.1535777,0.0959052,409.8522364575833,OPTIMAL,0,0.0,7566,4961,2.8431029,559431.9193283275,OPTIMAL,2967,372.6812422774733
kmeans_cross_dirac,20,Gurobi,0.0637332,0.5737001,1.232866,0.203402,0.0614155,422.4510221150564,OPTIMAL,0,0.0,8910,6017,30.1091965,82476.82702951002,OPTIMAL,579,54.69850452648139
kmeans_cross_dirac,20,Gurobi,0.135999,0.6378418,1.2500677,0.2250217,0.0631546,410.103877037417,OPTIMAL,0,0.0,8910,6017,13.4933644,383774.3149456184,OPTIMAL,2334,255.57700265750358
kmeans_cross_dirac,20,Gurobi,0.0669627,0.5706175,1.3502271,0.1853842,0.0609046,410.3625336276938,OPTIMAL,0,0.0,8910,6017,1.1462829,401008.49124699016,OPTIMAL,2321,267.065006390704
kmeans_cross_dirac,20,Gurobi,0.1369821,0.5705449,1.491746,0.1536586,0.0615856,418.31119386131127,OPTIMAL,0,0.0,8910,6017,10.4273977,155396.44299214735,OPTIMAL,1036,103.31549095823718
kmeans_cross_dirac,20,Gurobi,0.0717232,0.6543897,2.0121651,0.1501786,0.0714204,418.3487361012357,OPTIMAL,0,0.0,8910,6017,0.7329365,151560.8482354094,OPTIMAL,1020,100.75823519412347
kmeans_cross_dirac,20,Gurobi,0.0844478,0.456113,1.0055655,0.1607099,0.0520159,415.9918814893254,OPTIMAL,0,0.0,8910,6017,6.4584468,223070.73819088025,OPTIMAL,1469,148.43479054660443
kmeans_cross_dirac,20,Gurobi,0.1680292,0.5320909,1.1608146,0.1755237,0.0605933,410.7077157737812,OPTIMAL,0,0.0,8910,6017,5.5280261,370943.47205302113,OPTIMAL,2213,247.02120670994253
kmeans_cross_dirac,20,Gurobi,0.1356177,0.4901124,0.9614037,0.1692574,0.0507122,412.07535478416634,OPTIMAL,0,0.0,8910,6017,0.7186212,395285.6718833296,OPTIMAL,2302,263.249252712303
kmeans_cross_dirac,20,Gurobi,0.0654136,0.5467018,1.0257038,0.1681308,0.0531925,422.5185874428433,OPTIMAL,0,0.0,8910,6017,11.7340523,75471.95680127564,OPTIMAL,512,50.02846287145478
kmeans_cross_dirac,20,Gurobi,0.1344639,0.5732093,1.1734171,0.1824619,0.0651429,409.9769609059649,OPTIMAL,0,0.0,8910,6017,15.5556748,420240.5220500956,OPTIMAL,2428,279.88613626377685
kmeans_cross_dirac,30,Gurobi,0.071126,0.5473322,1.2124071,0.2379186,0.0688568,437.0709654367399,OPTIMAL,0,0.0,12270,8657,21.2376073,13431.07648247794,OPTIMAL,97,8.658166633740334
kmeans_cross_dirac,30,Gurobi,0.1533871,0.5272194,1.3234258,0.2330297,0.107215,416.80838525450713,OPTIMAL,0,0.0,12270,8657,2.6530904,167542.32973602484,OPTIMAL,1187,111.41567453235051
kmeans_cross_dirac,30,Gurobi,1.8409443,0.5561011,1.1062885,0.2064713,0.0656055,417.8240545398562,OPTIMAL,0,0.0,12270,8657,2.1712976,196875.99494399197,OPTIMAL,1307,130.96943229315724
kmeans_cross_dirac,30,Gurobi,0.0773933,0.5068817,1.2264555,0.374889,0.1000542,420.7099593647712,OPTIMAL,0,0.0,12270,8657,2.7331659,113800.76013327908,OPTIMAL,827,75.58394951883912
kmeans_cross_dirac,30,Gurobi,0.0796746,0.510575,1.004336,0.1937503,0.0626339,422.72135548861013,OPTIMAL,0,0.0,12270,8657,7.3800441,81137.283334259,OPTIMAL,590,53.806568894718254
kmeans_cross_dirac,30,Gurobi,0.1452276,0.506153,1.2692844,0.2118375,0.0891213,417.8084190701618,OPTIMAL,0,0.0,12270,8657,3.2994966,188346.18514238563,OPTIMAL,1303,125.28253841133943
kmeans_cross_dirac,30,Gurobi,0.1535174,0.5524185,1.0846277,0.2845785,0.0913508,436.53552170441486,OPTIMAL,0,0.0,12270,8657,0.9998772,14417.768100708514,OPTIMAL,103,9.315413486944452
kmeans_cross_dirac,30,Gurobi,0.1321927,0.5356059,1.1390869,0.2192877,0.0650687,414.2044746131799,OPTIMAL,0,0.0,12270,8657,10.5195986,275485.2843685412,OPTIMAL,1757,183.37976521226113
kmeans_cross_dirac,30,Gurobi,0.0739479,0.6079908,1.0303338,0.2046508,0.063817,430.2470149354154,OPTIMAL,0,0.0,12270,8657,4.4578035,28019.355079152905,OPTIMAL,179,18.389688227701974
kmeans_cross_dirac,30,Gurobi,0.2164673,0.5108375,0.9574629,0.22703,0.0979226,421.9402987545005,OPTIMAL,0,0.0,12270,8657,0.4659415,74267.38983325704,OPTIMAL,568,49.22696970687709
kmeans_cross_dirac,60,Gurobi,0.1755624,0.5630348,1.182735,0.444113,0.1507116,451.7451326242727,OPTIMAL,0,0.0,22350,16577,0.9935903,1378.2384110601179,OPTIMAL,14,0.6150990110883493
kmeans_cross_dirac,60,Gurobi,0.1220256,0.5975763,1.4346838,0.4353309,0.1156957,429.5447181583279,OPTIMAL,0,0.0,22350,16577,1.3017594,39431.23962091283,OPTIMAL,252,25.999051304014735
kmeans_cross_dirac,60,Gurobi,0.197967,0.669348,1.4962821,0.4920011,0.114512,426.78521763746,OPTIMAL,0,0.0,22350,16577,0.444945,56883.4594745187,OPTIMAL,396,37.63597792951768
kmeans_cross_dirac,60,Gurobi,0.1560474,0.6847875,1.52615,0.4218021,0.1008237,432.9023340477536,OPTIMAL,0,0.0,22350,16577,2.3729103,28505.644039945033,OPTIMAL,201,18.712862979210946
kmeans_cross_dirac,60,Gurobi,0.1056308,0.5179827,1.2084149,0.469069,0.1045318,435.16933432662154,OPTIMAL,0,0.0,22350,16577,1.1133259,35940.32982871414,OPTIMAL,223,23.667534158582434
kmeans_cross_dirac,60,Gurobi,0.2298166,0.5967759,1.2457858,0.4521893,0.0920244,430.85897814453887,OPTIMAL,0,0.0,22350,16577,1.2401104,35307.18416061457,OPTIMAL,229,23.247006882910863
kmeans_cross_dirac,60,Gurobi,0.1967733,0.646614,1.4697815,0.3905427,0.1056289,443.3733406734769,OPTIMAL,0,0.0,22350,16577,1.3529665,7815.146768299053,OPTIMAL,66,4.912404637993122
kmeans_cross_dirac,60,Gurobi,0.1283687,0.6542801,1.4066225,0.4287465,0.1202627,451.5052925959073,OPTIMAL,0,0.0,22350,16577,0.4474507,1379.1100082391908,OPTIMAL,14,0.6158609011238092
kmeans_cross_dirac,60,Gurobi,0.1731531,0.6523311,1.3654719,0.3764239,0.0961395,443.0312301662267,OPTIMAL,0,0.0,22350,16577,0.5652735,9101.651898804126,OPTIMAL,73,5.770036346639939
