base_name,rp,time_to_cluster_mean,time_to_cluster_q25,time_to_cluster_q75,time_to_read_mean,time_to_read_q25,time_to_read_q75,time_to_create_mean,time_to_create_q25,time_to_create_q75,time_to_solve_mean,time_to_solve_q25,time_to_solve_q75,time_to_save_mean,time_to_save_q25,time_to_save_q75,total_time_mean,total_time_q25,total_time_q75,rel_regret_mean,rel_regret_q25,rel_regret_q75,num_loss_of_load_e_demand_mean,num_loss_of_load_e_demand_q25,num_loss_of_load_e_demand_q75,num_loss_of_load_h2_demand_mean,num_loss_of_load_h2_demand_q25,num_loss_of_load_h2_demand_q75
0_HourlyBenchmark,1,0.0,0.0,0.0,20.5653512,20.5653512,20.5653512,89.816071,89.816071,89.816071,396.3815564,396.3815564,396.3815564,23.9001316,23.9001316,23.9001316,530.6631102,530.6631102,530.6631102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kmedoids_cross_convex,4,5.453929759999999,3.10893795,7.01234105,0.5494912600000001,0.505072675,0.561039925,2.60113279,2.4674695,2.728510725,4.81802026,4.718033825,4.905569175,0.28246866,0.20571445000000002,0.2659046,13.705042729999999,11.374263200000001,15.4341343,0.27068439650438936,0.2706843965043889,0.2706843965043892,-38.0,-38.0,-38.0,0.0,0.0,0.0
kmedoids_cross_convex,8,8.2560488,4.1743892,14.283104325000002,0.73845473,0.7046874249999999,0.7670529500000001,4.56064256,3.669425725,3.9913940500000002,12.7141154,11.408639075,12.8251564,0.35860307999999996,0.34562367499999996,0.374741275,26.627864570000003,21.7440634,31.169896125,0.2566965973222397,0.256949451024453,0.2602457402762124,-38.0,-38.0,-38.0,0.0,0.0,0.0
kmedoids_cross_convex,12,9.230903950000002,4.5171787000000005,13.90428615,0.9622534100000001,0.887291725,1.020961125,5.23959375,4.905412474999999,5.536975175,21.785097739999998,20.220677825,21.958403825,0.48863485000000006,0.47383687500000005,0.512147075,37.7064837,33.980795650000005,40.635393425,0.2276540974001343,0.22881682205224013,0.2405873677206925,-26.6,-38.0,-38.0,6.4,0.0,0.0
kmedoids_cross_convex,16,7.040417620000001,4.726891375,5.742288075,1.2656543399999998,1.1659903,1.25936455,6.667844270000001,6.4558100750000005,6.893336025,30.688500430000005,29.59643765,31.316497925,0.6477704999999999,0.627289075,0.6603003999999999,46.310187160000005,44.022785975,48.74483875,0.21169547797815108,0.20171369330264438,0.22978193390851287,-28.5,-38.0,-35.0,0.2,0.0,0.0
kmedoids_cross_convex,20,8.48885572,5.729305475,12.3678649,1.5436649600000003,1.436007225,1.5628146000000003,8.48110437,7.416316475,8.095455275,44.77436641,43.046168875000006,46.820939475,0.9417529000000002,0.7942972,1.138942075,64.22974436000001,61.626116550000006,67.90008725,0.1262331063035145,0.09504215263192632,0.14526251768079673,27.6,-15.0,58.25,9.3,0.25,17.25
kmedoids_cross_convex,30,9.372327149999998,7.00328655,12.763423974999998,2.30731813,1.97516735,2.6768595,10.239074669999999,9.774031675000002,10.35109105,73.17736622000001,70.473893175,76.5241015,2.25915115,1.1423271,1.6522542,97.35523732000001,92.1288762,101.6446521,0.06657651008267028,0.042936099676270566,0.08429340655549597,28.5,10.25,57.0,9.7,5.5,11.75
kmedoids_cross_convex,45,12.64184008,9.796493375,16.178201450000003,3.4649652900000008,3.011333575,3.801514775,16.84587423,14.47723695,16.163909824999998,123.21933009999998,117.179043875,126.48243675,2.06114293,1.75398255,2.4139980999999997,158.23315263,151.89260335,164.98115810000002,0.034014900040373316,0.02914278015845372,0.037083575498252766,13.0,-10.5,37.75,10.6,3.0,10.5
kmedoids_cross_convex,60,10.78460917,10.1814101,11.243844724999999,4.33026928,3.789241925,5.066703525,20.269386270000005,19.638743750000003,21.019787725,164.77896428,156.276070925,167.70479339999997,2.84016522,2.861546375,3.025065775,203.00339422000002,194.68468674999997,206.11243094999998,0.025411944954121295,0.019181356815926132,0.02952729558893069,10.0,-4.0,19.75,8.3,1.0,8.75
kmedoids_cross_convex,90,19.38900779,16.8419584,22.547931849999998,8.31602743,7.134790575,9.605640600000001,35.00576271,33.137899399999995,37.006902775,257.89639495,244.034005175,267.3605391,9.541250020000001,4.287758350000001,14.838986375000001,330.14844289999996,318.15616977499997,342.77827659999997,0.022872623480188155,0.01797616207073627,0.027816010195889206,33.6,6.5,53.25,4.1,1.25,5.0
kmedoids_cross_convex,120,35.919502480000006,32.323907525,39.50851535,11.318745490000001,9.780654875,12.7708513,55.26337047,52.180759949999995,60.02386795,294.03279084,285.01388287500004,291.973009625,13.124722270000001,5.3529309,18.8583403,409.65913155,385.31371140000005,417.1155929,0.019857789306808857,0.018209707970820124,0.019754466180717536,23.2,16.75,31.0,0.9,0.25,1.0
kmedoids_cross_convex,180,63.72527252,56.7073282,68.64276935000001,23.21580633,20.891966975000003,25.35836945,116.92730424000001,108.92752825000001,122.66845905000001,334.63218302999996,319.95428499999997,347.65114825,10.033797349999999,8.488732375000001,8.830448400000002,548.53436347,539.38843065,556.700047675,0.017123921392500727,0.016004068040668697,0.018313766886205524,24.1,15.25,32.5,0.6,0.0,1.0
