id,asset,year,rep_period,time_block_start,time_block_end,solution,dual_balance_storage_rep_period,dual_max_storage_level_rep_period_limit,dual_min_storage_level_rep_period_limit
48,battery,2030,2,24,24,,-3.9002493552223876,0.0,0.0
49,battery,2030,3,1,1,,-4.998747766681493,0.0,0.0
50,battery,2030,3,2,2,,-4.998747766681493,0.0,0.0
51,battery,2030,3,3,3,,-4.998747766681493,0.0,0.0
52,battery,2030,3,4,4,,-4.998747766681493,0.0,0.0
53,battery,2030,3,5,5,,-4.998747766681493,0.0,0.0
54,battery,2030,3,6,6,,-4.998747766681493,0.0,0.0
55,battery,2030,3,7,7,,-4.998747766681493,0.0,0.0
56,battery,2030,3,8,8,,-4.998747766681493,0.0,0.0
57,battery,2030,3,9,9,,-4.998747766681493,0.0,0.0
58,battery,2030,3,10,10,,-4.998747766681493,0.0,0.0
59,battery,2030,3,11,11,,-4.998747766681493,0.0,0.0
60,battery,2030,3,12,12,,-4.998747766681493,0.0,0.0
61,battery,2030,3,13,13,,-4.998747766681493,0.0,0.0
62,battery,2030,3,14,14,,-4.998747766681493,0.0,0.0
63,battery,2030,3,15,15,,-4.998747766681493,0.0,0.0
64,battery,2030,3,16,16,,-4.511369859430048,0.0,0.0
65,battery,2030,3,17,17,,-4.511369859430048,0.0,0.0
66,battery,2030,3,18,18,,-4.511369859430048,0.0,0.0
67,battery,2030,3,19,19,,-4.511369859430048,0.0,0.0
68,battery,2030,3,20,20,,-4.511369859430048,0.0,0.0
69,battery,2030,3,21,21,,-4.511369859430048,0.0,0.0
70,battery,2030,3,22,22,,-4.511369859430048,0.0,0.0
71,battery,2030,3,23,23,,-4.511369859430048,0.0,0.0
72,battery,2030,3,24,24,,-4.511369859430048,0.0,0.0
73,battery,2030,4,1,1,,-2.2009912833340013,0.0,0.0
74,battery,2030,4,2,2,,-1.9863946332089364,0.0,0.0
75,battery,2030,4,3,3,,-1.9863946332089364,0.0,0.0
76,battery,2030,4,4,4,,-1.9863946332089364,0.0,0.0
77,battery,2030,4,5,5,,-1.9863946332089364,0.0,0.0
78,battery,2030,4,6,6,,-1.9863946332089364,0.0,0.0
79,battery,2030,4,7,7,,-0.1760793026667201,0.0,0.0
80,battery,2030,4,8,8,,-0.08803965133336004,0.0,0.0
81,battery,2030,4,9,9,,-0.08803965133336004,0.0,0.0
82,battery,2030,4,10,10,,-0.08803965133336004,0.0,0.0
83,battery,2030,4,11,11,,-0.08803965133336004,0.0,0.0
84,battery,2030,4,12,12,,-0.08803965133336004,0.0,0.0
85,battery,2030,4,13,13,,-0.08803965133336004,0.0,0.0
86,battery,2030,4,14,14,,-0.08803965133336004,0.0,0.0
87,battery,2030,4,15,15,,-0.08803965133336004,0.0,0.0
88,battery,2030,4,16,16,,-0.08803965133336004,0.0,0.0
89,battery,2030,4,17,17,,-0.08803965133336004,0.0,0.0
90,battery,2030,4,18,18,,-0.08803965133336004,-1.8983549818755763,0.0
91,battery,2030,4,19,19,,-1.9863946332089364,0.0,0.0
92,battery,2030,4,20,20,,-1.9863946332089364,0.0,0.0
93,battery,2030,4,21,21,,-1.9863946332089364,2.220446049250313e-16,0.0
94,battery,2030,4,22,22,,-1.9863946332089362,0.0,0.0
95,battery,2030,4,23,23,,-1.9863946332089362,0.0,0.0
96,battery,2030,4,24,24,,-1.9863946332089362,0.0,0.0
97,battery,2030,5,1,1,,-9.335316591573202,0.0,0.0
98,battery,2030,5,2,2,,-9.335316591573202,0.0,0.0
99,battery,2030,5,3,3,,-9.335316591573202,0.0,0.0
100,battery,2030,5,4,4,,-9.335316591573202,0.0,0.0
101,battery,2030,5,5,5,,-9.335316591573202,0.0,0.0
102,battery,2030,5,6,6,,-9.335316591573202,0.0,0.0
103,battery,2030,5,7,7,,-9.335316591573202,0.0,0.0
104,battery,2030,5,8,8,,-9.335316591573202,0.0,0.0
105,battery,2030,5,9,9,,-3.014391211249583,0.0,0.0
106,battery,2030,5,10,10,,-3.014391211249583,0.0,0.0
107,battery,2030,5,11,11,,-3.014391211249583,0.0,0.0
108,battery,2030,5,12,12,,-3.014391211249583,0.0,0.0
109,battery,2030,5,13,13,,-3.014391211249583,0.0,0.0
110,battery,2030,5,14,14,,-3.014391211249583,0.0,0.0
111,battery,2030,5,15,15,,-3.014391211249583,0.0,0.0
112,battery,2030,5,16,16,,-3.014391211249583,0.0,0.0
113,battery,2030,5,17,17,,-3.014391211249583,-6.103270077984886,0.0
114,battery,2030,5,18,18,,-9.11766128923447,0.0,0.0
115,battery,2030,5,19,19,,-9.11766128923447,0.0,0.0
116,battery,2030,5,20,20,,-9.11766128923447,0.0,0.0
117,battery,2030,5,21,21,,-9.11766128923447,0.0,0.0
118,battery,2030,5,22,22,,-3.0143912112495808,0.0,0.0
119,battery,2030,5,23,23,,-2.720488068152749,0.0,0.0
120,battery,2030,5,24,24,,-2.720488068152749,0.0,0.0
121,battery,2030,6,1,1,,-1.107730453012668,0.0,0.0
122,battery,2030,6,2,2,,-1.107730453012668,0.0,0.0
123,battery,2030,6,3,3,,-1.107730453012668,0.0,0.0
124,battery,2030,6,4,4,,-1.107730453012668,0.0,0.0
125,battery,2030,6,5,5,,-1.107730453012668,0.0,0.0
126,battery,2030,6,6,6,,-1.107730453012668,0.0,0.0
127,battery,2030,6,7,7,,-1.107730453012668,0.0,0.0
128,battery,2030,6,8,8,,-1.107730453012668,0.0,0.0
129,battery,2030,6,9,9,,-1.107730453012668,0.0,0.0
130,battery,2030,6,10,10,,-1.107730453012668,0.0,0.0
131,battery,2030,6,11,11,,-1.107730453012668,0.0,0.0
132,battery,2030,6,12,12,,-1.107730453012668,0.0,0.0
133,battery,2030,6,13,13,,-1.107730453012668,0.0,0.0
134,battery,2030,6,14,14,,-1.107730453012668,0.0,0.0
135,battery,2030,6,15,15,,-1.107730453012668,0.0,0.0
136,battery,2030,6,16,16,,-1.107730453012668,0.0,0.0
137,battery,2030,6,17,17,,-1.107730453012668,0.0,0.0
138,battery,2030,6,18,18,,-1.107730453012668,0.0,0.0
139,battery,2030,6,19,19,,-1.107730453012668,0.0,0.0
140,battery,2030,6,20,20,,-1.107730453012668,0.0,0.0
141,battery,2030,6,21,21,,-1.107730453012668,0.0,0.0
142,battery,2030,6,22,22,,-0.9997267338439328,0.0,0.0
143,battery,2030,6,23,23,,-0.9997267338439328,0.0,0.0
144,battery,2030,6,24,24,,-0.9997267338439328,0.0,0.0
145,battery,2030,7,1,1,,-1.0387698711730846,0.0,0.0
146,battery,2030,7,2,2,,-0.9374898087337089,0.0,0.0
147,battery,2030,7,3,3,,-0.9374898087337089,0.0,0.0
148,battery,2030,7,4,4,,-0.9374898087337089,0.0,0.0
149,battery,2030,7,5,5,,-0.9374898087337089,0.0,0.0
150,battery,2030,7,6,6,,-0.9374898087337089,0.0,0.0
151,battery,2030,7,7,7,,-0.9374898087337089,0.0,0.0
152,battery,2030,7,8,8,,-0.9374898087337089,0.0,0.0
153,battery,2030,7,9,9,,-0.9374898087337089,0.0,0.0
154,battery,2030,7,10,10,,-0.9374898087337089,0.0,0.0
155,battery,2030,7,11,11,,-0.9374898087337089,0.0,0.0
156,battery,2030,7,12,12,,-0.9374898087337089,0.0,0.0
157,battery,2030,7,13,13,,-0.9374898087337089,0.0,0.0
158,battery,2030,7,14,14,,-0.9374898087337089,0.0,0.0
159,battery,2030,7,15,15,,-0.9374898087337089,0.0,0.0
160,battery,2030,7,16,16,,-0.9374898087337089,0.0,0.0
161,battery,2030,7,17,17,,-0.9374898087337089,0.0,0.0
162,battery,2030,7,18,18,,-0.9374898087337089,0.0,0.0
163,battery,2030,7,19,19,,-0.9374898087337089,0.0,0.0
164,battery,2030,7,20,20,,-0.9374898087337089,0.0,0.0
165,battery,2030,7,21,21,,-0.9374898087337089,0.0,0.0
166,battery,2030,7,22,22,,-0.9374898087337089,0.0,0.0
167,battery,2030,7,23,23,,-0.9374898087337089,0.0,0.0
168,battery,2030,7,24,24,,-0.9374898087337089,0.0,0.0
169,battery,2030,8,1,1,,-0.8514172416333543,0.0,0.0
170,battery,2030,8,2,2,,-0.8514172416333543,0.0,0.0
171,battery,2030,8,3,3,,-0.8514172416333543,0.0,0.0
172,battery,2030,8,4,4,,-0.8514172416333543,0.0,0.0
173,battery,2030,8,5,5,,-0.8514172416333543,0.0,0.0
174,battery,2030,8,6,6,,-0.8514172416333543,0.0,0.0
175,battery,2030,8,7,7,,-0.8514172416333543,0.0,0.0
176,battery,2030,8,8,8,,-0.8514172416333543,0.0,0.0
177,battery,2030,8,9,9,,-0.8514172416333543,0.0,0.0
178,battery,2030,8,10,10,,-0.8514172416333543,0.0,0.0
179,battery,2030,8,11,11,,-0.8514172416333543,0.0,0.0
180,battery,2030,8,12,12,,-0.8514172416333543,0.0,0.0
181,battery,2030,8,13,13,,-0.8514172416333543,0.0,0.0
182,battery,2030,8,14,14,,-0.8514172416333543,0.0,0.0
183,battery,2030,8,15,15,,-0.8514172416333543,0.0,0.0
184,battery,2030,8,16,16,,-0.8514172416333543,0.0,0.0
185,battery,2030,8,17,17,,-0.8514172416333543,0.0,0.0
186,battery,2030,8,18,18,,-0.8514172416333543,0.0,0.0
187,battery,2030,8,19,19,,-0.8514172416333543,0.0,0.0
188,battery,2030,8,20,20,,-0.8514172416333543,0.0,0.0
189,battery,2030,8,21,21,,-0.8514172416333543,0.0,0.0
190,battery,2030,8,22,22,,-0.7684040605741023,0.0,0.0
191,battery,2030,8,23,23,,-0.7684040605741023,0.0,0.0
192,battery,2030,8,24,24,,-0.7684040605741023,0.0,0.0
