id,asset,milestone_year,investment_integer,capacity,investment_limit,solution
1,ccgt,2030,false,0.8,,1.025636040751197
2,wind,2030,false,0.4,,3.175489624585673
3,solar,2030,false,0.5,,1.5688869519019923
4,ocgt,2030,false,0.1,,2.551405370101636
5,wind_offshore,2030,false,0.4,,0.0
