id,asset,milestone_year,investment_integer,capacity,investment_limit,solution
1,ccgt,2030,false,0.8,,1.0680837576590148
2,wind,2030,false,0.4,,3.1164943215822274
3,solar,2030,false,0.5,,1.7887858044578495
4,ocgt,2030,false,0.1,,3.018744482812733
5,wind_offshore,2030,false,0.4,,0.0
