base_name,rp,solver,time_to_cluster,time_to_read,time_to_create,time_to_solve,time_to_save,objective_value,termination_status,num_constraints,num_variables,time_to_resolve_benchmark,objective_value_resolve_benchmark,termination_status_resolve_benchmark,num_loss_of_load_e_demand,num_loss_of_load_h2_demand,loss_of_load_e_demand,loss_of_load_h2_demand
0_HourlyBenchmark,1,Xpress,0.0,19.6883105,88.4436198,380.5289811,23.8054399,4.541472096236191e8,OPTIMAL,6824040,4748143,0.0,0.0,,38,0,103.67570080004035,-3.6637359812630166e-15
convex_cross,4,Xpress,20.1835997,0.5460902,2.5841559,4.2231522,0.2650961,5.673820210763168e8,OPTIMAL,112713,64898,95.0063353,1.6625530599591904e9,OPTIMAL,5017,817,57232.05818502926,1278.0024090944269
convex_cross,8,Xpress,14.8982505,0.6570784,3.5338829,10.1824676,0.3048927,5.1894885633449554e8,OPTIMAL,173961,112418,78.6745701,5.869228391281874e8,OPTIMAL,750,144,5088.119595283889,187.30622685636388
convex_cross,12,Xpress,13.858385,0.8692895,4.8207755,18.6879549,0.4421689,5.173465567093353e8,OPTIMAL,235209,159938,81.2224349,4.9153553170416176e8,OPTIMAL,162,57,772.9780118417901,43.510018324992345
convex_cross,16,Xpress,22.3456427,1.1081233,6.1060724,30.0817215,1.0261453,5.013859800165863e8,OPTIMAL,296457,207458,79.2715401,4.702983334251858e8,OPTIMAL,132,26,300.5675408502051,17.574365662139474
convex_cross,20,Xpress,15.5909161,1.3064926,6.8336225,45.1599585,0.7141584,4.9083872873132324e8,OPTIMAL,357705,254978,79.8789327,4.8106841170214796e8,OPTIMAL,234,65,871.4908520973086,36.646126594771424
convex_cross,30,Xpress,14.673428,1.7445047,9.2522449,62.214075,1.0001295,4.840716031362915e8,OPTIMAL,510825,373778,86.5320745,4.711478447182756e8,OPTIMAL,104,20,243.03912931282642,11.706327900554236
convex_cross,45,Xpress,26.3689383,2.6205719,13.0524769,123.393172,2.0734158,4.8191116078061676e8,OPTIMAL,740505,551978,82.1158475,4.7150300715921974e8,OPTIMAL,72,4,233.79068815616202,5.184639962990903
convex_cross,60,Xpress,28.934727,3.4316506,17.7818059,199.7701395,2.6410392,4.763678366604233e8,OPTIMAL,970185,730178,88.2735209,4.666427663249905e8,OPTIMAL,47,0,175.82652720450648,2.7755575615628914e-15
convex_cross,90,Xpress,32.6383177,5.4857278,27.1925183,238.8326099,5.259986,4.7148445523072815e8,OPTIMAL,1429545,1086578,89.6085116,4.6365059120219535e8,OPTIMAL,39,3,171.51216545547857,7.661111969189901
convex_cross,120,Xpress,29.2054565,8.2296111,45.8514083,271.7885177,5.0695602,4.7150365241179657e8,OPTIMAL,1888905,1442978,92.0432136,4.631347076252239e8,OPTIMAL,44,0,183.11869248662677,2.7755575615628914e-15
convex_cross,180,Xpress,39.5808215,14.756044,68.8481464,297.8259416,21.1499902,4.8263579602423096e8,OPTIMAL,2807625,2155778,91.4115198,4.5906944924988264e8,OPTIMAL,21,1,40.71600862682434,4.430376401719694
conicalb_cross,4,Xpress,22.1704071,0.9697563,5.6744492,3.4846837,0.2621562,5.60884330869957e8,OPTIMAL,112713,64898,59.9312953,1.6579816077444406e9,OPTIMAL,5595,253,57781.635445966545,534.9077311775461
conicalb_cross,8,Xpress,24.1504749,1.2166665,4.861778,10.0294672,0.4405101,5.510865278435135e8,OPTIMAL,173961,112418,69.9770479,4.971128699754636e8,OPTIMAL,758,79,412.0932847784315,35.002729857183525
conicalb_cross,12,Xpress,23.489968,1.4837158,6.5676607,19.1146296,1.2694863,5.1448078508719635e8,OPTIMAL,235209,159938,72.1315482,4.906923518307322e8,OPTIMAL,209,7,779.8663682885906,11.076471618657527
conicalb_cross,16,Xpress,17.6232023,1.2884844,6.2737205,33.6319845,0.5781097,4.964133839334564e8,OPTIMAL,296457,207458,78.8696893,4.6651513736120605e8,OPTIMAL,128,16,241.33036309458055,8.60395113251862
conicalb_cross,20,Xpress,24.7534651,1.299409,7.1031481,42.6103578,0.7110824,4.898626674148865e8,OPTIMAL,357705,254978,78.9796421,4.734965403026205e8,OPTIMAL,202,43,542.8929083467311,12.507695626263363
conicalb_cross,30,Xpress,17.5512973,2.5454369,10.1728227,62.3548737,1.0935772,4.831917828005066e8,OPTIMAL,510825,373778,79.1604056,4.7058215815202165e8,OPTIMAL,109,6,240.856901390009,1.5757519511772995
conicalb_cross,45,Xpress,18.080522,2.7452954,14.5634661,132.3689527,1.593311,4.8172887452890015e8,OPTIMAL,740505,551978,85.9814908,4.702443961454438e8,OPTIMAL,68,0,219.81768762541518,1.0880185641326534e-14
conicalb_cross,60,Xpress,18.7394743,3.5582634,18.5976282,154.2460044,2.780094,4.7564561536356354e8,OPTIMAL,970185,730178,86.033859,4.663905539877673e8,OPTIMAL,53,0,188.01898578121614,1.0880185641326534e-14
conicalb_cross,90,Xpress,23.0341142,6.4795985,28.6483856,242.1789876,3.3197199,4.70680008326561e8,OPTIMAL,1429545,1086578,82.5061755,4.6355165290391374e8,OPTIMAL,41,0,181.27143643896298,1.0880185641326534e-14
conicalb_cross,120,Xpress,33.2414053,9.2083111,48.9516296,244.2658227,5.407532,4.7089864878073883e8,OPTIMAL,1888905,1442978,93.8592366,4.629346239141649e8,OPTIMAL,46,0,182.95890178152794,1.0880185641326534e-14
conicalb_cross,180,Xpress,39.2069709,16.7831357,75.6679354,360.4238446,21.6488476,4.765928008963928e8,OPTIMAL,2807625,2155778,90.8928048,4.5911296431664485e8,OPTIMAL,21,0,53.17098775272407,1.0880185641326534e-14
