base_name,rp,time_to_cluster_mean,time_to_cluster_q25,time_to_cluster_q75,time_to_read_mean,time_to_read_q25,time_to_read_q75,time_to_create_mean,time_to_create_q25,time_to_create_q75,time_to_solve_mean,time_to_solve_q25,time_to_solve_q75,time_to_save_mean,time_to_save_q25,time_to_save_q75,total_time_mean,total_time_q25,total_time_q75,rel_regret_mean,rel_regret_q25,rel_regret_q75,num_loss_of_load_e_demand_mean,num_loss_of_load_e_demand_q25,num_loss_of_load_e_demand_q75,num_loss_of_load_h2_demand_mean,num_loss_of_load_h2_demand_q25,num_loss_of_load_h2_demand_q75
0_HourlyBenchmark,1,0.0,0.0,0.0,44.4874504,44.4874504,44.4874504,121.6666338,121.6666338,121.6666338,380.6133232,380.6133232,380.6133232,24.6541483,24.6541483,24.6541483,571.4215557,571.4215557,571.4215557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kmedoids_cross_convex,4,5.441751549999999,3.7146524000000003,5.4330354,1.6337671699999998,1.48666635,1.9256996,8.31330811,5.9167488,9.597966575,4.23267897,4.097896025000001,4.392365249999999,0.3447617800000001,0.316138675,0.364564,19.96626758,18.119264299999998,21.0508928,0.3051020544810482,0.2997629460018058,0.3079315515695056,-28.1,-38.0,-38.0,32.3,0.0,0.0
kmedoids_cross_convex,8,6.80619511,5.979483350000001,7.891140025,2.0905924,1.8024979,2.3522751,8.80935044,6.804588925,10.507447925000001,10.60320582,10.16285595,10.905047849999999,0.47271313,0.45929165,0.495955525,28.782056899999997,25.951484675,30.644923825,0.263706994458678,0.25940142085578954,0.26171034244882513,-38.0,-38.0,-38.0,0.1,0.0,0.0
kmedoids_cross_convex,12,8.221753689999998,6.988711825,8.784102725,2.30786677,1.901958975,2.490506975,11.525714579999997,9.4360627,11.0164285,19.61194317,18.239794475,19.690111725,0.62268124,0.607298925,0.639460275,42.28995945,37.882491775,44.77611254999999,0.24975993711032576,0.2432337715006171,0.25584574887698847,-37.5,-38.0,-37.0,0.3,0.0,0.0
kmedoids_cross_convex,16,9.84268829,8.188718549999999,11.05086895,2.99034489,2.7155671,3.38294125,16.05595171,13.191744875000001,16.72915435,29.46340803,28.206553624999998,29.7142723,0.75936566,0.7428991749999999,0.7730356999999999,59.11175857999999,54.63584019999999,62.522183125,0.2348411552508845,0.22266916984667462,0.24646678859504334,-27.6,-36.25,-24.0,5.8,0.0,1.0
kmedoids_cross_convex,20,10.622672829999999,8.1019028,11.880644575,3.1513117,2.683875,3.732716575,16.56523678,14.493458875000002,16.649928475,41.38047515,39.76422705,42.751540299999995,0.89907661,0.86029245,0.928207525,72.61877307,68.351470375,76.324493,0.19397610564779982,0.1603997407145052,0.227744278760656,19.6,-28.5,55.25,24.3,0.0,1.5
kmedoids_cross_convex,30,17.570307269999997,13.628802875000002,23.585344550000002,4.722413749999999,3.9932917999999997,4.6499863,22.498965659999996,20.08394115,22.207675799999997,69.16959258,67.680259975,71.2220557,1.2428465999999998,1.19827475,1.28683715,115.20412586,108.54766380000001,122.24642557500002,0.11895561859347417,0.072826818494185,0.13755130772060548,77.2,-10.5,138.25,14.3,1.25,16.0
kmedoids_cross_convex,45,16.16298054,12.908338650000001,16.505838349999998,5.71845901,4.732624375,6.314833,26.72006486,24.150253125,27.3664255,98.40392983,89.155825625,106.015274375,3.49375268,1.8935899250000001,2.9046132499999997,150.49918692,146.922206325,153.394233225,0.07049732838095636,0.05044789489498695,0.07789470448212882,116.0,50.0,183.25,53.3,6.25,30.5
kmedoids_cross_convex,60,19.6443166,14.737956525000001,21.87148465,8.589400039999997,8.05823425,10.121376399999999,44.81520368,40.404101925,48.058123725,142.25410248,138.71634255,147.1212225,2.7412765900000005,2.385184875,3.2288078,218.04429938999996,207.478466025,226.6746118,0.06650818640747827,0.04577229397862166,0.08362402600016798,236.2,112.25,344.25,80.2,23.25,67.75
kmedoids_cross_convex,90,36.19062238,36.522107675,37.419469025,10.671910379999998,9.160112300000002,11.930631675,60.58860909,56.665756075,64.13701234999999,191.62897041999997,185.805959425,196.44884125,4.0301915,3.7240533000000005,3.8585398,303.1103037700001,294.869453225,308.39803005000005,0.05358527664875401,0.04123034277972945,0.05935833722336581,199.2,56.5,286.75,50.5,6.5,75.0
kmedoids_cross_convex,120,29.20338529,24.141732925,32.341617825,14.972352740000002,13.608075224999999,15.774122550000001,78.65804636,77.603759175,79.12448180000001,458.04040836,225.167777775,253.85051885,7.955939370000001,6.864027924999999,7.451457325,588.8301321199999,358.340396375,383.21899107499996,0.06406536483171917,0.04997632566296424,0.08279230802945077,346.9,248.0,456.25,68.3,40.25,86.0
kmedoids_cross_convex,180,51.85147488,46.30746332499999,57.143202824999996,29.195538770000002,28.3086119,31.887906274999995,152.14464985,140.0622439,162.1889399,284.79340259,268.19957734999997,286.450835075,10.79348877,9.17575905,9.660204625,528.77855486,518.68360425,547.5038499499999,0.045286375771857595,0.033447538719787694,0.04288715422551155,302.2,262.25,306.75,59.9,49.75,60.5
