base_name,rp,solver,time_to_cluster,time_to_read,time_to_create,time_to_solve,time_to_save,objective_value,termination_status,num_constraints,num_variables,time_to_resolve_benchmark,objective_value_resolve_benchmark,termination_status_resolve_benchmark,num_loss_of_load_e_demand,num_loss_of_load_h2_demand,loss_of_load_e_demand,loss_of_load_h2_demand
0_HourlyBenchmark,1,Xpress,0.0,19.8141933,88.5104812,377.8252488,24.3492233,4.541472096236191e8,OPTIMAL,6824040,4748143,0.0,0.0,,38,0,103.67570080004035,-3.6637359812630166e-15
convex_cross,4,Xpress,8.4522692,1.3118011,4.6328038,5.2997762,0.3001955,7.24957209602356e8,OPTIMAL,112713,64898,105.1052811,6.073719522992977e8,OPTIMAL,0,0,0.0,0.0
convex_cross,8,Xpress,4.0520885,0.7298328,3.584178,11.8139763,0.3132056,6.163350991483917e8,OPTIMAL,173961,112418,64.829416,5.866946508259683e8,OPTIMAL,0,0,0.0,0.0
convex_cross,12,Xpress,3.7587445,0.9257122,4.955135,19.5757322,0.4391715,6.043226178772964e8,OPTIMAL,235209,159938,61.110962,5.725674379787692e8,OPTIMAL,0,0,0.0,0.0
convex_cross,16,Xpress,5.1540051,1.1340566,7.1380583,29.9655221,0.5831601,6.036853279648209e8,OPTIMAL,296457,207458,60.1432381,5.717789743013453e8,OPTIMAL,0,0,0.0,0.0
convex_cross,20,Xpress,4.5912143,1.2729845,6.992313,40.2408076,0.730781,5.951929419414291e8,OPTIMAL,357705,254978,61.2471025,5.704951024312319e8,OPTIMAL,0,0,0.0,0.0
convex_cross,30,Xpress,17.2251925,1.8862641,9.6227656,71.818354,1.6450646,5.840463384915695e8,OPTIMAL,510825,373778,58.062077,5.683636921086446e8,OPTIMAL,0,0,0.0,0.0
convex_cross,45,Xpress,14.1404287,2.684907,21.8391654,108.4355507,1.5530448,5.734848590133667e8,OPTIMAL,740505,551978,62.3424247,5.581577133103993e8,OPTIMAL,0,3,0.0,4.812208601693939
convex_cross,60,Xpress,12.7975355,3.5233305,17.14347,144.2318368,11.5875982,5.725788215486832e8,OPTIMAL,970185,730178,62.8085243,5.579556610203269e8,OPTIMAL,3,0,5.052837830550281,0.0
convex_cross,90,Xpress,22.4986535,6.1730688,25.615932,244.4954074,13.7981698,5.423799447145157e8,OPTIMAL,1429545,1086578,78.5127623,4.813857483782003e8,OPTIMAL,6,21,12.169242214217167,52.29008582886605
convex_cross,120,Xpress,38.7727676,8.4556701,47.4589523,266.3255846,5.821164,5.416940553544159e8,OPTIMAL,1888905,1442978,76.2013961,4.8190435270254683e8,OPTIMAL,18,3,59.728702003596304,0.9704446754872986
convex_cross,180,Xpress,79.974139,14.1269212,70.3016672,295.8325043,7.8218122,5.0287843526190186e8,OPTIMAL,2807625,2155778,82.6807741,4.734574412239624e8,OPTIMAL,119,120,360.17852057014113,323.25743618196526
conicalb_cross,4,Xpress,3.3122812,0.9457635,4.8428753,5.2581183,0.2301977,7.213879145583496e8,OPTIMAL,112713,64898,60.9625584,6.098157908698968e8,OPTIMAL,0,0,0.0,6.661338147750939e-16
conicalb_cross,8,Xpress,3.7028202,0.9415464,5.0965415,13.7094569,0.4191085,6.764629612198334e8,OPTIMAL,173961,112418,56.5348131,5.998940348452274e8,OPTIMAL,0,0,0.0,-6.661338147750939e-16
conicalb_cross,12,Xpress,5.9272974,1.2743631,5.6102185,18.9405672,0.5215282,6.400531947830048e8,OPTIMAL,235209,159938,60.2474079,5.854199567223334e8,OPTIMAL,0,0,0.0,6.661338147750939e-16
conicalb_cross,16,Xpress,5.6803646,1.0710796,5.7664406,33.0642238,0.6457634,6.256980812276459e8,OPTIMAL,296457,207458,58.1229321,5.829332063134964e8,OPTIMAL,0,0,0.0,-6.661338147750939e-16
conicalb_cross,20,Xpress,6.1101011,1.4329558,7.4213201,45.1133082,1.8761381,6.067482331109619e8,OPTIMAL,357705,254978,59.6385356,5.793709957656423e8,OPTIMAL,0,0,0.0,6.661338147750939e-16
conicalb_cross,30,Xpress,8.5366493,2.0617805,10.6371914,68.5858242,1.1702804,6.02500656334938e8,OPTIMAL,510825,373778,58.937062,5.706804080820967e8,OPTIMAL,0,0,0.0,-6.661338147750939e-16
conicalb_cross,45,Xpress,20.2929058,2.5528528,13.445176,105.1907897,2.1096851,5.849985876679611e8,OPTIMAL,740505,551978,59.3501486,5.659154332732283e8,OPTIMAL,0,0,0.0,6.661338147750939e-16
conicalb_cross,60,Xpress,14.3475731,4.2328502,27.516955,151.896871,3.3375289,5.817432051546555e8,OPTIMAL,970185,730178,60.6418349,5.639060889805478e8,OPTIMAL,1,0,2.0509712605607646,6.661338147750939e-16
conicalb_cross,90,Xpress,25.901459,7.0084217,36.4659942,214.3002286,4.2896602,5.649544182523956e8,OPTIMAL,1429545,1086578,63.8984878,5.510779036906316e8,OPTIMAL,2,0,3.4614645463409275,6.661338147750939e-16
conicalb_cross,120,Xpress,42.7064437,9.2577788,51.2840644,222.7869195,5.4460648,5.108475341278534e8,OPTIMAL,1888905,1442978,84.7612592,4.7283433571094584e8,OPTIMAL,130,68,393.40494505627225,139.86710843803058
conicalb_cross,180,Xpress,82.1307203,15.9082714,78.3379247,257.945715,9.3188065,4.996014510220413e8,OPTIMAL,2807625,2155778,80.0893624,4.7477049682888454e8,OPTIMAL,209,75,629.6006257779674,163.06923397820827
