id,asset,milestone_year,investment_integer,capacity,investment_limit,solution
1,ccgt,2030,false,0.8,,1.2893193804341496
2,wind,2030,false,0.4,,0.0
3,solar,2030,false,0.5,,4.761520869228528
4,ocgt,2030,false,0.1,,2.1254310629976674
5,wind_offshore,2030,false,0.4,,0.0
