base_name,rp,time_to_cluster_mean,time_to_cluster_q25,time_to_cluster_q75,time_to_read_mean,time_to_read_q25,time_to_read_q75,time_to_create_mean,time_to_create_q25,time_to_create_q75,time_to_solve_mean,time_to_solve_q25,time_to_solve_q75,time_to_save_mean,time_to_save_q25,time_to_save_q75,total_time_mean,total_time_q25,total_time_q75,rel_regret_mean,rel_regret_q25,rel_regret_q75,num_loss_of_load_e_demand_mean,num_loss_of_load_e_demand_q25,num_loss_of_load_e_demand_q75
0_HourlyBenchmark,1,0.0,0.0,0.0,5.0484583,5.0484583,5.0484583,15.4963719,15.4963719,15.4963719,21.7723523,21.7723523,21.7723523,3.1851747,3.1851747,3.1851747,45.5023572,45.5023572,45.5023572,0.0,0.0,0.0,0.0,0.0,0.0
kmeans_cross_dirac,20,1.1936367999999997,0.47392049999999997,0.693028125,0.31992905,0.299364425,0.330626725,0.9068837500000001,0.679946325,0.8047162499999999,0.03252657,0.0300518,0.034102049999999995,0.019510099999999996,0.018507075,0.019901475000000002,2.47248627,1.5538900500000001,3.063616075,195.01598447584723,177.7986492938988,219.9812808972199,5010.1,4929.0,5309.5
kmeans_cross_dirac,40,1.0910437499999999,0.628534975,0.78792185,0.34961653,0.337204175,0.36254555,0.8260464000000001,0.7826181750000001,0.847236,0.09379233000000001,0.09024295,0.099570425,0.03127388,0.029677525,0.0322137,2.3917728899999995,1.8985964499999999,2.1688246749999998,65.43329673361661,57.48489007357529,67.55384688716487,2570.7,2396.0,2682.5
kmeans_cross_dirac,60,1.3589041400000001,0.722184025,2.26692235,0.3977131499999999,0.37850775000000003,0.415868875,0.92863259,0.835151075,1.01116615,0.16187588,0.1577575,0.17038435,0.0424122,0.041701075000000004,0.04283000000000001,2.8895379599999997,2.1872718,3.8307499499999995,40.0986751355151,31.48167451924967,47.72416604074746,1824.0,1526.0,2110.75
kmeans_cross_dirac,80,1.77610709,0.995193675,2.366429125,0.5550381900000001,0.441914625,0.668842325,1.32447141,1.0164411000000002,1.637309325,0.23508159,0.207323,0.254166225,0.07477085,0.061396025,0.08841142499999999,3.965469130000001,2.7595732,4.3503636000000006,30.975674201451262,24.927989998268863,30.009107664848017,1492.7,1279.0,1478.5
kmeans_cross_dirac,100,1.7104504300000003,0.9906756750000001,2.77199755,0.48196374,0.45013222499999994,0.5059252000000001,1.05182976,0.9936580749999999,1.0893475000000001,0.36017778,0.298918625,0.450316425,0.0760737,0.075568575,0.07637795,3.68049541,2.9548333999999996,4.4985326,22.987533305166117,19.87207016665146,25.112769509031295,1188.7,1072.25,1291.0
kmeans_cross_dirac,150,1.7147302200000003,1.223618775,1.401214475,0.52793503,0.5078400750000001,0.55051885,1.2643647100000002,1.173077825,1.352655175,0.45459471,0.394152975,0.50434625,0.10660576,0.10313750000000001,0.10973885,4.06823043,3.5296939750000003,3.62464035,16.189541448249663,14.095830137198357,17.254167786557474,906.9,798.25,978.25
kmeans_cross_dirac,300,3.02404296,1.912391,4.112995075000001,0.6875154699999999,0.66282635,0.7238405250000001,1.72585987,1.6755456,1.7337128,1.0717735300000002,0.9879852499999999,1.10676755,0.22707707,0.196901175,0.20652869999999998,6.736268900000001,5.534596375,7.951056874999999,7.928154705127405,7.494791215159388,9.43723145953274,517.3,497.75,615.0
kmeans_cross_dirac,450,4.02665049,2.746200525,4.9505717,0.88483321,0.841068775,0.924036225,2.2293700999999997,2.122969925,2.3018219249999996,1.9524929299999996,1.739666975,2.15599375,0.35396771000000005,0.288110125,0.341943275,9.44731444,8.4669578,10.125865675,2.6124979888608686,0.9034729782886834,4.06228179917739,200.4,78.75,300.0
kmeans_per_dirac,20,0.23170839999999998,0.1981585,0.251995225,0.38089558,0.376223175,0.3898628,0.7981199100000002,0.745129975,0.8507197,0.03372436,0.0324682,0.03353175,0.022721070000000003,0.020512875,0.02233935,1.46716932,1.404010375,1.5177165499999996,1096.1817693369744,1073.1018277404405,1124.5844898336466,17464.0,17233.75,17725.75
kmeans_per_dirac,40,0.26883432,0.22299175000000002,0.307517475,0.42639768,0.392701425,0.420945925,0.89317489,0.791850975,0.8996807,0.08174866,0.07792564999999999,0.081368,0.03593944999999999,0.03140515,0.035162175,1.706095,1.5290880000000002,1.6717903,560.9168837351666,506.502759669994,626.4691820989134,10721.2,10009.5,11697.25
kmeans_per_dirac,60,0.29141624000000005,0.2579557,0.34037125,0.4596833699999999,0.418706475,0.468488625,0.9995713800000001,0.8952129,1.106225,0.15339797,0.1421137,0.15847835,0.046093760000000004,0.045057700000000006,0.04613765,1.9501627199999994,1.78521415,2.1548997500000002,242.08671199058645,184.42147985110182,274.987921690229,5715.5,4769.25,6318.0
kmeans_per_dirac,80,0.29309309000000006,0.245959925,0.313222,0.44129118,0.4283914,0.460614775,0.9435522899999998,0.901609025,1.026376075,0.17096883,0.1646864,0.175549475,0.08516887999999999,0.05356795,0.0568456,1.93407427,1.810886175,2.032284625,112.4204543228143,92.63855353178256,113.30839827163766,3405.8,2950.25,3514.5
kmeans_per_dirac,100,0.47839527000000004,0.27079235,0.385960725,0.48667938,0.475685625,0.50497565,1.0475372299999999,0.9617185,1.1014769500000001,0.30254692,0.2795334,0.32773257499999997,0.06867306,0.06711235,0.070672375,2.3838318600000004,2.12130505,2.389254025,88.37996888648334,69.39784090871848,102.75667213886177,2989.9,2547.5,3417.0
kmeans_per_dirac,150,0.31917070000000003,0.272619475,0.36573455000000005,0.56310607,0.5304414749999999,0.5691805,1.25240822,1.1864607249999999,1.31447695,0.5065488,0.468479725,0.52648375,0.11825296,0.10667127500000001,0.117991225,2.7594867499999998,2.6969139249999996,2.7716242500000003,56.26242249313295,49.882004961377504,64.42065157307394,2188.9,2031.75,2365.75
kmeans_per_dirac,300,0.44061749,0.37506142499999995,0.454984475,0.7780918299999999,0.710074825,0.79898385,2.23813552,1.7871343999999998,2.57492575,1.55401503,1.084834575,1.36353385,0.23523894000000004,0.197584625,0.21314007499999998,5.2460988099999994,4.2935975,5.860889650000001,16.965694501537524,11.689020100007578,22.10557495074041,929.2,719.5,1141.0
kmeans_per_dirac,450,0.80097357,0.5649692,0.704359,0.9811697299999999,0.95850735,1.01272095,2.89885164,2.3785382,2.735257925,2.11463885,1.8205267,2.4688701749999997,0.30598337000000003,0.290093625,0.317590975,7.101617160000001,6.5110526250000005,7.844209574999999,8.17785505677232,4.826076540423981,10.078827737053114,510.7,346.5,657.5
kmedoids_cross_dirac,20,0.8787624399999998,0.646565375,0.8348694999999999,0.36145755999999996,0.34544690000000006,0.37215077500000004,0.8549399,0.82378295,0.873370025,0.028740199999999994,0.024761125000000002,0.030559074999999998,0.021084680000000005,0.019293225,0.022458324999999998,2.1449847799999997,1.9372823,2.041112825,33.97718109380045,14.906639640682837,52.11662237436221,1527.1,829.25,2261.25
kmedoids_cross_dirac,40,1.0843142700000001,0.713428875,0.82112815,0.44715312,0.41618015,0.47142555,1.13152558,0.8773971,1.3441116499999999,0.06342616,0.051556624999999995,0.0763654,0.036118700000000004,0.031419525000000004,0.040633325000000005,2.76253783,2.15071345,2.8922389,12.1621826671491,8.917887809382087,14.63853268985107,714.4,570.5,885.5
