base_name,rp,solver,time_to_cluster,time_to_read,time_to_create,time_to_solve,time_to_save,objective_value,termination_status,num_constraints,num_variables,time_to_resolve_benchmark,objective_value_resolve_benchmark,termination_status_resolve_benchmark,num_loss_of_load_e_demand,num_loss_of_load_h2_demand,loss_of_load_e_demand,loss_of_load_h2_demand,penalty_tot_loss_of_load,investment_cost,operational_cost,investment_cost_storage,investment_cost_renewable,investment_cost_non_renewable,investment_cost_electrolyzer,non_renewable_capacity
0_HourlyBenchmark,1,Xpress,0.0,73.3206284,143.9362501,388.04038,27.3539714,4.541472096236191e8,OPTIMAL,6824040,4748143,0.0,0.0,,38,0,103.67570080004035,-3.6637359812630166e-15,2.0735140160008066e6,4.332296452506538e8,2.0917564480729498e7,1.2321828290281203e7,1.712434486116668e8,4.065466382790575e7,2.0900970452079993e8,284.1394641771362
convex_cross_dirac,4,Xpress,2.4244446,2.6563868,3.2225993,2.8286626,0.2935738,7.95821342220932e8,OPTIMAL,112713,64898,105.0596767,6.233385651650913e8,OPTIMAL,0,0,0.0,0.0,0.0,6.08145586728785e8,7.167084355082709e6,2.3539138465305477e7,2.5702603851553455e8,1.265965993083783e8,2.0900970452079993e8,445.02212596023537
convex_cross_dirac,8,Xpress,5.2453955,1.7605115,7.1180046,6.7839617,0.4505684,6.873376337542038e8,OPTIMAL,173961,112418,64.527032,6.024262058489008e8,OPTIMAL,0,0,0.0,0.0,0.0,5.788579833204284e8,1.5542328447240634e7,2.090844978289091e7,2.4323624473570767e8,1.1372947836226322e8,2.0900970452079993e8,446.1035797831268
convex_cross_dirac,12,Xpress,21.7325637,2.3339792,8.9304848,11.8886636,1.4606118,6.402505935626373e8,OPTIMAL,235209,159938,63.3834151,5.981696120436325e8,OPTIMAL,0,0,0.0,0.0,0.0,5.728188039883548e8,1.7324913974040836e7,2.0734831977391124e7,2.379790536829115e8,1.1312110788848548e8,2.0900970452079993e8,448.03798815503916
convex_cross_dirac,16,Xpress,19.121105,3.1736848,12.9263153,15.2729177,0.7957428,6.240754282573853e8,OPTIMAL,296457,207458,64.1854727,5.903988070555912e8,OPTIMAL,0,0,0.0,0.0,0.0,5.723505911929108e8,1.0022321781445093e7,2.14192111058655e7,2.390962259639111e8,1.1085134368356758e8,2.0900970452079993e8,433.68973970179076
convex_cross_dirac,20,Xpress,30.3311085,3.2271362,13.4895124,19.6615778,0.9198331,5.841326189672394e8,OPTIMAL,357705,254978,64.158607,5.698365322393746e8,OPTIMAL,0,7,0.0,22.856069207564797,457121.3841512959,5.589621239389673e8,1.087440830040479e7,1.4421779105526615e7,2.2429261588499033e8,1.1123802442765014e8,2.0900970452079993e8,429.9033661263603
convex_cross_dirac,30,Xpress,28.4457476,6.7766288,18.221901,27.2921239,1.2970544,5.845174464861603e8,OPTIMAL,510825,373778,60.5934247,5.698445964425584e8,OPTIMAL,7,0,25.014870148217817,0.0,500297.40296435636,5.596166498485765e8,1.0227946593979253e7,1.4207590668250814e7,2.281619550590245e8,1.0823739960050113e8,2.0900970452079993e8,427.05885223575484
convex_cross_dirac,45,Xpress,27.926237,4.7668371,28.8840839,31.3864441,3.0254791,5.68112802708931e8,OPTIMAL,740505,551978,61.2823773,5.319376138201657e8,OPTIMAL,15,19,19.281601920441183,18.80410583747412,761714.155158306,5.195885586373522e8,1.2349055182819929e7,1.1076295256918835e7,2.1205892735711837e8,8.74436315025146e7,2.0900970452079993e8,406.14625267523104
convex_cross_dirac,60,Xpress,81.5115917,10.9607447,36.8530451,40.5219018,3.523426,5.67613513744751e8,OPTIMAL,970185,730178,65.8100018,5.3055986484819764e8,OPTIMAL,33,0,38.34613923168649,0.0,766922.7846337298,5.1734884395891094e8,1.3211020889287487e7,1.0765479532873694e7,2.1002335672159916e8,8.755030318363789e7,2.0900970452079993e8,407.03204672903115
convex_cross_dirac,90,Xpress,75.6502354,12.1847323,73.5250992,66.2734845,5.9711273,5.661025989280777e8,OPTIMAL,1429545,1086578,66.8051691,5.240653116603261e8,OPTIMAL,19,0,35.16465370074874,0.0,703293.0740149748,5.0987067006033266e8,1.4194641599993678e7,8.950185666499218e6,2.0517164425624898e8,8.673913561678445e7,2.0900970452079993e8,407.4014966724786
convex_cross_dirac,120,Xpress,127.7743473,16.300908,115.5409875,78.2482619,18.7207267,4.4080205250144196e8,OPTIMAL,1888905,1442978,114.023088,5.381167552700461e8,OPTIMAL,756,669,3012.50015153351,1759.2485217319345,9.54349734653093e7,4.176903665086954e8,1.2042638876136018e8,1.2134460019016802e7,1.5687151410387343e8,3.967468786500524e7,2.0900970452079993e8,261.4459788371605
convex_cross_dirac,180,Xpress,261.7868795,38.4512908,198.4337402,141.6122696,9.4119501,4.456444468300171e8,OPTIMAL,2807625,2155778,112.0456599,4.973832675243993e8,OPTIMAL,651,299,2170.1779926120157,551.5663573277243,5.443488699879496e7,4.2123597119509524e8,7.614729632932138e7,1.2864846465529434e7,1.6242547605027288e8,3.693594415849299e7,2.0900970452079993e8,270.94663055349673
