,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country,SE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PECD Zone,SE03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Target Year,2030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Scenario,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Date,Hour,WS01,WS02,WS03,WS04,WS05,WS06,WS07,WS08,WS09,WS10,WS11,WS12,WS13,WS14,WS15,WS16,WS17,WS18,WS19,WS20,WS21,WS22,WS23,WS24,WS25,WS26,WS27,WS28,WS29,WS30,WS31,WS32,WS33,WS34,WS35,WS36
01.01.,1,0.522,0.1691,0.0675,0.2486,0.5452,0.155,0.6994,0.1265,0.2544,0.2136,0.6647,0.2875,0.1406,0.6291,0.2526,0.1931,0.3482,0.3773,0.0905,0.5135,0.4654,0.9328,0.7035,0.4414,0.3441,0.5167,0.7553,0.0575,0.2097,0.368,0.3711,0.8451,0.1266,0.8764,0.1888,0.7821
01.01.,2,0.4496,0.1953,0.066,0.2331,0.5719,0.1597,0.7072,0.1326,0.2473,0.2009,0.699,0.2807,0.1372,0.6144,0.2301,0.2171,0.2922,0.3456,0.0837,0.5581,0.508,0.9093,0.68,0.4594,0.3179,0.4484,0.7411,0.0559,0.2013,0.3648,0.4105,0.8176,0.1203,0.8673,0.217,0.798
01.01.,3,0.3747,0.2303,0.0646,0.2223,0.6019,0.18,0.7025,0.1414,0.2464,0.2007,0.7228,0.2759,0.1294,0.6,0.2154,0.2476,0.2592,0.3211,0.0865,0.5919,0.5574,0.8927,0.6465,0.4865,0.2985,0.3875,0.7168,0.0559,0.2016,0.363,0.4561,0.7791,0.1201,0.8608,0.2535,0.8137
01.01.,4,0.2977,0.2636,0.0647,0.2136,0.6293,0.192,0.6836,0.1494,0.2528,0.2108,0.7375,0.2762,0.1214,0.5845,0.2148,0.2822,0.2471,0.2951,0.0982,0.6157,0.5993,0.897,0.6149,0.5056,0.2813,0.3309,0.6674,0.055,0.2079,0.3608,0.4938,0.7385,0.1251,0.8527,0.2833,0.8252
01.01.,5,0.2174,0.2923,0.0685,0.211,0.6356,0.1908,0.6552,0.1525,0.2704,0.2311,0.7382,0.2901,0.1178,0.5605,0.2288,0.3147,0.2461,0.2629,0.1117,0.6218,0.6374,0.9042,0.5716,0.5037,0.2698,0.2814,0.5965,0.0543,0.2255,0.363,0.5237,0.7044,0.137,0.8383,0.3019,0.8294
01.01.,6,0.147,0.3239,0.0777,0.215,0.629,0.182,0.6237,0.1549,0.2933,0.2719,0.7147,0.3042,0.1147,0.5356,0.2536,0.3398,0.2565,0.2366,0.1428,0.6197,0.6675,0.9177,0.5319,0.4842,0.2642,0.2452,0.4976,0.0559,0.2489,0.363,0.5439,0.6715,0.158,0.8289,0.3175,0.838
01.01.,7,0.1053,0.3654,0.0898,0.2148,0.605,0.1712,0.5991,0.1617,0.3067,0.3191,0.6689,0.3082,0.1141,0.4932,0.2752,0.3627,0.2773,0.2226,0.1894,0.6127,0.6698,0.9015,0.487,0.4569,0.2574,0.2149,0.41,0.0564,0.2691,0.3632,0.5584,0.6309,0.1845,0.8246,0.3391,0.8445
01.01.,8,0.1207,0.4186,0.1039,0.2041,0.5688,0.1691,0.5932,0.1689,0.309,0.3651,0.6132,0.294,0.1126,0.4186,0.2779,0.3746,0.2988,0.2212,0.2373,0.6041,0.6645,0.8799,0.4403,0.4317,0.2484,0.1837,0.3467,0.0569,0.2805,0.3611,0.5661,0.5644,0.2158,0.8221,0.373,0.8545
01.01.,9,0.2004,0.4799,0.1202,0.198,0.5178,0.1822,0.6058,0.1809,0.3044,0.4211,0.5574,0.2787,0.1124,0.3238,0.2801,0.3837,0.328,0.2229,0.2839,0.5868,0.6749,0.8512,0.4019,0.4063,0.2409,0.1583,0.3121,0.0578,0.2867,0.3532,0.5739,0.5034,0.2539,0.825,0.4099,0.8672
01.01.,10,0.2899,0.5386,0.1298,0.1956,0.4568,0.2045,0.6073,0.1865,0.2965,0.4772,0.5156,0.2609,0.1056,0.2603,0.2798,0.3968,0.3528,0.2034,0.3133,0.5511,0.6871,0.8034,0.3847,0.3867,0.2282,0.1337,0.2781,0.0568,0.2783,0.3434,0.5702,0.4417,0.2858,0.8271,0.4475,0.879
