id,asset,year,scenario,period_block_start,period_block_end,solution
1,hydro_reservoir,2030,0,1,1,202.3755595244982
2,hydro_reservoir,2030,0,2,2,201.8685335640691
3,hydro_reservoir,2030,0,3,3,201.7463653092761
4,hydro_reservoir,2030,0,4,4,202.2583981127193
5,hydro_reservoir,2030,0,5,5,202.87778589277562
6,hydro_reservoir,2030,0,6,6,203.84568454527104
7,hydro_reservoir,2030,0,7,7,203.8752978738217
8,hydro_reservoir,2030,0,8,8,203.87600256293064
9,hydro_reservoir,2030,0,9,9,204.6641486066128
10,hydro_reservoir,2030,0,10,10,204.73398925737106
11,hydro_reservoir,2030,0,11,11,205.90430055623392
12,hydro_reservoir,2030,0,12,12,207.33942635458112
13,hydro_reservoir,2030,0,13,13,208.7094442035195
14,hydro_reservoir,2030,0,14,14,208.15519207212978
15,hydro_reservoir,2030,0,15,15,207.81341969907993
16,hydro_reservoir,2030,0,16,16,208.68705472120658
17,hydro_reservoir,2030,0,17,17,210.11401913346677
18,hydro_reservoir,2030,0,18,18,211.4582245513708
19,hydro_reservoir,2030,0,19,19,212.84834704999793
20,hydro_reservoir,2030,0,20,20,213.95085156530251
21,hydro_reservoir,2030,0,21,21,215.0557577336605
22,hydro_reservoir,2030,0,22,22,216.19240573171894
23,hydro_reservoir,2030,0,23,23,216.96619698473936
24,hydro_reservoir,2030,0,24,24,218.16282866408125
25,hydro_reservoir,2030,0,25,25,218.88272789271548
26,hydro_reservoir,2030,0,26,26,219.92652379533934
27,hydro_reservoir,2030,0,27,27,220.55115390847496
28,hydro_reservoir,2030,0,28,28,221.393874981624
29,hydro_reservoir,2030,0,29,29,222.44110724930871
30,hydro_reservoir,2030,0,30,30,222.40302302941853
31,hydro_reservoir,2030,0,31,31,222.89103489544485
32,hydro_reservoir,2030,0,32,32,224.31051514146026
33,hydro_reservoir,2030,0,33,33,224.26006470202734
34,hydro_reservoir,2030,0,34,34,224.6760837801306
35,hydro_reservoir,2030,0,35,35,224.47112144587416
36,hydro_reservoir,2030,0,36,36,223.72154068555074
37,hydro_reservoir,2030,0,37,37,224.0156437104838
38,hydro_reservoir,2030,0,38,38,224.55750167970197
39,hydro_reservoir,2030,0,39,39,225.57066250994944
40,hydro_reservoir,2030,0,40,40,226.26564606315893
41,hydro_reservoir,2030,0,41,41,226.6032517605686
42,hydro_reservoir,2030,0,42,42,227.57555904707658
43,hydro_reservoir,2030,0,43,43,228.2960617377331
44,hydro_reservoir,2030,0,44,44,228.8078444065191
45,hydro_reservoir,2030,0,45,45,229.59323059094964
46,hydro_reservoir,2030,0,46,46,230.1448667227901
47,hydro_reservoir,2030,0,47,47,230.45238670076387
48,hydro_reservoir,2030,0,48,48,231.39710369694936
49,hydro_reservoir,2030,0,49,49,231.8606508383637
50,hydro_reservoir,2030,0,50,50,232.40835738339374
51,hydro_reservoir,2030,0,51,51,233.13427456598134
52,hydro_reservoir,2030,0,52,52,233.96266343113004
53,hydro_reservoir,2030,0,53,53,234.56240529688483
54,hydro_reservoir,2030,0,54,54,235.51197374279258
55,hydro_reservoir,2030,0,55,55,236.8470760980907
