base_name,rp,time_to_cluster
convex_cross,4,
convex_cross,8,
convex_cross,12,
convex_cross,16,
convex_cross,20,
convex_cross,30,
convex_cross,45,11.8018717
convex_cross,60,13.2904166
convex_cross,90,17.2775792
convex_cross,120,28.8368228
convex_cross,180,59.9188511
