id,asset,milestone_year,investment_integer,capacity,investment_limit,solution
1,ccgt,2030,false,0.8,,1.025186395525465
2,wind,2030,false,0.4,,3.3758435340121817
3,solar,2030,false,0.5,,2.0596288420452753
4,ocgt,2030,false,0.1,,3.118060417649624
5,wind_offshore,2030,false,0.4,,0.0
