base_name,rp,solver,time_to_read,time_to_create,time_to_solve,time_to_save,objective_value,termination_status,reduced_num_lol_e,reduced_num_lol_h2,reduced_lol_e,reduced_lol_h2,num_constraints,num_variables,time_to_resolve_benchmark,objective_value_resolve_benchmark,termination_status_resolve_benchmark,num_loss_of_load_e_demand,num_loss_of_load_h2_demand,loss_of_load_e_demand,loss_of_load_h2_demand,time_to_cluster
kmedoids_cross_convex,12,Xpress,0.9491881,5.1382768,22.0058965,0.4481795,5.2772789794692993e8,OPTIMAL,312,195,2151.069085041887,653.9428446204791,235209,159938,70.9260337,5.1456769613315606e8,OPTIMAL,451,197,1530.908107627004,395.6192488646115,1.7808287
kmedoids_cross_convex,12,Xpress,0.8627135,4.642809,25.1617524,0.4310671,5.608853897555847e8,OPTIMAL,209,128,1572.4800039129927,369.2322821993113,235209,159938,72.5858133,5.142538319162761e8,OPTIMAL,344,110,832.8943335835031,109.67410290049497,1.8196015
kmedoids_cross_convex,12,Xpress,0.9896922,5.6325882,25.9221259,0.4601865,5.066603191819458e8,OPTIMAL,372,267,2394.3585818533284,896.3024452960552,235209,159938,61.1777077,4.94203365386891e8,OPTIMAL,272,90,1007.9239649174002,187.9880161969769,1.8451335
kmedoids_cross_convex,12,Xpress,0.8854466,4.8637085,20.8227382,0.4385178,5.063988146939926e8,OPTIMAL,359,250,2301.7755013118062,812.4937091907283,235209,159938,66.1046093,4.887405129076985e8,OPTIMAL,224,68,690.2201122111667,84.88291160772181,1.8213277
kmedoids_cross_convex,12,Xpress,0.9642771,5.4985992,19.648161,0.4554291,5.758136412491226e8,OPTIMAL,138,96,933.1231858161077,259.7715554485808,235209,159938,59.2027139,5.304103513931732e8,OPTIMAL,150,28,459.9488648039359,89.94052486950122,1.8041064
kmedoids_cross_convex,12,Xpress,1.0332931,5.2279698,20.6753011,0.4304525,5.807470163349762e8,OPTIMAL,153,102,1015.9731910251083,272.806993211584,235209,159938,61.2696466,5.22421893767095e8,OPTIMAL,177,23,356.8409868625656,12.360027342929387,1.8195349
kmedoids_cross_convex,12,Xpress,0.9560641,5.4265055,35.616757,0.4900081,5.273244228680725e8,OPTIMAL,314,203,2012.1439300209247,715.9555883946362,235209,159938,66.0978841,4.929010946843959e8,OPTIMAL,282,52,749.0727135089071,60.98923542498672,1.8429562
kmedoids_cross_convex,12,Xpress,1.0467377,5.4343283,23.2497252,0.4297016,5.498946118615112e8,OPTIMAL,274,149,1643.1107337199344,409.9490611645841,235209,159938,67.1202359,5.0292544870788413e8,OPTIMAL,204,28,532.7274640529981,35.074677533734445,1.6790427
kmedoids_cross_convex,12,Xpress,0.9902615,5.6202988,26.9789223,0.4416195,5.543541281860352e8,OPTIMAL,253,171,1610.055466502878,474.71342814871866,235209,159938,65.5207256,5.0126033251887774e8,OPTIMAL,212,21,501.1544199031789,7.929007305371211,1.8743867
kmedoids_cross_convex,12,Xpress,1.0336907,5.140622,21.0740719,0.426814,5.590616468119888e8,OPTIMAL,230,127,1507.4797000843914,374.59618002644567,235209,159938,65.8842396,5.2115709748356026e8,OPTIMAL,242,74,998.8095940577215,376.9821555735153,1.8061756
kmedoids_cross_convex,16,Xpress,1.1200499,6.6313854,43.8540214,0.5849455,5.033390181439438e8,OPTIMAL,374,264,2418.7171323707366,1051.357340769723,296457,207458,61.8762903,4.956006847465463e8,OPTIMAL,445,149,1306.5429786486138,216.30613555221552,1.9298245
kmedoids_cross_convex,16,Xpress,1.0939311,5.8197921,61.2451285,0.5618157,5.3023855193961334e8,OPTIMAL,305,201,1860.1218941677307,646.7149721825497,296457,207458,70.0924011,4.931498892166969e8,OPTIMAL,223,34,544.0743865585899,25.3901530592645,1.950629
kmedoids_cross_convex,16,Xpress,1.1700106,6.7967044,34.2954164,0.6141994,4.9429662845196533e8,OPTIMAL,375,305,2418.3598467846605,1091.734247992494,296457,207458,72.8897701,4.8848417132856995e8,OPTIMAL,383,209,754.9938466627906,183.38323519771185,2.0161468
kmedoids_cross_convex,16,Xpress,1.2532863,6.1393702,42.1050791,1.0748133,4.984037000036621e8,OPTIMAL,390,301,2634.8619462891015,1042.5144371803426,296457,207458,66.337862,4.915302690323601e8,OPTIMAL,330,71,1073.8620835088573,94.92693373960958,2.0138999
kmedoids_cross_convex,16,Xpress,1.2431965,7.3435556,34.260193,0.5878168,5.214681389919281e8,OPTIMAL,320,246,2380.839025512142,1073.7804162649934,296457,207458,65.4945183,5.3335513391751134e8,OPTIMAL,531,198,3061.896867572228,651.4331269582907,1.9039705
kmedoids_cross_convex,16,Xpress,1.093237,6.1114169,46.0775221,0.5842815,5.300374572917099e8,OPTIMAL,329,199,2009.555533857188,657.844491002437,296457,207458,63.8369431,4.910923800875478e8,OPTIMAL,197,22,686.1202931085257,16.05511838298509,1.9109502
kmedoids_cross_convex,16,Xpress,1.1377715,5.6736491,51.7204116,0.5849342,5.2164694959197235e8,OPTIMAL,342,220,2169.0398909406695,789.6248540331884,296457,207458,72.7013028,4.93296091251107e8,OPTIMAL,289,51,983.2516740062988,65.08887976526529,1.8934579
kmedoids_cross_convex,16,Xpress,1.2292784,6.7357214,37.3374812,1.0708714,5.51288398219635e8,OPTIMAL,268,154,1700.8671085081764,412.0607390433202,296457,207458,68.2225772,5.025661391557087e8,OPTIMAL,235,20,646.4366953662133,8.715702245777594,1.8875625
kmedoids_cross_convex,16,Xpress,1.6986905,6.0159606,48.6586145,1.0543255,5.4789863310186e8,OPTIMAL,286,149,1765.8987236727062,367.3661524044158,296457,207458,62.0066031,4.997152104495057e8,OPTIMAL,216,22,481.5415165046126,16.551015910973135,1.9508786
kmedoids_cross_convex,16,Xpress,1.2100925,6.7156314,41.006746,1.6080971,5.2414050252453613e8,OPTIMAL,307,214,1950.5516760897815,698.2268089838287,296457,207458,71.1280247,4.898556545275147e8,OPTIMAL,234,22,561.5571325915333,17.70258614274241,1.8951661
kmedoids_cross_convex,20,Xpress,1.3431204,7.1801295,48.7997576,0.734724,4.9255366455568695e8,OPTIMAL,423,300,2678.5030322733583,1090.2351630106425,357705,254978,69.2533656,4.9131669725935674e8,OPTIMAL,451,88,1329.953738429242,98.42136989548021,2.0611661
kmedoids_cross_convex,20,Xpress,1.2836519,7.2958454,42.92504,0.7153429,4.914170249013672e8,OPTIMAL,560,681,14044.603143255485,5450.471686069543,357705,254978,69.0411978,4.869601804976783e8,OPTIMAL,260,46,631.8937929724269,64.06033613590904,2.0290097
kmedoids_cross_convex,20,Xpress,1.4336375,7.3729835,63.4685056,0.7895174,5.000605747041855e8,OPTIMAL,369,242,2391.088551822159,785.9897572681939,357705,254978,67.7525838,4.85166670868173e8,OPTIMAL,322,34,655.1802698874701,21.58575380925541,2.1247717
kmedoids_cross_convex,20,Xpress,1.3065665,7.1607316,51.1930309,0.7865952,4.943325631811218e8,OPTIMAL,386,300,2546.771509702245,968.0667185599871,357705,254978,72.2036958,4.83261239692731e8,OPTIMAL,203,41,629.9017300933742,39.85097928681971,2.1552614
kmedoids_cross_convex,20,Xpress,1.4228889,7.2448202,54.1650384,0.7422553,4.94798174535202e8,OPTIMAL,415,318,2735.423009768351,1246.1249897947187,357705,254978,69.9268663,5.070287889282459e8,OPTIMAL,664,199,2012.51287683569,245.07299138081908,2.1260096
kmedoids_cross_convex,20,Xpress,1.4897339,7.2945399,55.5324283,0.7706502,5.203055952631912e8,OPTIMAL,343,220,2202.56185809176,726.6500251874608,357705,254978,68.1856783,4.8489222950652087e8,OPTIMAL,158,17,474.3030168804237,20.114155250999854,2.052799
kmedoids_cross_convex,20,Xpress,1.417933,7.3617233,51.947734,0.7164875,4.956579779779968e8,OPTIMAL,380,301,2644.139153166104,1063.050976502766,357705,254978,63.7213914,4.8979540496135443e8,OPTIMAL,313,38,1029.698649741825,31.409431781383972,2.0751177
kmedoids_cross_convex,20,Xpress,1.3586306,7.3155946,49.1302081,0.696719,5.263224588955002e8,OPTIMAL,331,212,1990.2691303147635,706.4803209834624,357705,254978,68.8983993,4.8964463528690314e8,OPTIMAL,224,24,552.7735927686631,13.652968035999853,2.0975024
kmedoids_cross_convex,20,Xpress,1.4381037,7.846304,47.9317044,0.7968434,5.159401942857895e8,OPTIMAL,337,245,2068.8353172848865,843.3781090991702,357705,254978,62.4443435,4.8277956162680405e8,OPTIMAL,189,11,502.77381058379444,7.203196345999855,2.1195565
kmedoids_cross_convex,20,Xpress,1.5542724,7.2070861,48.0060823,0.7903661,5.395037634052048e8,OPTIMAL,289,185,1750.9860347930976,605.3881059038536,357705,254978,71.3405956,4.958775723923521e8,OPTIMAL,227,27,570.0456398625134,14.324789533183392,2.0786577
kmedoids_cross_convex,30,Xpress,1.778618,9.7624038,73.8963382,1.4834785,4.8019395780265045e8,OPTIMAL,569,689,13964.18062133243,5548.729256022525,510825,373778,72.9422752,4.847318991995325e8,OPTIMAL,289,35,767.300186054351,42.92525863863725,2.5638358
kmedoids_cross_convex,30,Xpress,2.6242316,10.529299,79.3756959,1.1279761,4.8112276085889435e8,OPTIMAL,564,685,14010.370645717656,5489.199386285529,510825,373778,66.8701629,4.93580817452809e8,OPTIMAL,419,243,1025.3643286468757,171.6434908588087,2.4539227
kmedoids_cross_convex,30,Xpress,2.1453672,10.8251843,88.3576454,1.1297392,4.7962086475084686e8,OPTIMAL,568,688,14002.602547075952,5469.711436848687,510825,373778,67.1835694,4.9061486509120667e8,OPTIMAL,548,160,975.5725249752147,91.04897444654927,2.6217845
kmedoids_cross_convex,30,Xpress,1.832425,9.005798,92.2768263,1.0533878,4.84493347488472e8,OPTIMAL,405,346,2912.367816582026,1238.852486732552,510825,373778,69.1493855,4.848720093577657e8,OPTIMAL,299,48,765.6997541017711,37.34492746217576,2.4847853
kmedoids_cross_convex,30,Xpress,2.0246857,10.1354828,122.5779596,1.1003286,4.7711121840293884e8,OPTIMAL,435,383,2954.469532656148,1475.6326392154865,510825,373778,76.7309624,5.035965074166341e8,OPTIMAL,753,191,1802.0702040205338,140.0940156916819,2.4700568
kmedoids_cross_convex,30,Xpress,2.4034904,10.1934288,82.8079288,1.1945836,4.820473154597397e8,OPTIMAL,562,692,13979.666109451377,5642.939840106115,510825,373778,70.3902132,4.8690149501915395e8,OPTIMAL,381,63,843.6836785054998,53.43905476415115,2.3902547
kmedoids_cross_convex,30,Xpress,2.2504093,10.7045712,100.64132,1.5616548,4.8597676472766876e8,OPTIMAL,429,390,3047.83718425054,1469.8962100236365,510825,373778,68.2441906,4.94154386042215e8,OPTIMAL,616,78,1180.1403994368789,52.26580551423868,2.4467514
kmedoids_cross_convex,30,Xpress,2.034573,9.8377288,82.66333,1.1723506,5.0490895014676666e8,OPTIMAL,365,262,2400.5582705475435,833.8485303028722,510825,373778,69.1322825,4.815247716374977e8,OPTIMAL,146,12,479.8866808121652,15.285388129000314,2.5864951
kmedoids_cross_convex,30,Xpress,1.8556157,9.9062147,91.9466434,1.6277718,4.8528425433568573e8,OPTIMAL,399,382,2765.5349500448037,1346.353780058112,510825,373778,63.7554148,4.832790456337204e8,OPTIMAL,443,58,777.1669953946531,23.549173627389223,2.6114961
kmedoids_cross_convex,30,Xpress,1.9521554,9.4313643,89.6079954,1.0845021,4.868377708047638e8,OPTIMAL,406,339,2876.0826816089398,1188.715605214805,510825,373778,71.236312,4.8467132843751323e8,OPTIMAL,389,35,764.2206383109462,35.753921404004004,2.5102655
kmedoids_cross_convex,45,Xpress,3.8153109,23.2927593,116.7793649,2.3494326,4.7843787427519226e8,OPTIMAL,576,690,13960.798058976994,5482.144237137141,740505,551978,72.7691056,4.8349486304250824e8,OPTIMAL,249,22,689.4142964272773,28.992446724537857,3.3147235
kmedoids_cross_convex,45,Xpress,3.2259832,16.3234096,126.0172339,1.6559457,4.8149377709304047e8,OPTIMAL,424,361,2917.091860438903,1284.596248597434,740505,551978,70.2192744,4.7999771402839744e8,OPTIMAL,219,22,595.0048845912901,34.64546239198664,3.2117279
kmedoids_cross_convex,45,Xpress,3.7434376,14.7245588,122.9794242,1.633772,4.685218062376785e8,OPTIMAL,579,675,13912.800406108412,5331.655332219166,740505,551978,71.6288984,4.9708703691742504e8,OPTIMAL,754,182,1565.271474730239,137.42886641888055,3.3066905
kmedoids_cross_convex,45,Xpress,3.1438173,14.9745328,115.6431544,2.2107583,4.792933944691086e8,OPTIMAL,423,367,3043.810890783682,1293.576857810145,740505,551978,71.0187771,4.843082754572536e8,OPTIMAL,302,38,785.3014286611037,37.23148104247923,3.3735335
kmedoids_cross_convex,45,Xpress,2.6612033,15.3383381,121.4141713,1.591987,4.777785794792557e8,OPTIMAL,565,693,13972.000883708017,5525.04656670418,740505,551978,70.8510634,4.886897788188245e8,OPTIMAL,531,65,1031.4238178106314,41.25578229115384,3.2314201
kmedoids_cross_convex,45,Xpress,3.3124003,23.2556388,120.6638028,1.5788164,4.7725922036872864e8,OPTIMAL,576,679,14042.197145169908,5394.522158097527,740505,551978,74.3273907,4.859778972174194e8,OPTIMAL,436,60,892.6210107420636,34.10437069930208,3.1640783
kmedoids_cross_convex,45,Xpress,3.2610248,22.3980121,124.3246577,1.6178709,4.763699646706085e8,OPTIMAL,577,689,14044.66745307302,5500.739347716277,740505,551978,68.4617801,4.90406675187797e8,OPTIMAL,508,77,1091.9624154149249,41.975264354229935,3.2314599
kmedoids_cross_convex,45,Xpress,4.334855,24.6069885,145.0064991,2.3260982,4.7571104671175385e8,OPTIMAL,436,368,2972.0887326491043,1401.7366162286542,740505,551978,78.6700675,5.0470613818275326e8,OPTIMAL,726,91,1846.7415433749118,100.03689813572304,3.4167662
kmedoids_cross_convex,45,Xpress,4.3150368,15.9914995,130.2684302,1.6692232,4.8380777879805756e8,OPTIMAL,421,363,2789.0804012170124,1255.5619507283386,740505,551978,70.5081521,4.812494291413523e8,OPTIMAL,330,16,663.2649664447475,14.077943989395514,3.22529
kmedoids_cross_convex,45,Xpress,3.9727677,14.7380125,117.3259363,1.619759,4.733458680642624e8,OPTIMAL,585,698,13946.344813074935,5667.61449702488,740505,551978,70.4867741,5.0142416886053693e8,OPTIMAL,462,86,1760.858930400785,199.90922801562056,3.3481356
kmedoids_cross_convex,60,Xpress,4.0152457,20.7438589,179.256368,2.972433,4.7704514549929047e8,OPTIMAL,408,350,2834.982131060798,1339.5732107011897,970185,730178,70.0773428,4.80962607733396e8,OPTIMAL,275,36,621.1628809983752,26.650496922151802,3.9769347
kmedoids_cross_convex,60,Xpress,5.0075265,19.7348931,156.4923463,2.8546862,4.7686907058271027e8,OPTIMAL,574,689,13975.97996065264,5634.238739960867,970185,730178,77.2693684,4.8167232380699784e8,OPTIMAL,344,30,720.8387501075483,24.590365758153204,4.1134767
kmedoids_cross_convex,60,Xpress,4.8592621,19.6688407,156.1076454,2.8016125,4.7103724316104126e8,OPTIMAL,581,684,13992.510431082,5361.242552179361,970185,730178,74.3868238,4.89965619006244e8,OPTIMAL,474,89,1248.8391450342021,88.35492411223218,4.1273984
kmedoids_cross_convex,60,Xpress,3.6433574,21.0966933,177.6756236,2.2996812,4.745107914153366e8,OPTIMAL,572,688,14057.862959259925,5510.5213423117875,970185,730178,71.4454524,4.8711416591680485e8,OPTIMAL,419,46,956.7432074137577,36.2328767160004,4.0548671
kmedoids_cross_convex,60,Xpress,3.5846634,20.5362369,159.166429,2.9546444,4.762266425914612e8,OPTIMAL,571,684,14015.095590718092,5450.734850610959,970185,730178,71.9851486,4.8443790219017935e8,OPTIMAL,346,27,782.1690965288903,30.196082112055365,4.0894667
kmedoids_cross_convex,60,Xpress,3.9714481,21.1699203,155.4969156,2.8465844,4.754035623135605e8,OPTIMAL,584,687,14095.30410701075,5490.026421869438,970185,730178,73.4482154,4.834692004393609e8,OPTIMAL,420,29,755.084815693258,15.761630575155104,4.1465342
kmedoids_cross_convex,60,Xpress,3.7260585,20.8673219,158.1727948,2.9645451,4.752331009065552e8,OPTIMAL,577,690,13915.987802996126,5536.061274354951,970185,730178,69.9710953,4.926826270052434e8,OPTIMAL,574,79,1191.9852633690957,44.603022727053514,3.9661971
kmedoids_cross_convex,60,Xpress,3.7925983,22.221991,184.4681997,2.9412939,4.7180582540613556e8,OPTIMAL,579,678,13935.621205508227,5369.263534682243,970185,730178,74.4719913,4.919370182758433e8,OPTIMAL,540,73,1378.530147163896,102.43004466405756,4.190074
kmedoids_cross_convex,60,Xpress,3.7477744,21.1815504,160.2889356,2.9144913,4.8030118995370483e8,OPTIMAL,424,369,2867.0282418927077,1347.6385081002743,970185,730178,71.729649,4.8128610295991975e8,OPTIMAL,259,8,705.499950270176,10.022757595171388,4.3268353
kmedoids_cross_convex,60,Xpress,3.84528,22.3733133,164.5461902,2.3058258,4.7340888803533936e8,OPTIMAL,566,689,13980.384452056054,5598.974122178994,970185,730178,71.0432778,4.827773218725716e8,OPTIMAL,292,30,804.4246411110145,27.67484912430851,4.2913341
kmedoids_cross_convex,90,Xpress,7.184827,30.7197309,265.7705978,3.4779703,4.713951199286957e8,OPTIMAL,576,685,14048.769161571507,5472.776903285412,1429545,1086578,74.959027,4.8062186679087806e8,OPTIMAL,323,29,661.9907110607717,25.878995434000394,5.1222641
kmedoids_cross_convex,90,Xpress,8.5952382,46.597751,253.1133271,4.399795,4.728732337059555e8,OPTIMAL,569,690,13962.429449931908,5555.473559472895,1429545,1086578,75.0728691,4.8030630711539763e8,OPTIMAL,276,19,598.4863689643823,24.93744510545198,5.4559614
kmedoids_cross_convex,90,Xpress,7.8054701,46.2649345,224.5781282,3.377675,4.716404307921753e8,OPTIMAL,577,696,13963.832738073033,5655.338113846172,1429545,1086578,88.2416077,4.788163261423514e8,OPTIMAL,170,24,516.385398941934,22.853881278000394,5.398056
kmedoids_cross_convex,90,Xpress,8.4562968,43.2089278,238.8932965,4.325267,4.716318376832657e8,OPTIMAL,569,690,13948.159622447423,5544.081183029945,1429545,1086578,74.8324244,4.8655727938472956e8,OPTIMAL,380,52,920.9280269943188,44.1324200930004,5.158827
kmedoids_cross_convex,90,Xpress,7.5144518,48.7945562,238.5624151,3.5090975,4.64854114649498e8,OPTIMAL,582,681,13900.247699652326,5359.560359785861,1429545,1086578,77.5427488,5.0673873505769247e8,OPTIMAL,680,165,2113.82215118733,191.5606204466798,5.3592503
kmedoids_cross_convex,90,Xpress,10.2465387,37.0907198,309.0081749,16.0158506,4.7264459817510986e8,OPTIMAL,573,687,14014.7359678334,5569.554806427294,1429545,1086578,72.9406978,4.792625389922114e8,OPTIMAL,218,29,547.9964953748422,36.7197585007404,5.3860008
kmedoids_cross_convex,90,Xpress,10.4628191,35.4894596,281.0054329,16.1412868,4.729863102613373e8,OPTIMAL,589,693,13989.069185902381,5723.523664443151,1429545,1086578,74.0610519,4.811312712585622e8,OPTIMAL,346,31,638.4601372681052,26.004566211000395,5.3310463
kmedoids_cross_convex,90,Xpress,10.0864751,37.03819,246.0014907,16.0090543,4.7200939400527954e8,OPTIMAL,569,686,13993.938744079422,5576.7084284255025,1429545,1086578,70.9926118,4.8292312423763806e8,OPTIMAL,361,36,753.5787953656906,35.06057106896575,5.2066762
kmedoids_cross_convex,90,Xpress,10.18553,36.07865,274.8935894,16.054469,4.7616053314681244e8,OPTIMAL,569,692,13939.533549439495,5736.332482537843,1429545,1086578,72.2631745,4.7591797333708173e8,OPTIMAL,162,3,342.21691567013164,5.454923973573667,5.3051252
kmedoids_cross_convex,90,Xpress,10.5109952,35.9170035,321.0112042,16.5276586,4.750586486091995e8,OPTIMAL,570,682,14042.009632951953,5446.143104975381,1429545,1086578,71.8767186,4.8422277427289134e8,OPTIMAL,310,27,833.2422892020203,27.317351598000393,5.3063586
kmedoids_cross_convex,120,Xpress,13.3625595,55.8156305,298.8264388,17.100061,4.6847351092453e8,OPTIMAL,585,690,14070.190172432141,5460.487926154555,1888905,1442978,76.9896862,4.844206189384298e8,OPTIMAL,316,20,1011.124526703488,27.71070585305764,9.3088523
kmedoids_cross_convex,120,Xpress,10.5595266,54.8660297,366.8297287,5.6444748,4.701058924556961e8,OPTIMAL,569,683,14009.754417878145,5488.8939299352405,1888905,1442978,75.087139,4.8334306934914815e8,OPTIMAL,267,27,772.9633351484601,29.035925869567723,9.5502087
kmedoids_cross_convex,120,Xpress,14.035746,67.6899994,283.5559676,5.6526265,4.70130750804924e8,OPTIMAL,432,344,2880.641144929892,1228.1172302759135,1888905,1442978,81.110351,4.78541342132192e8,OPTIMAL,226,26,598.5273141942662,25.534088360696003,9.5745126
kmedoids_cross_convex,120,Xpress,13.8330665,64.4983563,291.8203179,5.4859817,4.702767340656967e8,OPTIMAL,568,692,14009.066588590807,5725.436288425409,1888905,1442978,82.2397516,4.812573624044929e8,OPTIMAL,328,35,666.0011654404763,36.632420094000395,9.3318471
kmedoids_cross_convex,120,Xpress,13.4021413,71.1457181,263.5409764,5.7609387,4.6636463767645264e8,OPTIMAL,429,393,2838.225485945074,1562.6252593780546,1888905,1442978,84.309695,4.979558817212634e8,OPTIMAL,572,102,1712.372250128342,123.44780256324455,9.3586134
kmedoids_cross_convex,120,Xpress,15.0584551,75.8011023,314.4067205,4.4637555,4.690960953386612e8,OPTIMAL,581,689,13975.310197390127,5557.7898848344375,1888905,1442978,78.3849436,4.844697320064336e8,OPTIMAL,391,37,890.6173270643628,34.78310502600039,9.4202012
kmedoids_cross_convex,120,Xpress,14.8479557,74.2521154,355.862517,4.6249734,4.723754126108475e8,OPTIMAL,414,373,2957.2777418857754,1296.2885656773815,1888905,1442978,75.1330915,4.7893448906230724e8,OPTIMAL,229,22,548.1066218711259,24.851598175000397,9.3382647
kmedoids_cross_convex,120,Xpress,14.0012474,72.9013511,308.2062202,5.6199575,4.6420440433748627e8,OPTIMAL,578,699,14004.281691190165,5772.289701114535,1888905,1442978,79.0627959,5.020038614958981e8,OPTIMAL,519,64,2102.481466861679,102.96091604699515,9.4043824
kmedoids_cross_convex,120,Xpress,15.3144443,74.4850919,331.5865425,5.940586,4.722122723099289e8,OPTIMAL,572,699,13976.622471479252,5820.178752429518,1888905,1442978,72.0821332,4.746522820112298e8,OPTIMAL,177,4,380.07425228965906,2.1917808220003967,9.5990792
