base_name,rp,solver,time_to_cluster,time_to_read,time_to_create,time_to_solve,time_to_save,objective_value,termination_status,num_constraints,num_variables,time_to_resolve_benchmark,objective_value_resolve_benchmark,termination_status_resolve_benchmark,num_loss_of_load_e_demand,num_loss_of_load_h2_demand,loss_of_load_e_demand,loss_of_load_h2_demand,penalty_tot_loss_of_load,investment_cost,operational_cost,investment_cost_storage,investment_cost_renewable,investment_cost_non_renewable,investment_cost_electrolyzer,non_renewable_capacity
0_HourlyBenchmark,1,Xpress,0.0,37.4589156,111.0970486,517.1045266,26.7699062,4.685700547504196e8,OPTIMAL,6824040,4748143,0.0,0.0,,25,9,36.46423909168288,5.139846435702909,832081.7105477152,4.336197943318321e8,2.468297009867223e7,1.8748343780811265e7,1.7481410800661758e8,4.1314928442472465e7,2.0900970452079993e8,322.75417654220587
convex_cross,4,Xpress,7.9799274,0.8247639,4.3334058,5.0389752,0.3137195,6.48798307841301e8,OPTIMAL,112713,64898,102.9391815,6.216051221014823e8,OPTIMAL,96,284,563.0641116654623,255.27277874809536,1.6366737808271157e7,5.740260137378588e8,3.1839679322517227e7,2.8806929341647103e7,2.5031956552095792e8,1.0162924339555046e8,2.0900970452079993e8,442.81187405609256
convex_cross,8,Xpress,9.0286993,1.36945,8.2781075,12.4111443,0.4132047,5.991514633579025e8,OPTIMAL,173961,112418,61.5712738,5.526761635981019e8,OPTIMAL,5,27,3.2391324465478246,8.738619797672396,239555.04488440434,5.276033796005376e8,1.591670428667149e7,1.6710209231419098e7,2.1286260059451753e8,9.817694496471204e7,2.0900970452079993e8,433.9188642512866
convex_cross,12,Xpress,24.2890188,1.5342057,8.3973779,23.0003857,0.5296689,6.00756128674942e8,OPTIMAL,235209,159938,58.6397816,5.778169856320988e8,OPTIMAL,30,0,8.231682404419736,0.0,164633.6480883948,5.453107155577898e8,1.5594305231359031e7,2.95809098892928e7,2.237985364718536e8,9.983352951880606e7,2.0900970452079993e8,436.801731747884
convex_cross,16,Xpress,14.4046008,1.9346601,13.235974,41.9897914,0.7453562,5.2466752900452423e8,OPTIMAL,296457,207458,60.4950799,4.8484138365585953e8,OPTIMAL,99,144,231.1472769341378,251.20743871726648,9.64709431302808e6,4.4577307924984556e8,3.55707834069765e7,8.0294448543762965e6,1.855731196509324e8,4.665833122276133e7,2.0900970452079993e8,373.3461508201409
convex_cross,20,Xpress,30.5740471,2.7835194,12.726595,51.1146543,0.873469,5.216080077781296e8,OPTIMAL,357705,254978,57.7583038,4.826846386063037e8,OPTIMAL,204,71,388.2504219880579,96.80848205296338,9.70117808082042e6,4.4406038105620915e8,3.5021454349429995e7,8.18267155122094e6,1.8478326951075092e8,4.568753867409005e7,2.0900970452079993e8,366.8864881384811
convex_cross,30,Xpress,31.4196722,3.4256815,15.1330115,88.5498777,1.2922525,4.912636992299957e8,OPTIMAL,510825,373778,64.6543634,4.819845436536415e8,OPTIMAL,236,109,604.6726005007849,123.24511263667218,1.4558354262749117e7,4.3609607739043814e8,4.1496772742081255e7,9.481495853344597e6,1.7855434992253074e8,4.344222061487875e7,2.0900970452079993e8,343.2515611994148
convex_cross,45,Xpress,30.1619281,4.5203584,22.9321294,134.7537763,1.8501351,4.7899729943961334e8,OPTIMAL,740505,551978,74.029869,4.836848765261675e8,OPTIMAL,357,155,684.5274084673146,141.4758839976748,1.6520065849299768e7,4.3694025356276864e8,4.167527363656329e7,1.2026013964734204e7,1.7852169382345995e8,4.245219058060494e7,2.0900970452079993e8,336.2766732187803
convex_cross,60,Xpress,63.0468105,8.2823393,25.4866242,189.6791884,3.3428629,4.736636581716919e8,OPTIMAL,970185,730178,79.2491059,4.814234745018847e8,OPTIMAL,322,90,620.7687686833187,82.49090378467017,1.406519344935977e7,4.370607485491074e8,3.841475411422202e7,1.3728637152037999e7,1.790893643149294e8,4.118101439988732e7,2.0900970452079993e8,332.84198564644913
convex_cross,90,Xpress,67.0746614,7.4452607,39.9758503,260.6407069,4.8407195,4.721483214321747e8,OPTIMAL,1429545,1086578,79.2134073,4.801671573582725e8,OPTIMAL,283,49,593.536887966414,40.49808791233328,1.2680699517574945e7,4.3737186456124264e8,3.663146669553026e7,1.4125795245037612e7,1.788890877479784e8,4.151110314892621e7,2.0900970452079993e8,331.9755937399768
convex_cross,120,Xpress,98.6967432,12.703335,66.9333373,305.9006364,5.9536187,4.7016071952651215e8,OPTIMAL,1888905,1442978,77.4452159,4.790880110148535e8,OPTIMAL,251,34,549.4140968357143,41.18580673134449,1.1811998071341176e7,4.362715007109409e8,3.65181828491374e7,1.4340335695362529e7,1.7792433954882398e8,4.129544840073138e7,2.0900970452079993e8,331.08626321802495
convex_cross,180,Xpress,168.2174104,18.6826667,105.7720667,335.5945502,8.6153339,4.683737341171036e8,OPTIMAL,2807625,2155778,77.3893568,4.7786957057999474e8,OPTIMAL,192,36,486.1170514791293,61.66107064639869,1.095556244251055e7,4.3608529259146076e8,3.535847390219274e7,1.460721238554013e7,1.7750168577436796e8,4.139249399710333e7,2.0900970452079993e8,332.22021490065555
