id,asset,year,rep_period,time_block_start,time_block_end,dual_balance_consumer
1,e_demand,2030,1,1,1,5.457575404912704
2,e_demand,2030,1,2,2,0.21830301619650813
3,e_demand,2030,1,3,3,0.21830301619650813
4,e_demand,2030,1,4,4,0.21830301619650813
5,e_demand,2030,1,5,5,0.21830301619650813
6,e_demand,2030,1,6,6,0.21830301619650813
7,e_demand,2030,1,7,7,0.21830301619650813
8,e_demand,2030,1,8,8,5.006256374339423
9,e_demand,2030,1,9,9,5.457575404912704
10,e_demand,2030,1,10,10,5.457575404912704
11,e_demand,2030,1,11,11,5.457575404912704
12,e_demand,2030,1,12,12,0.21830301619650813
13,e_demand,2030,1,13,13,0.21830301619650813
14,e_demand,2030,1,14,14,0.21830301619650813
15,e_demand,2030,1,15,15,0.21830301619650813
16,e_demand,2030,1,16,16,1.6571321650530675
17,e_demand,2030,1,17,17,5.457575404912704
18,e_demand,2030,1,18,18,5.457575404912704
19,e_demand,2030,1,19,19,5.457575404912704
20,e_demand,2030,1,20,20,5.457575404912704
21,e_demand,2030,1,21,21,5.457575404912704
22,e_demand,2030,1,22,22,5.457575404912704
23,e_demand,2030,1,23,23,5.457575404912704
24,e_demand,2030,1,24,24,5.457575404912704
25,e_demand,2030,2,1,1,7.335241177452301
26,e_demand,2030,2,2,2,7.335241177452301
27,e_demand,2030,2,3,3,7.335241177452301
28,e_demand,2030,2,4,4,7.335241177452301
29,e_demand,2030,2,5,5,7.335241177452301
30,e_demand,2030,2,6,6,7.335241177452301
31,e_demand,2030,2,7,7,7.335241177452301
32,e_demand,2030,2,8,8,7.335241177452301
33,e_demand,2030,2,9,9,7.335241177452301
34,e_demand,2030,2,10,10,7.335241177452301
35,e_demand,2030,2,11,11,7.335241177452301
36,e_demand,2030,2,12,12,7.335241177452301
37,e_demand,2030,2,13,13,7.335241177452301
38,e_demand,2030,2,14,14,7.335241177452301
39,e_demand,2030,2,15,15,7.335241177452301
40,e_demand,2030,2,16,16,7.335241177452301
41,e_demand,2030,2,17,17,7.335241177452301
42,e_demand,2030,2,18,18,7.335241177452301
43,e_demand,2030,2,19,19,7.335241177452301
44,e_demand,2030,2,20,20,7.335241177452301
45,e_demand,2030,2,21,21,7.335241177452301
46,e_demand,2030,2,22,22,7.335241177452301
47,e_demand,2030,2,23,23,7.335241177452301
48,e_demand,2030,2,24,24,7.335241177452301
49,e_demand,2030,3,1,1,4.17919970248104
50,e_demand,2030,3,2,2,4.17919970248104
51,e_demand,2030,3,3,3,4.17919970248104
52,e_demand,2030,3,4,4,4.17919970248104
53,e_demand,2030,3,5,5,4.17919970248104
54,e_demand,2030,3,6,6,4.17919970248104
55,e_demand,2030,3,7,7,4.17919970248104
56,e_demand,2030,3,8,8,4.17919970248104
57,e_demand,2030,3,9,9,4.17919970248104
58,e_demand,2030,3,10,10,4.17919970248104
59,e_demand,2030,3,11,11,4.17919970248104
60,e_demand,2030,3,12,12,4.17919970248104
61,e_demand,2030,3,13,13,4.17919970248104
62,e_demand,2030,3,14,14,4.17919970248104
63,e_demand,2030,3,15,15,4.17919970248104
64,e_demand,2030,3,16,16,4.17919970248104
65,e_demand,2030,3,17,17,4.17919970248104
66,e_demand,2030,3,18,18,4.17919970248104
67,e_demand,2030,3,19,19,5.850879583473456
68,e_demand,2030,3,20,20,5.850879583473456
69,e_demand,2030,3,21,21,109.05669351569168
70,e_demand,2030,3,22,22,5.022008898485734
71,e_demand,2030,3,23,23,4.17919970248104
72,e_demand,2030,3,24,24,4.17919970248104
73,e_demand,2030,4,1,1,1.2779837151539633
74,e_demand,2030,4,2,2,1.2779837151539633
75,e_demand,2030,4,3,3,1.2779837151539633
76,e_demand,2030,4,4,4,1.2779837151539633
77,e_demand,2030,4,5,5,1.2779837151539633
78,e_demand,2030,4,6,6,1.2779837151539633
79,e_demand,2030,4,7,7,1.2779837151539633
80,e_demand,2030,4,8,8,1.2779837151539633
81,e_demand,2030,4,9,9,1.2779837151539633
82,e_demand,2030,4,10,10,1.2779837151539633
83,e_demand,2030,4,11,11,1.2779837151539633
84,e_demand,2030,4,12,12,1.2779837151539633
85,e_demand,2030,4,13,13,1.2779837151539633
86,e_demand,2030,4,14,14,1.2779837151539633
87,e_demand,2030,4,15,15,1.2779837151539633
88,e_demand,2030,4,16,16,1.2779837151539633
89,e_demand,2030,4,17,17,1.2779837151539633
90,e_demand,2030,4,18,18,1.2779837151539633
91,e_demand,2030,4,19,19,1.2779837151539633
92,e_demand,2030,4,20,20,1.2779837151539633
93,e_demand,2030,4,21,21,1.2779837151539633
94,e_demand,2030,4,22,22,1.2779837151539633
95,e_demand,2030,4,23,23,1.2779837151539633
96,e_demand,2030,4,24,24,1.2779837151539633
