id,asset,year,scenario,period_block_start,period_block_end,solution
1,hydro_reservoir,2030,0,1,1,201.78102205992687
2,hydro_reservoir,2030,0,2,2,201.80989678389338
3,hydro_reservoir,2030,0,3,3,202.10009817140755
4,hydro_reservoir,2030,0,4,4,202.24873943582915
5,hydro_reservoir,2030,0,5,5,202.73752503876443
6,hydro_reservoir,2030,0,6,6,203.0745928641837
7,hydro_reservoir,2030,0,7,7,203.161963861664
8,hydro_reservoir,2030,0,8,8,203.3488078972981
9,hydro_reservoir,2030,0,9,9,203.66696615908955
10,hydro_reservoir,2030,0,10,10,203.95792256898383
11,hydro_reservoir,2030,0,11,11,204.9150208896322
12,hydro_reservoir,2030,0,12,12,205.51977862353425
13,hydro_reservoir,2030,0,13,13,206.43664712173648
14,hydro_reservoir,2030,0,14,14,206.54082567644468
15,hydro_reservoir,2030,0,15,15,206.85883072009602
16,hydro_reservoir,2030,0,16,16,207.91976331903555
17,hydro_reservoir,2030,0,17,17,208.84596606315665
18,hydro_reservoir,2030,0,18,18,209.94390392183482
19,hydro_reservoir,2030,0,19,19,210.81402154243
20,hydro_reservoir,2030,0,20,20,211.78832924754389
21,hydro_reservoir,2030,0,21,21,212.95018251245725
22,hydro_reservoir,2030,0,22,22,213.70746429249937
23,hydro_reservoir,2030,0,23,23,213.4389208127384
24,hydro_reservoir,2030,0,24,24,214.1266308786213
25,hydro_reservoir,2030,0,25,25,215.06624492553277
26,hydro_reservoir,2030,0,26,26,215.05204000672063
27,hydro_reservoir,2030,0,27,27,215.81157566745404
28,hydro_reservoir,2030,0,28,28,216.57242939495265
29,hydro_reservoir,2030,0,29,29,217.39087777104442
30,hydro_reservoir,2030,0,30,30,216.91230185837094
31,hydro_reservoir,2030,0,31,31,217.9098467553152
32,hydro_reservoir,2030,0,32,32,218.62312874779042
33,hydro_reservoir,2030,0,33,33,218.89252710631567
34,hydro_reservoir,2030,0,34,34,219.91224253859875
35,hydro_reservoir,2030,0,35,35,220.06381309330342
36,hydro_reservoir,2030,0,36,36,220.29993044630072
37,hydro_reservoir,2030,0,37,37,220.8425814908888
38,hydro_reservoir,2030,0,38,38,221.63018599292076
39,hydro_reservoir,2030,0,39,39,221.88631047579068
40,hydro_reservoir,2030,0,40,40,222.50475286243585
41,hydro_reservoir,2030,0,41,41,222.7451176576264
42,hydro_reservoir,2030,0,42,42,223.5357054814114
43,hydro_reservoir,2030,0,43,43,223.80807722523573
44,hydro_reservoir,2030,0,44,44,224.04566327859337
45,hydro_reservoir,2030,0,45,45,224.3827775879316
46,hydro_reservoir,2030,0,46,46,224.69820510645704
47,hydro_reservoir,2030,0,47,47,225.17161348985135
48,hydro_reservoir,2030,0,48,48,225.48967606755375
49,hydro_reservoir,2030,0,49,49,225.7966724144178
50,hydro_reservoir,2030,0,50,50,226.78861572895696
51,hydro_reservoir,2030,0,51,51,227.83020912421813
52,hydro_reservoir,2030,0,52,52,228.16319274698913
53,hydro_reservoir,2030,0,53,53,228.91206750073098
54,hydro_reservoir,2030,0,54,54,230.0011900870698
55,hydro_reservoir,2030,0,55,55,231.0695606791965
56,hydro_reservoir,2030,0,56,56,232.08538748692118
57,hydro_reservoir,2030,0,57,57,233.17103905566842
58,hydro_reservoir,2030,0,58,58,233.20845142161008
59,hydro_reservoir,2030,0,59,59,233.29726129005198
60,hydro_reservoir,2030,0,60,60,234.2420381971464
61,hydro_reservoir,2030,0,61,61,235.42009245732407
62,hydro_reservoir,2030,0,62,62,236.2983185064492
63,hydro_reservoir,2030,0,63,63,236.94381060235952
64,hydro_reservoir,2030,0,64,64,237.34520979195844
65,hydro_reservoir,2030,0,65,65,237.55711026877003
66,hydro_reservoir,2030,0,66,66,237.9590220664298
67,hydro_reservoir,2030,0,67,67,237.73549659652178
68,hydro_reservoir,2030,0,68,68,237.95403089278807
69,hydro_reservoir,2030,0,69,69,238.06214715905233
70,hydro_reservoir,2030,0,70,70,238.70895126316864
71,hydro_reservoir,2030,0,71,71,238.97106513731686
72,hydro_reservoir,2030,0,72,72,239.75270308174396
73,hydro_reservoir,2030,0,73,73,240.44087154373312
74,hydro_reservoir,2030,0,74,74,241.11087651684642
75,hydro_reservoir,2030,0,75,75,242.01818156634087
76,hydro_reservoir,2030,0,76,76,242.840135273844
77,hydro_reservoir,2030,0,77,77,243.70674177530609
78,hydro_reservoir,2030,0,78,78,244.05616301662985
79,hydro_reservoir,2030,0,79,79,244.48539801707412
80,hydro_reservoir,2030,0,80,80,244.71551791170958
81,hydro_reservoir,2030,0,81,81,244.96677290678727
82,hydro_reservoir,2030,0,82,82,245.21296987283668
83,hydro_reservoir,2030,0,83,83,245.71959873762242
84,hydro_reservoir,2030,0,84,84,246.0944910290689
85,hydro_reservoir,2030,0,85,85,246.4223243886085
86,hydro_reservoir,2030,0,86,86,246.77884795772798
87,hydro_reservoir,2030,0,87,87,247.09939970932047
88,hydro_reservoir,2030,0,88,88,247.211458807741
89,hydro_reservoir,2030,0,89,89,247.54866753372679
90,hydro_reservoir,2030,0,90,90,247.64565488747382
91,hydro_reservoir,2030,0,91,91,247.81401846443748
92,hydro_reservoir,2030,0,92,92,248.05584860472953
93,hydro_reservoir,2030,0,93,93,248.36982665292518
94,hydro_reservoir,2030,0,94,94,248.69047937634585
95,hydro_reservoir,2030,0,95,95,248.63531615463413
96,hydro_reservoir,2030,0,96,96,248.67851904477203
97,hydro_reservoir,2030,0,97,97,248.76291942967566
98,hydro_reservoir,2030,0,98,98,248.86275072205186
99,hydro_reservoir,2030,0,99,99,248.76488195419944
100,hydro_reservoir,2030,0,100,100,248.76845592143923
101,hydro_reservoir,2030,0,101,101,248.6469733166758
102,hydro_reservoir,2030,0,102,102,248.58985851963538
103,hydro_reservoir,2030,0,103,103,248.28514033289588
104,hydro_reservoir,2030,0,104,104,248.27923994954725
105,hydro_reservoir,2030,0,105,105,248.40623974401683
106,hydro_reservoir,2030,0,106,106,248.12161679921147
107,hydro_reservoir,2030,0,107,107,248.2378945897434
108,hydro_reservoir,2030,0,108,108,248.39726717944126
109,hydro_reservoir,2030,0,109,109,248.28482896179966
110,hydro_reservoir,2030,0,110,110,247.95309149979866
111,hydro_reservoir,2030,0,111,111,247.73438409373557
112,hydro_reservoir,2030,0,112,112,247.55968140435095
113,hydro_reservoir,2030,0,113,113,247.54647186865375
114,hydro_reservoir,2030,0,114,114,247.7672210066563
115,hydro_reservoir,2030,0,115,115,248.03301151499866
116,hydro_reservoir,2030,0,116,116,247.73156534579823
117,hydro_reservoir,2030,0,117,117,247.61986318428987
118,hydro_reservoir,2030,0,118,118,247.61223765832727
119,hydro_reservoir,2030,0,119,119,247.7201530022201
120,hydro_reservoir,2030,0,120,120,247.82575601515595
121,hydro_reservoir,2030,0,121,121,248.0662790389677
122,hydro_reservoir,2030,0,122,122,248.08294249673764
123,hydro_reservoir,2030,0,123,123,248.10503265651454
124,hydro_reservoir,2030,0,124,124,248.36161433403885
125,hydro_reservoir,2030,0,125,125,248.4630609051754
126,hydro_reservoir,2030,0,126,126,248.53893426284787
127,hydro_reservoir,2030,0,127,127,248.38360257172235
128,hydro_reservoir,2030,0,128,128,247.88631173260848
129,hydro_reservoir,2030,0,129,129,247.72816432924424
130,hydro_reservoir,2030,0,130,130,247.76169155608008
131,hydro_reservoir,2030,0,131,131,247.45203176870493
132,hydro_reservoir,2030,0,132,132,247.3596222441689
133,hydro_reservoir,2030,0,133,133,247.4878883636544
134,hydro_reservoir,2030,0,134,134,247.56339505160125
135,hydro_reservoir,2030,0,135,135,247.86100664223653
136,hydro_reservoir,2030,0,136,136,247.21607052439205
137,hydro_reservoir,2030,0,137,137,247.1129350617791
138,hydro_reservoir,2030,0,138,138,246.64409415678344
139,hydro_reservoir,2030,0,139,139,246.8443236828066
140,hydro_reservoir,2030,0,140,140,246.76700716197595
141,hydro_reservoir,2030,0,141,141,246.99214341312634
142,hydro_reservoir,2030,0,142,142,247.20051184829572
143,hydro_reservoir,2030,0,143,143,247.63281883077696
144,hydro_reservoir,2030,0,144,144,247.59587902765875
145,hydro_reservoir,2030,0,145,145,247.77046690166762
146,hydro_reservoir,2030,0,146,146,247.79168912709605
147,hydro_reservoir,2030,0,147,147,247.8226452350647
148,hydro_reservoir,2030,0,148,148,247.81328626062938
149,hydro_reservoir,2030,0,149,149,247.71476879596244
150,hydro_reservoir,2030,0,150,150,248.03791346153523
151,hydro_reservoir,2030,0,151,151,248.35823893387905
152,hydro_reservoir,2030,0,152,152,248.5221923872342
153,hydro_reservoir,2030,0,153,153,248.41400849396626
154,hydro_reservoir,2030,0,154,154,248.75917112658905
155,hydro_reservoir,2030,0,155,155,248.31367681951664
156,hydro_reservoir,2030,0,156,156,247.93439093714127
157,hydro_reservoir,2030,0,157,157,247.5930313489792
158,hydro_reservoir,2030,0,158,158,247.40184886567718
159,hydro_reservoir,2030,0,159,159,247.13866021757232
160,hydro_reservoir,2030,0,160,160,246.9429934853217
161,hydro_reservoir,2030,0,161,161,246.84471294317598
162,hydro_reservoir,2030,0,162,162,246.61859552185888
163,hydro_reservoir,2030,0,163,163,246.4503258101421
164,hydro_reservoir,2030,0,164,164,246.21720705041753
165,hydro_reservoir,2030,0,165,165,246.20523166592426
166,hydro_reservoir,2030,0,166,166,246.1111215655486
167,hydro_reservoir,2030,0,167,167,246.1164697988008
168,hydro_reservoir,2030,0,168,168,246.27871698217896
169,hydro_reservoir,2030,0,169,169,246.31589040020586
170,hydro_reservoir,2030,0,170,170,246.13758221623686
171,hydro_reservoir,2030,0,171,171,246.09490096892347
172,hydro_reservoir,2030,0,172,172,245.37921663493015
173,hydro_reservoir,2030,0,173,173,244.73996224933614
174,hydro_reservoir,2030,0,174,174,244.31581313952955
175,hydro_reservoir,2030,0,175,175,244.26280863674796
176,hydro_reservoir,2030,0,176,176,244.06288827880954
177,hydro_reservoir,2030,0,177,177,243.59472108593422
178,hydro_reservoir,2030,0,178,178,243.34238072126212
179,hydro_reservoir,2030,0,179,179,243.43326541441397
180,hydro_reservoir,2030,0,180,180,243.41927842287396
181,hydro_reservoir,2030,0,181,181,243.5440390077796
182,hydro_reservoir,2030,0,182,182,243.76034820816105
183,hydro_reservoir,2030,0,183,183,243.64527850342552
184,hydro_reservoir,2030,0,184,184,243.45455089487035
185,hydro_reservoir,2030,0,185,185,243.36663079353036
186,hydro_reservoir,2030,0,186,186,242.88775439574093
187,hydro_reservoir,2030,0,187,187,242.51185047793123
188,hydro_reservoir,2030,0,188,188,242.24457376237552
189,hydro_reservoir,2030,0,189,189,242.2490144602801
190,hydro_reservoir,2030,0,190,190,241.95541539538655
191,hydro_reservoir,2030,0,191,191,241.45131817551407
192,hydro_reservoir,2030,0,192,192,241.41435294391414
193,hydro_reservoir,2030,0,193,193,240.78176675275543
194,hydro_reservoir,2030,0,194,194,240.06133080858405
195,hydro_reservoir,2030,0,195,195,239.6082399077323
196,hydro_reservoir,2030,0,196,196,239.6554612352519
197,hydro_reservoir,2030,0,197,197,239.41809055793374
198,hydro_reservoir,2030,0,198,198,239.28336003910348
199,hydro_reservoir,2030,0,199,199,238.24693721848985
200,hydro_reservoir,2030,0,200,200,237.14906567982305
201,hydro_reservoir,2030,0,201,201,236.62146440769277
202,hydro_reservoir,2030,0,202,202,236.1943027183568
203,hydro_reservoir,2030,0,203,203,235.57831636093664
204,hydro_reservoir,2030,0,204,204,234.71365127416027
205,hydro_reservoir,2030,0,205,205,233.66531200132525
206,hydro_reservoir,2030,0,206,206,232.66887986119306
207,hydro_reservoir,2030,0,207,207,232.156570023428
208,hydro_reservoir,2030,0,208,208,232.05158243736528
