base_name,rp,solver,time_to_cluster,time_to_read,time_to_create,time_to_solve,time_to_save,objective_value,termination_status,num_constraints,num_variables,time_to_resolve_benchmark,objective_value_resolve_benchmark,termination_status_resolve_benchmark,num_loss_of_load_e_demand,num_loss_of_load_h2_demand,loss_of_load_e_demand,loss_of_load_h2_demand,penalty_tot_loss_of_load,investment_cost,operational_cost,investment_cost_storage,investment_cost_renewable,investment_cost_non_renewable,investment_cost_electrolyzer,non_renewable_capacity
0_HourlyBenchmark,1,Xpress,0.0,30.7674109,104.7043585,387.0298617,17.4803404,4.541472096236191e8,OPTIMAL,6824040,4748143,0.0,0.0,,38,0,103.67570080004035,-3.6637359812630166e-15,2.0735140160008066e6,4.332296452506538e8,2.0917564480729498e7,1.2321828290281203e7,1.712434486116668e8,4.065466382790575e7,2.0900970452079993e8,284.1394641771362
kmedoids_cross_convex,4,Xpress,5.880321,0.7345324,3.8066541,5.416196,0.248203,6.690316234392242e8,OPTIMAL,112713,64898,93.8302396,5.963902062417686e8,OPTIMAL,0,0,0.0,0.0,0.0,5.750089469336041e8,1.3355365226901617e7,2.24060101597747e7,2.3370058910709503e8,1.1791853722716765e8,2.0900970452079993e8,440.03499264476716
kmedoids_cross_convex,8,Xpress,3.3020317,1.0450036,6.0531025,11.0145444,0.4331443,6.13975573593338e8,OPTIMAL,173961,112418,64.4164688,5.811502835380536e8,OPTIMAL,0,0,0.0,0.0,0.0,5.641447875556314e8,8.979601901189027e6,2.1648328613200642e7,2.3572834496570852e8,1.057843035371556e8,2.0900970452079993e8,421.9288127877535
kmedoids_cross_convex,12,Xpress,4.7514541,1.4559694,7.8128177,23.7636618,0.5583581,6.015074357033005e8,OPTIMAL,235209,159938,65.4088656,5.708880644340352e8,OPTIMAL,0,0,0.0,0.0,0.0,5.621988712666203e8,8.689193167409204e6,1.495108628553262e7,2.3238597729574606e8,1.0585210316454144e8,2.0900970452079993e8,415.47328773110854
kmedoids_cross_convex,16,Xpress,4.5127211,1.5270898,7.9036505,31.4315382,0.6691963,5.980603815317688e8,OPTIMAL,296457,207458,62.035001,5.691709896055813e8,OPTIMAL,0,0,0.0,0.0,0.0,5.600814209107472e8,9.089568694830688e6,1.4717572460008102e7,2.2966450698143366e8,1.0668963694850521e8,2.0900970452079993e8,418.4004799282227
kmedoids_cross_convex,20,Xpress,15.3134694,1.8561845,10.2879494,50.2687785,1.3255684,5.832964333758774e8,OPTIMAL,357705,254978,62.8720139,5.666949528710804e8,OPTIMAL,0,0,0.0,0.0,0.0,5.573303099213072e8,9.364642949767536e6,1.4838856509536257e7,2.2604839521058926e8,1.0743335368038128e8,2.0900970452079993e8,416.18326883362846
kmedoids_cross_convex,30,Xpress,6.8174852,2.7963864,22.3802934,78.6176878,1.1622953,5.822164389156265e8,OPTIMAL,510825,373778,59.2125856,5.657844824338607e8,OPTIMAL,0,0,0.0,0.0,0.0,5.569663042689105e8,8.818178164946942e6,1.4421317256766211e7,2.2801577684153065e8,1.0551950564981358e8,2.0900970452079993e8,416.0726287826437
kmedoids_cross_convex,45,Xpress,8.7524603,4.9063243,16.9002173,103.24031,2.0196191,5.780355549407806e8,OPTIMAL,740505,551978,62.7826696,5.640076613044888e8,OPTIMAL,0,0,0.0,0.0,0.0,5.552865317365917e8,8.721129567894584e6,1.4144458868411422e7,2.2663200992861867e8,1.0550035841876133e8,2.0900970452079993e8,416.6414772338989
kmedoids_cross_convex,60,Xpress,9.8735676,4.5199515,24.0772912,162.8252908,3.6723816,5.735179983385468e8,OPTIMAL,970185,730178,59.4839978,5.589245703310059e8,OPTIMAL,0,7,0.0,17.971578027924025,359431.5605584805,5.49841370776789e8,9.083199554212747e6,1.3267955435803333e7,2.221205597384823e8,1.0544315108170311e8,2.0900970452079993e8,417.5807971623222
kmedoids_cross_convex,90,Xpress,12.6486889,6.8468839,34.799436,223.0692806,4.5683099,5.670751661536331e8,OPTIMAL,1429545,1086578,62.9006344,5.540661948205638e8,OPTIMAL,11,13,58.93394989288869,43.24276116898761,2.0435342212375258e6,5.410063665629565e8,1.305982825760498e7,1.3782341571111046e7,2.1325161987562284e8,1.0496270059542243e8,2.0900970452079993e8,418.30299881370996
kmedoids_cross_convex,120,Xpress,22.1739279,10.8297296,58.6076639,258.5435359,6.6298988,5.638960259862137e8,OPTIMAL,1888905,1442978,59.4586309,5.529980828517237e8,OPTIMAL,23,0,103.6539887268151,0.0,2.0730797745363023e6,5.396987004517841e8,1.3299382399939036e7,1.3812370986668024e7,2.1252673532820985e8,1.0434988961610603e8,2.0900970452079993e8,418.792802196878
kmedoids_cross_convex,180,Xpress,30.122362,18.5197749,87.9589078,318.3552926,9.6230181,5.614935854739532e8,OPTIMAL,2807625,2155778,66.3200673,5.442261569188609e8,OPTIMAL,3,2,7.875625856551871,0.1423057000223502,160358.6311314844,5.3315685784284353e8,1.10692990760119e7,1.4108402000627985e7,2.1184364771507958e8,9.819510360633573e7,2.0900970452079993e8,412.46566594663796
