base_name,rp,solver,time_to_cluster,time_to_read,time_to_create,time_to_solve,time_to_save,objective_value,termination_status,num_constraints,num_variables,time_to_resolve_benchmark,objective_value_resolve_benchmark,termination_status_resolve_benchmark,num_loss_of_load_e_demand,num_loss_of_load_h2_demand
0_HourlyBenchmark,1,Xpress,0.0,20.0798555,83.9460218,406.4299863,24.3261668,4.618432197596741e8,OPTIMAL,6824040,4748143,0.0,0.0,,35,0
convex_cross,4,Xpress,8.4321002,0.8121422,3.7490001,5.6854615,0.2940507,8.828423891971741e8,OPTIMAL,112713,64898,105.1244655,6.493831174692562e8,OPTIMAL,0,27
convex_cross,8,Xpress,3.7332411,0.6814821,3.9352077,14.406462,0.3858291,7.181931598157654e8,OPTIMAL,173961,112418,63.5305449,6.339203284256636e8,OPTIMAL,25,0
convex_cross,12,Xpress,3.2835862,0.8438443,5.1053197,21.9178542,0.48085,6.873637917454681e8,OPTIMAL,235209,159938,66.1599848,6.284190711456672e8,OPTIMAL,25,0
convex_cross,16,Xpress,6.511938,1.0692052,6.5316648,51.9277561,0.6240239,6.84027410789093e8,OPTIMAL,296457,207458,62.3503529,6.270649067498392e8,OPTIMAL,25,0
convex_cross,20,Xpress,5.659629,1.4347045,6.9948553,45.6664557,1.1353173,6.705239231206055e8,OPTIMAL,357705,254978,64.8256263,6.258077183882217e8,OPTIMAL,25,0
convex_cross,30,Xpress,18.5449807,1.660231,8.7714869,74.3600961,1.0659226,6.540545678424683e8,OPTIMAL,510825,373778,64.4033268,6.242308856848108e8,OPTIMAL,25,0
convex_cross,45,Xpress,16.5034318,2.8009592,21.4807671,124.7628554,2.3387476,6.404185752306366e8,OPTIMAL,740505,551978,63.6261374,6.201532809088234e8,OPTIMAL,25,0
convex_cross,60,Xpress,15.8862197,4.4395684,17.2573513,197.892378,11.7330342,6.36874818517273e8,OPTIMAL,970185,730178,65.6000381,6.198124159883196e8,OPTIMAL,25,0
convex_cross,90,Xpress,29.1704794,6.7316902,24.9531488,262.0872452,3.179665,6.106379102051697e8,OPTIMAL,1429545,1086578,62.5870372,5.753353248050171e8,OPTIMAL,25,0
convex_cross,120,Xpress,57.0142358,8.8761278,46.4295241,299.5167284,5.4645406,6.14151225764328e8,OPTIMAL,1888905,1442978,63.042986,5.747465245353118e8,OPTIMAL,25,0
convex_cross,180,Xpress,121.2965905,15.2289001,71.7380894,303.8393014,7.9746866,5.912976198226013e8,OPTIMAL,2807625,2155778,63.3344851,5.679633374071444e8,OPTIMAL,25,1
conicalb_cross,4,Xpress,3.7213038,0.9152133,5.4034645,5.7699416,0.2720815,8.076415884483337e8,OPTIMAL,112713,64898,62.5874832,6.500921807188293e8,OPTIMAL,25,0
conicalb_cross,8,Xpress,3.1856617,0.6417083,3.4469259,13.6297924,0.3044669,7.514360532908325e8,OPTIMAL,173961,112418,66.5602902,6.435923252316086e8,OPTIMAL,25,0
conicalb_cross,12,Xpress,2.8980253,0.8313732,6.1105919,27.2446987,0.5242808,7.03027314681076e8,OPTIMAL,235209,159938,61.2225039,6.275440492461178e8,OPTIMAL,25,0
conicalb_cross,16,Xpress,5.3547661,1.3327435,7.1062848,36.3300514,0.6658949,6.770005357527313e8,OPTIMAL,296457,207458,63.7014598,6.264774265953602e8,OPTIMAL,25,0
conicalb_cross,20,Xpress,15.3997329,2.098602,7.2708066,50.0966219,0.7213596,6.566211349924164e8,OPTIMAL,357705,254978,64.8757327,6.26188736905762e8,OPTIMAL,25,0
conicalb_cross,30,Xpress,9.712231,2.1614041,11.4435056,80.1160871,9.6594254,6.562059574111481e8,OPTIMAL,510825,373778,61.7824787,6.253985785982933e8,OPTIMAL,25,0
conicalb_cross,45,Xpress,16.9880343,3.5209524,14.4974837,127.6604682,1.647713,6.425474296042938e8,OPTIMAL,740505,551978,63.1241862,6.206726004050714e8,OPTIMAL,25,0
conicalb_cross,60,Xpress,22.0242294,5.1387435,19.2922741,165.8768688,2.8614052,6.380944259160919e8,OPTIMAL,970185,730178,64.3520891,6.191516773398082e8,OPTIMAL,25,0
conicalb_cross,90,Xpress,31.3632364,6.1448787,28.9118744,292.7174946,3.347458,6.169564611837463e8,OPTIMAL,1429545,1086578,62.9524798,5.761831746342002e8,OPTIMAL,25,0
conicalb_cross,120,Xpress,63.0995974,9.7326633,50.2861153,281.6024952,5.4617664,5.994898873724365e8,OPTIMAL,1888905,1442978,62.0825323,5.708023680371983e8,OPTIMAL,25,0
conicalb_cross,180,Xpress,146.075311,16.1665198,79.2516171,283.9096331,7.741211,5.923879737971802e8,OPTIMAL,2807625,2155778,64.3976605,5.683623284119725e8,OPTIMAL,26,0
