id,asset,milestone_year,investment_integer,capacity,investment_limit,solution
1,ccgt,2030,false,0.8,,1.2704142633916105
2,wind,2030,false,0.4,,0.0
3,solar,2030,false,0.5,,2.8201381881239285
4,ocgt,2030,false,0.1,,1.1202229076458292
5,wind_offshore,2030,false,0.4,,0.0
