base_name,rp,n_experiment,solver,time_to_cluster,time_to_read,time_to_create,time_to_solve,time_to_save,objective_value,termination_status,reduced_num_lol,reduced_lol,num_constraints,num_variables,time_to_resolve_benchmark,objective_value_resolve_benchmark,termination_status_resolve_benchmark,num_loss_of_load_e_demand,loss_of_load_e_demand
0_HourlyBenchmark,1,1,Gurobi,0.0,3.7087457,9.241633,8.2305271,1.390983,565.1022216867016,OPTIMAL,0,0.0,306600,262805,0.0,0.0,,0,0.0
kmeans_cross_dirac,20,1,Gurobi,0.4456996,0.5247211,0.9963041,0.0357335,0.0307422,543.7121368928541,OPTIMAL,0,0.0,3360,2885,0.2367012,59377.77800384047,OPTIMAL,1809,98.05446970374169
kmeans_cross_dirac,20,1,Gurobi,0.3034568,0.5046356,0.9694567,0.0333201,0.0283503,540.1789969299447,OPTIMAL,0,0.0,3360,2885,0.091017,88432.34819955987,OPTIMAL,2165,146.48499436073922
kmeans_cross_dirac,20,1,Gurobi,0.2141765,0.6103683,1.1385355,0.0290596,0.0347323,540.4284746745138,OPTIMAL,0,0.0,3360,2885,0.0802985,89182.89850148295,OPTIMAL,2197,147.73646141685458
kmeans_cross_dirac,20,1,Gurobi,0.1720724,0.5932386,1.0907975,0.0349766,0.0319199,540.4581184892455,OPTIMAL,0,0.0,3360,2885,0.0831452,84520.40423033111,OPTIMAL,2095,139.96445148603868
kmeans_cross_dirac,20,1,Gurobi,0.2205272,0.5813127,1.0462875,0.0387571,0.0314082,544.781417857813,OPTIMAL,0,0.0,3360,2885,0.0907328,46664.02464551557,OPTIMAL,1511,76.86251812756473
kmeans_cross_dirac,40,1,Gurobi,0.2412856,0.6124609,1.1489495,0.0679253,0.0460602,546.000213182502,OPTIMAL,0,0.0,6720,5765,0.0769496,41115.19108695447,OPTIMAL,1376,67.61338178626968
kmeans_cross_dirac,40,1,Gurobi,0.1867845,0.4629994,1.3249425,0.1003942,0.0474168,545.3605949633182,OPTIMAL,0,0.0,6720,5765,0.1063351,45982.77453704902,OPTIMAL,1496,75.72733419397714
kmeans_cross_dirac,40,1,Gurobi,0.2210095,0.5720669,1.2785767,0.1076376,0.0665739,545.9785231377539,OPTIMAL,0,0.0,6720,5765,0.0773707,41277.30063034135,OPTIMAL,1379,67.88372599499525
kmeans_cross_dirac,40,1,Gurobi,0.2734806,0.6024288,1.2398729,0.1087702,0.0424703,546.1536333510876,OPTIMAL,0,0.0,6720,5765,0.0782485,39901.30807740921,OPTIMAL,1335,65.58998173802566
kmeans_cross_dirac,40,1,Gurobi,0.2328511,0.6084034,1.2402896,0.0839477,0.0413819,548.1583212097746,OPTIMAL,0,0.0,6720,5765,0.0762356,26727.822021357806,OPTIMAL,967,43.63039797534093
kmeans_cross_dirac,60,1,Gurobi,0.2768672,0.7017195,1.1616382,0.1151312,0.0531876,546.9044471951751,OPTIMAL,0,0.0,10080,8645,0.0814855,35210.873131497014,OPTIMAL,1213,57.77174905034765
kmeans_cross_dirac,60,1,Gurobi,0.3637441,0.5769294,1.001285,0.1189894,0.049299,547.1182013708353,OPTIMAL,0,0.0,10080,8645,0.0816541,32985.82282449057,OPTIMAL,1152,54.06208770061916
kmeans_cross_dirac,60,1,Gurobi,0.344524,0.5999087,1.1185869,0.1353619,0.0546954,548.4939013165672,OPTIMAL,0,0.0,10080,8645,0.0796766,25127.026866932745,OPTIMAL,922,40.962047538078956
kmeans_cross_dirac,60,1,Gurobi,0.3402856,0.6529446,1.1818265,0.1544575,0.0546239,547.3106760530337,OPTIMAL,0,0.0,10080,8645,0.0771789,32009.823742618722,OPTIMAL,1131,52.4355339866795
kmeans_cross_dirac,60,1,Gurobi,0.2633033,0.6143988,1.4291971,0.1568318,0.0562462,551.4846194169131,OPTIMAL,0,0.0,10080,8645,0.0780341,13020.800923066921,OPTIMAL,526,20.7796654795863
kmeans_cross_dirac,80,1,Gurobi,0.4239463,0.6063154,1.0984544,0.1999058,0.0662403,549.3507402222048,OPTIMAL,0,0.0,13440,11525,0.0816385,21112.486648670332,OPTIMAL,797,34.269730907991644
kmeans_cross_dirac,80,1,Gurobi,0.3977701,0.6205733,1.222322,0.2095778,0.0780056,550.348261281685,OPTIMAL,0,0.0,13440,11525,0.0767114,17364.878167099963,OPTIMAL,682,28.021978577909547
kmeans_cross_dirac,80,1,Gurobi,0.3544393,0.731445,1.3717535,0.1962269,0.0718312,552.9466901611756,OPTIMAL,0,0.0,13440,11525,0.0776477,9424.732991300976,OPTIMAL,393,14.784074205168718
kmeans_cross_dirac,80,1,Gurobi,2.2622657,0.6757299,1.1108785,0.2097403,0.0630354,550.8712679814683,OPTIMAL,0,0.0,13440,11525,0.088161,25090.630932556363,OPTIMAL,874,40.89772005270657
kmeans_cross_dirac,80,1,Gurobi,0.47126,0.6599467,1.1041349,0.1871535,0.0620798,550.8418825878082,OPTIMAL,0,0.0,13440,11525,0.0891677,15585.394232278732,OPTIMAL,617,25.055484005909854
kmeans_cross_dirac,100,1,Gurobi,0.4218932,0.7573467,1.2081373,0.2502046,0.0747037,552.2653887998538,OPTIMAL,0,0.0,16800,14405,0.0542047,11281.093943452826,OPTIMAL,468,17.8790374139136
kmeans_cross_dirac,100,1,Gurobi,0.3855471,0.7561353,1.3481299,0.1996246,0.0815526,548.6664882137518,OPTIMAL,0,0.0,16800,14405,0.0804434,25299.802810658788,OPTIMAL,930,41.250234251435984
kmeans_cross_dirac,100,1,Gurobi,2.3522005,0.7186668,1.1190114,0.253529,0.07502,554.1020615632419,OPTIMAL,0,0.0,16800,14405,0.0792298,7315.774246661347,OPTIMAL,315,11.267325666405766
kmeans_cross_dirac,100,1,Gurobi,0.6430109,0.6529703,1.1040829,0.2799947,0.0728614,553.842650256108,OPTIMAL,0,0.0,16800,14405,0.0847692,11335.166515998262,OPTIMAL,521,17.966831348036244
kmeans_cross_dirac,100,1,Gurobi,0.4550137,0.7469617,1.2577433,0.2810523,0.0776943,553.0107176033953,OPTIMAL,0,0.0,16800,14405,0.0890782,9760.487738225285,OPTIMAL,406,15.343894580476828
kmeans_cross_dirac,150,1,Gurobi,0.5044222,0.8110968,1.4710764,0.5176593,0.1124459,552.6632184026932,OPTIMAL,0,0.0,25200,21605,0.0822321,9487.817892830817,OPTIMAL,420,14.890008761197677
kmeans_cross_dirac,150,1,Gurobi,2.5739055,0.7245826,1.3927378,0.3815916,0.108277,554.126286977365,OPTIMAL,0,0.0,25200,21605,0.079578,5874.508353822776,OPTIMAL,301,8.865579454735645
kmeans_cross_dirac,150,1,Gurobi,0.5982677,0.7335626,1.4628089,0.4290306,0.1089106,555.286333925623,OPTIMAL,0,0.0,25200,21605,0.080385,4939.926284740572,OPTIMAL,261,7.305874930701949
kmeans_cross_dirac,150,1,Gurobi,0.5956782,0.7981828,1.6595869,0.5654085,0.1141284,553.7571962958974,OPTIMAL,0,0.0,25200,21605,0.0828374,12469.630607535453,OPTIMAL,553,19.85823570376067
kmeans_cross_dirac,150,1,Gurobi,2.475361,0.7998863,1.4897733,0.3131408,0.1100371,553.6854254690512,OPTIMAL,0,0.0,25200,21605,0.0908712,8696.93440621157,OPTIMAL,375,13.570284411624622
kmeans_cross_dirac,300,1,Gurobi,0.9194717,1.0403021,2.145844,0.8227914,0.3479642,555.4247805062868,OPTIMAL,0,0.0,50400,43205,0.0777251,5171.469400690694,OPTIMAL,225,7.692007272430773
kmeans_cross_dirac,300,1,Gurobi,0.9141763,1.0442145,1.9527427,1.2334413,0.2045442,556.8697115541424,OPTIMAL,0,0.0,50400,43205,0.0779743,3058.1624068756387,OPTIMAL,144,4.16746731800445
kmeans_cross_dirac,300,1,Gurobi,3.036886,0.9763831,2.2870473,1.1477148,0.2296462,556.4774330081405,OPTIMAL,0,0.0,50400,43205,0.0799908,3443.817194431845,OPTIMAL,195,4.811019426564094
kmeans_cross_dirac,300,1,Gurobi,1.0475444,1.0257883,1.9831041,0.8409308,0.2122166,558.5737344087685,OPTIMAL,0,0.0,50400,43205,0.0778439,2497.956705218263,OPTIMAL,133,3.231000744192527
kmeans_cross_dirac,300,1,Gurobi,2.7522653,1.0370964,2.4250523,1.2226883,0.200917,557.9028044453212,OPTIMAL,0,0.0,50400,43205,0.0773049,2299.4975993332005,OPTIMAL,125,2.9015102371053585
kmeans_cross_dirac,450,1,Gurobi,1.2491292,1.2817252,2.8261976,1.5277724,0.550508,557.3973172232354,OPTIMAL,0,0.0,75600,64805,0.0773084,2637.9433065047947,OPTIMAL,124,3.466554072119196
kmeans_cross_dirac,450,1,Gurobi,3.2387553,1.3657517,3.0679991,1.5821339,0.3144378,557.8441255365441,OPTIMAL,0,0.0,75600,64805,0.1106202,2525.4535373380268,OPTIMAL,139,3.2782811053841083
kmeans_cross_dirac,450,1,Gurobi,1.2867057,1.2258938,2.9228668,1.5093805,0.3085565,560.8540786858096,OPTIMAL,0,0.0,75600,64805,0.0775696,1064.5253426050858,OPTIMAL,56,0.8384072744598163
kmeans_cross_dirac,450,1,Gurobi,3.3951029,1.1900395,2.7820986,1.5383062,0.3102989,560.7216053605159,OPTIMAL,0,0.0,75600,64805,0.0719862,1133.8075199865896,OPTIMAL,63,0.9542122508730231
kmeans_cross_dirac,450,1,Gurobi,1.4132492,1.2689761,2.7569583,1.7875283,0.3351772,559.8174008321209,OPTIMAL,0,0.0,75600,64805,0.076461,1204.523140573499,OPTIMAL,65,1.0733549393134598
kmeans_per_dirac,20,1,Gurobi,0.3066105,0.654713,1.23312,0.0332327,0.0346813,530.7022197561366,OPTIMAL,0,0.0,3360,2885,0.279205,262500.72851589875,OPTIMAL,4495,436.60823672284585
kmeans_per_dirac,20,1,Gurobi,1.9673699,0.6310344,1.1523234,0.0341916,0.0295099,530.2351038480637,OPTIMAL,0,0.0,3360,2885,0.0888981,256804.114808793,OPTIMAL,4470,427.1119864132037
kmeans_per_dirac,20,1,Gurobi,0.1324854,0.6556721,1.5798596,0.0350082,0.0281748,526.0093151738325,OPTIMAL,0,0.0,3360,2885,0.0908158,360467.3044165328,OPTIMAL,5962,599.8962492446694
kmeans_per_dirac,20,1,Gurobi,0.1515228,0.6466494,1.0667515,0.0323576,0.030019,529.5911285796482,OPTIMAL,0,0.0,3360,2885,0.095341,291995.26186461654,OPTIMAL,4993,485.77176161343874
kmeans_per_dirac,20,1,Gurobi,0.1242226,0.7061842,1.2164517,0.0350635,0.0310122,525.7846065170672,OPTIMAL,0,0.0,3360,2885,0.1236913,419062.17828489596,OPTIMAL,6469,697.5562942057699
kmeans_per_dirac,40,1,Gurobi,0.2277059,0.7086613,1.2601979,0.1726681,0.0462957,537.604501122131,OPTIMAL,0,0.0,6720,5765,0.2207593,122992.44454197862,OPTIMAL,2692,204.08844851933142
kmeans_per_dirac,40,1,Gurobi,0.2016297,0.6661525,1.270484,0.1002157,0.0445768,542.2103385085771,OPTIMAL,0,0.0,6720,5765,0.0843605,66262.49534740152,OPTIMAL,1720,109.52948649889959
kmeans_per_dirac,40,1,Gurobi,0.1779013,0.6839216,1.2476949,0.0897647,0.044513,537.9127209206204,OPTIMAL,0,0.0,6720,5765,0.0801137,116569.9563396721,OPTIMAL,2534,193.38334585416771
