id,asset,year,scenario,period_block_start,period_block_end,solution
1,hydro_reservoir,2030,0,1,1,201.83499211314253
2,hydro_reservoir,2030,0,2,2,201.8351717556733
3,hydro_reservoir,2030,0,3,3,201.70057232824792
4,hydro_reservoir,2030,0,4,4,201.78834327818802
5,hydro_reservoir,2030,0,5,5,202.5560652001456
6,hydro_reservoir,2030,0,6,6,202.93588172560735
7,hydro_reservoir,2030,0,7,7,203.15955990139406
8,hydro_reservoir,2030,0,8,8,203.72514746506008
9,hydro_reservoir,2030,0,9,9,204.46388638475855
10,hydro_reservoir,2030,0,10,10,204.99831866306218
11,hydro_reservoir,2030,0,11,11,205.30566009097276
12,hydro_reservoir,2030,0,12,12,206.15765105110458
13,hydro_reservoir,2030,0,13,13,206.80210193941602
14,hydro_reservoir,2030,0,14,14,207.35807848787672
15,hydro_reservoir,2030,0,15,15,208.15076264210128
16,hydro_reservoir,2030,0,16,16,208.2411624863991
17,hydro_reservoir,2030,0,17,17,208.82278254303324
18,hydro_reservoir,2030,0,18,18,209.81717960340973
19,hydro_reservoir,2030,0,19,19,210.6263864016735
20,hydro_reservoir,2030,0,20,20,211.66961010108517
21,hydro_reservoir,2030,0,21,21,212.50185266322478
22,hydro_reservoir,2030,0,22,22,212.57744569303927
23,hydro_reservoir,2030,0,23,23,213.02601995220778
24,hydro_reservoir,2030,0,24,24,213.12574680663653
25,hydro_reservoir,2030,0,25,25,213.70892107535886
26,hydro_reservoir,2030,0,26,26,214.10231774804438
27,hydro_reservoir,2030,0,27,27,214.75454085576186
28,hydro_reservoir,2030,0,28,28,215.59746678326687
29,hydro_reservoir,2030,0,29,29,216.31904675498293
30,hydro_reservoir,2030,0,30,30,217.2497105767872
31,hydro_reservoir,2030,0,31,31,217.32455538441096
32,hydro_reservoir,2030,0,32,32,217.6694009145065
33,hydro_reservoir,2030,0,33,33,218.34741290791956
34,hydro_reservoir,2030,0,34,34,218.742848203007
35,hydro_reservoir,2030,0,35,35,219.22292784988088
36,hydro_reservoir,2030,0,36,36,219.53931720125394
37,hydro_reservoir,2030,0,37,37,220.26464580792586
38,hydro_reservoir,2030,0,38,38,221.02850587009493
39,hydro_reservoir,2030,0,39,39,221.4876767193492
40,hydro_reservoir,2030,0,40,40,222.25685272318702
41,hydro_reservoir,2030,0,41,41,222.78282638715368
42,hydro_reservoir,2030,0,42,42,223.11857279393595
43,hydro_reservoir,2030,0,43,43,223.59505440147396
44,hydro_reservoir,2030,0,44,44,223.70370731736352
45,hydro_reservoir,2030,0,45,45,223.75501409470763
46,hydro_reservoir,2030,0,46,46,224.09104628264384
47,hydro_reservoir,2030,0,47,47,224.50628296248698
48,hydro_reservoir,2030,0,48,48,225.08036257422316
49,hydro_reservoir,2030,0,49,49,225.58674556867535
50,hydro_reservoir,2030,0,50,50,225.7734527995763
51,hydro_reservoir,2030,0,51,51,225.9475504645959
52,hydro_reservoir,2030,0,52,52,226.44487544733815
53,hydro_reservoir,2030,0,53,53,226.9102242301483
54,hydro_reservoir,2030,0,54,54,227.452399201303
55,hydro_reservoir,2030,0,55,55,227.7537010139927
56,hydro_reservoir,2030,0,56,56,228.58107487258468
57,hydro_reservoir,2030,0,57,57,229.46886073780018
58,hydro_reservoir,2030,0,58,58,230.08745814952835
59,hydro_reservoir,2030,0,59,59,230.52585038833087
60,hydro_reservoir,2030,0,60,60,231.2551509886376
61,hydro_reservoir,2030,0,61,61,231.63434934244376
62,hydro_reservoir,2030,0,62,62,232.54876677125688
63,hydro_reservoir,2030,0,63,63,233.1206441272843
64,hydro_reservoir,2030,0,64,64,233.43480042323915
65,hydro_reservoir,2030,0,65,65,233.63397466589038
66,hydro_reservoir,2030,0,66,66,234.04233469780877
67,hydro_reservoir,2030,0,67,67,234.36142476915384
68,hydro_reservoir,2030,0,68,68,234.80082777763548
69,hydro_reservoir,2030,0,69,69,234.97564224256575
70,hydro_reservoir,2030,0,70,70,235.17990853599176
71,hydro_reservoir,2030,0,71,71,235.72382112956464
72,hydro_reservoir,2030,0,72,72,236.33806153096987
73,hydro_reservoir,2030,0,73,73,236.7135974306072
74,hydro_reservoir,2030,0,74,74,237.04818217539093
75,hydro_reservoir,2030,0,75,75,237.6611179279375
76,hydro_reservoir,2030,0,76,76,238.10199499249808
77,hydro_reservoir,2030,0,77,77,238.4508251781691
78,hydro_reservoir,2030,0,78,78,238.56133641264577
79,hydro_reservoir,2030,0,79,79,238.8533955558251
80,hydro_reservoir,2030,0,80,80,239.0235147070034
81,hydro_reservoir,2030,0,81,81,238.6208968204602
82,hydro_reservoir,2030,0,82,82,238.29894729115978
83,hydro_reservoir,2030,0,83,83,238.4818023982549
84,hydro_reservoir,2030,0,84,84,238.90636895375263
85,hydro_reservoir,2030,0,85,85,238.73687961216237
86,hydro_reservoir,2030,0,86,86,238.03455717693993
87,hydro_reservoir,2030,0,87,87,237.53388528196112
88,hydro_reservoir,2030,0,88,88,237.27171367082926
89,hydro_reservoir,2030,0,89,89,237.72144396473695
90,hydro_reservoir,2030,0,90,90,237.93632329727356
91,hydro_reservoir,2030,0,91,91,238.19064173782994
92,hydro_reservoir,2030,0,92,92,237.50255349163263
93,hydro_reservoir,2030,0,93,93,236.98006655989556
94,hydro_reservoir,2030,0,94,94,236.7464044996078
95,hydro_reservoir,2030,0,95,95,236.78080048912932
96,hydro_reservoir,2030,0,96,96,236.97788831549877
97,hydro_reservoir,2030,0,97,97,237.14972880782156
98,hydro_reservoir,2030,0,98,98,237.2837090105566
99,hydro_reservoir,2030,0,99,99,237.31001423515886
100,hydro_reservoir,2030,0,100,100,237.28910465210808
101,hydro_reservoir,2030,0,101,101,237.41088018482566
102,hydro_reservoir,2030,0,102,102,237.46235702068708
103,hydro_reservoir,2030,0,103,103,237.67338985496076
104,hydro_reservoir,2030,0,104,104,237.87158390731213
105,hydro_reservoir,2030,0,105,105,237.85836112334565
106,hydro_reservoir,2030,0,106,106,238.0212261800472
107,hydro_reservoir,2030,0,107,107,237.57849697917823
108,hydro_reservoir,2030,0,108,108,237.14087693026053
109,hydro_reservoir,2030,0,109,109,236.8461960310575
110,hydro_reservoir,2030,0,110,110,236.68267144075247
111,hydro_reservoir,2030,0,111,111,236.39678400639093
112,hydro_reservoir,2030,0,112,112,236.42786727085593
113,hydro_reservoir,2030,0,113,113,235.93916649776148
114,hydro_reservoir,2030,0,114,114,235.32945364941065
115,hydro_reservoir,2030,0,115,115,234.6617532459697
116,hydro_reservoir,2030,0,116,116,234.3784800441962
117,hydro_reservoir,2030,0,117,117,234.2119212099048
118,hydro_reservoir,2030,0,118,118,233.83540506548783
119,hydro_reservoir,2030,0,119,119,233.27303487522994
120,hydro_reservoir,2030,0,120,120,232.61902300712816
121,hydro_reservoir,2030,0,121,121,231.88308112478998
122,hydro_reservoir,2030,0,122,122,231.6309558959058
123,hydro_reservoir,2030,0,123,123,231.01870027680243
124,hydro_reservoir,2030,0,124,124,230.3516997441651
125,hydro_reservoir,2030,0,125,125,229.73005288996143
126,hydro_reservoir,2030,0,126,126,229.1232313580356
127,hydro_reservoir,2030,0,127,127,228.63181206316483
128,hydro_reservoir,2030,0,128,128,228.7686852773847
129,hydro_reservoir,2030,0,129,129,228.45054199949493
130,hydro_reservoir,2030,0,130,130,227.87008446257838
131,hydro_reservoir,2030,0,131,131,227.85626578945508
132,hydro_reservoir,2030,0,132,132,227.90461571239564
133,hydro_reservoir,2030,0,133,133,227.24733595054266
134,hydro_reservoir,2030,0,134,134,226.6725480980154
135,hydro_reservoir,2030,0,135,135,226.73788152219436
136,hydro_reservoir,2030,0,136,136,226.8670444805098
137,hydro_reservoir,2030,0,137,137,227.13510717316368
138,hydro_reservoir,2030,0,138,138,226.92364934410648
139,hydro_reservoir,2030,0,139,139,226.33747951135953
140,hydro_reservoir,2030,0,140,140,226.59226341032007
141,hydro_reservoir,2030,0,141,141,226.09477741334192
142,hydro_reservoir,2030,0,142,142,225.55511640977375
143,hydro_reservoir,2030,0,143,143,225.0729304588336
144,hydro_reservoir,2030,0,144,144,224.8452638981266
145,hydro_reservoir,2030,0,145,145,224.41786999800715
146,hydro_reservoir,2030,0,146,146,224.40132950574557
147,hydro_reservoir,2030,0,147,147,224.6325732423321
148,hydro_reservoir,2030,0,148,148,224.39282523452655
149,hydro_reservoir,2030,0,149,149,223.92931041293144
150,hydro_reservoir,2030,0,150,150,223.40236807351627
151,hydro_reservoir,2030,0,151,151,222.86646967836526
152,hydro_reservoir,2030,0,152,152,222.39638099439168
153,hydro_reservoir,2030,0,153,153,222.32025569795758
154,hydro_reservoir,2030,0,154,154,222.05750473830523
155,hydro_reservoir,2030,0,155,155,222.11825471609313
156,hydro_reservoir,2030,0,156,156,222.38989296631465
157,hydro_reservoir,2030,0,157,157,222.47561263623024
158,hydro_reservoir,2030,0,158,158,222.47663587693424
159,hydro_reservoir,2030,0,159,159,222.51813348674295
160,hydro_reservoir,2030,0,160,160,222.8696755119626
161,hydro_reservoir,2030,0,161,161,222.93520063271217
162,hydro_reservoir,2030,0,162,162,222.63979182241607
163,hydro_reservoir,2030,0,163,163,222.51143846925652
164,hydro_reservoir,2030,0,164,164,222.46830272274428
165,hydro_reservoir,2030,0,165,165,222.66541082123976
166,hydro_reservoir,2030,0,166,166,222.75664612198443
167,hydro_reservoir,2030,0,167,167,222.78311429117687
168,hydro_reservoir,2030,0,168,168,222.2130047071006
169,hydro_reservoir,2030,0,169,169,221.8085385421803
170,hydro_reservoir,2030,0,170,170,221.48697326258988
171,hydro_reservoir,2030,0,171,171,221.20229543686958
172,hydro_reservoir,2030,0,172,172,221.53004621889775
173,hydro_reservoir,2030,0,173,173,221.33622116491978
174,hydro_reservoir,2030,0,174,174,221.49405706669683
175,hydro_reservoir,2030,0,175,175,221.81551612466725
176,hydro_reservoir,2030,0,176,176,222.06438860385086
177,hydro_reservoir,2030,0,177,177,222.04752010894265
178,hydro_reservoir,2030,0,178,178,221.5901421180248
179,hydro_reservoir,2030,0,179,179,221.10030231472425
180,hydro_reservoir,2030,0,180,180,220.61482481411724
181,hydro_reservoir,2030,0,181,181,220.07770463652653
