id,asset,milestone_year,investment_integer,capacity,investment_limit,solution
1,ccgt,2030,false,0.8,,1.010644755810554
2,wind,2030,false,0.4,,3.1215786597631934
3,solar,2030,false,0.5,,1.477720009460445
4,ocgt,2030,false,0.1,,2.5568812920280326
5,wind_offshore,2030,false,0.4,,0.0
