id,asset,year,rep_period,time_block_start,time_block_end,solution,dual_balance_storage_rep_period,dual_max_storage_level_rep_period_limit,dual_min_storage_level_rep_period_limit
53,battery,2030,3,5,5,,-0.0685881653026082,0.0,0.0
54,battery,2030,3,6,6,,-0.0685881653026082,0.0,0.0
55,battery,2030,3,7,7,,-0.0685881653026082,0.0,0.0
56,battery,2030,3,8,8,,-0.0685881653026082,0.0,0.0
57,battery,2030,3,9,9,,-0.0685881653026082,0.0,0.0
58,battery,2030,3,10,10,,-0.0685881653026082,0.0,0.0
59,battery,2030,3,11,11,,-0.0685881653026082,0.0,0.0
60,battery,2030,3,12,12,,-0.0685881653026082,0.0,0.0
61,battery,2030,3,13,13,,-0.0685881653026082,0.0,0.0
62,battery,2030,3,14,14,,-0.0685881653026082,0.0,0.0
63,battery,2030,3,15,15,,-0.0685881653026082,0.0,0.0
64,battery,2030,3,16,16,,-0.0685881653026082,-0.018072981557237272,0.0
65,battery,2030,3,17,17,,-0.08666114685984547,0.0,0.0
66,battery,2030,3,18,18,,-0.08666114685984547,0.0,0.0
67,battery,2030,3,19,19,,-0.08666114685984547,0.0,0.0
68,battery,2030,3,20,20,,-0.08666114685984547,0.0,0.0
69,battery,2030,3,21,21,,-0.08666114685984547,0.0,0.0
70,battery,2030,3,22,22,,-0.08666114685984547,0.0,0.0
71,battery,2030,3,23,23,,-0.08666114685984547,0.0,0.0
72,battery,2030,3,24,24,,-0.08666114685984547,0.0,0.0
73,battery,2030,4,1,1,,-0.0016351101921727787,0.0,0.0
74,battery,2030,4,2,2,,-0.001635110192172779,0.0,0.0
75,battery,2030,4,3,3,,-0.001635110192172779,0.0,0.0
76,battery,2030,4,4,4,,-0.001635110192172779,0.0,0.0
77,battery,2030,4,5,5,,-0.001635110192172779,0.0,0.0
78,battery,2030,4,6,6,,-0.001635110192172779,0.0,0.0
79,battery,2030,4,7,7,,-0.001635110192172779,0.0,0.0
80,battery,2030,4,8,8,,-0.001635110192172779,0.0,0.0
81,battery,2030,4,9,9,,-0.001635110192172779,0.0,0.0
82,battery,2030,4,10,10,,-0.001635110192172779,0.0,0.0
83,battery,2030,4,11,11,,-0.001635110192172779,0.0,0.0
84,battery,2030,4,12,12,,-0.001635110192172779,0.0,0.0
85,battery,2030,4,13,13,,-0.001635110192172779,0.0,0.0
86,battery,2030,4,14,14,,-0.001635110192172779,0.0,0.0
87,battery,2030,4,15,15,,-0.001635110192172779,0.0,0.0
88,battery,2030,4,16,16,,-0.001635110192172779,0.0,0.0
89,battery,2030,4,17,17,,-0.001635110192172779,0.0,0.0
90,battery,2030,4,18,18,,-0.001635110192172779,0.0,0.0
91,battery,2030,4,19,19,,-0.001635110192172779,0.0,0.0
92,battery,2030,4,20,20,,-0.001635110192172779,0.0,0.0
93,battery,2030,4,21,21,,-0.001635110192172779,0.0,0.0
94,battery,2030,4,22,22,,-0.001635110192172779,0.0,0.0
95,battery,2030,4,23,23,,-0.001635110192172779,0.0,0.0
96,battery,2030,4,24,24,,-0.001635110192172779,0.0,0.0
97,battery,2030,5,1,1,,-0.04087491358508842,0.0,0.0
98,battery,2030,5,2,2,,-0.03688960951054229,0.0,0.0
99,battery,2030,5,3,3,,-0.03688960951054229,0.0,0.0
100,battery,2030,5,4,4,,-0.03688960951054229,0.0,0.0
101,battery,2030,5,5,5,,-0.03688960951054229,0.0,0.0
102,battery,2030,5,6,6,,-0.03688960951054229,0.0,0.0
103,battery,2030,5,7,7,,-0.03688960951054229,0.0,0.0
104,battery,2030,5,8,8,,-0.03688960951054229,0.0,0.0
105,battery,2030,5,9,9,,-0.03688960951054229,0.0,0.0
106,battery,2030,5,10,10,,-0.03688960951054229,0.0,0.0
107,battery,2030,5,11,11,,-0.03688960951054229,0.0,0.0
108,battery,2030,5,12,12,,-0.03688960951054229,0.0,0.0
109,battery,2030,5,13,13,,-0.03688960951054229,0.0,0.0
110,battery,2030,5,14,14,,-0.03688960951054229,0.0,0.0
111,battery,2030,5,15,15,,-0.03688960951054229,0.0,0.0
112,battery,2030,5,16,16,,-0.03688960951054229,0.0,0.0
113,battery,2030,5,17,17,,-0.03688960951054229,0.0,0.0
114,battery,2030,5,18,18,,-0.03688960951054229,0.0,0.0
115,battery,2030,5,19,19,,-0.03688960951054229,0.0,0.0
116,battery,2030,5,20,20,,-0.03688960951054229,0.0,0.0
117,battery,2030,5,21,21,,-0.03688960951054229,0.0,0.0
118,battery,2030,5,22,22,,-0.03688960951054229,0.0,0.0
119,battery,2030,5,23,23,,-0.03688960951054229,0.0,0.0
120,battery,2030,5,24,24,,-0.03688960951054229,0.0,0.0
121,battery,2030,6,1,1,,-0.04470410237167194,0.0,0.0
122,battery,2030,6,2,2,,-0.04034545239043393,0.0,0.0
123,battery,2030,6,3,3,,-0.04034545239043393,0.0,0.0
124,battery,2030,6,4,4,,-0.04034545239043393,0.0,0.0
125,battery,2030,6,5,5,,-0.04034545239043393,0.0,0.0
126,battery,2030,6,6,6,,-0.04034545239043393,0.0,0.0
127,battery,2030,6,7,7,,-0.04034545239043393,0.0,0.0
128,battery,2030,6,8,8,,-0.04034545239043393,0.0,0.0
129,battery,2030,6,9,9,,-0.04034545239043393,0.0,0.0
130,battery,2030,6,10,10,,-0.04034545239043393,0.0,0.0
131,battery,2030,6,11,11,,-0.04034545239043393,0.0,0.0
132,battery,2030,6,12,12,,-0.04034545239043393,0.0,0.0
133,battery,2030,6,13,13,,-0.04034545239043393,0.0,0.0
134,battery,2030,6,14,14,,-0.04034545239043393,0.0,0.0
135,battery,2030,6,15,15,,-0.04034545239043393,0.0,0.0
136,battery,2030,6,16,16,,-0.04034545239043393,0.0,0.0
137,battery,2030,6,17,17,,-0.04034545239043393,0.0,0.0
138,battery,2030,6,18,18,,-0.04034545239043393,0.0,0.0
139,battery,2030,6,19,19,,-0.04034545239043393,0.0,0.0
140,battery,2030,6,20,20,,-0.04034545239043393,0.0,0.0
141,battery,2030,6,21,21,,-0.04034545239043393,0.0,0.0
142,battery,2030,6,22,22,,-0.04034545239043393,0.0,0.0
143,battery,2030,6,23,23,,-0.04034545239043393,0.0,0.0
144,battery,2030,6,24,24,,-0.04034545239043393,0.0,0.0
145,battery,2030,7,1,1,,-0.04373043033282015,0.0,0.0
146,battery,2030,7,2,2,,-0.03946671337537019,0.0,0.0
147,battery,2030,7,3,3,,-0.03946671337537019,0.0,0.0
148,battery,2030,7,4,4,,-0.03946671337537019,0.0,0.0
149,battery,2030,7,5,5,,-0.03946671337537019,0.0,0.0
150,battery,2030,7,6,6,,-0.03946671337537019,0.0,0.0
151,battery,2030,7,7,7,,-0.03946671337537019,0.0,0.0
152,battery,2030,7,8,8,,-0.03946671337537019,0.0,0.0
153,battery,2030,7,9,9,,-0.0017492172133128057,0.0,0.0
154,battery,2030,7,10,10,,-0.0017492172133128057,0.0,0.0
155,battery,2030,7,11,11,,-0.0017492172133128057,0.0,0.0
156,battery,2030,7,12,12,,-0.001749217213312806,0.0,0.0
157,battery,2030,7,13,13,,-0.001749217213312806,0.0,0.0
158,battery,2030,7,14,14,,-0.001749217213312806,0.0,0.0
159,battery,2030,7,15,15,,-0.001749217213312806,2.168404344971009e-19,0.0
160,battery,2030,7,16,16,,-0.0017492172133128057,0.0,0.0
161,battery,2030,7,17,17,,-0.0017492172133128057,0.0,0.0
162,battery,2030,7,18,18,,-0.0017492172133128057,-0.037717496162057385,0.0
163,battery,2030,7,19,19,,-0.03946671337537019,0.0,0.0
164,battery,2030,7,20,20,,-0.03946671337537019,0.0,0.0
165,battery,2030,7,21,21,,-0.03946671337537019,0.0,0.0
166,battery,2030,7,22,22,,-0.03946671337537019,0.0,0.0
167,battery,2030,7,23,23,,-0.03946671337537019,0.0,0.0
168,battery,2030,7,24,24,,-0.03946671337537019,0.0,0.0
169,battery,2030,8,1,1,,-0.0013573984458130671,0.0,0.0
170,battery,2030,8,2,2,,-0.0012250520973462933,0.0,0.0
171,battery,2030,8,3,3,,-0.0012250520973462933,0.0,0.0
172,battery,2030,8,4,4,,-0.0012250520973462933,0.0,0.0
173,battery,2030,8,5,5,,-0.0012250520973462933,0.0,0.0
174,battery,2030,8,6,6,,-0.0012250520973462933,0.0,0.0
175,battery,2030,8,7,7,,-0.0012250520973462933,0.0,0.0
176,battery,2030,8,8,8,,-0.0012250520973462933,0.0,0.0
177,battery,2030,8,9,9,,-0.0012250520973462933,0.0,0.0
178,battery,2030,8,10,10,,-0.0012250520973462933,0.0,0.0
179,battery,2030,8,11,11,,-0.0012250520973462933,0.0,0.0
180,battery,2030,8,12,12,,-0.0012250520973462933,0.0,0.0
181,battery,2030,8,13,13,,-0.0012250520973462933,0.0,0.0
182,battery,2030,8,14,14,,-0.0012250520973462933,0.0,0.0
183,battery,2030,8,15,15,,-0.0012250520973462933,0.0,0.0
184,battery,2030,8,16,16,,-0.0012250520973462933,0.0,0.0
185,battery,2030,8,17,17,,-0.0012250520973462933,0.0,0.0
186,battery,2030,8,18,18,,-0.0012250520973462933,0.0,0.0
187,battery,2030,8,19,19,,-0.0012250520973462933,0.0,0.0
188,battery,2030,8,20,20,,-0.0012250520973462933,0.0,0.0
189,battery,2030,8,21,21,,-0.0012250520973462933,0.0,0.0
190,battery,2030,8,22,22,,-0.0012250520973462933,0.0,0.0
191,battery,2030,8,23,23,,-0.0012250520973462933,0.0,0.0
192,battery,2030,8,24,24,,-0.0012250520973462933,0.0,0.0
193,battery,2030,9,1,1,,-0.00214998147917563,0.0,0.0
194,battery,2030,9,2,2,,-0.00214998147917563,0.0,0.0
195,battery,2030,9,3,3,,-0.00214998147917563,0.0,0.0
196,battery,2030,9,4,4,,-0.00214998147917563,-0.046358975644724534,0.0
197,battery,2030,9,5,5,,-0.048508957123900166,0.0,0.0
198,battery,2030,9,6,6,,-0.048508957123900166,0.0,0.0
199,battery,2030,9,7,7,,-0.048508957123900166,0.0,0.0
200,battery,2030,9,8,8,,-0.048508957123900166,0.0,0.0
201,battery,2030,9,9,9,,-0.048508957123900166,0.0,0.0
202,battery,2030,9,10,10,,-0.048508957123900166,0.0,0.0
203,battery,2030,9,11,11,,-0.048508957123900166,0.0,0.0
204,battery,2030,9,12,12,,-0.048508957123900166,0.0,0.0
205,battery,2030,9,13,13,,-0.048508957123900166,0.0,0.0
206,battery,2030,9,14,14,,-0.048508957123900166,0.0,0.0
207,battery,2030,9,15,15,,-0.048508957123900166,0.0,0.0
208,battery,2030,9,16,16,,-0.048508957123900166,0.0,0.0
209,battery,2030,9,17,17,,-0.048508957123900166,0.0,0.0
210,battery,2030,9,18,18,,-0.048508957123900166,0.0,0.0
211,battery,2030,9,19,19,,-0.048508957123900166,0.0,0.0
212,battery,2030,9,20,20,,-0.048508957123900166,0.0,0.0
213,battery,2030,9,21,21,,-0.048508957123900166,0.0,0.0
214,battery,2030,9,22,22,,-0.048508957123900166,0.0,0.0
215,battery,2030,9,23,23,,-0.048508957123900166,0.0,0.0
216,battery,2030,9,24,24,,-0.048508957123900166,0.0,0.0
217,battery,2030,10,1,1,,-0.039749003825092964,0.0,0.0
218,battery,2030,10,2,2,,-0.035873475952146405,0.0,0.0
219,battery,2030,10,3,3,,-0.035873475952146405,0.0,0.0
220,battery,2030,10,4,4,,-0.035873475952146405,0.0,0.0
221,battery,2030,10,5,5,,-0.035873475952146405,0.0,0.0
222,battery,2030,10,6,6,,-0.035873475952146405,0.0,0.0
223,battery,2030,10,7,7,,-0.035873475952146405,0.0,0.0
224,battery,2030,10,8,8,,-0.035873475952146405,0.0,0.0
225,battery,2030,10,9,9,,-0.035873475952146405,0.0,0.0
226,battery,2030,10,10,10,,-0.035873475952146405,0.0,0.0
227,battery,2030,10,11,11,,-0.035873475952146405,0.0,0.0
228,battery,2030,10,12,12,,-0.035873475952146405,0.0,0.0
229,battery,2030,10,13,13,,-0.035873475952146405,0.0,0.0
230,battery,2030,10,14,14,,-0.035873475952146405,0.0,0.0
231,battery,2030,10,15,15,,-0.035873475952146405,0.0,0.0
232,battery,2030,10,16,16,,-0.035873475952146405,0.0,0.0
233,battery,2030,10,17,17,,-0.035873475952146405,0.0,0.0
234,battery,2030,10,18,18,,-0.035873475952146405,0.0,0.0
235,battery,2030,10,19,19,,-0.035873475952146405,0.0,0.0
236,battery,2030,10,20,20,,-0.035873475952146405,0.0,0.0
237,battery,2030,10,21,21,,-0.035873475952146405,0.0,0.0
238,battery,2030,10,22,22,,-0.035873475952146405,0.0,0.0
239,battery,2030,10,23,23,,-0.035873475952146405,0.0,0.0
240,battery,2030,10,24,24,,-0.035873475952146405,0.0,0.0
241,battery,2030,11,1,1,,-0.03494633410177437,0.0,0.0
242,battery,2030,11,2,2,,-0.03494633410177437,0.0,0.0
243,battery,2030,11,3,3,,-0.03494633410177437,0.0,0.0
244,battery,2030,11,4,4,,-0.03494633410177437,0.0,0.0
245,battery,2030,11,5,5,,-0.03494633410177437,0.0,0.0
246,battery,2030,11,6,6,,-0.03494633410177437,0.0,0.0
247,battery,2030,11,7,7,,-0.03494633410177437,0.0,0.0
248,battery,2030,11,8,8,,-0.03494633410177437,0.0,0.0
249,battery,2030,11,9,9,,-0.03494633410177437,0.0,0.0
250,battery,2030,11,10,10,,-0.03494633410177437,0.0,0.0
251,battery,2030,11,11,11,,-0.03494633410177437,0.0,0.0
252,battery,2030,11,12,12,,-0.03494633410177437,0.0,0.0
253,battery,2030,11,13,13,,-0.03494633410177437,0.0,0.0
254,battery,2030,11,14,14,,-0.03494633410177437,0.0,0.0
255,battery,2030,11,15,15,,-0.03494633410177437,0.0,0.0
256,battery,2030,11,16,16,,-0.03494633410177437,0.0,0.0
257,battery,2030,11,17,17,,-0.03494633410177437,0.0,0.0
258,battery,2030,11,18,18,,-0.03494633410177437,0.0,0.0
259,battery,2030,11,19,19,,-0.03494633410177437,0.0,0.0
260,battery,2030,11,20,20,,-0.03494633410177437,0.0,0.0
261,battery,2030,11,21,21,,-0.03494633410177437,0.0,0.0
262,battery,2030,11,22,22,,-0.03494633410177437,0.0,0.0
263,battery,2030,11,23,23,,-0.03494633410177437,0.0,0.0
264,battery,2030,11,24,24,,-0.03494633410177437,0.0,0.0
265,battery,2030,12,1,1,,-0.20047753451750366,0.0,0.0
266,battery,2030,12,2,2,,-0.20047753451750366,0.0,0.0
267,battery,2030,12,3,3,,-0.20047753451750366,0.0,0.0
268,battery,2030,12,4,4,,-0.20047753451750366,0.0,0.0
269,battery,2030,12,5,5,,-0.20047753451750366,0.0,0.0
270,battery,2030,12,6,6,,-0.20047753451750366,0.0,0.0
271,battery,2030,12,7,7,,-0.20047753451750366,-0.05282583034536226,0.0
272,battery,2030,12,8,8,,-0.2533033648628659,0.0,0.0
273,battery,2030,12,9,9,,-0.2533033648628659,0.0,0.0
274,battery,2030,12,10,10,,-0.2533033648628659,0.0,0.0
275,battery,2030,12,11,11,,-0.2533033648628659,0.0,0.0
276,battery,2030,12,12,12,,-0.2533033648628659,0.0,0.0
277,battery,2030,12,13,13,,-0.2533033648628659,0.0,0.0
278,battery,2030,12,14,14,,-0.2533033648628659,0.0,0.0
279,battery,2030,12,15,15,,-0.2533033648628659,0.0,0.0
280,battery,2030,12,16,16,,-0.2533033648628659,0.0,0.0
281,battery,2030,12,17,17,,-0.2533033648628659,0.0,0.0
282,battery,2030,12,18,18,,-0.2533033648628659,0.0,0.0
283,battery,2030,12,19,19,,-0.2533033648628659,0.0,0.0
284,battery,2030,12,20,20,,-0.2533033648628659,0.0,0.0
285,battery,2030,12,21,21,,-0.2533033648628659,0.0,0.0
286,battery,2030,12,22,22,,-0.2533033648628659,0.0,0.0
287,battery,2030,12,23,23,,-0.2533033648628659,0.0,0.0
288,battery,2030,12,24,24,,-0.18093097490204701,0.0,0.0
289,battery,2030,13,1,1,,-0.05532710763058008,0.0,0.0
290,battery,2030,13,2,2,,-0.04993271463659853,0.0,0.0
291,battery,2030,13,3,3,,-0.04993271463659853,0.0,0.0
292,battery,2030,13,4,4,,-0.04993271463659853,0.0,0.0
293,battery,2030,13,5,5,,-0.04993271463659853,0.0,0.0
294,battery,2030,13,6,6,,-0.04993271463659853,0.0,0.0
295,battery,2030,13,7,7,,-0.04993271463659853,0.0,0.0
296,battery,2030,13,8,8,,-0.04993271463659853,0.0,0.0
297,battery,2030,13,9,9,,-0.04993271463659853,0.0,0.0
298,battery,2030,13,10,10,,-0.0022130843052232036,0.0,0.0
299,battery,2030,13,11,11,,-0.0022130843052232036,0.0,0.0
300,battery,2030,13,12,12,,-0.0022130843052232036,0.0,0.0
301,battery,2030,13,13,13,,-0.0022130843052232036,0.0,0.0
302,battery,2030,13,14,14,,-0.0022130843052232036,0.0,0.0
303,battery,2030,13,15,15,,-0.0022130843052232036,0.0,0.0
304,battery,2030,13,16,16,,-0.0022130843052232036,0.0,0.0
305,battery,2030,13,17,17,,-0.0022130843052232036,4.336808689942018e-19,0.0
306,battery,2030,13,18,18,,-0.002213084305223203,-0.04771963033137532,0.0
307,battery,2030,13,19,19,,-0.04993271463659853,0.0,0.0
308,battery,2030,13,20,20,,-0.04993271463659853,0.0,0.0
309,battery,2030,13,21,21,,-0.04993271463659853,0.0,0.0
310,battery,2030,13,22,22,,-0.04993271463659853,0.0,0.0
311,battery,2030,13,23,23,,-0.04993271463659853,0.0,0.0
312,battery,2030,13,24,24,,-0.04993271463659853,0.0,0.0
313,battery,2030,14,1,1,,-0.0014083648637555773,0.0,0.0
314,battery,2030,14,2,2,,-0.0014083648637555775,0.0,0.0
315,battery,2030,14,3,3,,-0.0014083648637555775,0.0,0.0
316,battery,2030,14,4,4,,-0.0014083648637555775,0.0,0.0
317,battery,2030,14,5,5,,-0.0014083648637555775,0.0,0.0
318,battery,2030,14,6,6,,-0.0014083648637555775,0.0,0.0
319,battery,2030,14,7,7,,-0.0014083648637555775,0.0,0.0
320,battery,2030,14,8,8,,-0.0014083648637555775,0.0,0.0
321,battery,2030,14,9,9,,-0.0014083648637555775,0.0,0.0
322,battery,2030,14,10,10,,-0.0014083648637555775,0.0,0.0
323,battery,2030,14,11,11,,-0.0014083648637555775,0.0,0.0
324,battery,2030,14,12,12,,-0.0014083648637555775,0.0,0.0
325,battery,2030,14,13,13,,-0.0014083648637555775,0.0,0.0
326,battery,2030,14,14,14,,-0.0014083648637555775,0.0,0.0
327,battery,2030,14,15,15,,-0.0014083648637555775,2.168404344971009e-19,0.0
328,battery,2030,14,16,16,,-0.0014083648637555773,0.0,0.0
329,battery,2030,14,17,17,,-0.0014083648637555773,-0.030367867374729657,0.0
330,battery,2030,14,18,18,,-0.03177623223848523,1.3877787807814457e-17,0.0
331,battery,2030,14,19,19,,-0.03177623223848522,0.0,0.0
332,battery,2030,14,20,20,,-0.03177623223848522,0.0,0.0
333,battery,2030,14,21,21,,-0.03177623223848522,0.0,0.0
334,battery,2030,14,22,22,,-0.03177623223848522,0.0,0.0
335,battery,2030,14,23,23,,-0.03177623223848522,0.0,0.0
336,battery,2030,14,24,24,,-0.03177623223848522,0.0,0.0
337,battery,2030,15,1,1,,-0.04469624353883343,0.0,0.0
338,battery,2030,15,2,2,,-0.04033835979379718,0.0,0.0
339,battery,2030,15,3,3,,-0.04033835979379718,0.0,0.0
340,battery,2030,15,4,4,,-0.04033835979379718,0.0,0.0
341,battery,2030,15,5,5,,-0.04033835979379718,0.0,0.0
342,battery,2030,15,6,6,,-0.04033835979379718,0.0,0.0
343,battery,2030,15,7,7,,-0.04033835979379718,0.0,0.0
344,battery,2030,15,8,8,,-0.04033835979379718,0.0,0.0
345,battery,2030,15,9,9,,-0.04033835979379718,0.0,0.0
346,battery,2030,15,10,10,,-0.04033835979379718,0.0,0.0
347,battery,2030,15,11,11,,-0.04033835979379718,0.0,0.0
348,battery,2030,15,12,12,,-0.04033835979379718,0.0,0.0
349,battery,2030,15,13,13,,-0.04033835979379718,0.0,0.0
350,battery,2030,15,14,14,,-0.04033835979379718,0.0,0.0
351,battery,2030,15,15,15,,-0.04033835979379718,0.0,0.0
352,battery,2030,15,16,16,,-0.04033835979379718,0.0,0.0
353,battery,2030,15,17,17,,-0.04033835979379718,0.0,0.0
354,battery,2030,15,18,18,,-0.04033835979379718,0.0,0.0
355,battery,2030,15,19,19,,-0.04033835979379718,0.0,0.0
356,battery,2030,15,20,20,,-0.04033835979379718,0.0,0.0
357,battery,2030,15,21,21,,-0.04033835979379718,0.0,0.0
358,battery,2030,15,22,22,,-0.04033835979379718,0.0,0.0
359,battery,2030,15,23,23,,-0.04033835979379718,0.0,0.0
360,battery,2030,15,24,24,,-0.04033835979379718,0.0,0.0
361,battery,2030,16,1,1,,-0.03758111503262079,0.0,0.0
362,battery,2030,16,2,2,,-0.03391695631694027,0.0,0.0
363,battery,2030,16,3,3,,-0.03391695631694027,0.0,0.0
364,battery,2030,16,4,4,,-0.03391695631694027,0.0,0.0
365,battery,2030,16,5,5,,-0.03391695631694027,0.0,0.0
366,battery,2030,16,6,6,,-0.03391695631694027,0.0,0.0
367,battery,2030,16,7,7,,-0.03391695631694027,0.0,0.0
368,battery,2030,16,8,8,,-0.03391695631694027,0.0,0.0
369,battery,2030,16,9,9,,-0.03391695631694027,0.0,0.0
370,battery,2030,16,10,10,,-0.03391695631694027,0.0,0.0
371,battery,2030,16,11,11,,-0.03391695631694027,0.0,0.0
372,battery,2030,16,12,12,,-0.03391695631694027,0.0,0.0
373,battery,2030,16,13,13,,-0.03391695631694027,0.0,0.0
374,battery,2030,16,14,14,,-0.03391695631694027,0.0,0.0
375,battery,2030,16,15,15,,-0.03391695631694027,0.0,0.0
376,battery,2030,16,16,16,,-0.03391695631694027,0.0,0.0
377,battery,2030,16,17,17,,-0.03391695631694027,0.0,0.0
378,battery,2030,16,18,18,,-0.03391695631694027,0.0,0.0
379,battery,2030,16,19,19,,-0.03391695631694027,0.0,0.0
380,battery,2030,16,20,20,,-0.03391695631694027,0.0,0.0
381,battery,2030,16,21,21,,-0.03391695631694027,0.0,0.0
382,battery,2030,16,22,22,,-0.03391695631694027,0.0,0.0
383,battery,2030,16,23,23,,-0.03391695631694027,0.0,0.0
384,battery,2030,16,24,24,,-0.03391695631694027,0.0,0.0
385,battery,2030,17,1,1,,-0.04519780611439796,0.0,0.0
386,battery,2030,17,2,2,,-0.04079102001824417,0.0,0.0
387,battery,2030,17,3,3,,-0.04079102001824417,0.0,0.0
388,battery,2030,17,4,4,,-0.04079102001824417,0.0,0.0
389,battery,2030,17,5,5,,-0.04079102001824417,0.0,0.0
390,battery,2030,17,6,6,,-0.04079102001824417,0.0,0.0
391,battery,2030,17,7,7,,-0.04079102001824417,0.0,0.0
392,battery,2030,17,8,8,,-0.04079102001824417,0.0,0.0
393,battery,2030,17,9,9,,-0.04079102001824417,0.0,0.0
394,battery,2030,17,10,10,,-0.04079102001824417,0.0,0.0
395,battery,2030,17,11,11,,-0.04079102001824417,0.0,0.0
396,battery,2030,17,12,12,,-0.04079102001824417,0.0,0.0
397,battery,2030,17,13,13,,-0.04079102001824417,0.0,0.0
398,battery,2030,17,14,14,,-0.04079102001824417,0.0,0.0
399,battery,2030,17,15,15,,-0.04079102001824417,0.0,0.0
400,battery,2030,17,16,16,,-0.04079102001824417,0.0,0.0
401,battery,2030,17,17,17,,-0.04079102001824417,0.0,0.0
402,battery,2030,17,18,18,,-0.04079102001824417,0.0,0.0
403,battery,2030,17,19,19,,-0.04079102001824417,0.0,0.0
404,battery,2030,17,20,20,,-0.04079102001824417,0.0,0.0
405,battery,2030,17,21,21,,-0.04079102001824417,0.0,0.0
406,battery,2030,17,22,22,,-0.04079102001824417,0.0,0.0
407,battery,2030,17,23,23,,-0.04079102001824417,0.0,0.0
408,battery,2030,17,24,24,,-0.04079102001824417,0.0,0.0
409,battery,2030,18,1,1,,-0.0015661619162957027,0.0,0.0
410,battery,2030,18,2,2,,-0.0015661619162957029,0.0,0.0
411,battery,2030,18,3,3,,-0.0015661619162957029,0.0,0.0
412,battery,2030,18,4,4,,-0.0015661619162957029,0.0,0.0
413,battery,2030,18,5,5,,-0.0015661619162957029,0.0,0.0
414,battery,2030,18,6,6,,-0.0015661619162957029,0.0,0.0
