base_name,rp,solver,time_to_cluster,time_to_read,time_to_create,time_to_solve,time_to_save,objective_value,termination_status,reduced_num_lol,reduced_lol,num_constraints,num_variables,time_to_resolve_benchmark,objective_value_resolve_benchmark,termination_status_resolve_benchmark,num_loss_of_load_e_demand,loss_of_load_e_demand
0_HourlyBenchmark,1,Gurobi,0.0,2.1624985,7.8679649,9.4792609,1.1248824,452.9916024773517,OPTIMAL,0,0.0,297840,210247,0.0,0.0,,0,0.0
convex_cross,4,Gurobi,2.2419643,0.492393,1.0266557,0.0727796,0.0580504,377.2291713041505,OPTIMAL,0,0.0,3534,1793,8.840295,295571.2114305424,OPTIMAL,1865,196.76946435898682
convex_cross,8,Gurobi,1.2702209,0.51598,1.3111554,0.0923223,0.0468273,409.6937219234461,OPTIMAL,0,0.0,4878,2849,8.0173504,91354.61055066602,OPTIMAL,627,60.623734479896825
convex_cross,12,Gurobi,2.4584781,0.6150804,1.0207344,0.1499716,0.0591499,418.79256286554994,OPTIMAL,0,0.0,6222,3905,0.794314,106507.74294546552,OPTIMAL,735,70.72688857799784
convex_cross,16,Gurobi,2.8036471,0.4909838,1.0589366,0.1683989,0.0520599,417.70908909056374,OPTIMAL,0,0.0,7566,4961,4.1281669,79920.17582780884,OPTIMAL,519,52.99885281937947
convex_cross,20,Gurobi,4.2271907,0.532246,1.3155954,0.2451943,0.067078,444.2557206846622,OPTIMAL,0,0.0,8910,6017,2.4965302,1365.5807766903558,OPTIMAL,14,0.6114927633413272
convex_cross,30,Gurobi,8.736414,0.6306816,1.5342435,0.3445846,0.0870546,460.128201395364,OPTIMAL,0,0.0,12270,8657,1.394341,1018.3768662082084,OPTIMAL,7,0.3784895673923382
convex_cross,60,Gurobi,14.2231991,0.62876,1.3576366,0.8605119,0.0905318,454.19653855344734,OPTIMAL,0,0.0,22350,16577,0.3664294,1114.1882526332377,OPTIMAL,7,0.44217214171146907
convex_cross,90,Gurobi,19.5721172,0.5703457,1.333508,1.0319419,0.1240745,449.41077635346227,OPTIMAL,0,0.0,32430,24497,0.1963868,1075.552255796189,OPTIMAL,7,0.4165591387322157
convex_cross,120,Gurobi,28.4650287,0.5542164,1.2506567,1.3481169,0.1561177,449.9943277747951,OPTIMAL,0,0.0,42510,32417,1.1440807,1061.7447580332123,OPTIMAL,7,0.4082083419981233
convex_cross,180,Gurobi,48.6874189,0.9889861,2.3460251,1.8878648,0.325796,451.05400008669864,OPTIMAL,0,0.0,62670,48257,0.4995578,990.4681882712174,OPTIMAL,5,0.3602637577730688
convex_cross,240,Gurobi,67.2900494,0.9152232,2.3351514,2.8656135,0.3027669,450.44944726635555,OPTIMAL,0,0.0,82830,64097,0.8504173,925.1266397808118,OPTIMAL,5,0.3170719178255289
convex_cross,360,Gurobi,119.3035346,1.1513308,3.2725074,3.6071276,1.1653428,456.5510801238238,OPTIMAL,0,0.0,123150,95777,1.7794463,453.318690946681,OPTIMAL,0,0.0
convex_per,4,Gurobi,0.5400477,0.4715692,0.9106418,0.0584802,0.0388572,347.708270036565,OPTIMAL,0,0.0,3534,1793,16.5060687,372043.2642822929,OPTIMAL,2532,247.76061065070928
convex_per,8,Gurobi,2.973037,0.7003446,1.359127,0.076955,0.0619367,463.4088977150751,OPTIMAL,0,0.0,4878,2849,7.5874856,458.44218625074024,OPTIMAL,0,0.0
convex_per,12,Gurobi,1.3692334,0.6141955,1.2774071,0.1182178,0.075332,470.5936229150068,OPTIMAL,0,0.0,6222,3905,0.8195808,456.10509576224274,OPTIMAL,0,0.0
convex_per,16,Gurobi,1.8695447,0.5707456,1.2654035,0.1337061,0.0679375,469.7082345625027,OPTIMAL,0,0.0,7566,4961,1.5317953,458.68468962418075,OPTIMAL,0,0.0
convex_per,20,Gurobi,2.3366609,0.5479606,1.2771031,0.1474658,0.0636512,468.2528583575385,OPTIMAL,0,0.0,8910,6017,0.9198023,456.21103251503393,OPTIMAL,0,0.0
convex_per,30,Gurobi,3.6293448,0.564786,1.4726335,0.2940406,0.0788922,465.71304887221265,OPTIMAL,0,0.0,12270,8657,0.666957,455.85619311786553,OPTIMAL,0,0.0
convex_per,60,Gurobi,9.2517313,0.7205607,1.5648415,0.6881441,0.1156195,463.3489549504614,OPTIMAL,0,0.0,22350,16577,0.2790574,455.4756580460267,OPTIMAL,0,0.0
convex_per,90,Gurobi,11.237155,0.7299878,1.4648543,0.9104424,0.1400163,459.530727689546,OPTIMAL,0,0.0,32430,24497,0.3050437,455.36329759441276,OPTIMAL,0,0.0
convex_per,120,Gurobi,14.5764781,0.7370436,1.7527311,1.2026413,0.1771953,458.3021497305822,OPTIMAL,0,0.0,42510,32417,0.4279763,454.73997863097463,OPTIMAL,0,0.0
convex_per,180,Gurobi,24.6706151,0.9211341,2.2039103,1.7738375,0.2530268,456.52915911421803,OPTIMAL,0,0.0,62670,48257,0.2405345,454.3190538239538,OPTIMAL,0,0.0
convex_per,240,Gurobi,32.0829933,0.9323602,2.4870769,3.0179992,0.5505275,456.8104854343741,OPTIMAL,0,0.0,82830,64097,0.3667621,454.03346988052874,OPTIMAL,0,0.0
