id,asset,milestone_year,investment_integer,capacity,investment_limit,solution
1,ccgt,2030,false,0.8,,1.0241853419977158
2,wind,2030,false,0.4,,3.2412740854407898
3,solar,2030,false,0.5,,1.8455046856068487
4,ocgt,2030,false,0.1,,2.808547719684986
5,wind_offshore,2030,false,0.4,,0.0
