method,rp,num_lol_cross,num_lol_per,lol_cross,lol_per,num_lol_ratio,lol_ratio
kmeans,20,4080.5,16644.1,290.44369075146454,1995.8026639444283,0.7561333010468229,0.8556012186870483
kmeans,40,2267.12,9464.68,115.33436110655794,918.8338122289654,0.7597484594132993,0.873503509773526
kmeans,60,1800.1199999999997,4372.54,82.47774122973753,327.6619337898171,0.5860902104291862,0.7447778703214047
kmeans,80,1542.1999999999998,2982.6,67.04343808425114,184.34539537975107,0.4798136711837254,0.6284765084840543
kmeans,100,1170.3,2672.8199999999997,46.10944668960989,155.19029265433852,0.5609344717789984,0.6995171890446317
kmeans,150,992.9800000000001,1843.48,37.273234524585014,92.99920625924331,0.44348938446638436,0.5703390798627257
kmeans,300,470.65999999999997,871.32,14.523406438901219,32.39862435692697,0.4227173221161736,0.5029096341738291
kmeans,450,245.61999999999998,442.4,6.66168133291948,14.089477595234593,0.40760334454635067,0.47581999145549164
