base_name,rp,n_experiment,time_to_cluster_mean,time_to_read_mean,time_to_create_mean,time_to_solve_mean,time_to_save_mean,total_time_mean,rel_regret_mean,num_loss_of_load_e_demand_mean,loss_of_load_e_demand_mean
0_HourlyBenchmark,1,1,0.0,8.2418793,20.3202126,19.4601727,3.9889264,52.011191,0.0,0.0,0.0
kmeans_cross_dirac,20,1,1.77487144,0.2907579,0.6953652799999999,0.06131450000000001,0.02494392,2.8472530400000005,135.07354148044482,3925.6,256.3262946667954
kmeans_cross_dirac,40,1,1.4001112,0.32214107999999997,0.80019264,0.15713388,0.03995482,2.71953362,60.159484617071925,2327.4,114.1929056353882
kmeans_cross_dirac,60,1,1.28297864,0.36927664,0.8840301199999999,0.16076929999999998,0.047899960000000005,2.7449546600000003,35.626828406098824,1563.0,67.64476835546046
kmeans_cross_dirac,80,1,1.6621637399999998,0.43573262,1.0223746200000001,0.19473616,0.06657234000000001,3.381579479999999,26.39315206365371,1239.6,50.123647835000874
kmeans_cross_dirac,100,1,1.4086440599999999,0.43954634,1.06854038,0.35447117999999994,0.08227293999999999,3.3534749000000006,23.514547206927432,1130.0,44.66136269401194
kmeans_cross_dirac,150,1,2.51270048,0.55216328,1.3869913600000001,0.41889953999999996,0.1225058,4.99326046,21.438792386923186,1053.2,40.72273035722385
kmeans_cross_dirac,300,1,2.87889666,0.8196746600000001,1.8936764199999998,1.04186464,0.26326017999999995,6.897372559999999,5.398219548448739,338.0,10.274937231729528
kmeans_cross_dirac,450,1,4.06827026,1.01457618,2.4292943199999995,1.8886300200000001,0.3816334,9.78240418,3.745327820260804,246.8,7.134794141591444
kmeans_per_dirac,20,1,0.7292194200000001,0.44316388,0.9752256200000001,0.04298784,0.026097540000000002,2.2166943000000003,1066.013751756397,16229.0,2022.3801080133333
kmeans_per_dirac,40,1,0.65955048,0.48396372000000004,1.04074152,0.08611948,0.0409248,2.3113,505.41679305828603,9620.2,958.9081214829621
kmeans_per_dirac,60,1,0.3658771799999999,0.45102023999999996,0.95288324,0.18057664,0.04821326,1.9985705599999997,138.76594344054683,3938.4,263.32598215021005
kmeans_per_dirac,80,1,0.27362277999999995,0.50111788,1.05077438,0.197384,0.07257998,2.09547902,104.09869879703999,3207.2,197.5556569030336
kmeans_per_dirac,100,1,0.32501296,0.5534192,1.2150475799999998,0.38609051999999994,0.08243256000000002,2.56200282,80.6679035487555,2741.8,153.10313957796248
kmeans_per_dirac,150,1,0.36220987999999993,0.6293768999999999,1.40596056,0.44666706000000006,0.12946416,2.9736785599999997,27.20413808268224,1225.2,51.65981212116607
kmeans_per_dirac,300,1,0.5267573799999999,0.8213226199999999,2.7952992800000005,1.0148895,0.21696148,5.3752302599999995,14.292449210482214,722.4,27.15580303294961
kmeans_per_dirac,450,1,0.92064564,1.00899356,2.4710707,1.7108949000000002,0.33238876,6.44399356,9.52167628852421,529.4,18.103484012870112
0_HourlyBenchmark,1,2,0.0,5.569244,13.9186257,18.8126706,5.2815472,43.5820875,0.0,0.0,0.0
kmeans_cross_dirac,20,2,0.70382954,0.53743884,1.34037734,0.08067645999999999,0.02812632,2.6904485,124.17423926492668,3445.6,233.80533021596275
kmeans_cross_dirac,40,2,0.7418794199999998,0.51214894,1.1793665,0.12066598000000002,0.04227954,2.59634038,44.33896203394612,1793.0,83.52005244123987
kmeans_cross_dirac,60,2,1.7382997799999997,0.58877194,1.50232366,0.16630035999999998,0.05239034,4.048086079999999,36.75935347551923,1604.2,69.24997894143148
kmeans_cross_dirac,80,2,1.85910364,0.7036446199999999,1.6733359399999999,0.25775278,0.07987960000000001,4.573716580000001,29.479803521974475,1357.2,55.54388821642435
kmeans_cross_dirac,100,2,1.5274625400000001,0.6383807599999999,1.53117802,0.31533957999999995,0.08106348,4.09342438,20.916599189572466,1040.2,39.42161625373961
kmeans_cross_dirac,150,2,2.14260848,0.75571016,1.7057588799999999,0.46345903999999993,0.13484688,5.20238344,15.109645416889657,794.0,28.485695831478687
kmeans_cross_dirac,300,2,3.4586964399999998,1.031583,2.42039372,1.0775146599999998,0.22207469999999999,8.21026252,4.440857449670965,294.4,8.393901052448344
kmeans_cross_dirac,450,2,3.6072406200000002,1.0845316600000001,2.56425954,1.88534042,0.3808032,9.52217544,2.276469225415656,172.8,4.311264957423832
kmeans_per_dirac,20,2,0.30441726,0.5881347600000001,1.2519749199999999,0.03479992,0.030850639999999995,2.2101775000000004,954.3749406190949,15114.6,1796.4908927079086
kmeans_per_dirac,40,2,0.29676156000000004,0.69345082,1.5365973799999997,0.11728646000000001,0.04546398,2.6895602000000003,358.73478155583484,7408.6,675.3339835598227
kmeans_per_dirac,60,2,0.32432530000000004,0.60553516,1.14777634,0.15705841999999998,0.054926039999999995,2.28962126,183.4259856101234,4532.4,345.3398240124867
kmeans_per_dirac,80,2,0.33818478,0.6623704,1.34512948,0.18386248,0.0686788,2.59822594,72.89154368707966,2451.6,137.26757567510649
kmeans_per_dirac,100,2,0.33925282000000007,0.7315878,1.62362712,0.30007506,0.08396084000000001,3.07850364,68.08259348790527,2325.2,128.21580258195917
kmeans_per_dirac,150,2,0.38916782,0.85371018,1.81234354,0.54113606,0.11889933999999999,3.7152569400000006,38.62727761641282,1614.0,72.76601804792266
kmeans_per_dirac,300,2,1.21505676,0.89421796,1.9792459199999999,1.1422372200000002,0.25286971999999996,5.483627579999999,16.87425399681679,887.0,31.809244439801695
kmeans_per_dirac,450,2,0.5349506199999999,1.2979113,2.6580239199999993,1.9157562399999999,0.38104762000000003,6.787689699999999,8.030913953180706,474.0,15.153236433798327
0_HourlyBenchmark,1,3,0.0,6.1306451,13.4434226,19.2199949,3.3617122,42.1557748,0.0,0.0,0.0
kmeans_cross_dirac,20,3,1.12159172,0.72721004,1.79625008,0.03227604,0.03447654,3.71180442,147.25186819622158,3947.2,277.563732129184
kmeans_cross_dirac,40,3,1.3171917800000001,0.6202038200000001,1.53033816,0.09218820000000001,0.04085988,3.60078184,63.471951516416155,2323.8,119.6720564426485
kmeans_cross_dirac,60,3,1.862383,0.7826573800000001,1.9419258400000001,0.17166795999999998,0.05578428,4.814418460000001,40.764329880617694,1727.4,76.87457927343215
kmeans_cross_dirac,80,3,1.9570883199999998,0.8690608799999999,2.38895894,0.17088785999999997,0.07046638000000001,5.45646238,28.91082608176388,1333.0,54.53272043097112
kmeans_cross_dirac,100,3,1.56567874,0.98546108,2.5598220599999997,0.25392526000000004,0.08929213999999999,5.45417928,24.546716127866812,1187.8,46.30713473890378
kmeans_cross_dirac,150,3,2.3597050000000004,0.91536384,1.84082464,0.42934032,0.11674544,5.66197924,24.353161796448525,1161.8,45.94276428146704
kmeans_cross_dirac,300,3,2.9527531000000002,0.9659516400000001,2.0702534199999993,1.16716752,0.21901804,7.375143719999999,11.95934622553077,667.6,22.57826964407702
kmeans_cross_dirac,450,3,4.0754661599999995,1.1466311599999999,2.64877148,1.84042262,0.4222331,10.13352452,5.357180506655471,351.4,10.129532443885495
kmeans_per_dirac,20,3,0.28602548,0.61053616,1.33021806,0.03505836,0.033056419999999996,2.2948944800000004,1143.5403034420194,17059.6,2154.974765622971
kmeans_per_dirac,40,3,0.6591232400000001,0.61585162,1.2328611600000001,0.08147934,0.041988700000000004,2.63130406,508.8345951413211,9683.4,958.9482037783171
kmeans_per_dirac,60,3,0.2877954,0.75456392,1.8184072999999998,0.17871508,0.05938074,3.09886244,182.10395940311184,4408.8,343.2339995857732
kmeans_per_dirac,80,3,0.72800196,0.67778656,1.29783548,0.18237524,0.0705573,2.95655654,103.9200960309258,3073.6,195.89746423084517
kmeans_per_dirac,100,3,0.34248664,0.7071628000000001,1.6397238400000003,0.38679645999999995,0.08365906000000001,3.1598288000000005,97.93913173019934,3025.8,184.6277687031831
kmeans_per_dirac,150,3,0.76435404,0.77125914,1.55348146,0.51646812,0.11486002,3.7204227800000007,62.63774297531894,2245.6,118.10017224668236
kmeans_per_dirac,300,3,0.5280877,0.95012098,2.37186858,1.35303502,0.26418763999999995,5.467299919999999,17.785091142638258,918.2,33.56034601817487
kmeans_per_dirac,450,3,1.46925312,1.12197912,3.09816266,2.11290268,0.41128616000000007,8.21358374,11.138002048670394,634.8,21.027192910669644
