id,asset,milestone_year,investment_integer,capacity,investment_limit,solution
1,ccgt,2030,false,0.8,,1.0924703339677755
2,wind,2030,false,0.4,,1.9941029516282411
3,solar,2030,false,0.5,,0.9389594763132055
4,ocgt,2030,false,0.1,,0.10197520125168613
5,wind_offshore,2030,false,0.4,,0.6262007511877191
6,battery,2030,false,0.05,,1.5993490834095758
