base_name,rp,time_to_cluster_mean,time_to_cluster_q25,time_to_cluster_q75,time_to_read_mean,time_to_read_q25,time_to_read_q75,time_to_create_mean,time_to_create_q25,time_to_create_q75,time_to_solve_mean,time_to_solve_q25,time_to_solve_q75,time_to_save_mean,time_to_save_q25,time_to_save_q75,total_time_mean,total_time_q25,total_time_q75,rel_regret_mean,rel_regret_q25,rel_regret_q75,num_loss_of_load_e_demand_mean,num_loss_of_load_e_demand_q25,num_loss_of_load_e_demand_q75,num_loss_of_load_h2_demand_mean,num_loss_of_load_h2_demand_q25,num_loss_of_load_h2_demand_q75,total_steps_loss_of_load_mean,total_steps_loss_of_load_q25,total_steps_loss_of_load_q75
0_HourlyBenchmark,1,0.0,0.0,0.0,20.3515381,20.3515381,20.3515381,89.5135916,89.5135916,89.5135916,536.5090424,536.5090424,536.5090424,24.6529754,24.6529754,24.6529754,671.0271475,671.0271475,671.0271475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kmedoids_cross_convex,4,3.2343615199999993,1.591482575,2.9416488000000003,0.64717069,0.48073595,0.6927717,2.9464408300000002,2.302333075,3.5345404499999997,4.78823255,4.731631475,4.878472425,0.21954132999999998,0.2038138,0.22596480000000002,11.83574692,9.553244225,13.299045974999999,0.28453076705859826,0.277750630808447,0.28330116855708626,-14.3,-25.0,-25.0,22.7,-9.0,-9.0,8.4,-34.0,-34.0
kmedoids_cross_convex,8,2.28845081,1.9308969,2.6405160000000003,0.7472120200000001,0.7156525,0.7869039750000001,4.520062389999999,3.4463516,4.155396775,11.955992909999999,11.340761825000001,12.341026249999999,0.34584326,0.316703525,0.3682483,19.85756139,17.998799075,20.26051875,0.25437821035846553,0.251437948681664,0.256007420812143,-25.0,-25.0,-25.0,-9.0,-9.0,-9.0,-34.0,-34.0,-34.0
kmedoids_cross_convex,12,2.26885468,2.1487972500000003,2.38599055,0.9401954299999999,0.915001425,0.9649269999999999,4.637509290000001,4.619066725000001,4.758819975,21.74501857,20.432523449999998,22.358430425,0.46599523,0.4536736,0.475319975,30.0575732,28.824899075,30.904767624999998,0.2420780531659205,0.23901835876360705,0.2507957562532338,-24.9,-25.0,-25.0,-6.9,-9.0,-9.0,-31.8,-34.0,-34.0
kmedoids_cross_convex,16,2.63507922,2.38982795,2.83264195,1.16338267,1.14462655,1.2175935500000001,6.69393584,5.6757382750000005,6.28428255,33.15346242,31.291564100000002,35.07716015,0.8412364799999998,0.595444175,0.93803435,44.48709663,42.032732275,46.84440360000001,0.21273670878551884,0.17988761627803207,0.24043746688997103,-7.0,-25.0,-1.75,-5.3,-9.0,-9.0,-12.3,-34.0,-9.25
kmedoids_cross_convex,20,4.604373829999999,2.69174515,3.0613198,1.37454466,1.337594825,1.4110099,7.089048089999999,6.895221749999999,7.3504341,47.07659997,45.23338987500001,49.102357325,0.82311148,0.7427189999999999,0.812959575,60.96767803,57.8881393,63.51663020000001,0.17574723162245667,0.14382932929604592,0.22424992895907433,53.2,-12.0,104.5,29.4,-9.0,28.25,82.6,-21.0,149.0
kmedoids_cross_convex,30,6.032202709999999,3.4111212,9.809537950000001,1.96730247,1.89005615,2.047590125,9.703674949999998,9.125496349999999,10.39767535,80.25507325000001,76.362006775,84.593282575,1.62017257,1.14215145,2.0780487,99.57842595,96.7123504,100.751524625,0.12407826405117581,0.08134307419995775,0.16186293381716685,206.7,169.25,249.0,32.6,3.0,64.5,239.3,191.75,298.0
kmedoids_cross_convex,45,7.308019970000001,4.410059,11.146876875,3.0536977,2.7631882,3.3627007750000004,16.99185725,13.75455495,21.4133955,113.75729486,112.471512475,118.84024435,2.07908896,1.6964683,2.3919495250000002,143.18995874,138.18173385,149.45695785,0.07982812192369985,0.05505069005243745,0.09164283119159997,283.8,190.5,414.5,73.3,8.5,88.5,357.1,199.75,521.25
kmedoids_cross_convex,60,5.51594936,5.293644075,5.641250925,4.29033268,4.018329425,4.5487901,19.61187453,19.063037825000002,19.981609475,163.6030631,149.15439385,175.95297069999998,2.86703012,2.8541949000000004,2.964359425,195.88824979,180.49910912500002,208.094618475,0.08165725648680103,0.05664765128798232,0.10598498399904804,425.9,287.75,621.5,91.1,30.0,106.5,517.0,319.75,755.0
kmedoids_cross_convex,90,7.568010299999999,6.731525525,8.072539249999998,6.32201257,5.7577868500000005,6.853765975000001,32.41825235,32.17635115,33.041906325,212.15489472,197.52251272499998,222.55187915000002,6.53103845,4.2845312,5.1413092,264.99420839,247.1934724,278.902231025,0.06347143899657155,0.044179336947057314,0.07328353309067649,391.8,270.75,514.5,78.2,44.5,89.0,470.0,318.25,588.75
kmedoids_cross_convex,120,26.93896876,25.7213297,28.439523925,11.66004045,11.60449285,12.15989895,63.03354802,60.860210625,64.92991337500001,263.1481570899999,233.64516730000003,285.34129697500003,5.80475051,5.735478775,5.856502750000001,370.58546483,344.132762,396.810148175,0.06760355347408586,0.04776290427001264,0.0800264248668755,491.3,397.25,605.5,77.2,61.75,92.5,568.5,474.0,697.0
kmedoids_cross_convex,180,41.04183312,38.8572879,45.336965649999996,21.227577290000003,20.395022575,23.191667274999997,115.3529626,109.41809562499999,123.43765115000001,323.74301730999997,299.09392970000005,326.238612325,8.91443482,8.342681525000001,9.114265225,510.27982514000007,474.89090157499993,529.2028449000001,0.055404712202828096,0.04410886476976104,0.06003943133072507,469.0,404.5,555.5,62.4,57.0,72.75,531.4,455.25,616.5
