base_name,rp,solver,time_to_cluster,time_to_read,time_to_create,time_to_solve,time_to_save,objective_value,termination_status,num_constraints,num_variables,time_to_resolve_benchmark,objective_value_resolve_benchmark,termination_status_resolve_benchmark,num_loss_of_load_e_demand,num_loss_of_load_h2_demand,loss_of_load_e_demand,loss_of_load_h2_demand,penalty_tot_loss_of_load,investment_cost,operational_cost,investment_cost_storage,investment_cost_renewable,investment_cost_non_renewable,investment_cost_electrolyzer,non_renewable_capacity
0_HourlyBenchmark,1,Xpress,0.0,41.1143867,119.9984312,383.7225735,27.0839749,4.541472096236191e8,OPTIMAL,6824040,4748143,0.0,0.0,,38,0,103.67570080004035,-3.6637359812630166e-15,2.0735140160008066e6,4.332296452506538e8,2.0917564480729498e7,1.2321828290281203e7,1.712434486116668e8,4.065466382790575e7,2.0900970452079993e8,284.1394641771362
convex_cross,4,Xpress,4.2561019,1.4190221,8.0582297,6.1939898,0.2823977,4.1012499880278015e8,OPTIMAL,112713,64898,168.0287451,1.6912682927993662e9,OPTIMAL,7540,6043,43884.20962952612,19621.729356858603,1.2701187797277038e9,3.7315590173534364e8,1.3181123910643053e9,5.292933925680514e6,1.4034830320842963e8,1.850496008043353e7,2.0900970452079993e8,195.99073768877398
convex_cross,8,Xpress,8.3424016,1.9691256,8.8105211,13.1731731,0.4734005,4.064814248384094e8,OPTIMAL,173961,112418,151.7794911,1.3757105878994312e9,OPTIMAL,6563,2111,43455.96587822585,4353.1648585790645,9.561826147360917e8,3.738151434530236e8,1.0018954444463449e9,8.238860134116879e6,1.3680495862686357e8,1.976162017124313e7,2.0900970452079993e8,209.93958074992764
convex_cross,12,Xpress,20.5909743,1.6315111,9.9975097,27.9902383,0.6495915,4.362334138190384e8,OPTIMAL,235209,159938,122.1520649,6.436967169251137e8,OPTIMAL,3150,1244,8287.720369867619,1680.3894092657379,1.9936219558266804e8,4.069139460005142e8,2.367827709245529e8,9.278427389591679e6,1.5265642443295306e8,3.596938965716935e7,2.0900970452079993e8,261.15974707511896
convex_cross,16,Xpress,13.5519617,2.4602866,13.795751,40.0485332,0.7516,4.33004175597023e8,OPTIMAL,296457,207458,116.2408516,6.27211151265253e8,OPTIMAL,3240,608,8587.322057158868,679.0029641670352,1.8532650042651868e8,4.081495087420563e8,2.1906164252306056e8,9.620261506625276e6,1.5324784472325426e8,3.6271697991376676e7,2.0900970452079993e8,255.717259253569
convex_cross,20,Xpress,28.7883004,2.3062255,14.6616785,49.1796491,0.9825297,4.312217582846527e8,OPTIMAL,357705,254978,113.5823914,6.095947600108552e8,OPTIMAL,2434,469,7787.789290720899,599.5816035249984,1.6774741788491848e8,4.0731927323051316e8,2.0227548677998388e8,1.0170379841646854e7,1.5196341142582822e8,3.617577744223807e7,2.0900970452079993e8,256.06816413908876
convex_cross,30,Xpress,28.8758312,4.2407722,19.6545456,77.2887593,1.3355572,4.307216162994156e8,OPTIMAL,510825,373778,117.7790065,6.141267140351126e8,OPTIMAL,2586,628,8025.606844907126,648.2703370580034,1.734775436393033e8,4.0718456392136735e8,2.069421501134793e8,9.734136351372793e6,1.5259690371097624e8,3.58438193382183e7,2.0900970452079993e8,255.83300705684587
convex_cross,45,Xpress,29.2356221,6.4624501,24.2581809,124.2553054,1.9333454,4.454025852258682e8,OPTIMAL,740505,551978,114.1161616,5.235101869342456e8,OPTIMAL,1105,251,3405.402758847639,329.2310712230848,7.469267660141477e7,4.203300769555806e8,1.0318010997854824e8,1.1275608823556626e7,1.5610788286721328e8,4.393688074401085e7,2.0900970452079993e8,291.268620712412
convex_cross,60,Xpress,55.937286,6.1907337,34.6256941,178.72166,3.5575603,4.4592097643361664e8,OPTIMAL,970185,730178,110.8168915,5.1420530472003436e8,OPTIMAL,974,171,3102.5515363488093,189.02919061852504,6.5831614539347015e7,4.2158764213001e8,9.261766258969648e7,1.1376694717610566e7,1.5763235259889188e8,4.35688902927074e7,2.0900970452079993e8,292.1671011152077
convex_cross,90,Xpress,79.0407669,9.0167299,49.5450354,230.9321105,4.8053466,4.458018244688797e8,OPTIMAL,1429545,1086578,101.5183284,5.05036548521785e8,OPTIMAL,714,162,2702.0200785478096,202.3941218724886,5.808828400840622e7,4.200557822028394e8,8.498076631870997e7,1.2056677439876005e7,1.5692480566632095e8,4.206459457584228e7,2.0900970452079993e8,291.41758891642377
convex_cross,120,Xpress,73.6619301,13.9624387,72.1904615,281.7606023,6.4179449,4.4629131034506226e8,OPTIMAL,1888905,1442978,108.9583573,5.057442204309895e8,OPTIMAL,685,154,2725.859071233054,202.03067481386998,5.855779492093872e7,4.199475238627979e8,8.579669656826837e7,1.2340846788363038e7,1.554050876967704e8,4.319188485686426e7,2.0900970452079993e8,294.09530123083147
convex_cross,180,Xpress,177.4430514,22.0686463,105.7273393,318.3384217,8.8008316,4.4738651696499634e8,OPTIMAL,2807625,2155778,94.3814557,4.867151877617297e8,OPTIMAL,488,106,1818.8208591713972,135.55864285675815,3.908759004056318e7,4.23694531294473e8,6.302065646736292e7,1.2246619029216155e7,1.597182297224748e8,4.2719978021981835e7,2.0900970452079993e8,291.98453004539135
