base_name,rp,solver,time_to_cluster,time_to_read,time_to_create,time_to_solve,time_to_save,objective_value,termination_status,num_constraints,num_variables,time_to_resolve_benchmark,objective_value_resolve_benchmark,termination_status_resolve_benchmark,num_loss_of_load_e_demand,num_loss_of_load_h2_demand,loss_of_load_e_demand,loss_of_load_h2_demand
0_HourlyBenchmark,1,Xpress,0.0,20.0967761,88.4291014,395.7039823,24.3048845,4.541472096236191e8,OPTIMAL,6824040,4748143,0.0,0.0,,38,0,103.67570080004035,-3.6637359812630166e-15
convex_cross,4,Xpress,26.2072305,0.5303691,2.9274554,5.7976108,1.1319986,5.249486296092911e8,OPTIMAL,112713,64898,94.8117512,6.411991187667847e8,OPTIMAL,2505,294,7531.00189071959,43.31050236001848
convex_cross,8,Xpress,14.70392,0.6171625,3.4093664,11.6143256,0.2878959,5.0147920229797363e8,OPTIMAL,173961,112418,64.7070244,5.86054975406498e8,OPTIMAL,968,10,5221.348196847789,5.057077624967906
convex_cross,12,Xpress,15.4420352,0.8438222,4.4036728,18.3347056,0.4281596,5.0132949226732635e8,OPTIMAL,235209,159938,73.1035574,4.838405863496208e8,OPTIMAL,217,15,725.5576046330759,4.463470320018478
convex_cross,16,Xpress,13.987074,1.0647386,5.4675475,31.6031542,0.5383118,4.865976032519455e8,OPTIMAL,296457,207458,79.6880771,4.815523843133507e8,OPTIMAL,204,11,864.0081265201584,3.2762557069679055
convex_cross,20,Xpress,23.8404406,1.3520558,6.7619253,38.2141352,0.7073976,4.870641971473999e8,OPTIMAL,357705,254978,81.8918237,4.878853448327141e8,OPTIMAL,288,6,1152.502606692634,1.8264840179679056
convex_cross,30,Xpress,18.7651215,2.4194858,11.1485512,68.9222106,1.1636427,4.84476653215683e8,OPTIMAL,510825,373778,79.724871,4.697891302922363e8,OPTIMAL,56,0,172.60965165666403,-3.2094327195864025e-11
convex_cross,45,Xpress,16.8587788,2.5627045,13.4353958,118.9900469,2.1113615,4.814546628610916e8,OPTIMAL,740505,551978,86.6929767,4.71121441660759e8,OPTIMAL,72,0,227.8074167374715,-3.2094327195864025e-11
convex_cross,60,Xpress,19.885594,3.3974739,18.1483219,137.9384885,3.3925852,4.8027848254263306e8,OPTIMAL,970185,730178,88.9534499,4.6976907465044785e8,OPTIMAL,45,0,172.37808306705617,1.8478552021861105e-11
conicalb_cross,4,Xpress,17.1874451,0.7093622,3.2986176,4.8531102,0.2207324,5.500245116361084e8,OPTIMAL,112713,64898,57.3408862,1.7019973979504356e9,OPTIMAL,5894,80,60166.626463730296,313.1164383270185
conicalb_cross,8,Xpress,18.0603746,0.8702111,3.6088193,10.3667202,0.3497038,5.2625303362874603e8,OPTIMAL,173961,112418,73.1567287,4.962707347738533e8,OPTIMAL,368,15,510.6653386061464,4.394977170018478
conicalb_cross,12,Xpress,15.3371872,0.8858892,4.8050696,20.6393334,0.4349648,4.9959585785004425e8,OPTIMAL,235209,159938,85.012012,4.835286193321152e8,OPTIMAL,217,19,732.8699250394347,5.5593607310184785
conicalb_cross,16,Xpress,24.1260532,1.0555597,5.540596,31.8057249,0.566851,4.844619569120331e8,OPTIMAL,296457,207458,82.3045638,4.713752013313484e8,OPTIMAL,172,19,485.48022387731385,5.742009130967905
conicalb_cross,20,Xpress,16.6044046,1.3770909,7.0863449,44.2382692,1.2257016,4.84940443030159e8,OPTIMAL,357705,254978,77.2490608,4.83943680085659e8,OPTIMAL,269,15,1061.0679266817215,4.4634703189679055
conicalb_cross,30,Xpress,17.0709079,1.8456296,9.2257017,72.1056051,1.5124063,4.836405475162735e8,OPTIMAL,510825,373778,84.4995906,4.6954422446076584e8,OPTIMAL,58,0,172.1659464251687,1.8478552021861105e-11
conicalb_cross,45,Xpress,26.6745896,2.7802022,13.4540492,124.1778205,1.6282828,4.8133241677449036e8,OPTIMAL,740505,551978,75.2153533,4.7002556218226624e8,OPTIMAL,69,1,216.2199483660089,0.28538812801847857
conicalb_cross,60,Xpress,29.8510435,3.5334842,18.9315775,157.9277227,2.7177755,4.7938629629299927e8,OPTIMAL,970185,730178,90.3689203,4.6927778902809906e8,OPTIMAL,51,0,177.1855989131459,1.8478552021861105e-11
