id,asset,milestone_year,investment_integer,capacity,investment_limit,solution
1,ccgt,2030,false,0.8,,1.297051970576068
2,wind,2030,false,0.4,,0.0
3,solar,2030,false,0.5,,3.006042672386959
4,ocgt,2030,false,0.1,,2.5035917971745247
5,wind_offshore,2030,false,0.4,,0.0
