base_name,rp,time_to_cluster_mean,time_to_cluster_q25,time_to_cluster_q75,time_to_read_mean,time_to_read_q25,time_to_read_q75,time_to_create_mean,time_to_create_q25,time_to_create_q75,time_to_solve_mean,time_to_solve_q25,time_to_solve_q75,time_to_save_mean,time_to_save_q25,time_to_save_q75,total_time_mean,total_time_q25,total_time_q75,rel_regret_mean,rel_regret_q25,rel_regret_q75,num_loss_of_load_e_demand_mean,num_loss_of_load_e_demand_q25,num_loss_of_load_e_demand_q75,loss_of_load_e_demand_mean,loss_of_load_e_demand_q25,loss_of_load_e_demand_q75
0_HourlyBenchmark,1,0.0,0.0,0.0,3.9734733,3.9734733,3.9734733,9.5402217,9.5402217,9.5402217,0.913669,0.913669,0.913669,0.978816,0.978816,0.978816,15.40618,15.40618,15.40618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kmeans_cross_dirac,2,0.50229217,0.08923635,0.21896585,0.2705032,0.254725475,0.282803275,0.79936932,0.7472063250000001,0.8355493999999999,0.0022697999999999998,0.0020222749999999996,0.002477425,0.005971260000000001,0.005509725,0.00601775,1.58040575,1.17786295,1.3547828500000003,9.847772744010342,9.63352877159052,10.111154516600624,46.0,46.0,46.0,8.656844930892001,8.473533564725455,8.882199567531583
kmeans_cross_dirac,4,0.1727149,0.107193775,0.21754435,0.27275244,0.256748875,0.28606735,0.82101141,0.76473935,0.8905292,0.0022404100000000004,0.0020643,0.002394,0.00601418,0.005745925000000001,0.006300125,1.2747333399999998,1.2211574500000002,1.3167699000000002,3.7378018245664193,3.1437867029869193,4.133858975597884,24.2,22.75,27.25,3.405930546581466,2.891699420541751,3.7517107976848307
kmeans_cross_dirac,6,0.17794031999999999,0.12170462500000001,0.2303485,0.30999398999999994,0.274531375,0.33869005,0.80252249,0.7511108750000001,0.8456714,0.0023097400000000002,0.00216515,0.0024320500000000003,0.006194630000000001,0.005893675,0.00650795,1.2989611699999997,1.222427375,1.372100675,2.3319247264429026,2.297970334414008,2.3632282605019093,15.7,16.0,16.0,2.1807243446308027,2.150834950082388,2.2084258711794558
kmeans_cross_dirac,8,0.15799570000000002,0.0969777,0.2122394,0.28923256999999997,0.2691276,0.30172767500000003,0.8632620699999999,0.78632125,0.892842575,0.0023931399999999998,0.00225865,0.00252005,0.0066453300000000005,0.006046025,0.007211,1.31952881,1.20542335,1.4345981749999999,2.145748811928903,2.1673307302326177,2.4385044912289464,14.0,13.25,16.0,2.012804382944407,2.034925345221417,2.274858069138764
kmeans_cross_dirac,10,0.15517049,0.10888282500000002,0.1750956,0.28405625,0.257925475,0.30985700000000005,0.8503289300000001,0.749428475,0.907279025,0.0024911300000000003,0.0022963000000000003,0.0026426749999999997,0.006357739999999999,0.00613675,0.006524375,1.2984045400000002,1.1603917750000001,1.3980493250000001,1.5193623236161584,0.6547257448422654,2.3944719972532056,11.1,6.0,15.75,1.4431419580908877,0.6608090208856844,2.235984277078151
kmeans_cross_dirac,12,0.19267022,0.1453194,0.22234572500000002,0.31188419999999994,0.263352025,0.35026352499999996,0.9011756,0.7603652750000001,0.9828271,0.00248861,0.0024117,0.002524025,0.00708868,0.005929025000000001,0.00761565,1.41530731,1.3010582,1.554728125,0.9219257905099598,0.3465547039200825,1.1301201234472702,7.8,5.0,9.5,0.8935582234381256,0.35939020649602194,1.1007993703487247
kmeans_cross_dirac,14,0.19240084000000002,0.142885525,0.254980975,0.27876372,0.251538825,0.284423975,0.8258965399999999,0.7531399750000001,0.897342475,0.0025983499999999997,0.00245145,0.0026588749999999998,0.00672083,0.0064118,0.00683945,1.30638028,1.2066594,1.3985070750000002,0.8526903993844274,0.3465547039200825,1.4147239565917964,7.4,5.0,11.0,0.8275654383125216,0.35939020649602194,1.3537367832400615
kmeans_cross_dirac,16,0.17897731,0.14209655,0.22194142500000003,0.2866234,0.26387615000000003,0.305855475,0.8794932300000001,0.79327095,0.9247517000000001,0.0024894699999999997,0.0022939249999999996,0.00261515,0.007281749999999999,0.0067502,0.007702275,1.35486516,1.2243196750000003,1.4321879,0.477708892322554,0.3465547039200825,0.44405176506868155,5.4,5.0,5.0,0.4807423725700728,0.35939020649602194,0.4563564762320401
kmeans_cross_dirac,18,0.18033475999999998,0.12459009999999998,0.22204762500000003,0.29752878000000005,0.2628116,0.32513885,0.8613953999999999,0.7905266,0.957958525,0.00254373,0.002335275,0.00264305,0.007107339999999999,0.006465800000000001,0.0070122,1.3489100100000002,1.200255525,1.42162665,0.4348435998020966,0.32353939510740454,0.3465547039200825,5.1,4.25,5.0,0.43821934481425745,0.33553086417993133,0.35939020649602194
kmeans_cross_dirac,20,0.16839757,0.122923225,0.1961092,0.3151344,0.26839615,0.350369825,0.8817191099999999,0.7847801249999999,0.9783474249999999,0.0026018,0.002484175,0.002709075,0.0069907400000000005,0.006410374999999999,0.007617075,1.37484362,1.246838175,1.5454606499999999,0.1936092644827104,0.04788489949582776,0.3465547039200825,3.5,2.0,5.0,0.20714172574447032,0.06343896248658076,0.35939020649602194
kmeans_per_dirac,2,0.08603104,0.06444325000000001,0.10506415,0.30235233,0.28675327500000003,0.3131059,0.9434461200000002,0.87589195,0.967830275,0.00234638,0.002174975,0.002523225,0.007026599999999999,0.006291225,0.007069549999999999,1.34120247,1.2481119,1.3710598749999998,28.6259945986344,28.6259945986344,28.6259945986344,94.0,94.0,94.0,24.64723642123223,24.647236421232225,24.647236421232225
kmeans_per_dirac,4,0.09970696000000001,0.061983750000000004,0.134246475,0.29019673,0.269638225,0.303002125,0.8942672400000001,0.8358213,0.9448926750000001,0.0023759,0.0021955,0.002571325,0.006578339999999999,0.006129675,0.0069532,1.29312517,1.235739075,1.33840515,9.141005584752888,8.574342938232732,8.809729748631971,45.4,45.0,45.0,8.051947228500413,7.567019847601275,7.768498925190272
kmeans_per_dirac,6,0.09290962999999999,0.06223965,0.12420935,0.30950322,0.26841175,0.3129161,0.91150111,0.7930595,0.938192425,0.0023748600000000003,0.0022178,0.002517975,0.00685626,0.006143925,0.007213075000000001,1.32314508,1.213601375,1.3641771249999999,3.819249327742269,3.819249327742269,3.819249327742269,23.0,23.0,23.0,3.479066101475251,3.479066101475251,3.479066101475251
