base_name,rp,solver,time_to_cluster,time_to_read,time_to_create,time_to_solve,time_to_save,objective_value,termination_status,num_constraints,num_variables,time_to_resolve_benchmark,objective_value_resolve_benchmark,termination_status_resolve_benchmark,num_loss_of_load_e_demand,num_loss_of_load_h2_demand,loss_of_load_e_demand,loss_of_load_h2_demand,penalty_tot_loss_of_load,investment_cost,operational_cost,investment_cost_storage,investment_cost_renewable,investment_cost_non_renewable,investment_cost_electrolyzer,non_renewable_capacity
0_HourlyBenchmark,1,Xpress,0.0,70.870766,149.3229701,541.2468339,26.6353797,4.685700547504196e8,OPTIMAL,6824040,4748143,0.0,0.0,,25,9,36.46423909168288,5.139846435702909,832081.7105477152,4.336197943318321e8,2.468297009867223e7,1.8748343780811265e7,1.7481410800661758e8,4.1314928442472465e7,2.0900970452079993e8,322.75417654220587
convex_cross,4,Xpress,3.7293813,0.9470926,5.1794753,6.3248403,0.3095559,7.529089829156036e8,OPTIMAL,112713,64898,102.354072,6.150699067968173e8,OPTIMAL,0,1,0.0,0.17112167841274672,3422.4335682549345,5.800652380629196e8,1.664034751530069e7,3.358911571047206e7,2.417348250797805e8,1.1409591397041896e8,2.0900970452079993e8,452.35116593547986
convex_cross,8,Xpress,8.2568974,1.2257861,8.0565422,15.9473899,0.4481007,6.980188870422821e8,OPTIMAL,173961,112418,64.1565852,6.069166490194153e8,OPTIMAL,1,0,0.10346267899470085,0.0,2069.253579894017,5.70233855641547e8,1.880864888448692e7,3.244459157771115e7,2.380445035871453e8,1.0860920044926552e8,2.0900970452079993e8,449.56399333834673
convex_cross,12,Xpress,29.8954878,2.1543052,12.2699028,26.4356929,0.632791,6.625156122995529e8,OPTIMAL,235209,159938,67.6545871,5.999387181133952e8,OPTIMAL,1,0,0.08855995169007791,0.0,1771.1990338015582,5.625477409986975e8,1.973948786643703e7,3.129605210205485e7,2.31503792487622e8,1.0838968113647622e8,2.0900970452079993e8,450.1950931994626
convex_cross,16,Xpress,20.7358807,3.2690375,19.1540242,40.69535,0.8547378,6.458327925476685e8,OPTIMAL,296457,207458,61.0083832,5.93280264586845e8,OPTIMAL,1,0,0.08855995169007791,0.0,1771.1990338015582,5.578539581567537e8,1.7559204038878825e7,3.113633318704444e7,2.2774190175060043e8,1.0783312108952986e8,2.0900970452079993e8,445.72847526913074
convex_cross,20,Xpress,41.4650909,2.9739791,11.2240976,52.8684817,0.9421853,6.2033518453936e8,OPTIMAL,357705,254978,64.0893945,5.879126387108978e8,OPTIMAL,0,0,0.0,0.0,0.0,5.544934700783446e8,1.5838090797096416e7,3.073296471629978e7,2.2501248785294053e8,1.0731939082376146e8,2.0900970452079993e8,444.25610516321916
convex_cross,30,Xpress,57.9676457,6.6583403,26.871747,78.334334,3.1526179,6.126981016343842e8,OPTIMAL,510825,373778,66.1111425,5.855588427876074e8,OPTIMAL,0,0,0.0,0.0,0.0,5.527301565393263e8,1.5011431577295747e7,3.091087080382207e7,2.2342176502501747e8,1.0720507086066736e8,2.0900970452079993e8,442.9029691201991
convex_cross,45,Xpress,60.7970997,6.1669654,37.7756739,143.9309269,3.2515312,5.967586813494797e8,OPTIMAL,740505,551978,69.5143045,5.81655502781495e8,OPTIMAL,0,0,0.0,0.0,0.0,5.49479395892683e8,1.429907649100889e7,3.1200385974281475e7,2.2163879167508158e8,1.0550754412032564e8,2.0900970452079993e8,441.99979240984203
convex_cross,60,Xpress,87.1013382,6.5813715,40.8203321,188.4235737,3.7718166,5.960639029462509e8,OPTIMAL,970185,730178,63.4167598,5.809160135273072e8,OPTIMAL,0,0,0.0,0.0,0.0,5.488988267217324e8,1.3935729374991186e7,3.1629478818082113e7,2.2095185159713867e8,1.053892492162923e8,2.0900970452079993e8,440.2560758961188
convex_cross,90,Xpress,131.7543423,11.9727165,77.0612138,338.6608485,5.3690443,5.92395142529396e8,OPTIMAL,1429545,1086578,64.5159532,5.803234161214583e8,OPTIMAL,0,0,0.0,0.0,0.0,5.484382277853901e8,1.3771873963992272e7,3.164542293808813e7,2.2007251918218932e8,1.0582389551638529e8,2.0900970452079993e8,442.55097232842553
convex_cross,120,Xpress,162.0466585,20.2701381,99.4972069,302.2629623,7.1052131,5.877279881510162e8,OPTIMAL,1888905,1442978,68.9748677,5.790571779525403e8,OPTIMAL,0,0,0.0,0.0,0.0,5.478014280498216e8,1.310003616235622e7,3.1782789125051536e7,2.2178163588183627e8,1.0338301226249343e8,2.0900970452079993e8,438.9541028811171
convex_cross,180,Xpress,306.6722542,34.7366838,144.1313048,445.6942514,10.8066314,5.806642497726746e8,OPTIMAL,2807625,2155778,68.3729009,5.737447138576878e8,OPTIMAL,0,2,0.0,6.548395199762162,130967.90399524322,5.421067643370125e8,1.360606894592466e7,3.128003091520635e7,2.137721414685327e8,1.0607676800722261e8,2.0900970452079993e8,440.0682205617719
