base_name,rp,time_to_cluster_mean,time_to_cluster_q25,time_to_cluster_q75,time_to_read_mean,time_to_read_q25,time_to_read_q75,time_to_create_mean,time_to_create_q25,time_to_create_q75,time_to_solve_mean,time_to_solve_q25,time_to_solve_q75,time_to_save_mean,time_to_save_q25,time_to_save_q75,total_time_mean,total_time_q25,total_time_q75,rel_regret_mean,rel_regret_q25,rel_regret_q75,num_loss_of_load_e_demand_mean,num_loss_of_load_e_demand_q25,num_loss_of_load_e_demand_q75
0_HourlyBenchmark,1,0.0,0.0,0.0,6.4760124,6.4760124,6.4760124,15.7913624,15.7913624,15.7913624,7.3969609,7.3969609,7.3969609,1.9767774,1.9767774,1.9767774,31.6411131,31.6411131,31.6411131,0.0,0.0,0.0,0.0,0.0,0.0
kmeans_cross_dirac,4,0.6872742100000001,0.15669452499999997,0.20222932500000002,0.40181094999999994,0.38962822499999994,0.41436235,1.14539468,1.1100719,1.195138475,0.007553589999999999,0.00714525,0.0079258,0.01195495,0.010939375000000001,0.0134752,2.25398838,1.7230193,1.8165651,7.128050280271585,4.600528256797499,9.341591038970657,3011.7,2329.25,3569.25
kmeans_cross_dirac,8,0.164837,0.14972154999999998,0.16948742500000002,0.43430876000000007,0.419016125,0.45642920000000003,1.2486791199999998,1.1956003000000002,1.305948725,0.013117799999999999,0.012517875000000001,0.0139689,0.014990960000000001,0.013075175,0.016746724999999997,1.87593364,1.803023625,1.9365276750000002,4.85069621005905,3.7276544119237487,4.605473550192052,2359.8,2013.25,2318.0
kmeans_cross_dirac,12,0.20629210999999997,0.1363787,0.2890961,0.3989252,0.37361429999999995,0.416682575,1.1823875200000002,1.09091515,1.204855325,0.022506919999999996,0.021392249999999998,0.024017524999999998,0.020591710000000003,0.01654255,0.023276275,1.8307034599999998,1.6806364249999999,1.9414551749999998,2.7084948580928794,2.203853095771702,3.163696302057568,1594.2,1379.25,1793.0
kmeans_cross_dirac,16,0.28977796999999994,0.2509999,0.36649180000000003,0.3958836,0.370745725,0.43524035,1.2061882499999999,1.0602963499999998,1.200689575,0.03226643,0.0298585,0.03352045,0.020926610000000002,0.01647555,0.025339775000000002,1.9450428599999996,1.794447075,2.0548668250000004,1.3446151891824194,0.6451194247028625,2.041162098484719,870.3,454.5,1306.25
kmeans_cross_dirac,20,0.10119510000000001,0.063473425,0.122176175,0.28120707,0.2624336,0.29911984999999996,0.77954955,0.7333158999999999,0.818770825,0.03949600999999999,0.035233125,0.0391552,0.019000259999999998,0.01763545,0.0180307,1.22044799,1.147863375,1.258419875,1.2149689404576312,0.4837814578628946,1.914127039576413,791.6,352.0,1228.0
kmeans_cross_dirac,30,0.09238770999999998,0.082182075,0.0997425,0.32437817,0.285910475,0.31938797500000005,0.8982204600000001,0.7935391249999999,0.9380974,0.07072553000000001,0.06462165,0.0762054,0.025302250000000005,0.022662574999999997,0.0249005,1.41101412,1.27550085,1.4460499500000001,0.5404158665521425,0.42275313488664973,0.6562196264216124,388.4,308.0,474.5
kmeans_cross_dirac,60,0.14628552,0.100468075,0.137563,0.36009155000000004,0.323459025,0.370472725,0.96848674,0.874172575,1.0136610499999998,0.23367956999999998,0.2034474,0.250752175,0.041425920000000005,0.03904875000000001,0.043383125,1.7499693,1.607966625,1.8547313,0.04290171273379316,0.021191637121725917,0.029655570906806466,42.1,28.0,34.25
kmeans_cross_dirac,90,0.16039125999999998,0.13065885000000002,0.179175075,0.38015866,0.35941902499999995,0.39043964999999997,1.00730847,0.93448445,1.06411085,0.28792265,0.233155,0.32886292500000003,0.05718463,0.0552397,0.058433475000000006,1.89296567,1.7765247999999998,2.0407197499999996,0.02358994876268179,0.014452626611055858,0.02539570358655772,28.4,22.0,31.75
kmeans_cross_dirac,120,0.18927361,0.162243175,0.20688637499999998,0.44201605,0.423916825,0.45993284999999995,1.24184675,1.111717425,1.3116500500000001,0.52362785,0.391522925,0.446446625,0.10701541,0.0773168,0.08689125,2.5037796699999997,2.3512921249999996,2.530685575,0.014358060871931469,0.009904325525880431,0.01976448096604865,20.3,14.25,26.5
kmeans_cross_dirac,180,0.35148837000000005,0.28311937499999995,0.41827757499999996,0.54850902,0.49416534999999995,0.568371,1.6663179200000002,1.3174694,2.0230176,0.78851348,0.707559125,0.8534726749999999,0.12299268999999999,0.10992725,0.1149004,3.4778214800000002,2.9965170500000005,3.9536571,0.007562774590557328,0.004708279623644564,0.007680049947165998,11.3,8.25,11.0
