WEEK,WS01,WS02,WS03,WS04,WS05,WS06,WS07,WS08,WS09,WS10,WS11,WS12,WS13,WS14,WS15,WS16,WS17,WS18,WS19,WS20,WS21,WS22,WS23,WS24,WS25,WS26,WS27,WS28,WS29,WS30,WS31,WS32,WS33,WS34,WS35,WS36
1,20753.0,7322.0,7180.0,13216.0,20844.0,22276.0,22804.0,19540.0,7865.0,17298.0,18629.0,7851.0,34629.0,22857.0,20922.0,26773.0,18224.0,11379.0,8257.0,6712.0,16139.0,77853.0,8858.0,25690.0,11294.0,26539.0,28804.0,8956.0,9599.0,11394.0,6753.0,24837.0,29346.0,25167.0,26014.0,18085.0
2,16235.0,6482.0,13549.0,16453.0,30416.0,17752.0,23580.0,28599.0,6743.0,11340.0,25872.0,7650.0,20700.0,18376.0,18118.0,20917.0,8230.0,9292.0,7104.0,18073.0,13588.0,46676.0,7104.0,12090.0,18780.0,14717.0,32799.0,15600.0,8219.0,18937.0,7647.0,31150.0,24077.0,26949.0,32669.0,7150.0
3,10229.0,7101.0,24516.0,18983.0,21759.0,21293.0,18343.0,37247.0,7048.0,12280.0,25689.0,10231.0,15393.0,15313.0,10070.0,23262.0,7682.0,9976.0,5540.0,31433.0,22919.0,41956.0,6804.0,8032.0,28853.0,10075.0,28424.0,20536.0,10100.0,32122.0,13878.0,30192.0,26010.0,23671.0,31515.0,6058.0
4,8910.0,13309.0,29876.0,17225.0,20797.0,22648.0,14430.0,35690.0,17067.0,19096.0,17087.0,20634.0,8893.0,9516.0,5711.0,22195.0,9760.0,7735.0,4325.0,27332.0,20662.0,35530.0,13374.0,10354.0,28142.0,11889.0,25327.0,18113.0,35827.0,40646.0,28722.0,29002.0,22242.0,11851.0,24505.0,6250.0
5,10114.0,17973.0,25520.0,11978.0,16219.0,15524.0,21688.0,27789.0,18789.0,20141.0,16102.0,16341.0,8050.0,9457.0,4885.0,69607.0,18968.0,6849.0,4991.0,17983.0,22431.0,39010.0,20836.0,14903.0,20525.0,19423.0,22766.0,12274.0,61398.0,40285.0,20998.0,33245.0,17713.0,17297.0,25743.0,12313.0
6,9021.0,17130.0,26763.0,8290.0,19198.0,9890.0,18096.0,22747.0,21735.0,15428.0,22014.0,8290.0,8471.0,13748.0,4647.0,53949.0,38068.0,5624.0,9269.0,10635.0,19550.0,36362.0,26385.0,23427.0,18546.0,24497.0,19035.0,9288.0,34964.0,31012.0,10972.0,31248.0,11591.0,24731.0,15707.0,27423.0
7,7632.0,19318.0,26086.0,7371.0,23982.0,8450.0,18915.0,20604.0,24637.0,12710.0,15324.0,13795.0,18633.0,27129.0,4615.0,34695.0,19124.0,5081.0,13251.0,15043.0,15545.0,33954.0,21526.0,24886.0,17027.0,24613.0,14066.0,8968.0,74365.0,10926.0,8173.0,19658.0,13482.0,26737.0,9612.0,12792.0
8,5657.0,19332.0,31289.0,7275.0,22431.0,9179.0,24892.0,19359.0,22789.0,18695.0,6984.0,22817.0,48202.0,32391.0,4080.0,28958.0,17673.0,7869.0,7952.0,23666.0,17760.0,36793.0,17195.0,27599.0,16076.0,25431.0,10524.0,10847.0,32261.0,9477.0,6753.0,21399.0,17823.0,16475.0,9813.0,9266.0
9,5260.0,19587.0,39819.0,6174.0,18373.0,10998.0,26840.0,20713.0,20903.0,20636.0,8132.0,13669.0,58396.0,18310.0,4007.0,21674.0,37784.0,16586.0,6950.0,17457.0,15071.0,29319.0,9313.0,47918.0,19030.0,26842.0,13142.0,15492.0,27850.0,10706.0,7192.0,21213.0,12166.0,12496.0,7118.0,9148.0
10,6644.0,19276.0,35440.0,12836.0,6841.0,22913.0,37521.0,28313.0,20345.0,23260.0,6289.0,9081.0,19407.0,20214.0,4333.0,78930.0,30170.0,7405.0,4145.0,9710.0,20295.0,22913.0,7534.0,71028.0,33110.0,27817.0,14577.0,10619.0,22955.0,11845.0,7622.0,19334.0,12512.0,15335.0,6644.0,7178.0
11,11755.0,20801.0,21229.0,14892.0,6490.0,25607.0,22044.0,26854.0,31351.0,24557.0,6108.0,9997.0,18593.0,20735.0,4959.0,51100.0,77419.0,6057.0,4217.0,9234.0,18840.0,32843.0,18686.0,53733.0,49761.0,51907.0,12027.0,7403.0,20431.0,9783.0,7721.0,22721.0,20635.0,14529.0,10479.0,14382.0
12,21699.0,22877.0,14854.0,8926.0,21931.0,24667.0,18014.0,51087.0,27333.0,18626.0,26232.0,12022.0,20283.0,18515.0,16462.0,33997.0,26884.0,5298.0,11799.0,21293.0,16640.0,34121.0,19733.0,103764.0,19627.0,66131.0,23314.0,9062.0,22285.0,11104.0,4408.0,34625.0,17424.0,63330.0,15579.0,21181.0
13,34639.0,20201.0,15342.0,19497.0,30500.0,19068.0,20094.0,45253.0,19565.0,16829.0,71450.0,12913.0,38614.0,20510.0,22760.0,73625.0,28254.0,6018.0,27176.0,61686.0,24238.0,25661.0,57609.0,68276.0,23511.0,27197.0,26158.0,14284.0,18912.0,20087.0,4574.0,34180.0,24135.0,32964.0,18431.0,21272.0
14,47373.0,24875.0,16834.0,23548.0,36668.0,26845.0,31336.0,28520.0,19673.0,56870.0,25006.0,24858.0,67417.0,25678.0,24650.0,100383.0,31738.0,17116.0,44140.0,49944.0,55867.0,76604.0,79883.0,33952.0,33328.0,40144.0,23714.0,13245.0,55333.0,31871.0,5302.0,28028.0,69445.0,58647.0,19142.0,23508.0
15,22989.0,33462.0,50947.0,21023.0,28513.0,69181.0,57698.0,38261.0,21071.0,67769.0,24453.0,37394.0,37244.0,29618.0,30147.0,100885.0,88370.0,34640.0,93283.0,56384.0,71722.0,33074.0,26296.0,33000.0,48080.0,46373.0,25003.0,19070.0,31354.0,28885.0,10813.0,60486.0,89079.0,72909.0,36361.0,48808.0
