WEEK,WS01,WS02,WS03,WS04,WS05,WS06,WS07,WS08,WS09,WS10,WS11,WS12,WS13,WS14,WS15,WS16,WS17,WS18,WS19,WS20,WS21,WS22,WS23,WS24,WS25,WS26,WS27,WS28,WS29,WS30,WS31,WS32,WS33,WS34,WS35,WS36
1,550936.0,1023328.0,1016071.0,316472.0,925358.0,266848.0,230084.0,801999.0,656799.0,508167.0,441874.0,321161.0,665150.0,429820.0,1003292.0,1356314.0,560475.0,416364.0,382642.0,562149.0,536102.0,590432.0,788133.0,446513.0,229590.0,1049980.0,204390.0,256145.0,372191.0,626428.0,488941.0,239284.0,423894.0,435372.0,265816.0,485271.0
2,552515.0,949528.0,903813.0,352173.0,838152.0,259161.0,221550.0,867234.0,711760.0,525853.0,467497.0,288836.0,611258.0,405239.0,929041.0,1357906.0,568339.0,453693.0,468372.0,832569.0,538583.0,597799.0,743216.0,556620.0,227706.0,1039601.0,219560.0,254783.0,522490.0,615064.0,463488.0,226726.0,420864.0,453227.0,238621.0,678074.0
3,558944.0,857097.0,814124.0,404419.0,669639.0,251364.0,228536.0,746969.0,735282.0,489631.0,467387.0,269063.0,588284.0,412859.0,972554.0,1331693.0,609326.0,474456.0,599963.0,1163647.0,525130.0,629507.0,820109.0,924559.0,232865.0,924816.0,231624.0,284670.0,561931.0,610498.0,457132.0,220065.0,520862.0,442158.0,223616.0,707896.0
4,641550.0,765355.0,711718.0,514666.0,648118.0,228002.0,258066.0,723973.0,774017.0,461408.0,459090.0,243039.0,602041.0,452127.0,962889.0,1212648.0,619460.0,462576.0,671839.0,1161528.0,623229.0,641208.0,806457.0,1049969.0,213482.0,775163.0,226830.0,448169.0,565601.0,605711.0,445339.0,214396.0,535178.0,442562.0,218304.0,737882.0
5,750567.0,722700.0,638799.0,545613.0,630023.0,257078.0,235189.0,711098.0,826554.0,394746.0,427697.0,243743.0,674121.0,442792.0,903508.0,1119724.0,622289.0,461723.0,641976.0,1152706.0,667591.0,657448.0,685994.0,980400.0,209456.0,679529.0,219258.0,717117.0,472167.0,583281.0,434997.0,206172.0,559861.0,429288.0,221208.0,837689.0
6,680167.0,691813.0,632787.0,911189.0,615538.0,470675.0,228308.0,688631.0,862337.0,325805.0,409530.0,238592.0,750560.0,406222.0,1122999.0,1042858.0,656269.0,501657.0,601987.0,1032130.0,660554.0,659387.0,674202.0,887921.0,218307.0,643591.0,212842.0,1003037.0,438222.0,594649.0,467010.0,198447.0,553937.0,428808.0,220531.0,775622.0
7,644118.0,678745.0,612331.0,1091188.0,547530.0,573328.0,267555.0,674415.0,819101.0,311339.0,375915.0,219037.0,738883.0,353731.0,1284769.0,952096.0,627435.0,557888.0,581952.0,899425.0,664273.0,636424.0,656749.0,778935.0,216767.0,630655.0,240147.0,1076610.0,361032.0,583036.0,489466.0,198238.0,503427.0,416468.0,217507.0,721116.0
8,682324.0,638088.0,610737.0,1066788.0,558221.0,580002.0,298383.0,645005.0,755056.0,305106.0,1120688.0,212550.0,658570.0,293928.0,1136132.0,828676.0,624685.0,669819.0,571326.0,790798.0,639698.0,579130.0,683074.0,729687.0,225773.0,609815.0,269564.0,928449.0,294380.0,584514.0,484668.0,200650.0,466868.0,381422.0,214209.0,668133.0
9,798783.0,599206.0,631303.0,1029167.0,535463.0,630679.0,270725.0,541396.0,683169.0,276176.0,1204392.0,206161.0,608843.0,260481.0,881400.0,694627.0,616051.0,633919.0,561751.0,697417.0,534890.0,522903.0,844525.0,689509.0,241601.0,607578.0,249950.0,812677.0,278847.0,564024.0,441967.0,207409.0,403539.0,402621.0,230705.0,659758.0
10,691888.0,555759.0,600012.0,881731.0,612110.0,653473.0,244823.0,467442.0,633514.0,275673.0,954990.0,204281.0,574299.0,267186.0,723835.0,609270.0,592276.0,573127.0,565175.0,653798.0,429961.0,457489.0,859637.0,629295.0,232116.0,628949.0,229218.0,771341.0,240226.0,505915.0,407211.0,216197.0,385259.0,594187.0,249738.0,626288.0
11,638956.0,532330.0,543846.0,801914.0,761283.0,578458.0,230804.0,413863.0,612157.0,277315.0,969056.0,278061.0,551266.0,276964.0,665963.0,571702.0,570225.0,480289.0,587955.0,631475.0,367984.0,425556.0,839748.0,532610.0,226733.0,599291.0,236072.0,708405.0,242422.0,457192.0,372834.0,232826.0,426031.0,634256.0,248290.0,615143.0
12,640214.0,550484.0,491055.0,828009.0,701447.0,492753.0,245628.0,350817.0,635951.0,286917.0,987543.0,452190.0,567640.0,251271.0,651035.0,520427.0,546879.0,508022.0,577629.0,602591.0,357678.0,393611.0,751288.0,471882.0,224097.0,521702.0,236422.0,714393.0,233861.0,532685.0,354412.0,235950.0,504219.0,617440.0,261487.0,624891.0
13,548566.0,591597.0,482025.0,815450.0,551982.0,425062.0,288655.0,312351.0,621412.0,536362.0,873616.0,441141.0,615868.0,254696.0,631438.0,473328.0,562849.0,445499.0,576457.0,562435.0,333042.0,396381.0,642280.0,441253.0,220713.0,465326.0,234132.0,716517.0,231503.0,546663.0,396202.0,231144.0,507261.0,539634.0,296660.0,608474.0
14,575564.0,556775.0,534711.0,755064.0,529928.0,438737.0,286043.0,281802.0,680679.0,690925.0,791757.0,380829.0,648660.0,265245.0,609161.0,431095.0,944035.0,405162.0,573599.0,529516.0,340928.0,354992.0,540557.0,417574.0,218382.0,436178.0,234962.0,724654.0,443502.0,543798.0,445167.0,230912.0,493980.0,650084.0,308424.0,582356.0
15,747983.0,475245.0,568403.0,983735.0,470293.0,377421.0,288857.0,257352.0,673004.0,879221.0,779043.0,347375.0,753157.0,272050.0,632094.0,406438.0,1012043.0,369519.0,519558.0,503129.0,331340.0,323963.0,533334.0,382826.0,223512.0,441237.0,231822.0,819534.0,491668.0,567326.0,342536.0,256165.0,492176.0,668611.0,308944.0,587256.0
16,727535.0,477400.0,540309.0,1032404.0,418845.0,326510.0,279982.0,250688.0,587443.0,850959.0,732449.0,346674.0,731076.0,342896.0,631461.0,393275.0,986393.0,405054.0,439932.0,491625.0,304648.0,274490.0,708164.0,337634.0,224582.0,449543.0,229141.0,785997.0,460547.0,557536.0,284758.0,272194.0,460174.0,587495.0,264383.0,611984.0
17,642061.0,515206.0,529104.0,998640.0,380214.0,287772.0,269190.0,262936.0,499443.0,824482.0,666267.0,306045.0,636866.0,434115.0,597933.0,435461.0,847784.0,446219.0,361876.0,486714.0,347469.0,258537.0,779433.0,321059.0,234908.0,403735.0,253363.0,846383.0,498810.0,502560.0,252872.0,272675.0,419305.0,510099.0,265072.0,573664.0
18,575256.0,455324.0,507888.0,801893.0,377766.0,262309.0,288443.0,280653.0,453591.0,787144.0,554288.0,300242.0,664281.0,471009.0,519094.0,434575.0,698344.0,402144.0,302582.0,493242.0,424872.0,253505.0,855290.0,314191.0,257280.0,356383.0,277019.0,768455.0,503706.0,479920.0,239241.0,260445.0,334476.0,479516.0,261116.0,539780.0
19,516935.0,419562.0,469755.0,708209.0,378847.0,259330.0,328841.0,287850.0,420311.0,661097.0,524785.0,316239.0,684723.0,451107.0,439748.0,401106.0,600963.0,375095.0,292659.0,520787.0,449080.0,288795.0,840572.0,332250.0,270325.0,335039.0,277096.0,610299.0,450555.0,420940.0,226991.0,247630.0,294757.0,435536.0,258150.0,571372.0
20,492036.0,420217.0,426312.0,590547.0,365628.0,292404.0,324301.0,298499.0,376083.0,581600.0,494375.0,330233.0,634540.0,476088.0,399552.0,382629.0,532295.0,381595.0,310797.0,523120.0,433821.0,281693.0,641857.0,368371.0,279478.0,326137.0,277614.0,499570.0,414440.0,408992.0,227967.0,235026.0,273775.0,398489.0,290694.0,563996.0
21,450427.0,376086.0,385592.0,532886.0,325952.0,324971.0,334359.0,312206.0,349101.0,726774.0,472189.0,325274.0,578319.0,477987.0,371616.0,400180.0,503624.0,345816.0,332800.0,491337.0,517402.0,300636.0,568045.0,381246.0,295881.0,325312.0,280632.0,431538.0,515970.0,389827.0,246287.0,229363.0,288157.0,370264.0,284452.0,468302.0
22,423233.0,368527.0,379138.0,504715.0,313700.0,370759.0,339948.0,320127.0,343945.0,678570.0,452960.0,315147.0,598059.0,414995.0,354398.0,377045.0,491597.0,322333.0,336294.0,460985.0,521801.0,311024.0,498642.0,399463.0,299167.0,340647.0,278400.0,406282.0,758319.0,376065.0,266863.0,228112.0,304325.0,351204.0,295344.0,407719.0
23,391906.0,377324.0,371059.0,461117.0,322285.0,363806.0,323140.0,327696.0,341395.0,663267.0,426851.0,319618.0,573795.0,383860.0,345087.0,358466.0,465313.0,320936.0,321879.0,422019.0,439185.0,318304.0,480854.0,400619.0,294685.0,338473.0,275787.0,388470.0,1032076.0,361695.0,294420.0,228832.0,300367.0,345156.0,307480.0,359357.0
24,365465.0,362426.0,356328.0,422452.0,316256.0,373529.0,312454.0,325720.0,347122.0,693268.0,393568.0,314501.0,515012.0,355430.0,340053.0,348997.0,455827.0,316934.0,312235.0,386761.0,412405.0,315905.0,461111.0,386159.0,294403.0,341673.0,278451.0,368561.0,978138.0,331173.0,300286.0,230438.0,307867.0,331263.0,299335.0,352143.0
25,363120.0,350147.0,339547.0,396353.0,333459.0,342346.0,308840.0,325730.0,344361.0,789754.0,376062.0,307212.0,503932.0,337918.0,338520.0,348177.0,438219.0,303567.0,307248.0,396862.0,403578.0,322933.0,438002.0,363062.0,287553.0,332510.0,281995.0,356026.0,856022.0,328115.0,276014.0,232395.0,318365.0,330303.0,289813.0,335577.0
26,362455.0,335500.0,327418.0,384778.0,332760.0,318052.0,310247.0,317663.0,354598.0,617687.0,397385.0,280591.0,484813.0,339428.0,336402.0,341059.0,423130.0,293361.0,312422.0,466810.0,392928.0,323169.0,407974.0,341469.0,279143.0,323028.0,285754.0,337284.0,682517.0,325407.0,276577.0,237438.0,319935.0,327096.0,283823.0,321325.0
27,345458.0,323624.0,339915.0,373103.0,329593.0,307478.0,311767.0,301948.0,341121.0,519100.0,376411.0,251419.0,462278.0,336264.0,335727.0,328047.0,390356.0,292515.0,301621.0,621884.0,366492.0,322383.0,389654.0,329060.0,276903.0,310602.0,289973.0,321035.0,561273.0,313548.0,273421.0,239168.0,322416.0,315862.0,285368.0,320683.0
28,333207.0,312832.0,334645.0,360850.0,321165.0,302723.0,306526.0,285744.0,318381.0,476546.0,367726.0,239253.0,451865.0,329398.0,338936.0,320125.0,373862.0,290830.0,286036.0,656200.0,348967.0,292169.0,387792.0,327205.0,282671.0,300570.0,291320.0,329539.0,521097.0,313771.0,270209.0,239496.0,326384.0,306784.0,273892.0,335495.0
29,326503.0,302218.0,324415.0,349103.0,308206.0,298074.0,286238.0,261498.0,320678.0,458450.0,355462.0,239599.0,430919.0,324141.0,340639.0,310828.0,366906.0,292995.0,266666.0,562726.0,344640.0,260839.0,374022.0,328453.0,288336.0,291159.0,279790.0,334270.0,491300.0,309005.0,260227.0,242507.0,323610.0,304025.0,274686.0,334305.0
