WEEK,WS01,WS02,WS03,WS04,WS05,WS06,WS07,WS08,WS09,WS10,WS11,WS12,WS13,WS14,WS15,WS16,WS17,WS18,WS19,WS20,WS21,WS22,WS23,WS24,WS25,WS26,WS27,WS28,WS29,WS30,WS31,WS32,WS33,WS34,WS35,WS36
1,243931.0,90047.0,137892.0,115601.0,87768.0,153100.0,310574.0,145539.0,116175.0,129571.0,122609.0,135891.0,246500.0,147591.0,136742.0,118679.0,132972.0,118535.0,110803.0,205859.0,120225.0,164373.0,105846.0,148351.0,121793.0,168030.0,228053.0,156068.0,182624.0,104419.0,141169.0,255875.0,267769.0,197484.0,249478.0,123492.0
2,186608.0,77656.0,218778.0,114248.0,95622.0,273071.0,306809.0,152641.0,114716.0,124705.0,228171.0,142640.0,266988.0,117987.0,125655.0,133186.0,110363.0,124518.0,106470.0,195256.0,134144.0,146615.0,98949.0,131000.0,144169.0,153699.0,209787.0,144011.0,156094.0,112755.0,130876.0,206918.0,267336.0,180398.0,281852.0,118124.0
3,157832.0,74446.0,280456.0,112743.0,230360.0,286298.0,253541.0,153224.0,107101.0,158273.0,209637.0,147175.0,193835.0,114069.0,117674.0,138376.0,107834.0,125186.0,100382.0,169823.0,141054.0,151864.0,104422.0,128184.0,141523.0,166575.0,165779.0,139255.0,143470.0,134571.0,136587.0,158196.0,238774.0,134035.0,259784.0,114949.0
4,146975.0,122329.0,288565.0,111062.0,256132.0,241251.0,168920.0,154567.0,114831.0,198040.0,188158.0,139654.0,137565.0,109784.0,121135.0,139648.0,174557.0,109845.0,95387.0,132080.0,127527.0,143246.0,118970.0,123087.0,184854.0,170009.0,199860.0,132565.0,241659.0,188068.0,147636.0,186665.0,197753.0,127114.0,306198.0,106011.0
5,134074.0,199236.0,284139.0,132053.0,322923.0,187071.0,151362.0,149523.0,117722.0,231577.0,266795.0,141568.0,131700.0,137528.0,113374.0,139406.0,270178.0,104439.0,136675.0,120197.0,123561.0,137455.0,121178.0,130335.0,252438.0,136981.0,213708.0,118896.0,295503.0,149208.0,132497.0,261429.0,162340.0,137996.0,225385.0,109614.0
6,131321.0,217398.0,277562.0,122610.0,320591.0,150414.0,176665.0,143052.0,201324.0,297330.0,300765.0,134462.0,160291.0,207220.0,104248.0,165526.0,265844.0,91130.0,234093.0,120891.0,124973.0,136057.0,235851.0,131154.0,302684.0,124983.0,161928.0,107966.0,282034.0,116129.0,126156.0,279625.0,147107.0,129477.0,150155.0,98916.0
7,126213.0,169837.0,219707.0,102721.0,325639.0,139679.0,266868.0,138001.0,214451.0,278312.0,248093.0,164192.0,228054.0,220451.0,142839.0,168285.0,260223.0,73781.0,241026.0,122910.0,157218.0,145980.0,233877.0,130549.0,303878.0,125572.0,127865.0,102557.0,281568.0,111689.0,112031.0,235993.0,172000.0,129000.0,133117.0,86096.0
8,121538.0,112698.0,161023.0,90237.0,318075.0,142428.0,258877.0,146921.0,173109.0,297971.0,156882.0,233187.0,230238.0,162321.0,150024.0,206845.0,271411.0,70038.0,191935.0,128053.0,138306.0,198814.0,159554.0,146476.0,295590.0,125973.0,142823.0,97774.0,194047.0,109132.0,99890.0,199245.0,145598.0,137563.0,125178.0,75470.0
9,117701.0,98790.0,174536.0,82802.0,210823.0,142753.0,229960.0,182415.0,145538.0,261960.0,144109.0,233195.0,226378.0,119176.0,125565.0,292091.0,246399.0,70441.0,156814.0,130065.0,115940.0,224144.0,120870.0,184078.0,269831.0,134686.0,136970.0,96763.0,155728.0,111682.0,96903.0,200757.0,133763.0,143387.0,137684.0,68928.0
10,107841.0,102123.0,174675.0,75029.0,160303.0,144630.0,258467.0,233110.0,135920.0,262737.0,141499.0,153060.0,157690.0,112793.0,113740.0,321148.0,285623.0,67879.0,125638.0,147105.0,148206.0,197978.0,132190.0,212634.0,247905.0,173837.0,130761.0,94409.0,137906.0,107702.0,108001.0,163142.0,137467.0,137816.0,139207.0,67661.0
11,101601.0,108858.0,144694.0,70729.0,145538.0,140457.0,213690.0,251297.0,130023.0,217084.0,155979.0,126624.0,132889.0,118304.0,116228.0,245918.0,364719.0,75772.0,121708.0,143412.0,161765.0,159103.0,128140.0,221394.0,207136.0,235439.0,137965.0,86970.0,130209.0,104174.0,97025.0,146855.0,135391.0,133872.0,146714.0,72095.0
12,117835.0,107174.0,172777.0,72099.0,143899.0,134677.0,174009.0,254098.0,119927.0,158563.0,243997.0,120669.0,131720.0,125975.0,115580.0,171053.0,361077.0,77735.0,119172.0,142371.0,131459.0,161113.0,125767.0,305398.0,148107.0,253427.0,142013.0,85443.0,184082.0,96548.0,82898.0,187267.0,137117.0,137611.0,148971.0,83802.0
13,160346.0,103777.0,173476.0,72712.0,138804.0,125088.0,159670.0,220799.0,119214.0,142729.0,230598.0,117844.0,144854.0,122314.0,103081.0,184660.0,349258.0,74968.0,149724.0,157859.0,114307.0,185285.0,147561.0,308037.0,136705.0,213199.0,144671.0,89275.0,208781.0,94445.0,92808.0,188282.0,147042.0,156489.0,143991.0,99059.0
14,207425.0,109022.0,132353.0,73945.0,138408.0,128379.0,172069.0,171601.0,118027.0,133255.0,163318.0,120177.0,164825.0,130363.0,97139.0,233604.0,309920.0,75833.0,223027.0,146755.0,113838.0,147236.0,115799.0,293681.0,130625.0,170114.0,142285.0,95327.0,210607.0,93531.0,112399.0,140153.0,150932.0,257413.0,151482.0,107699.0
15,183064.0,114939.0,137017.0,71956.0,141162.0,156125.0,206979.0,167893.0,114658.0,140581.0,139954.0,127590.0,146183.0,137911.0,102031.0,298602.0,296186.0,90365.0,200551.0,122964.0,116407.0,146132.0,111204.0,227934.0,136169.0,141138.0,140345.0,92981.0,140321.0,99887.0,128659.0,121542.0,153785.0,349011.0,154979.0,117711.0
16,144018.0,165900.0,371983.0,73923.0,141533.0,261824.0,254765.0,194602.0,112166.0,218113.0,152068.0,162327.0,158568.0,146603.0,107541.0,445638.0,367369.0,112245.0,195197.0,133817.0,120310.0,172695.0,142180.0,197205.0,194037.0,143160.0,144704.0,111864.0,189502.0,104869.0,158874.0,130594.0,160433.0,570513.0,181168.0,135015.0
17,171007.0,229854.0,546969.0,91720.0,159225.0,465326.0,210500.0,231607.0,145253.0,322280.0,157115.0,278119.0,201618.0,163233.0,111044.0,437757.0,425110.0,204170.0,241483.0,356243.0,199799.0,198241.0,211729.0,221232.0,320748.0,169997.0,211702.0,180257.0,468801.0,111732.0,140592.0,274630.0,342552.0,745403.0,173600.0,214668.0
18,256054.0,301709.0,542758.0,97210.0,352523.0,619601.0,188396.0,290470.0,227906.0,456723.0,198926.0,417621.0,348821.0,185328.0,135422.0,442892.0,426240.0,414841.0,339998.0,501398.0,465009.0,486549.0,301645.0,324982.0,402904.0,199163.0,264207.0,299983.0,498144.0,211256.0,197673.0,447431.0,645981.0,790251.0,282752.0,409948.0
19,423364.0,433582.0,563606.0,116477.0,287357.0,537130.0,215359.0,386591.0,484184.0,530552.0,171526.0,559039.0,513723.0,348607.0,248335.0,661115.0,635008.0,499182.0,487828.0,463950.0,627507.0,719395.0,450790.0,507428.0,444745.0,338324.0,345539.0,516518.0,692783.0,512549.0,476583.0,637590.0,985275.0,774730.0,319960.0,576936.0
20,629409.0,575621.0,841128.0,313938.0,448310.0,656374.0,497948.0,596334.0,659063.0,616275.0,303696.0,855124.0,765840.0,613665.0,530207.0,827397.0,1106651.0,518605.0,700110.0,570060.0,724183.0,864463.0,539093.0,559276.0,423423.0,592951.0,583892.0,751721.0,912190.0,947141.0,730322.0,878579.0,1122340.0,680481.0,876004.0,633972.0
21,692802.0,728074.0,981030.0,579163.0,802587.0,643005.0,922819.0,699155.0,856341.0,658338.0,525918.0,933491.0,938084.0,756522.0,864837.0,872584.0,1208441.0,763172.0,839911.0,732739.0,857453.0,921155.0,765036.0,756680.0,560468.0,747009.0,864552.0,920221.0,903214.0,980409.0,773061.0,1117060.0,1106720.0,805063.0,1011721.0,852237.0
22,778580.0,787838.0,880278.0,677448.0,1114260.0,783507.0,1205226.0,864348.0,944438.0,882544.0,1096598.0,968167.0,1122781.0,862969.0,1019703.0,1131649.0,1220861.0,942593.0,880862.0,935584.0,934005.0,953489.0,1072795.0,990319.0,789402.0,929745.0,1005396.0,854593.0,1033018.0,939118.0,818588.0,1141543.0,925546.0,902575.0,1009281.0,910493.0
23,794821.0,903525.0,883042.0,759521.0,1010836.0,777056.0,1274826.0,981847.0,950122.0,1120883.0,1232320.0,928521.0,1067361.0,979089.0,1010417.0,1219055.0,1210861.0,940387.0,1031861.0,1047421.0,939791.0,1018036.0,1108223.0,1021665.0,998268.0,1053953.0,996874.0,773754.0,1193284.0,890118.0,887303.0,1078074.0,914030.0,856957.0,990694.0,860505.0
24,880882.0,999873.0,992523.0,880995.0,1168508.0,769965.0,1297155.0,1003218.0,914275.0,1121861.0,1089593.0,866486.0,1164646.0,986674.0,934300.0,1230519.0,1092685.0,875775.0,1000645.0,996814.0,945878.0,972611.0,1006855.0,1172037.0,1127061.0,1012284.0,942643.0,810502.0,1343241.0,844545.0,934884.0,1185303.0,867454.0,787479.0,958063.0,896080.0
25,916340.0,940854.0,1042840.0,941825.0,1206110.0,842024.0,1285892.0,1031574.0,818680.0,940416.0,1268153.0,774452.0,1134362.0,962438.0,819231.0,1167877.0,985825.0,805633.0,976033.0,883804.0,858229.0,920003.0,980374.0,1117434.0,1189517.0,1015578.0,869743.0,819151.0,1311364.0,814543.0,882771.0,1277127.0,818175.0,745806.0,883112.0,852079.0
26,898760.0,872047.0,999576.0,910398.0,1111126.0,867858.0,1232509.0,986262.0,726220.0,1087535.0,1250334.0,691554.0,1021474.0,908481.0,721216.0,1060742.0,896541.0,723022.0,979803.0,743825.0,768255.0,853752.0,856401.0,996582.0,1163351.0,938058.0,779722.0,784655.0,1115957.0,732445.0,823059.0,1173588.0,733346.0,714968.0,753277.0,777759.0
