WEEK,WS01,WS02,WS03,WS04,WS05,WS06,WS07,WS08,WS09,WS10,WS11,WS12,WS13,WS14,WS15,WS16,WS17,WS18,WS19,WS20,WS21,WS22,WS23,WS24,WS25,WS26,WS27,WS28,WS29,WS30,WS31,WS32,WS33,WS34,WS35,WS36
1,24617.0,24502.0,24704.0,24381.0,25359.0,25362.0,22928.0,25794.0,25666.0,25560.0,24634.0,25758.0,24640.0,24044.0,25606.0,25134.0,24900.0,25666.0,25885.0,25259.0,25358.0,24857.0,24433.0,25433.0,25209.0,24976.0,23938.0,24320.0,25095.0,25575.0,25434.0,23791.0,23754.0,23817.0,24920.0,25261.0
2,24626.0,24959.0,24827.0,24172.0,25359.0,25416.0,22871.0,25776.0,25447.0,24580.0,24579.0,25472.0,24381.0,23978.0,25439.0,24631.0,24374.0,25694.0,25784.0,24622.0,25600.0,24125.0,25568.0,25541.0,25180.0,24610.0,24138.0,24216.0,24866.0,25285.0,25594.0,24235.0,23082.0,23526.0,24793.0,25340.0
3,24859.0,24914.0,25068.0,24014.0,25706.0,25250.0,22619.0,26206.0,25341.0,24511.0,24879.0,25687.0,24607.0,24341.0,25522.0,24403.0,24727.0,25634.0,25539.0,24782.0,25456.0,23805.0,25607.0,25319.0,25099.0,24307.0,23964.0,23631.0,24557.0,25493.0,25400.0,24299.0,22519.0,23403.0,24653.0,25363.0
4,24610.0,24383.0,24967.0,23960.0,25706.0,24896.0,22741.0,26535.0,25334.0,25264.0,24617.0,25364.0,24417.0,24973.0,25074.0,24317.0,24461.0,25626.0,25312.0,25292.0,25358.0,23832.0,25260.0,25321.0,24959.0,24058.0,23211.0,23661.0,24623.0,25378.0,25366.0,24210.0,22990.0,23625.0,24590.0,25340.0
5,24625.0,24573.0,24535.0,24134.0,25315.0,24823.0,22650.0,26547.0,25334.0,25366.0,24824.0,24992.0,23644.0,24995.0,24660.0,24077.0,24896.0,25400.0,25134.0,25334.0,25294.0,24007.0,25584.0,25334.0,24248.0,23930.0,23226.0,23517.0,24324.0,25199.0,25344.0,23671.0,23446.0,23449.0,24295.0,25334.0
6,24707.0,24775.0,24337.0,24357.0,25275.0,24914.0,22650.0,26233.0,25346.0,25629.0,23895.0,25080.0,23960.0,24820.0,24628.0,23985.0,24687.0,25359.0,24744.0,25334.0,25279.0,24268.0,25118.0,25366.0,23877.0,23751.0,23374.0,24269.0,24312.0,25139.0,25367.0,23469.0,23468.0,23389.0,23886.0,25387.0
7,25472.0,24433.0,24168.0,24603.0,25078.0,25473.0,22650.0,26002.0,25338.0,25214.0,23663.0,24779.0,23979.0,24443.0,24512.0,23855.0,24251.0,25356.0,24747.0,25334.0,25629.0,24341.0,25120.0,25558.0,23787.0,23595.0,24204.0,24796.0,24270.0,25575.0,25601.0,23723.0,23650.0,23416.0,23288.0,25706.0
8,25428.0,23947.0,23961.0,24463.0,24940.0,25194.0,22650.0,26082.0,25468.0,24799.0,22896.0,24622.0,23256.0,23975.0,24171.0,23759.0,23488.0,25334.0,24826.0,25334.0,25530.0,24203.0,25334.0,25609.0,23489.0,23518.0,24959.0,24494.0,23926.0,25607.0,25718.0,23916.0,24313.0,24317.0,23526.0,25657.0
9,25593.0,23909.0,23896.0,25066.0,24287.0,24757.0,22650.0,25101.0,25460.0,24570.0,23906.0,24299.0,23218.0,24184.0,24049.0,23682.0,24470.0,25334.0,24550.0,25505.0,25520.0,24152.0,25346.0,25917.0,22730.0,23478.0,25209.0,24703.0,23870.0,25291.0,25702.0,23213.0,24800.0,24547.0,23533.0,25359.0
10,25359.0,23831.0,23377.0,25482.0,25063.0,24498.0,22642.0,24520.0,25369.0,23965.0,23383.0,24162.0,23387.0,25005.0,23977.0,23659.0,23809.0,25334.0,24448.0,25462.0,25397.0,23921.0,25463.0,25992.0,22624.0,23475.0,25383.0,24839.0,23268.0,25552.0,25417.0,23156.0,24968.0,24561.0,23131.0,25359.0
11,25429.0,23759.0,22563.0,25772.0,25037.0,24511.0,22452.0,24413.0,25409.0,23507.0,23047.0,23899.0,23346.0,25957.0,23903.0,23052.0,23533.0,25343.0,24369.0,25334.0,25470.0,24154.0,26186.0,26403.0,22624.0,23058.0,25395.0,24855.0,23452.0,25546.0,24996.0,22963.0,24989.0,24587.0,22772.0,25357.0
12,25601.0,23772.0,22584.0,25483.0,24053.0,24345.0,22030.0,24103.0,25295.0,23144.0,23069.0,23905.0,24045.0,26471.0,23822.0,23147.0,23456.0,25391.0,24109.0,25577.0,25525.0,24632.0,25956.0,27181.0,22608.0,22340.0,25368.0,24654.0,23385.0,25559.0,24939.0,22470.0,24987.0,24724.0,24384.0,25337.0
13,25483.0,23433.0,23460.0,25851.0,24342.0,24352.0,22002.0,23809.0,25313.0,22941.0,23683.0,23912.0,26629.0,27172.0,23808.0,23251.0,23341.0,25430.0,23727.0,25806.0,25920.0,24705.0,26899.0,27743.0,22515.0,22356.0,25340.0,24505.0,23420.0,25597.0,24799.0,22558.0,24965.0,24795.0,24584.0,25356.0
14,25473.0,23081.0,24224.0,25398.0,25642.0,24392.0,21956.0,23696.0,25329.0,22734.0,24699.0,23903.0,26372.0,27162.0,24460.0,25610.0,23107.0,25947.0,23634.0,25679.0,25963.0,25920.0,32906.0,27833.0,22276.0,22929.0,25193.0,24748.0,23070.0,25405.0,24220.0,22676.0,25126.0,24859.0,24684.0,25559.0
15,25416.0,23125.0,25431.0,25577.0,25606.0,24380.0,22174.0,23674.0,25267.0,23612.0,25340.0,24207.0,24689.0,27187.0,25367.0,25245.0,22853.0,26164.0,23504.0,25763.0,26084.0,25995.0,30702.0,27866.0,22051.0,23744.0,24970.0,24626.0,22852.0,25578.0,24040.0,22421.0,25049.0,24837.0,24684.0,25793.0
16,25472.0,25501.0,25950.0,25607.0,25794.0,24303.0,22497.0,24834.0,25720.0,24262.0,25669.0,25470.0,23809.0,27045.0,24999.0,24898.0,29110.0,26519.0,23346.0,26095.0,25983.0,26725.0,28577.0,27659.0,23340.0,24611.0,24600.0,24739.0,23080.0,25782.0,24117.0,22255.0,25201.0,25254.0,23858.0,25854.0
17,25728.0,29690.0,25924.0,25373.0,26112.0,24279.0,24125.0,25112.0,26272.0,28736.0,30290.0,28424.0,24559.0,28472.0,26127.0,26703.0,25097.0,26772.0,23484.0,29565.0,26866.0,26275.0,36359.0,27338.0,26755.0,24958.0,24339.0,24925.0,26291.0,25820.0,25041.0,23308.0,26165.0,25578.0,29511.0,26851.0
18,26010.0,30572.0,26323.0,25334.0,26726.0,24818.0,27873.0,26633.0,28123.0,32015.0,31508.0,32290.0,26904.0,31157.0,27540.0,26708.0,25199.0,28593.0,23720.0,33606.0,32111.0,27728.0,34204.0,28624.0,28308.0,25270.0,24331.0,24728.0,30766.0,25652.0,26221.0,24370.0,29619.0,25747.0,30564.0,30524.0
19,27700.0,31767.0,28348.0,25526.0,26963.0,26244.0,29815.0,27868.0,34418.0,32934.0,30016.0,36947.0,29049.0,33256.0,31301.0,26674.0,26103.0,35291.0,25527.0,36277.0,33442.0,28413.0,30949.0,31844.0,28789.0,27830.0,25173.0,29388.0,33809.0,25979.0,26600.0,24650.0,27691.0,25928.0,28838.0,31877.0
20,31790.0,33566.0,28209.0,28503.0,28447.0,28703.0,29228.0,28982.0,37708.0,33258.0,33267.0,37830.0,30006.0,36588.0,33768.0,30630.0,29159.0,36067.0,29629.0,37441.0,36533.0,27481.0,37498.0,30569.0,28759.0,32006.0,26196.0,28116.0,33920.0,26343.0,26812.0,27627.0,28771.0,29795.0,32335.0,29760.0
