WEEK,WS01,WS02,WS03,WS04,WS05,WS06,WS07,WS08,WS09,WS10,WS11,WS12,WS13,WS14,WS15,WS16,WS17,WS18,WS19,WS20,WS21,WS22,WS23,WS24,WS25,WS26,WS27,WS28,WS29,WS30,WS31,WS32,WS33,WS34,WS35,WS36
1,241604.0,460041.0,415928.0,212508.0,504399.0,265224.0,243486.0,435997.0,485638.0,412866.0,210931.0,266142.0,297950.0,280060.0,354767.0,355986.0,350691.0,420626.0,449463.0,396587.0,496843.0,251383.0,344467.0,406698.0,294481.0,276358.0,256001.0,282279.0,234777.0,434440.0,388334.0,222279.0,260257.0,258492.0,236531.0,371425.0
2,289286.0,445019.0,390176.0,260972.0,461847.0,265365.0,234365.0,452773.0,501719.0,423492.0,208284.0,236679.0,294236.0,284891.0,356805.0,360619.0,339544.0,408217.0,430894.0,374287.0,442770.0,287227.0,373028.0,477885.0,269530.0,286681.0,273908.0,276951.0,294973.0,396656.0,369560.0,224833.0,275039.0,223956.0,243418.0,375293.0
3,390668.0,416816.0,377139.0,291190.0,432420.0,254331.0,211439.0,417045.0,522504.0,369346.0,251792.0,249253.0,297072.0,325592.0,359309.0,339075.0,386973.0,408719.0,408536.0,346431.0,398410.0,353307.0,391851.0,492109.0,229531.0,279712.0,257009.0,229850.0,333693.0,371096.0,358678.0,249376.0,258511.0,224268.0,188899.0,456416.0
4,415391.0,394399.0,329690.0,271047.0,409921.0,203183.0,245632.0,372129.0,469145.0,351223.0,196218.0,233651.0,298052.0,356934.0,374757.0,336280.0,367436.0,423747.0,388161.0,398048.0,392140.0,372437.0,404963.0,514374.0,238575.0,259675.0,254853.0,246855.0,334789.0,348024.0,368625.0,245071.0,264964.0,254699.0,219174.0,450736.0
5,452205.0,365224.0,259994.0,295222.0,388566.0,218000.0,208238.0,336524.0,425010.0,327530.0,244305.0,237836.0,295216.0,362110.0,385172.0,303317.0,303650.0,487403.0,383678.0,472722.0,401713.0,380439.0,398499.0,540737.0,237382.0,247716.0,238855.0,251757.0,268898.0,369062.0,362279.0,238410.0,276136.0,232242.0,235289.0,448700.0
6,477213.0,334899.0,227559.0,365701.0,356129.0,247441.0,251991.0,331385.0,403606.0,253163.0,249246.0,292554.0,285444.0,350336.0,395325.0,286326.0,251330.0,542889.0,372977.0,499615.0,409388.0,379876.0,360193.0,563543.0,223794.0,227889.0,218261.0,235007.0,249934.0,360168.0,371906.0,230713.0,250613.0,183616.0,241596.0,450514.0
7,496860.0,314376.0,258026.0,413402.0,331262.0,267555.0,268058.0,317274.0,385029.0,243477.0,244954.0,231741.0,265088.0,327939.0,370019.0,240455.0,257897.0,544527.0,322182.0,514104.0,398650.0,394562.0,329281.0,541135.0,227952.0,215615.0,236026.0,256637.0,205572.0,349373.0,388445.0,227562.0,245976.0,160497.0,227353.0,421420.0
8,424389.0,301005.0,267721.0,421145.0,310571.0,338134.0,251844.0,309703.0,371484.0,211498.0,146579.0,234085.0,260446.0,336386.0,336802.0,225211.0,183558.0,519331.0,332548.0,510333.0,392209.0,398783.0,328882.0,538380.0,224679.0,222547.0,252726.0,243643.0,162912.0,360897.0,395773.0,224571.0,226403.0,225928.0,235318.0,411850.0
9,419641.0,304124.0,232379.0,478084.0,327057.0,424962.0,251366.0,288010.0,339870.0,154976.0,166513.0,236338.0,230992.0,327170.0,318936.0,212326.0,163292.0,511999.0,323398.0,487911.0,409568.0,268375.0,329431.0,526171.0,199602.0,253771.0,231799.0,261575.0,167270.0,398621.0,397464.0,207399.0,249513.0,214458.0,250307.0,413410.0
10,390002.0,302974.0,218867.0,416404.0,338060.0,436009.0,204228.0,236225.0,317424.0,144048.0,163503.0,263601.0,243496.0,274084.0,316367.0,235747.0,173723.0,516479.0,336210.0,496365.0,441715.0,226095.0,353270.0,500928.0,194066.0,239114.0,238067.0,249877.0,153378.0,425977.0,383970.0,181754.0,290693.0,234158.0,252193.0,422662.0
