WEEK,WS01,WS02,WS03,WS04,WS05,WS06,WS07,WS08,WS09,WS10,WS11,WS12,WS13,WS14,WS15,WS16,WS17,WS18,WS19,WS20,WS21,WS22,WS23,WS24,WS25,WS26,WS27,WS28,WS29,WS30,WS31,WS32,WS33,WS34,WS35,WS36
1,44415.0,61953.0,66798.0,40602.0,80833.0,33774.0,33882.0,70930.0,57745.0,58119.0,42738.0,49532.0,34193.0,64955.0,48775.0,91071.0,78615.0,50654.0,76845.0,45630.0,73640.0,34938.0,58154.0,56148.0,37005.0,47573.0,27883.0,37149.0,52731.0,62186.0,54785.0,32458.0,34474.0,39140.0,32643.0,60290.0
2,47145.0,57515.0,61735.0,36875.0,74474.0,29541.0,32137.0,70704.0,53715.0,53344.0,41949.0,47648.0,30474.0,58406.0,44940.0,79348.0,66002.0,41643.0,77676.0,43743.0,62635.0,36530.0,58865.0,61106.0,33777.0,43148.0,27643.0,48008.0,51559.0,57378.0,46019.0,32016.0,30741.0,34104.0,32598.0,62560.0
3,46808.0,49269.0,54438.0,33509.0,73651.0,26873.0,31310.0,64241.0,53723.0,48632.0,43215.0,43526.0,27015.0,54300.0,45499.0,69188.0,63059.0,37948.0,73139.0,43774.0,56887.0,34872.0,56896.0,55648.0,31553.0,36194.0,26517.0,57543.0,59811.0,54439.0,42729.0,31591.0,28762.0,30428.0,27255.0,54500.0
4,49206.0,39506.0,45533.0,31507.0,66312.0,25917.0,30378.0,57306.0,46244.0,42874.0,40755.0,41629.0,29342.0,51848.0,42036.0,63089.0,51146.0,34792.0,70543.0,46310.0,59986.0,38646.0,62997.0,63383.0,27110.0,31981.0,25330.0,54423.0,48557.0,48063.0,37603.0,30769.0,31626.0,30012.0,26266.0,52169.0
5,59116.0,35219.0,39409.0,30649.0,65518.0,25172.0,28413.0,50274.0,39502.0,36569.0,36402.0,38824.0,37819.0,46080.0,45847.0,58460.0,43076.0,37053.0,61739.0,50624.0,54754.0,45764.0,62203.0,65164.0,25241.0,31194.0,31160.0,52857.0,42227.0,58671.0,38307.0,29887.0,40057.0,29052.0,25702.0,52436.0
6,58644.0,31282.0,36555.0,39536.0,51264.0,26989.0,26817.0,49903.0,33988.0,32812.0,29437.0,44250.0,42783.0,38639.0,63445.0,52821.0,36297.0,48163.0,55509.0,50682.0,61457.0,53072.0,58379.0,61961.0,25343.0,30286.0,33287.0,54893.0,40430.0,47832.0,51335.0,28870.0,44159.0,27831.0,26945.0,54461.0
7,60214.0,27949.0,34501.0,54304.0,42992.0,40230.0,25799.0,56147.0,30316.0,31234.0,27397.0,39688.0,40784.0,36591.0,69291.0,48626.0,32636.0,68749.0,52589.0,58943.0,60433.0,56145.0,49248.0,53224.0,24706.0,27699.0,36031.0,51706.0,36234.0,50026.0,55502.0,27481.0,38463.0,31171.0,26035.0,67513.0
8,55427.0,28004.0,32861.0,56853.0,42479.0,48245.0,25205.0,59922.0,28670.0,30202.0,47983.0,35309.0,34904.0,40019.0,63956.0,42253.0,31007.0,75532.0,60158.0,61192.0,61409.0,56977.0,56816.0,45997.0,24268.0,28714.0,52291.0,45875.0,29220.0,56013.0,56071.0,26229.0,35009.0,44203.0,24663.0,72843.0
9,47481.0,28101.0,31482.0,59057.0,35900.0,54449.0,25099.0,55525.0,27651.0,28761.0,45846.0,33762.0,34023.0,43226.0,60614.0,36280.0,27529.0,69876.0,58426.0,54650.0,57237.0,49566.0,59211.0,40788.0,23850.0,35748.0,58487.0,46733.0,29307.0,57672.0,53448.0,24700.0,38821.0,62491.0,26538.0,66627.0
10,42863.0,29887.0,33394.0,51363.0,35466.0,51227.0,24907.0,44300.0,26799.0,27467.0,51249.0,45479.0,33029.0,41195.0,56151.0,34678.0,32032.0,73478.0,61525.0,56490.0,49723.0,45484.0,62109.0,35165.0,24161.0,39665.0,56146.0,46652.0,27904.0,59239.0,51142.0,32070.0,42197.0,61768.0,29887.0,65871.0
11,42261.0,34634.0,38138.0,60663.0,50094.0,46875.0,27835.0,36674.0,45957.0,26206.0,51427.0,57998.0,33967.0,41792.0,50870.0,33728.0,34946.0,77880.0,61997.0,60082.0,47002.0,46195.0,57439.0,30448.0,24604.0,35325.0,54839.0,40401.0,26666.0,56183.0,50618.0,45682.0,44167.0,57898.0,31424.0,68061.0
12,41060.0,44512.0,37587.0,66709.0,51669.0,49510.0,36148.0,32866.0,61337.0,26789.0,45723.0,56178.0,29016.0,42692.0,48129.0,33568.0,34172.0,74493.0,56886.0,54237.0,61446.0,53326.0,55261.0,29745.0,24486.0,32354.0,53848.0,31292.0,26073.0,55647.0,56529.0,49240.0,52585.0,60617.0,39944.0,67970.0
13,35080.0,54545.0,42972.0,61151.0,49759.0,48705.0,37837.0,31229.0,69788.0,38555.0,40664.0,56771.0,26585.0,42986.0,50665.0,32592.0,34706.0,67917.0,58532.0,51713.0,62894.0,49692.0,48370.0,29489.0,24330.0,34226.0,51240.0,42817.0,29772.0,53070.0,57240.0,47401.0,50417.0,61726.0,58705.0,65532.0
14,30559.0,52879.0,50193.0,63778.0,58968.0,45836.0,39307.0,30423.0,70655.0,45819.0,52864.0,54496.0,34559.0,41997.0,54303.0,34483.0,65536.0,63184.0,62412.0,52085.0,62569.0,63950.0,44342.0,30526.0,26486.0,44089.0,55016.0,49464.0,42773.0,48903.0,55781.0,45529.0,53545.0,55733.0,57878.0,74774.0
