DAY,WS01,WS02,WS03,WS04,WS05,WS06,WS07,WS08,WS09,WS10,WS11,WS12,WS13,WS14,WS15,WS16,WS17,WS18,WS19,WS20,WS21,WS22,WS23,WS24,WS25,WS26,WS27,WS28,WS29,WS30,WS31,WS32,WS33,WS34,WS35,WS36
1,24996.0,35099.0,33327.0,30653.0,40334.0,26756.0,25494.0,29513.0,37420.0,32124.0,29162.0,31833.0,26338.0,39644.0,27149.0,31625.0,34295.0,28961.0,40981.0,33665.0,34347.0,31457.0,28434.0,27958.0,32963.0,33362.0,28999.0,29934.0,29121.0,32768.0,35281.0,26936.0,30144.0,28682.0,30517.0,29844.0
2,24996.0,35099.0,33327.0,30653.0,40334.0,26756.0,25494.0,29513.0,37420.0,31142.0,29162.0,31833.0,26338.0,39644.0,27149.0,31625.0,34295.0,28961.0,40981.0,33665.0,34347.0,29677.0,28434.0,27958.0,32963.0,33362.0,28999.0,29934.0,29121.0,32768.0,35281.0,26936.0,30144.0,26487.0,30517.0,29844.0
3,24996.0,35099.0,33327.0,30555.0,40334.0,26756.0,25494.0,29513.0,36918.0,31142.0,29162.0,31833.0,26338.0,39644.0,27149.0,31099.0,34295.0,28961.0,40981.0,33665.0,34060.0,29677.0,28434.0,27958.0,32963.0,33362.0,28999.0,30709.0,29121.0,32768.0,35281.0,26936.0,30296.0,26487.0,30517.0,29844.0
4,24996.0,35099.0,28264.0,30555.0,40334.0,26756.0,25494.0,29513.0,36918.0,31142.0,29162.0,31833.0,26338.0,39644.0,27446.0,31099.0,34295.0,28961.0,40981.0,33665.0,34060.0,29677.0,28434.0,27958.0,32963.0,33362.0,29025.0,30709.0,29121.0,32768.0,35281.0,26936.0,30296.0,26487.0,30517.0,29844.0
5,24996.0,34029.0,28264.0,30555.0,40334.0,26756.0,25494.0,42057.0,36918.0,31142.0,29162.0,31833.0,26338.0,41792.0,27446.0,31099.0,34295.0,28961.0,40981.0,33229.0,34060.0,29677.0,28434.0,27958.0,32963.0,30748.0,29025.0,30709.0,29121.0,32768.0,35281.0,27766.0,30296.0,26487.0,30517.0,29844.0
6,26791.0,34029.0,28264.0,30555.0,40334.0,26756.0,25104.0,42057.0,36918.0,31142.0,29162.0,31833.0,25023.0,41792.0,27446.0,31099.0,34295.0,28961.0,41911.0,33229.0,34060.0,29677.0,28434.0,27958.0,28085.0,30748.0,29025.0,30709.0,29121.0,32768.0,34495.0,27766.0,30296.0,26487.0,30517.0,29844.0
7,26791.0,34029.0,28264.0,30555.0,40334.0,25926.0,25104.0,42057.0,36918.0,31142.0,29162.0,32038.0,25023.0,41792.0,27446.0,31099.0,34295.0,28645.0,41911.0,33229.0,34060.0,29677.0,28434.0,28890.0,28085.0,30748.0,29025.0,30709.0,29121.0,33509.0,34495.0,27766.0,30296.0,26487.0,30517.0,29351.0
8,26791.0,34029.0,28264.0,30555.0,38044.0,25926.0,25104.0,42057.0,36918.0,31142.0,28294.0,32038.0,25023.0,41792.0,27446.0,31099.0,35315.0,28645.0,41911.0,33229.0,34060.0,29677.0,28910.0,28890.0,28085.0,30748.0,29025.0,30709.0,28876.0,33509.0,34495.0,27766.0,30296.0,26487.0,29508.0,29351.0
9,26791.0,34029.0,28264.0,30555.0,38044.0,25926.0,25104.0,42057.0,36918.0,32694.0,28294.0,32038.0,25023.0,41792.0,27446.0,31099.0,35315.0,28645.0,41911.0,33229.0,34060.0,30359.0,28910.0,28890.0,28085.0,30748.0,29025.0,30709.0,28876.0,33509.0,34495.0,27766.0,30296.0,25382.0,29508.0,29351.0
10,26791.0,34029.0,28264.0,30985.0,38044.0,25926.0,25104.0,42057.0,36570.0,32694.0,28294.0,32038.0,25023.0,41792.0,27446.0,27935.0,35315.0,28645.0,41911.0,33229.0,31618.0,30359.0,28910.0,28890.0,28085.0,30748.0,29025.0,34526.0,28876.0,33509.0,34495.0,27766.0,29312.0,25382.0,29508.0,29351.0
11,26791.0,34029.0,27859.0,30985.0,38044.0,25926.0,25104.0,42057.0,36570.0,32694.0,28294.0,32038.0,25023.0,41792.0,26509.0,27935.0,35315.0,28645.0,41911.0,33229.0,31618.0,30359.0,28910.0,28890.0,28085.0,30748.0,28950.0,34526.0,28876.0,33509.0,34495.0,27766.0,29312.0,25382.0,29508.0,29351.0
12,26791.0,35254.0,27859.0,30985.0,38044.0,25926.0,25104.0,41798.0,36570.0,32694.0,28294.0,32038.0,25023.0,37224.0,26509.0,27935.0,35315.0,28645.0,41911.0,34457.0,31618.0,30359.0,28910.0,28890.0,28085.0,28963.0,28950.0,34526.0,28876.0,33509.0,34495.0,27520.0,29312.0,25382.0,29508.0,29351.0
13,35334.0,35254.0,27859.0,30985.0,38044.0,25926.0,26220.0,41798.0,36570.0,32694.0,28294.0,32038.0,24346.0,37224.0,26509.0,27935.0,35315.0,28645.0,36863.0,34457.0,31618.0,30359.0,28910.0,28890.0,28782.0,28963.0,28950.0,34526.0,28876.0,33509.0,36828.0,27520.0,29312.0,25382.0,29508.0,29351.0
14,35334.0,35254.0,27859.0,30985.0,38044.0,25353.0,26220.0,41798.0,36570.0,32694.0,28294.0,31121.0,24346.0,37224.0,26509.0,27935.0,35315.0,28570.0,36863.0,34457.0,31618.0,30359.0,28910.0,27003.0,28782.0,28963.0,28950.0,34526.0,28876.0,34562.0,36828.0,27520.0,29312.0,25382.0,29508.0,29223.0
15,35334.0,35254.0,27859.0,30985.0,35441.0,25353.0,26220.0,41798.0,36570.0,32694.0,29489.0,31121.0,24346.0,37224.0,26509.0,27935.0,34449.0,28570.0,36863.0,34457.0,31618.0,30359.0,28419.0,27003.0,28782.0,28963.0,28950.0,34526.0,38445.0,34562.0,36828.0,27520.0,29312.0,25382.0,29693.0,29223.0
