WEEK,WS01,WS02,WS03,WS04,WS05,WS06,WS07,WS08,WS09,WS10,WS11,WS12,WS13,WS14,WS15,WS16,WS17,WS18,WS19,WS20,WS21,WS22,WS23,WS24,WS25,WS26,WS27,WS28,WS29,WS30,WS31,WS32,WS33,WS34,WS35,WS36
1,12184.0,11802.0,12307.0,14072.0,12829.0,9718.0,11393.0,9714.0,13490.0,12491.0,12051.0,8931.0,14629.0,11065.0,11462.0,10983.0,11826.0,10212.0,11153.0,10884.0,11049.0,10374.0,11313.0,10263.0,11333.0,10894.0,13981.0,9565.0,9689.0,12116.0,12368.0,7472.0,12163.0,9724.0,7331.0,12482.0
2,12453.0,11879.0,11797.0,13930.0,15259.0,9687.0,10790.0,10083.0,13852.0,13535.0,13888.0,8869.0,13039.0,11514.0,11537.0,10913.0,11595.0,10925.0,10914.0,11557.0,11374.0,11611.0,10910.0,11401.0,12052.0,12053.0,14337.0,9198.0,11626.0,13155.0,13892.0,7170.0,12577.0,9556.0,7187.0,14059.0
3,11827.0,12335.0,11815.0,13257.0,15405.0,9111.0,11137.0,9999.0,13618.0,12031.0,13699.0,8946.0,12409.0,12142.0,11360.0,10927.0,11097.0,11733.0,11020.0,11927.0,11589.0,11776.0,11108.0,11866.0,12747.0,12443.0,13780.0,10006.0,12725.0,13595.0,14524.0,6794.0,12655.0,9475.0,7766.0,14147.0
4,11877.0,13315.0,11807.0,12487.0,15466.0,8483.0,10822.0,9782.0,13838.0,9179.0,14440.0,8622.0,13010.0,13114.0,11107.0,11572.0,11055.0,11948.0,11183.0,11751.0,11967.0,13203.0,11320.0,12235.0,12504.0,12188.0,12532.0,10413.0,11415.0,14254.0,15205.0,6730.0,12000.0,11040.0,7804.0,14688.0
5,12151.0,13851.0,11747.0,11878.0,14617.0,8082.0,10266.0,9692.0,13725.0,7638.0,14741.0,7255.0,13154.0,13806.0,10936.0,11973.0,11913.0,11548.0,10680.0,11359.0,12982.0,13943.0,11985.0,12344.0,11985.0,12771.0,11649.0,10170.0,11340.0,14138.0,14675.0,6511.0,11242.0,10384.0,7705.0,15115.0
6,11235.0,12991.0,11587.0,11901.0,12158.0,7418.0,9809.0,9511.0,12967.0,9993.0,13638.0,7553.0,12866.0,13134.0,11310.0,13409.0,13236.0,10333.0,9911.0,11362.0,13333.0,14202.0,11805.0,12889.0,11484.0,13349.0,11180.0,10949.0,10661.0,13354.0,14069.0,6348.0,10986.0,8310.0,6775.0,15167.0
7,10548.0,11769.0,11634.0,11888.0,10572.0,6574.0,9581.0,9521.0,11402.0,10860.0,11446.0,7351.0,12481.0,11726.0,12851.0,15071.0,13679.0,9272.0,9597.0,11564.0,14207.0,14352.0,13350.0,14293.0,10596.0,13741.0,10967.0,11601.0,9935.0,12051.0,12350.0,6219.0,11102.0,7537.0,6251.0,15688.0
8,10531.0,11844.0,12750.0,12215.0,10806.0,6209.0,9623.0,9554.0,9281.0,10539.0,12045.0,7085.0,10937.0,10934.0,12736.0,15496.0,12632.0,9468.0,9728.0,11558.0,14983.0,16229.0,13639.0,15814.0,10549.0,14109.0,11015.0,11975.0,8141.0,11359.0,11173.0,6163.0,11298.0,7218.0,6202.0,15064.0
9,10381.0,12134.0,13465.0,12116.0,10831.0,7069.0,9367.0,9045.0,8762.0,9031.0,12404.0,6994.0,11039.0,11172.0,11695.0,15349.0,11143.0,9978.0,9696.0,11123.0,14708.0,15431.0,13839.0,15522.0,10420.0,14355.0,11053.0,12295.0,8992.0,11402.0,11013.0,6099.0,11451.0,7426.0,7224.0,14945.0
10,10538.0,12696.0,13382.0,9058.0,10883.0,7241.0,7823.0,8196.0,8533.0,7846.0,14018.0,7598.0,13299.0,12119.0,12167.0,15402.0,11182.0,10573.0,9332.0,11164.0,14593.0,14751.0,14543.0,15413.0,9371.0,14145.0,11345.0,13458.0,7297.0,11663.0,10974.0,5826.0,11680.0,9926.0,8362.0,15134.0
