WEEK,WS01,WS02,WS03,WS04,WS05,WS06,WS07,WS08,WS09,WS10,WS11,WS12,WS13,WS14,WS15,WS16,WS17,WS18,WS19,WS20,WS21,WS22,WS23,WS24,WS25,WS26,WS27,WS28,WS29,WS30,WS31,WS32,WS33,WS34,WS35,WS36
1,410438.0,163492.0,186806.0,250649.0,265060.0,237834.0,364518.0,284946.0,178409.0,256313.0,255077.0,240300.0,335123.0,328657.0,187944.0,300143.0,314641.0,221657.0,268858.0,182478.0,276116.0,295560.0,198225.0,333118.0,256365.0,452351.0,292471.0,252525.0,383772.0,203372.0,189327.0,420514.0,704382.0,262766.0,312122.0,212600.0
2,406686.0,146283.0,186670.0,251059.0,291137.0,227349.0,360133.0,290907.0,176935.0,250915.0,254593.0,236648.0,496724.0,230843.0,181134.0,270676.0,286364.0,202872.0,263427.0,192891.0,279319.0,318357.0,179503.0,298926.0,269355.0,376251.0,285595.0,271473.0,234866.0,212677.0,185763.0,347661.0,583240.0,276558.0,368098.0,195695.0
3,380550.0,135753.0,198656.0,257010.0,290382.0,261163.0,309817.0,286830.0,175275.0,246970.0,254350.0,225845.0,225473.0,213820.0,175529.0,281509.0,279430.0,181343.0,245253.0,208463.0,287982.0,398509.0,174228.0,269575.0,306624.0,307062.0,283800.0,260107.0,196580.0,263722.0,181940.0,255362.0,442268.0,292651.0,441645.0,183268.0
4,275193.0,145242.0,237132.0,254529.0,299287.0,267965.0,241997.0,297167.0,186077.0,241074.0,255367.0,209862.0,205703.0,194256.0,173265.0,274040.0,281962.0,167495.0,234545.0,201785.0,288122.0,382272.0,176574.0,246821.0,348274.0,257122.0,291379.0,241354.0,241927.0,285175.0,192907.0,397202.0,400126.0,240796.0,493363.0,186590.0
5,238601.0,146436.0,246684.0,239772.0,327748.0,246424.0,257558.0,294247.0,178161.0,236253.0,257151.0,183960.0,198561.0,197356.0,147076.0,299852.0,298287.0,142381.0,213503.0,191393.0,291578.0,366460.0,176248.0,293190.0,458232.0,238524.0,294041.0,242668.0,319734.0,310751.0,180902.0,538098.0,407923.0,253398.0,421414.0,197358.0
6,250744.0,140065.0,275785.0,244821.0,327038.0,219304.0,250033.0,293027.0,210512.0,218555.0,263415.0,167382.0,195087.0,226684.0,128264.0,546444.0,303169.0,129620.0,200137.0,203267.0,319491.0,358444.0,210421.0,276261.0,936297.0,236261.0,297213.0,238320.0,321049.0,339678.0,177610.0,404872.0,306844.0,253388.0,384767.0,205469.0
7,230721.0,149715.0,325464.0,200658.0,450900.0,196028.0,263855.0,285995.0,254094.0,194162.0,229479.0,143628.0,198914.0,229878.0,128054.0,405403.0,387303.0,131702.0,173341.0,210880.0,337816.0,309300.0,201005.0,231865.0,1326479.0,241199.0,301161.0,228164.0,365221.0,293938.0,158925.0,337716.0,253971.0,285507.0,289206.0,187094.0
8,202119.0,166374.0,316215.0,153635.0,462940.0,175386.0,287149.0,285093.0,275138.0,203710.0,207466.0,139636.0,214161.0,211780.0,128038.0,329583.0,491994.0,129173.0,132794.0,219600.0,373141.0,357117.0,173700.0,273856.0,1128294.0,253192.0,304253.0,219545.0,360787.0,249834.0,130934.0,336697.0,232091.0,261795.0,280001.0,200137.0
9,186140.0,187208.0,336034.0,154185.0,389942.0,181007.0,312242.0,290973.0,316415.0,220936.0,168140.0,142211.0,249906.0,200249.0,128054.0,566660.0,603759.0,130261.0,137036.0,212669.0,341300.0,462495.0,174796.0,313156.0,653214.0,274979.0,309310.0,218158.0,431592.0,238410.0,129820.0,534643.0,206853.0,255815.0,213851.0,189122.0
10,187241.0,188709.0,331253.0,141796.0,268139.0,200737.0,359621.0,310640.0,342811.0,267115.0,148826.0,138199.0,268373.0,212583.0,128104.0,992644.0,1264319.0,138059.0,142587.0,214195.0,353329.0,415225.0,185440.0,458040.0,535071.0,440726.0,321017.0,219533.0,424000.0,236647.0,128165.0,517038.0,200992.0,280003.0,189689.0,208704.0
11,198858.0,215499.0,304011.0,140783.0,225056.0,259208.0,356355.0,370339.0,585380.0,299435.0,143466.0,143121.0,303807.0,217904.0,128104.0,989149.0,1348495.0,152473.0,143256.0,219099.0,321827.0,747352.0,204565.0,902246.0,497896.0,800739.0,302618.0,193190.0,419189.0,237468.0,128906.0,445576.0,222492.0,265657.0,195180.0,298076.0
12,235080.0,247841.0,306059.0,152414.0,261166.0,382795.0,438997.0,641189.0,521999.0,280912.0,520501.0,157419.0,322057.0,236102.0,128104.0,658697.0,1133395.0,147684.0,152220.0,251773.0,299700.0,1163820.0,217378.0,1375240.0,423939.0,1021797.0,326619.0,187466.0,471747.0,301271.0,132622.0,889775.0,216310.0,651454.0,194875.0,316387.0
13,395871.0,240121.0,277923.0,157112.0,284046.0,333183.0,597766.0,727077.0,422232.0,324861.0,964176.0,181401.0,444827.0,274566.0,128259.0,861961.0,1184499.0,154833.0,304206.0,544669.0,300180.0,1284576.0,265486.0,1380865.0,426351.0,1006434.0,364930.0,185486.0,513753.0,357690.0,142285.0,1076323.0,253660.0,1104834.0,246225.0,348967.0
14,622826.0,422739.0,289401.0,190812.0,467965.0,523869.0,415529.0,839638.0,485828.0,672623.0,572439.0,260908.0,805364.0,437297.0,353575.0,1458985.0,1593577.0,298802.0,818124.0,587395.0,603719.0,1355179.0,722554.0,1453343.0,440544.0,1141746.0,414322.0,193760.0,1323595.0,647919.0,163794.0,829212.0,592035.0,1762276.0,302680.0,374923.0
15,518634.0,819615.0,833893.0,197061.0,526838.0,1134398.0,576128.0,1192751.0,456272.0,1155743.0,505889.0,553405.0,853460.0,832673.0,784759.0,2240492.0,2041187.0,746673.0,1488238.0,686258.0,1080364.0,1174389.0,467712.0,1749381.0,637271.0,1145052.0,649014.0,246316.0,1312093.0,556593.0,219535.0,822988.0,1067028.0,2111071.0,1162570.0,534216.0
16,1053250.0,1203420.0,1636157.0,213466.0,852961.0,1321920.0,779191.0,1813061.0,762044.0,1773850.0,877727.0,1218341.0,1067865.0,1126843.0,726155.0,2444940.0,2463035.0,1220835.0,1887459.0,1313817.0,1457401.0,1722112.0,946337.0,1879391.0,1268726.0,1179969.0,1039986.0,367632.0,1916189.0,984186.0,416847.0,832574.0,1236316.0,2428584.0,1568227.0,1079577.0
17,1707551.0,1598671.0,2082155.0,268861.0,1254868.0,1509864.0,655458.0,2235933.0,1463411.0,2133963.0,2035791.0,1661250.0,1491714.0,1263946.0,913774.0,2291786.0,2458383.0,1590174.0,1938994.0,2138141.0,1995806.0,1815121.0,1704877.0,2315339.0,1747784.0,1580382.0,1464286.0,1225050.0,2457066.0,1281490.0,870359.0,1478818.0,1921545.0,2495029.0,1788267.0,1887232.0
