DAY,WS01,WS02,WS03,WS04,WS05,WS06,WS07,WS08,WS09,WS10,WS11,WS12,WS13,WS14,WS15,WS16,WS17,WS18,WS19,WS20,WS21,WS22,WS23,WS24,WS25,WS26,WS27,WS28,WS29,WS30,WS31,WS32,WS33,WS34,WS35,WS36
1,38194.0,43854.0,42001.0,34940.0,34457.0,37214.0,33360.0,35277.0,35079.0,41998.0,37842.0,42826.0,36721.0,31937.0,32574.0,32864.0,41280.0,40813.0,41729.0,30383.0,34587.0,30992.0,34512.0,40806.0,37501.0,41195.0,42488.0,40722.0,35698.0,34143.0,32519.0,31248.0,37624.0,40686.0,35025.0,33808.0
2,38194.0,43854.0,42001.0,34940.0,34457.0,37214.0,33360.0,35277.0,35079.0,42849.0,37842.0,42826.0,36721.0,31937.0,32574.0,32864.0,41280.0,40813.0,41729.0,30383.0,34587.0,34443.0,34512.0,40806.0,37501.0,41195.0,42488.0,40722.0,35698.0,34143.0,32519.0,31248.0,37624.0,40886.0,35025.0,33808.0
3,38194.0,43854.0,42001.0,38938.0,34457.0,37214.0,33360.0,35277.0,37338.0,42849.0,37842.0,42826.0,36721.0,31937.0,32574.0,31857.0,41280.0,40813.0,41729.0,30383.0,34805.0,34443.0,34512.0,40806.0,37501.0,41195.0,42488.0,36190.0,35698.0,34143.0,32519.0,31248.0,33357.0,40886.0,35025.0,33808.0
4,38194.0,43854.0,40534.0,38938.0,34457.0,37214.0,33360.0,35277.0,37338.0,42849.0,37842.0,42826.0,36721.0,31937.0,34308.0,31857.0,41280.0,40813.0,41729.0,30383.0,34805.0,34443.0,34512.0,40806.0,37501.0,41195.0,43344.0,36190.0,35698.0,34143.0,32519.0,31248.0,33357.0,40886.0,35025.0,33808.0
5,38194.0,43041.0,40534.0,38938.0,34457.0,37214.0,33360.0,36153.0,37338.0,42849.0,37842.0,42826.0,36721.0,31278.0,34308.0,31857.0,41280.0,40813.0,41729.0,33110.0,34805.0,34443.0,34512.0,40806.0,37501.0,41009.0,43344.0,36190.0,35698.0,34143.0,32519.0,31151.0,33357.0,40886.0,35025.0,33808.0
6,36327.0,43041.0,40534.0,38938.0,34457.0,37214.0,32970.0,36153.0,37338.0,42849.0,37842.0,42826.0,33059.0,31278.0,34308.0,31857.0,41280.0,40813.0,43596.0,33110.0,34805.0,34443.0,34512.0,40806.0,37252.0,41009.0,43344.0,36190.0,35698.0,34143.0,33423.0,31151.0,33357.0,40886.0,35025.0,33808.0
7,36327.0,43041.0,40534.0,38938.0,34457.0,37866.0,32970.0,36153.0,37338.0,42849.0,37842.0,43960.0,33059.0,31278.0,34308.0,31857.0,41280.0,41522.0,43596.0,33110.0,34805.0,34443.0,34512.0,40818.0,37252.0,41009.0,43344.0,36190.0,35698.0,34843.0,33423.0,31151.0,33357.0,40886.0,35025.0,35828.0
8,36327.0,43041.0,40534.0,38938.0,34064.0,37866.0,32970.0,36153.0,37338.0,42849.0,42755.0,43960.0,33059.0,31278.0,34308.0,31857.0,40624.0,41522.0,43596.0,33110.0,34805.0,34443.0,36497.0,40818.0,37252.0,41009.0,43344.0,36190.0,36171.0,34843.0,33423.0,31151.0,33357.0,40886.0,36732.0,35828.0
9,36327.0,43041.0,40534.0,38938.0,34064.0,37866.0,32970.0,36153.0,37338.0,40854.0,42755.0,43960.0,33059.0,31278.0,34308.0,31857.0,40624.0,41522.0,43596.0,33110.0,34805.0,35111.0,36497.0,40818.0,37252.0,41009.0,43344.0,36190.0,36171.0,34843.0,33423.0,31151.0,33357.0,42236.0,36732.0,35828.0
10,36327.0,43041.0,40534.0,36510.0,34064.0,37866.0,32970.0,36153.0,37475.0,40854.0,42755.0,43960.0,33059.0,31278.0,34308.0,33404.0,40624.0,41522.0,43596.0,33110.0,36383.0,35111.0,36497.0,40818.0,37252.0,41009.0,43344.0,36854.0,36171.0,34843.0,33423.0,31151.0,31389.0,42236.0,36732.0,35828.0
11,36327.0,43041.0,39243.0,36510.0,34064.0,37866.0,32970.0,36153.0,37475.0,40854.0,42755.0,43960.0,33059.0,31278.0,35900.0,33404.0,40624.0,41522.0,43596.0,33110.0,36383.0,35111.0,36497.0,40818.0,37252.0,41009.0,44606.0,36854.0,36171.0,34843.0,33423.0,31151.0,31389.0,42236.0,36732.0,35828.0
12,36327.0,42692.0,39243.0,36510.0,34064.0,37866.0,32970.0,37356.0,37475.0,40854.0,42755.0,43960.0,33059.0,33153.0,35900.0,33404.0,40624.0,41522.0,43596.0,33520.0,36383.0,35111.0,36497.0,40818.0,37252.0,41265.0,44606.0,36854.0,36171.0,34843.0,33423.0,32798.0,31389.0,42236.0,36732.0,35828.0
13,35762.0,42692.0,39243.0,36510.0,34064.0,37866.0,30443.0,37356.0,37475.0,40854.0,42755.0,43960.0,34699.0,33153.0,35900.0,33404.0,40624.0,41522.0,41710.0,33520.0,36383.0,35111.0,36497.0,40818.0,36614.0,41265.0,44606.0,36854.0,36171.0,34843.0,33356.0,32798.0,31389.0,42236.0,36732.0,35828.0
14,35762.0,42692.0,39243.0,36510.0,34064.0,37602.0,30443.0,37356.0,37475.0,40854.0,42755.0,43434.0,34699.0,33153.0,35900.0,33404.0,40624.0,45056.0,41710.0,33520.0,36383.0,35111.0,36497.0,42172.0,36614.0,41265.0,44606.0,36854.0,36171.0,34616.0,33356.0,32798.0,31389.0,42236.0,36732.0,36638.0
15,35762.0,42692.0,39243.0,36510.0,33534.0,37602.0,30443.0,37356.0,37475.0,40854.0,42782.0,43434.0,34699.0,33153.0,35900.0,33404.0,38949.0,45056.0,41710.0,33520.0,36383.0,35111.0,36956.0,42172.0,36614.0,41265.0,44606.0,36854.0,34499.0,34616.0,33356.0,32798.0,31389.0,42236.0,37201.0,36638.0
16,35762.0,42692.0,39243.0,36510.0,33534.0,37602.0,30443.0,37356.0,37475.0,40388.0,42782.0,43434.0,34699.0,33153.0,35900.0,33404.0,38949.0,45056.0,41710.0,33520.0,36383.0,40648.0,36956.0,42172.0,36614.0,41265.0,44606.0,36854.0,34499.0,34616.0,33356.0,32798.0,31389.0,44082.0,37201.0,36638.0
17,35762.0,42692.0,39243.0,35690.0,33534.0,37602.0,30443.0,37356.0,37163.0,40388.0,42782.0,43434.0,34699.0,33153.0,35900.0,35371.0,38949.0,45056.0,41710.0,33520.0,36903.0,40648.0,36956.0,42172.0,36614.0,41265.0,44606.0,37819.0,34499.0,34616.0,33356.0,32798.0,30941.0,44082.0,37201.0,36638.0
18,35762.0,42692.0,38894.0,35690.0,33534.0,37602.0,30443.0,37356.0,37163.0,40388.0,42782.0,43434.0,34699.0,33153.0,35421.0,35371.0,38949.0,45056.0,41710.0,33520.0,36903.0,40648.0,36956.0,42172.0,36614.0,41265.0,45350.0,37819.0,34499.0,34616.0,33356.0,32798.0,30941.0,44082.0,37201.0,36638.0
19,35762.0,41595.0,38894.0,35690.0,33534.0,37602.0,30443.0,38640.0,37163.0,40388.0,42782.0,43434.0,34699.0,36193.0,35421.0,35371.0,38949.0,45056.0,41710.0,32999.0,36903.0,40648.0,36956.0,42172.0,36614.0,41626.0,45350.0,37819.0,34499.0,34616.0,33356.0,32157.0,30941.0,44082.0,37201.0,36638.0
20,35026.0,41595.0,38894.0,35690.0,33534.0,37602.0,31983.0,38640.0,37163.0,40388.0,42782.0,43434.0,36595.0,36193.0,35421.0,35371.0,38949.0,45056.0,38534.0,32999.0,36903.0,40648.0,36956.0,42172.0,36947.0,41626.0,45350.0,37819.0,34499.0,34616.0,31936.0,32157.0,30941.0,44082.0,37201.0,36638.0
21,35026.0,41595.0,38894.0,35690.0,33534.0,37228.0,31983.0,38640.0,37163.0,40388.0,42782.0,40959.0,36595.0,36193.0,35421.0,35371.0,38949.0,45554.0,38534.0,32999.0,36903.0,40648.0,36956.0,45571.0,36947.0,41626.0,45350.0,37819.0,34499.0,34537.0,31936.0,32157.0,30941.0,44082.0,37201.0,37719.0
22,35026.0,41595.0,38894.0,35690.0,34342.0,37228.0,31983.0,38640.0,37163.0,40388.0,42070.0,40959.0,36595.0,36193.0,35421.0,35371.0,39315.0,45554.0,38534.0,32999.0,36903.0,40648.0,34873.0,45571.0,36947.0,41626.0,45350.0,37819.0,35067.0,34537.0,31936.0,32157.0,30941.0,44082.0,36005.0,37719.0
23,35026.0,41595.0,38894.0,35690.0,34342.0,37228.0,31983.0,38640.0,37163.0,39617.0,42070.0,40959.0,36595.0,36193.0,35421.0,35371.0,39315.0,45554.0,38534.0,32999.0,36903.0,41052.0,34873.0,45571.0,36947.0,41626.0,45350.0,37819.0,35067.0,34537.0,31936.0,32157.0,30941.0,42115.0,36005.0,37719.0
24,35026.0,41595.0,38894.0,38067.0,34342.0,37228.0,31983.0,38640.0,37847.0,39617.0,42070.0,40959.0,36595.0,36193.0,35421.0,35978.0,39315.0,45554.0,38534.0,32999.0,37144.0,41052.0,34873.0,45571.0,36947.0,41626.0,45350.0,37078.0,35067.0,34537.0,31936.0,32157.0,30090.0,42115.0,36005.0,37719.0
25,35026.0,41595.0,39686.0,38067.0,34342.0,37228.0,31983.0,38640.0,37847.0,39617.0,42070.0,40959.0,36595.0,36193.0,36382.0,35978.0,39315.0,45554.0,38534.0,32999.0,37144.0,41052.0,34873.0,45571.0,36947.0,41626.0,46164.0,37078.0,35067.0,34537.0,31936.0,32157.0,30090.0,42115.0,36005.0,37719.0
26,35026.0,40719.0,39686.0,38067.0,34342.0,37228.0,31983.0,39709.0,37847.0,39617.0,42070.0,40959.0,36595.0,37795.0,36382.0,35978.0,39315.0,45554.0,38534.0,32746.0,37144.0,41052.0,34873.0,45571.0,36947.0,40672.0,46164.0,37078.0,35067.0,34537.0,31936.0,31592.0,30090.0,42115.0,36005.0,37719.0
27,33204.0,40719.0,39686.0,38067.0,34342.0,37228.0,30349.0,39709.0,37847.0,39617.0,42070.0,40959.0,37525.0,37795.0,36382.0,35978.0,39315.0,45554.0,41013.0,32746.0,37144.0,41052.0,34873.0,45571.0,37171.0,40672.0,46164.0,37078.0,35067.0,34537.0,32228.0,31592.0,30090.0,42115.0,36005.0,37719.0
28,33204.0,40719.0,39686.0,38067.0,34342.0,37034.0,30349.0,39709.0,37847.0,39617.0,42070.0,42061.0,37525.0,37795.0,36382.0,35978.0,39315.0,42548.0,41013.0,32746.0,37144.0,41052.0,34873.0,46028.0,37171.0,40672.0,46164.0,37078.0,35067.0,35618.0,32228.0,31592.0,30090.0,42115.0,36005.0,37489.0
29,33204.0,40719.0,39686.0,38067.0,34026.0,37034.0,30349.0,39709.0,37847.0,39617.0,41228.0,42061.0,37525.0,37795.0,36382.0,35978.0,38086.0,42548.0,41013.0,32746.0,37144.0,41052.0,35480.0,46028.0,37171.0,40672.0,46164.0,37078.0,37084.0,35618.0,32228.0,31592.0,30090.0,42115.0,36671.0,37489.0
30,33204.0,40719.0,39686.0,38067.0,34026.0,37034.0,30349.0,39709.0,37847.0,39785.0,41228.0,42061.0,37525.0,37795.0,36382.0,35978.0,38086.0,42548.0,41013.0,32746.0,37144.0,42681.0,35480.0,46028.0,37171.0,40672.0,46164.0,37078.0,37084.0,35618.0,32228.0,31592.0,30090.0,42309.0,36671.0,37489.0
31,33204.0,40719.0,39686.0,36891.0,34026.0,37034.0,30349.0,39709.0,37860.0,39785.0,41228.0,42061.0,37525.0,37795.0,36382.0,36164.0,38086.0,42548.0,41013.0,32746.0,36813.0,42681.0,35480.0,46028.0,37171.0,40672.0,46164.0,37210.0,37084.0,35618.0,32228.0,31592.0,30773.0,42309.0,36671.0,37489.0
32,33204.0,40719.0,39643.0,36891.0,34026.0,37034.0,30349.0,39709.0,37860.0,39785.0,41228.0,42061.0,37525.0,37795.0,36619.0,36164.0,38086.0,42548.0,41013.0,32746.0,36813.0,42681.0,35480.0,46028.0,37171.0,40672.0,46302.0,37210.0,37084.0,35618.0,32228.0,31592.0,30773.0,42309.0,36671.0,37489.0
33,33204.0,40737.0,39643.0,36891.0,34026.0,37034.0,30349.0,38726.0,37860.0,39785.0,41228.0,42061.0,37525.0,37454.0,36619.0,36164.0,38086.0,42548.0,41013.0,34529.0,36813.0,42681.0,35480.0,46028.0,37171.0,40737.0,46302.0,37210.0,37084.0,35618.0,32228.0,33330.0,30773.0,42309.0,36671.0,37489.0
34,36575.0,40737.0,39643.0,36891.0,34026.0,37034.0,31248.0,38726.0,37860.0,39785.0,41228.0,42061.0,36699.0,37454.0,36619.0,36164.0,38086.0,42548.0,39306.0,34529.0,36813.0,42681.0,35480.0,46028.0,36334.0,40737.0,46302.0,37210.0,37084.0,35618.0,32494.0,33330.0,30773.0,42309.0,36671.0,37489.0
35,36575.0,40737.0,39643.0,36891.0,34026.0,38283.0,31248.0,38726.0,37860.0,39785.0,41228.0,41959.0,36699.0,37454.0,36619.0,36164.0,38086.0,42683.0,39306.0,34529.0,36813.0,42681.0,35480.0,45935.0,36334.0,40737.0,46302.0,37210.0,37084.0,37220.0,32494.0,33330.0,30773.0,42309.0,36671.0,36388.0
36,36575.0,40737.0,39643.0,36891.0,33340.0,38283.0,31248.0,38726.0,37860.0,39785.0,40785.0,41959.0,36699.0,37454.0,36619.0,36164.0,37026.0,42683.0,39306.0,34529.0,36813.0,42681.0,34779.0,45935.0,36334.0,40737.0,46302.0,37210.0,36624.0,37220.0,32494.0,33330.0,30773.0,42309.0,37584.0,36388.0
37,36575.0,40737.0,39643.0,36891.0,33340.0,38283.0,31248.0,38726.0,37860.0,39964.0,40785.0,41959.0,36699.0,37454.0,36619.0,36164.0,37026.0,42683.0,39306.0,34529.0,36813.0,43234.0,34779.0,45935.0,36334.0,40737.0,46302.0,37210.0,36624.0,37220.0,32494.0,33330.0,30773.0,40789.0,37584.0,36388.0
38,36575.0,40737.0,39643.0,34968.0,33340.0,38283.0,31248.0,38726.0,37026.0,39964.0,40785.0,41959.0,36699.0,37454.0,36619.0,38751.0,37026.0,42683.0,39306.0,34529.0,37229.0,43234.0,34779.0,45935.0,36334.0,40737.0,46302.0,36871.0,36624.0,37220.0,32494.0,33330.0,32406.0,40789.0,37584.0,36388.0
39,36575.0,40737.0,38831.0,34968.0,33340.0,38283.0,31248.0,38726.0,37026.0,39964.0,40785.0,41959.0,36699.0,37454.0,36625.0,38751.0,37026.0,42683.0,39306.0,34529.0,37229.0,43234.0,34779.0,45935.0,36334.0,40737.0,46446.0,36871.0,36624.0,37220.0,32494.0,33330.0,32406.0,40789.0,37584.0,36388.0
40,36575.0,40233.0,38831.0,34968.0,33340.0,38283.0,31248.0,38342.0,37026.0,39964.0,40785.0,41959.0,36699.0,36512.0,36625.0,38751.0,37026.0,42683.0,39306.0,30892.0,37229.0,43234.0,34779.0,45935.0,36334.0,39711.0,46446.0,36871.0,36624.0,37220.0,32494.0,33831.0,32406.0,40789.0,37584.0,36388.0
41,37910.0,40233.0,38831.0,34968.0,33340.0,38283.0,32390.0,38342.0,37026.0,39964.0,40785.0,41959.0,35771.0,36512.0,36625.0,38751.0,37026.0,42683.0,39065.0,30892.0,37229.0,43234.0,34779.0,45935.0,35602.0,39711.0,46446.0,36871.0,36624.0,37220.0,31275.0,33831.0,32406.0,40789.0,37584.0,36388.0
42,37910.0,40233.0,38831.0,34968.0,33340.0,38405.0,32390.0,38342.0,37026.0,39964.0,40785.0,40472.0,35771.0,36512.0,36625.0,38751.0,37026.0,42439.0,39065.0,30892.0,37229.0,43234.0,34779.0,43501.0,35602.0,39711.0,46446.0,36871.0,36624.0,37930.0,31275.0,33831.0,32406.0,40789.0,37584.0,36562.0
43,37910.0,40233.0,38831.0,34968.0,32392.0,38405.0,32390.0,38342.0,37026.0,39964.0,41538.0,40472.0,35771.0,36512.0,36625.0,38751.0,37542.0,42439.0,39065.0,30892.0,37229.0,43234.0,35249.0,43501.0,35602.0,39711.0,46446.0,36871.0,36559.0,37930.0,31275.0,33831.0,32406.0,40789.0,37298.0,36562.0
44,37910.0,40233.0,38831.0,34968.0,32392.0,38405.0,32390.0,38342.0,37026.0,38901.0,41538.0,40472.0,35771.0,36512.0,36625.0,38751.0,37542.0,42439.0,39065.0,30892.0,37229.0,43462.0,35249.0,43501.0,35602.0,39711.0,46446.0,36871.0,36559.0,37930.0,31275.0,33831.0,32406.0,39558.0,37298.0,36562.0
45,37910.0,40233.0,38831.0,32772.0,32392.0,38405.0,32390.0,38342.0,34715.0,38901.0,41538.0,40472.0,35771.0,36512.0,36625.0,39533.0,37542.0,42439.0,39065.0,30892.0,37139.0,43462.0,35249.0,43501.0,35602.0,39711.0,46446.0,36564.0,36559.0,37930.0,31275.0,33831.0,31626.0,39558.0,37298.0,36562.0
46,37910.0,40233.0,38987.0,32772.0,32392.0,38405.0,32390.0,38342.0,34715.0,38901.0,41538.0,40472.0,35771.0,36512.0,35549.0,39533.0,37542.0,42439.0,39065.0,30892.0,37139.0,43462.0,35249.0,43501.0,35602.0,39711.0,46423.0,36564.0,36559.0,37930.0,31275.0,33831.0,31626.0,39558.0,37298.0,36562.0
47,37910.0,38986.0,38987.0,32772.0,32392.0,38405.0,32390.0,39276.0,34715.0,38901.0,41538.0,40472.0,35771.0,36627.0,35549.0,39533.0,37542.0,42439.0,39065.0,31512.0,37139.0,43462.0,35249.0,43501.0,35602.0,39089.0,46423.0,36564.0,36559.0,37930.0,31275.0,33467.0,31626.0,39558.0,37298.0,36562.0
48,38680.0,38986.0,38987.0,32772.0,32392.0,38405.0,31777.0,39276.0,34715.0,38901.0,41538.0,40472.0,35402.0,36627.0,35549.0,39533.0,37542.0,42439.0,40124.0,31512.0,37139.0,43462.0,35249.0,43501.0,34681.0,39089.0,46423.0,36564.0,36559.0,37930.0,35145.0,33467.0,31626.0,39558.0,37298.0,36562.0
49,38680.0,38986.0,38987.0,32772.0,32392.0,36836.0,31777.0,39276.0,34715.0,38901.0,41538.0,39074.0,35402.0,36627.0,35549.0,39533.0,37542.0,41271.0,40124.0,31512.0,37139.0,43462.0,35249.0,43302.0,34681.0,39089.0,46423.0,36564.0,36559.0,38276.0,35145.0,33467.0,31626.0,39558.0,37298.0,36822.0
50,38680.0,38986.0,38987.0,32772.0,31814.0,36836.0,31777.0,39276.0,34715.0,38901.0,41279.0,39074.0,35402.0,36627.0,35549.0,39533.0,36708.0,41271.0,40124.0,31512.0,37139.0,43462.0,34478.0,43302.0,34681.0,39089.0,46423.0,36564.0,36556.0,38276.0,35145.0,33467.0,31626.0,39558.0,37135.0,36822.0
51,38680.0,38986.0,38987.0,32772.0,31814.0,36836.0,31777.0,39276.0,34715.0,38455.0,41279.0,39074.0,35402.0,36627.0,35549.0,39533.0,36708.0,41271.0,40124.0,31512.0,37139.0,42067.0,34478.0,43302.0,34681.0,39089.0,46423.0,36564.0,36556.0,38276.0,35145.0,33467.0,31626.0,41016.0,37135.0,36822.0
52,38680.0,38986.0,38987.0,31947.0,31814.0,36836.0,31777.0,39276.0,33842.0,38455.0,41279.0,39074.0,35402.0,36627.0,35549.0,39663.0,36708.0,41271.0,40124.0,31512.0,36354.0,42067.0,34478.0,43302.0,34681.0,39089.0,46423.0,36611.0,36556.0,38276.0,35145.0,33467.0,33706.0,41016.0,37135.0,36822.0
53,38680.0,38986.0,38921.0,31947.0,31814.0,36836.0,31777.0,39276.0,33842.0,38455.0,41279.0,39074.0,35402.0,36627.0,35145.0,39663.0,36708.0,41271.0,40124.0,31512.0,36354.0,42067.0,34478.0,43302.0,34681.0,39089.0,46308.0,36611.0,36556.0,38276.0,35145.0,33467.0,33706.0,41016.0,37135.0,36822.0
54,38680.0,37980.0,38921.0,31947.0,31814.0,36836.0,31777.0,38702.0,33842.0,38455.0,41279.0,39074.0,35402.0,35950.0,35145.0,39663.0,36708.0,41271.0,40124.0,34128.0,36354.0,42067.0,34478.0,43302.0,34681.0,39155.0,46308.0,36611.0,36556.0,38276.0,35145.0,34126.0,33706.0,41016.0,37135.0,36822.0
55,37183.0,37980.0,38921.0,31947.0,31814.0,36836.0,31052.0,38702.0,33842.0,38455.0,41279.0,39074.0,36707.0,35950.0,35145.0,39663.0,36708.0,41271.0,37569.0,34128.0,36354.0,42067.0,34478.0,43302.0,34865.0,39155.0,46308.0,36611.0,36556.0,38276.0,34616.0,34126.0,33706.0,41016.0,37135.0,36822.0
56,37183.0,37980.0,38921.0,31947.0,31814.0,36068.0,31052.0,38702.0,33842.0,38455.0,41279.0,38247.0,36707.0,35950.0,35145.0,39663.0,36708.0,40910.0,37569.0,34128.0,36354.0,42067.0,34478.0,43730.0,34865.0,39155.0,46308.0,36611.0,36556.0,38292.0,34616.0,34126.0,33706.0,41016.0,37135.0,36606.0
57,37183.0,37980.0,38921.0,31947.0,33186.0,36068.0,31052.0,38702.0,33842.0,38455.0,39826.0,38247.0,36707.0,35950.0,35145.0,39663.0,36120.0,40910.0,37569.0,34128.0,36354.0,42067.0,33278.0,43730.0,34865.0,39155.0,46308.0,36611.0,37046.0,38292.0,34616.0,34126.0,33706.0,41016.0,37702.0,36606.0
58,37183.0,37980.0,38921.0,31947.0,33186.0,36068.0,31052.0,38702.0,33842.0,37808.0,39826.0,38247.0,36707.0,35950.0,35145.0,39663.0,36120.0,40910.0,37569.0,34128.0,36354.0,38958.0,33278.0,43730.0,34865.0,39155.0,46308.0,36611.0,37046.0,38292.0,34616.0,34126.0,33706.0,39121.0,37702.0,36606.0
59,37183.0,37980.0,38921.0,31015.0,33186.0,36068.0,31052.0,38702.0,33099.0,37808.0,39826.0,38247.0,36707.0,35950.0,35145.0,39872.0,36120.0,40910.0,37569.0,34128.0,36631.0,38958.0,33278.0,43730.0,34865.0,39155.0,46308.0,35299.0,37046.0,38292.0,34616.0,34126.0,34736.0,39121.0,37702.0,36606.0
60,37183.0,37980.0,39460.0,31015.0,33186.0,36068.0,31052.0,38687.0,33099.0,37808.0,39826.0,38247.0,36707.0,35950.0,34640.0,39872.0,36120.0,40910.0,37569.0,34296.0,36631.0,38958.0,33278.0,43730.0,34865.0,39155.0,46445.0,35299.0,37046.0,38292.0,34616.0,33628.0,34736.0,39121.0,37702.0,36606.0
61,37183.0,35739.0,39460.0,31015.0,33186.0,36068.0,31052.0,38687.0,33099.0,37808.0,39826.0,38247.0,36707.0,35866.0,34640.0,39872.0,36120.0,40910.0,37569.0,34296.0,36631.0,38958.0,33278.0,43730.0,34865.0,37501.0,46445.0,35299.0,37046.0,38292.0,34616.0,33628.0,34736.0,39121.0,37702.0,36606.0
