DAY,WS01,WS02,WS03,WS04,WS05,WS06,WS07,WS08,WS09,WS10,WS11,WS12,WS13,WS14,WS15,WS16,WS17,WS18,WS19,WS20,WS21,WS22,WS23,WS24,WS25,WS26,WS27,WS28,WS29,WS30,WS31,WS32,WS33,WS34,WS35,WS36
1,12886.0,11300.0,12569.0,13172.0,13218.0,13558.0,11764.0,12238.0,12747.0,13633.0,13428.0,12786.0,12614.0,12890.0,12494.0,13122.0,12183.0,12335.0,13284.0,10650.0,13508.0,12184.0,13434.0,13377.0,12174.0,12805.0,12507.0,12189.0,12275.0,13850.0,12183.0,12094.0,12403.0,12941.0,12132.0,12416.0
2,12886.0,11300.0,12569.0,13172.0,13218.0,13558.0,11764.0,12238.0,12747.0,14085.0,13428.0,12786.0,12614.0,12890.0,12494.0,13122.0,12183.0,12335.0,13284.0,10650.0,13508.0,12868.0,13434.0,13377.0,12174.0,12805.0,12507.0,12189.0,12275.0,13850.0,12183.0,12094.0,12403.0,12711.0,12132.0,12416.0
3,12886.0,11300.0,12569.0,12508.0,13218.0,13558.0,11764.0,12238.0,12064.0,14085.0,13428.0,12786.0,12614.0,12890.0,12494.0,13854.0,12183.0,12335.0,13284.0,10650.0,12901.0,12868.0,13434.0,13377.0,12174.0,12805.0,12507.0,11565.0,12275.0,13850.0,12183.0,12094.0,12264.0,12711.0,12132.0,12416.0
4,12886.0,11300.0,10796.0,12508.0,13218.0,13558.0,11764.0,12238.0,12064.0,14085.0,13428.0,12786.0,12614.0,12890.0,12454.0,13854.0,12183.0,12335.0,13284.0,10650.0,12901.0,12868.0,13434.0,13377.0,12174.0,12805.0,12455.0,11565.0,12275.0,13850.0,12183.0,12094.0,12264.0,12711.0,12132.0,12416.0
5,12886.0,10825.0,10796.0,12508.0,13218.0,13558.0,11764.0,13173.0,12064.0,14085.0,13428.0,12786.0,12614.0,12759.0,12454.0,13854.0,12183.0,12335.0,13284.0,10555.0,12901.0,12868.0,13434.0,13377.0,12174.0,12540.0,12455.0,11565.0,12275.0,13850.0,12183.0,12547.0,12264.0,12711.0,12132.0,12416.0
6,13091.0,10825.0,10796.0,12508.0,13218.0,13558.0,11628.0,13173.0,12064.0,14085.0,13428.0,12786.0,11289.0,12759.0,12454.0,13854.0,12183.0,12335.0,13170.0,10555.0,12901.0,12868.0,13434.0,13377.0,12626.0,12540.0,12455.0,11565.0,12275.0,13850.0,12200.0,12547.0,12264.0,12711.0,12132.0,12416.0
7,13091.0,10825.0,10796.0,12508.0,13218.0,12764.0,11628.0,13173.0,12064.0,14085.0,13428.0,12613.0,11289.0,12759.0,12454.0,13854.0,12183.0,12249.0,13170.0,10555.0,12901.0,12868.0,13434.0,12457.0,12626.0,12540.0,12455.0,11565.0,12275.0,14619.0,12200.0,12547.0,12264.0,12711.0,12132.0,13385.0
8,13091.0,10825.0,10796.0,12508.0,12890.0,12764.0,11628.0,13173.0,12064.0,14085.0,12664.0,12613.0,11289.0,12759.0,12454.0,13854.0,12647.0,12249.0,13170.0,10555.0,12901.0,12868.0,13129.0,12457.0,12626.0,12540.0,12455.0,11565.0,12409.0,14619.0,12200.0,12547.0,12264.0,12711.0,12776.0,13385.0
9,13091.0,10825.0,10796.0,12508.0,12890.0,12764.0,11628.0,13173.0,12064.0,14505.0,12664.0,12613.0,11289.0,12759.0,12454.0,13854.0,12647.0,12249.0,13170.0,10555.0,12901.0,14653.0,13129.0,12457.0,12626.0,12540.0,12455.0,11565.0,12409.0,14619.0,12200.0,12547.0,12264.0,12796.0,12776.0,13385.0
10,13091.0,10825.0,10796.0,13096.0,12890.0,12764.0,11628.0,13173.0,12068.0,14505.0,12664.0,12613.0,11289.0,12759.0,12454.0,12753.0,12647.0,12249.0,13170.0,10555.0,12834.0,14653.0,13129.0,12457.0,12626.0,12540.0,12455.0,11426.0,12409.0,14619.0,12200.0,12547.0,12092.0,12796.0,12776.0,13385.0
11,13091.0,10825.0,10395.0,13096.0,12890.0,12764.0,11628.0,13173.0,12068.0,14505.0,12664.0,12613.0,11289.0,12759.0,12574.0,12753.0,12647.0,12249.0,13170.0,10555.0,12834.0,14653.0,13129.0,12457.0,12626.0,12540.0,12052.0,11426.0,12409.0,14619.0,12200.0,12547.0,12092.0,12796.0,12776.0,13385.0
12,13091.0,10715.0,10395.0,13096.0,12890.0,12764.0,11628.0,13806.0,12068.0,14505.0,12664.0,12613.0,11289.0,12832.0,12574.0,12753.0,12647.0,12249.0,13170.0,11626.0,12834.0,14653.0,13129.0,12457.0,12626.0,12054.0,12052.0,11426.0,12409.0,14619.0,12200.0,13734.0,12092.0,12796.0,12776.0,13385.0
13,12966.0,10715.0,10395.0,13096.0,12890.0,12764.0,12241.0,13806.0,12068.0,14505.0,12664.0,12613.0,10582.0,12832.0,12574.0,12753.0,12647.0,12249.0,12964.0,11626.0,12834.0,14653.0,13129.0,12457.0,12758.0,12054.0,12052.0,11426.0,12409.0,14619.0,12517.0,13734.0,12092.0,12796.0,12776.0,13385.0
14,12966.0,10715.0,10395.0,13096.0,12890.0,12128.0,12241.0,13806.0,12068.0,14505.0,12664.0,12085.0,10582.0,12832.0,12574.0,12753.0,12647.0,12735.0,12964.0,11626.0,12834.0,14653.0,13129.0,13251.0,12758.0,12054.0,12052.0,11426.0,12409.0,13977.0,12517.0,13734.0,12092.0,12796.0,12776.0,13441.0
15,12966.0,10715.0,10395.0,13096.0,12404.0,12128.0,12241.0,13806.0,12068.0,14505.0,12205.0,12085.0,10582.0,12832.0,12574.0,12753.0,12418.0,12735.0,12964.0,11626.0,12834.0,14653.0,12350.0,13251.0,12758.0,12054.0,12052.0,11426.0,12609.0,13977.0,12517.0,13734.0,12092.0,12796.0,12309.0,13441.0
16,12966.0,10715.0,10395.0,13096.0,12404.0,12128.0,12241.0,13806.0,12068.0,13403.0,12205.0,12085.0,10582.0,12832.0,12574.0,12753.0,12418.0,12735.0,12964.0,11626.0,12834.0,15594.0,12350.0,13251.0,12758.0,12054.0,12052.0,11426.0,12609.0,13977.0,12517.0,13734.0,12092.0,14272.0,12309.0,13441.0
17,12966.0,10715.0,10395.0,13092.0,12404.0,12128.0,12241.0,13806.0,11777.0,13403.0,12205.0,12085.0,10582.0,12832.0,12574.0,12438.0,12418.0,12735.0,12964.0,11626.0,13524.0,15594.0,12350.0,13251.0,12758.0,12054.0,12052.0,10827.0,12609.0,13977.0,12517.0,13734.0,12247.0,14272.0,12309.0,13441.0
18,12966.0,10715.0,10437.0,13092.0,12404.0,12128.0,12241.0,13806.0,11777.0,13403.0,12205.0,12085.0,10582.0,12832.0,12311.0,12438.0,12418.0,12735.0,12964.0,11626.0,13524.0,15594.0,12350.0,13251.0,12758.0,12054.0,12348.0,10827.0,12609.0,13977.0,12517.0,13734.0,12247.0,14272.0,12309.0,13441.0
19,12966.0,10699.0,10437.0,13092.0,12404.0,12128.0,12241.0,13083.0,11777.0,13403.0,12205.0,12085.0,10582.0,13521.0,12311.0,12438.0,12418.0,12735.0,12964.0,12346.0,13524.0,15594.0,12350.0,13251.0,12758.0,12459.0,12348.0,10827.0,12609.0,13977.0,12517.0,13999.0,12247.0,14272.0,12309.0,13441.0
20,12626.0,10699.0,10437.0,13092.0,12404.0,12128.0,12220.0,13083.0,11777.0,13403.0,12205.0,12085.0,10523.0,13521.0,12311.0,12438.0,12418.0,12735.0,13112.0,12346.0,13524.0,15594.0,12350.0,13251.0,12389.0,12459.0,12348.0,10827.0,12609.0,13977.0,13144.0,13999.0,12247.0,14272.0,12309.0,13441.0
21,12626.0,10699.0,10437.0,13092.0,12404.0,12770.0,12220.0,13083.0,11777.0,13403.0,12205.0,12686.0,10523.0,13521.0,12311.0,12438.0,12418.0,12822.0,13112.0,12346.0,13524.0,15594.0,12350.0,14201.0,12389.0,12459.0,12348.0,10827.0,12609.0,13457.0,13144.0,13999.0,12247.0,14272.0,12309.0,13373.0
22,12626.0,10699.0,10437.0,13092.0,11700.0,12770.0,12220.0,13083.0,11777.0,13403.0,12382.0,12686.0,10523.0,13521.0,12311.0,12438.0,13033.0,12822.0,13112.0,12346.0,13524.0,15594.0,11799.0,14201.0,12389.0,12459.0,12348.0,10827.0,12506.0,13457.0,13144.0,13999.0,12247.0,14272.0,11602.0,13373.0
23,12626.0,10699.0,10437.0,13092.0,11700.0,12770.0,12220.0,13083.0,11777.0,12579.0,12382.0,12686.0,10523.0,13521.0,12311.0,12438.0,13033.0,12822.0,13112.0,12346.0,13524.0,15453.0,11799.0,14201.0,12389.0,12459.0,12348.0,10827.0,12506.0,13457.0,13144.0,13999.0,12247.0,12969.0,11602.0,13373.0
24,12626.0,10699.0,10437.0,12461.0,11700.0,12770.0,12220.0,13083.0,12147.0,12579.0,12382.0,12686.0,10523.0,13521.0,12311.0,12633.0,13033.0,12822.0,13112.0,12346.0,13715.0,15453.0,11799.0,14201.0,12389.0,12459.0,12348.0,10513.0,12506.0,13457.0,13144.0,13999.0,12335.0,12969.0,11602.0,13373.0
25,12626.0,10699.0,10419.0,12461.0,11700.0,12770.0,12220.0,13083.0,12147.0,12579.0,12382.0,12686.0,10523.0,13521.0,11711.0,12633.0,13033.0,12822.0,13112.0,12346.0,13715.0,15453.0,11799.0,14201.0,12389.0,12459.0,12069.0,10513.0,12506.0,13457.0,13144.0,13999.0,12335.0,12969.0,11602.0,13373.0
26,12626.0,10886.0,10419.0,12461.0,11700.0,12770.0,12220.0,13816.0,12147.0,12579.0,12382.0,12686.0,10523.0,14496.0,11711.0,12633.0,13033.0,12822.0,13112.0,12181.0,13715.0,15453.0,11799.0,14201.0,12389.0,12309.0,12069.0,10513.0,12506.0,13457.0,13144.0,12630.0,12335.0,12969.0,11602.0,13373.0
27,11026.0,10886.0,10419.0,12461.0,11700.0,12770.0,12446.0,13816.0,12147.0,12579.0,12382.0,12686.0,12088.0,14496.0,11711.0,12633.0,13033.0,12822.0,13335.0,12181.0,13715.0,15453.0,11799.0,14201.0,11985.0,12309.0,12069.0,10513.0,12506.0,13457.0,13756.0,12630.0,12335.0,12969.0,11602.0,13373.0
28,11026.0,10886.0,10419.0,12461.0,11700.0,13183.0,12446.0,13816.0,12147.0,12579.0,12382.0,11909.0,12088.0,14496.0,11711.0,12633.0,13033.0,12803.0,13335.0,12181.0,13715.0,15453.0,11799.0,14791.0,11985.0,12309.0,12069.0,10513.0,12506.0,13327.0,13756.0,12630.0,12335.0,12969.0,11602.0,13767.0
29,11026.0,10886.0,10419.0,12461.0,10714.0,13183.0,12446.0,13816.0,12147.0,12579.0,10722.0,11909.0,12088.0,14496.0,11711.0,12633.0,12779.0,12803.0,13335.0,12181.0,13715.0,15453.0,11413.0,14791.0,11985.0,12309.0,12069.0,10513.0,11994.0,13327.0,13756.0,12630.0,12335.0,12969.0,11037.0,13767.0
