WEEK,WS01,WS02,WS03,WS04,WS05,WS06,WS07,WS08,WS09,WS10,WS11,WS12,WS13,WS14,WS15,WS16,WS17,WS18,WS19,WS20,WS21,WS22,WS23,WS24,WS25,WS26,WS27,WS28,WS29,WS30,WS31,WS32,WS33,WS34,WS35,WS36
1,30752.0,36802.0,41266.0,32457.0,44215.0,17127.0,27604.0,35658.0,38475.0,35536.0,33555.0,23084.0,35362.0,41836.0,38389.0,56163.0,39444.0,43583.0,42032.0,32335.0,47767.0,33231.0,42884.0,44908.0,24381.0,42883.0,33185.0,36944.0,37186.0,43415.0,38378.0,30356.0,35101.0,23675.0,34845.0,41877.0
2,28682.0,38004.0,38493.0,30792.0,41772.0,16132.0,25867.0,42333.0,39045.0,34120.0,33379.0,21985.0,35346.0,43296.0,38245.0,47513.0,37505.0,43818.0,43983.0,31674.0,44343.0,30828.0,44103.0,45054.0,24551.0,40224.0,33457.0,41577.0,37934.0,43924.0,34218.0,27706.0,32273.0,23006.0,34119.0,43103.0
3,27785.0,37004.0,35313.0,28412.0,38460.0,17661.0,22711.0,39239.0,39111.0,31325.0,33648.0,21311.0,33777.0,44663.0,39248.0,43742.0,39032.0,42148.0,46734.0,31530.0,42717.0,30334.0,47044.0,46453.0,22151.0,37151.0,32358.0,43222.0,36863.0,45390.0,33927.0,25788.0,31144.0,21381.0,30315.0,44172.0
4,27942.0,34001.0,32338.0,24751.0,34188.0,15814.0,19200.0,36611.0,34662.0,27749.0,31523.0,20078.0,33513.0,44675.0,40146.0,41986.0,36653.0,39225.0,46216.0,30805.0,42971.0,30074.0,47755.0,46692.0,18014.0,35333.0,27865.0,40106.0,34595.0,44433.0,34151.0,22402.0,30320.0,22117.0,24046.0,43963.0
5,29373.0,31060.0,30372.0,24608.0,43289.0,14465.0,14447.0,33928.0,31139.0,24549.0,27166.0,20145.0,33863.0,41007.0,41198.0,41495.0,34520.0,36546.0,44742.0,31482.0,38900.0,27545.0,48175.0,46238.0,14193.0,34178.0,23852.0,43171.0,32558.0,43897.0,34259.0,18579.0,30949.0,17120.0,20963.0,44929.0
6,34695.0,28696.0,28976.0,31641.0,42047.0,18883.0,13534.0,32937.0,30164.0,19359.0,24819.0,26968.0,29210.0,35688.0,44592.0,42408.0,32978.0,38140.0,43078.0,31095.0,39842.0,24684.0,44780.0,47325.0,14167.0,32566.0,21988.0,46637.0,28657.0,36958.0,32008.0,16382.0,31205.0,12675.0,20913.0,42089.0
7,44536.0,26183.0,26778.0,35764.0,36489.0,26996.0,13733.0,32760.0,29512.0,18643.0,26770.0,23289.0,24376.0,32389.0,44521.0,40994.0,31805.0,47406.0,41883.0,29149.0,35555.0,22703.0,40078.0,43902.0,13195.0,31288.0,21271.0,43582.0,26281.0,31467.0,29611.0,15565.0,30022.0,11593.0,19774.0,40420.0
8,39110.0,22413.0,24251.0,34605.0,35539.0,27622.0,13185.0,31146.0,27914.0,16923.0,27291.0,19254.0,21167.0,30576.0,40469.0,36804.0,30113.0,44309.0,40365.0,28147.0,32531.0,20835.0,38025.0,41976.0,13382.0,29963.0,27365.0,39024.0,24192.0,29851.0,29188.0,13900.0,25508.0,11535.0,17453.0,38212.0
9,37670.0,18334.0,19923.0,35276.0,35534.0,29113.0,12814.0,28563.0,23528.0,13710.0,27899.0,13521.0,18454.0,29504.0,35716.0,29767.0,27184.0,40578.0,36371.0,26764.0,30334.0,20042.0,36126.0,37174.0,13722.0,28067.0,31028.0,36627.0,23563.0,28514.0,29758.0,12980.0,22887.0,13566.0,13929.0,33470.0
10,36071.0,15248.0,16360.0,34547.0,35381.0,28303.0,13275.0,26316.0,19752.0,12069.0,29247.0,13321.0,15535.0,27663.0,31500.0,28217.0,26773.0,37713.0,35299.0,27105.0,27990.0,17109.0,34753.0,34793.0,15807.0,25403.0,30506.0,35212.0,22362.0,25251.0,27406.0,13314.0,22368.0,16009.0,13294.0,31510.0
